-- Logs begin at Thu 2020-04-02 06:59:25 UTC, end at Thu 2020-04-02 08:25:06 UTC. --
Apr 02 07:39:53 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 02 07:39:53 ubuntu dstat.sh[2100]: [286B blob data]
Apr 02 07:39:53 ubuntu dstat.sh[2100]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 02 07:40:04 ubuntu dstat.sh[2100]: 02-04 07:40:04|  3   1  46  51   0| 626M  452M 87.7M 2690M|3379B 1728B|   0  1360k|   0   104 | 656  1313 |1.79 1.31 1.21|  0 1.0   0|   0     0 |mysqld               1372 1.0%   0    0 |python2              2187   14k 460B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 02 07:40:05 ubuntu dstat.sh[2100]: 02-04 07:40:05|  3   2  28  67   1| 626M  451M 87.9M 2690M|4935B 2034B|   0  2272k|   0  98.0 | 584   976 |1.79 1.31 1.21|  0 5.0   0|   0     0 |kworker/u4:4         310  0.5%   0    0 |python2              2187   14k   0 0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 02 07:40:06 ubuntu dstat.sh[2100]: 02-04 07:40:06|  1   1   0  98   0| 626M  451M 87.9M 2690M|  17k 1944B|   0  1680k|   0   155 | 681   666 |1.79 1.31 1.21|  0 4.0   0|   0     0 |etcd                 3109 0.5%   0    0 |python2              2187   14k 462B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 02 07:40:07 ubuntu dstat.sh[2100]: 02-04 07:40:07|  2   2  27  70   0| 626M  450M 87.9M 2691M|4282B 1782B|   0  5360k|   0   118 | 540  1106 |1.79 1.31 1.21|  0 2.0 2.0|   0     0 |mysqld               1372 1.0%   0    0 |python2              2187   14k 903B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 02 07:40:08 ubuntu dstat.sh[2100]: 02-04 07:40:08|  2   1  47  50   0| 627M  450M 88.1M 2691M|5246B 2106B|   0  1968k|   0  86.0 | 464  1051 |1.72 1.31 1.21|  0 1.0   0|   0     0 |kworker/0:1H         291  0.5%   0    0 |python2              2187   14k 453B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 02 07:40:09 ubuntu dstat.sh[2100]: 02-04 07:40:09|  3   1  49  47   1| 627M  449M 88.2M 2691M|3906B 1944B|   0   732k|   0  54.0 | 461   977 |1.72 1.31 1.21|  0 1.0   0|   0     0 |accounts-daemon      963  0.5%   0    0 |python2              2187   14k 449B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 02 07:40:10 ubuntu dstat.sh[2100]: 02-04 07:40:10|  2   2  41  56   0| 627M  449M 88.3M 2691M|4571B 1986B|   0   676k|   0  52.0 | 417   855 |1.72 1.31 1.21|  0 1.0   0|   0     0 |etcd                 3109 1.0%   0    0 |python2              2187   14k 451B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 02 07:40:11 ubuntu dstat.sh[2100]: 02-04 07:40:11|  8   6  43  44   0| 627M  448M 88.6M 2691M|3804B 1728B|   0   980k|   0   105 | 768  1585 |1.72 1.31 1.21|  0 1.0   0|   0     0 |mysqld               1372 9.5%   0    0 |python2              2187   14k 445B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 02 07:40:12 ubuntu dstat.sh[2100]: 02-04 07:40:12| 10   9  44  38   1| 628M  447M 88.9M 2691M|3744B 1944B|   0  1088k|   0   121 | 889  1879 |1.72 1.31 1.21|4.0   0   0|   0     0 |mysqld               1372  15%   0    0 |python2              2187   14k 458B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 02 07:40:13 ubuntu dstat.sh[2100]: 02-04 07:40:13|  4   5  44  47   0| 628M  446M 89.1M 2691M|4376B 1890B|   0  8740k|   0  86.0 | 496  1175 |1.83 1.33 1.22|  0 1.0   0|   0     0 |mysqld               1372 6.0%   0    0 |python2              2187   14k 453B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 02 07:40:14 ubuntu dstat.sh[2100]: 02-04 07:40:14|  7   7  44  42   0| 629M  445M 89.4M 2691M|6842B 1998B|   0  1568k|   0   133 | 730  1853 |1.83 1.33 1.22|  0 1.0   0|   0     0 |mysqld               1372 9.5%   0    0 |python2              2187   14k 454B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 02 07:40:15 ubuntu dstat.sh[2100]: 02-04 07:40:15|  8   5  40  47   1| 630M  444M 89.7M 2691M|6910B 2034B|   0  1488k|   0   125 | 679  1594 |1.83 1.33 1.22|1.0   0   0|   0     0 |mysqld               1372  10%   0    0 |python2              2187   14k 464B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 02 07:40:16 ubuntu dstat.sh[2100]: 02-04 07:40:16| 13   9  36  40   2| 630M  443M 90.0M 2691M|  16k 1944B|   0  1548k|   0   121 | 861  2098 |1.83 1.33 1.22|  0 1.0   0|   0     0 |mysqld               1372  17%   0    0 |python2              2187   14k 466B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 02 07:40:17 ubuntu dstat.sh[2100]: 02-04 07:40:17| 16  16  25  42   2| 632M  441M 90.2M 2691M|  16k 1944B|   0  4084k|   0  99.0 | 726  1439 |1.83 1.33 1.22|1.0 2.0 2.0|   0     0 |mysqld               1372  28%   0    0 |python2              2187   14k 467B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 02 07:40:18 ubuntu dstat.sh[2100]: 02-04 07:40:18| 18  17  32  30   2| 631M  442M 90.3M 2691M|  15k 1944B|   0  6772k|   0   145 | 849  1344 |1.92 1.36 1.23|  0 1.0   0|   0     0 |mysqld               1372  30%   0    0 |python2              2187   14k 467B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 02 07:40:19 ubuntu dstat.sh[2100]: 02-04 07:40:19|  2   5  27  66   1| 632M  375M 90.4M 2755M|  16k 1728B|   0    36M|   0  71.0 | 457   831 |1.92 1.36 1.23|  0 3.0   0|   0     0 |mysqld               1372 4.0%   0    0 |python2              2187   14k 460B0.5%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 07:40:20 ubuntu dstat.sh[2100]: 02-04 07:40:20|  4   1  41  55   0| 632M  375M 90.6M 2756M|  15k 1782B|   0    30M|   0   121 | 532  1161 |1.92 1.36 1.23|  0 1.0   0|   0     0 |mysqld               1372 1.0%   0    0 |python2              2187   14k 456B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 07:40:21 ubuntu dstat.sh[2100]: 02-04 07:40:21|  6   4  47  42   2| 633M  374M 90.7M 2756M|  15k 2106B|   0  1032k|   0  85.0 | 580  1174 |1.92 1.36 1.23|1.0 1.0   0|   0     0 |mysqld               1372 7.0%   0    0 |python2              2187   14k 470B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 07:40:22 ubuntu dstat.sh[2100]: 02-04 07:40:22|  7   5  46  43   0| 633M  373M 90.9M 2756M|  19k 1944B|   0  1404k|   0   110 | 718  1506 |1.92 1.36 1.23|1.0   0   0|   0     0 |mysqld               1372 5.5%   0    0 |python2              2187   14k 447B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 07:40:23 ubuntu dstat.sh[2100]: 02-04 07:40:23|  3   1  47  48   0| 633M  372M 91.1M 2756M|  17k 1728B|   0  1804k|   0  85.0 | 571  1064 |1.85 1.35 1.23|1.0   0   0|   0     0 |mysqld               1372 1.0%   0    0 |python2              2187   14k 464B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 07:40:24 ubuntu dstat.sh[2100]: 02-04 07:40:24|  5   2  46  45   2| 634M  371M 91.3M 2756M|  15k 1944B|   0  1628k|   0   116 | 763  1636 |1.85 1.35 1.23|  0 1.0   0|   0     0 |mysqld               1372 5.0%   0    0 |python2              2187   14k 459B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 07:40:25 ubuntu dstat.sh[2100]: 02-04 07:40:25| 11  12  37  40   1| 634M  371M 91.6M 2757M|  16k 1944B|   0  1368k|   0   123 | 825  1568 |1.85 1.35 1.23|  0 1.0   0|   0     0 |mysqld               1372  20%   0    0 |python2              2187   14k 473B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 07:40:26 ubuntu dstat.sh[2100]: 02-04 07:40:26| 10   6  41  41   2| 634M  370M 91.8M 2757M|  17k 1944B|   0  1656k|   0   118 | 825  1632 |1.85 1.35 1.23|  0 1.0   0|   0     0 |mysqld               1372 8.5%   0    0 |python2              2187   14k 466B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 07:40:27 ubuntu dstat.sh[2100]: 02-04 07:40:27| 12  12  35  41   1| 634M  370M 92.0M 2757M|  11k 1728B|   0  1328k|   0   102 | 886  1689 |1.85 1.35 1.23|  0 1.0 2.0|   0     0 |mysqld               1372  19%   0    0 |python2              2187   14k 474B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:40:28 ubuntu dstat.sh[2100]: 02-04 07:40:28| 15  19  15  51   1| 635M  369M 92.1M 2757M|  16k 1944B|   0  1576k|   0   141 | 728   772 |2.02 1.40 1.24|  0 2.0   0|   0     0 |mysqld               1372  31%   0    0 |python2              2187   14k 454B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:40:29 ubuntu dstat.sh[2100]: 02-04 07:40:29|  4   4  30  60   0| 634M  370M 92.2M 2757M|  16k 1986B|   0  1404k|   0   112 | 622   973 |2.02 1.40 1.24|  0 1.0   0|   0     0 |mysqld               1372 4.5%   0    0 |python2              2187   14k 464B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:40:30 ubuntu dstat.sh[2100]: 02-04 07:40:30| 14  11  29  45   1| 635M  369M 92.4M 2757M|  16k 1944B|   0  1372k|   0   118 | 816  1797 |2.02 1.40 1.24|  0 1.0   0|   0     0 |mysqld               1372  21%   0    0 |python2              2187   14k 473B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:40:31 ubuntu dstat.sh[2100]: 02-04 07:40:31|  8   5  45  43   0| 635M  368M 92.6M 2757M|  11k 1944B|   0  1604k|   0   122 | 724  1597 |2.02 1.40 1.24|  0 1.0   0|   0     0 |mysqld               1372 8.5%   0    0 |python2              2187   14k 465B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:40:32 ubuntu dstat.sh[2100]: 02-04 07:40:32|  8   8  36  47   0| 635M  368M 92.9M 2757M|4101B 1944B|   0  1460k|   0   118 | 748  1685 |2.02 1.40 1.24|1.0 1.0   0|   0     0 |mysqld               1372  12%   0    0 |python2              2187   14k 458B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:40:33 ubuntu dstat.sh[2100]: 02-04 07:40:33| 20  13  25  42   1| 635M  368M 93.0M 2757M|4910B 1944B|   0   736k|   0  48.0 | 727  1519 |2.02 1.41 1.25|1.0 1.0   0|   0     0 |mysqld               1372  27%   0    0 |python2              2187   14k 466B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:40:34 ubuntu dstat.sh[2100]: 02-04 07:40:34|  6   4  41  49   1| 636M  367M 93.0M 2757M|5114B 1944B|   0  1700k|   0  59.0 | 538  1045 |2.02 1.41 1.25|  0 1.0   0|   0     0 |mysqld               1372 7.5%   0    0 |python2              2187   14k 463B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:40:35 ubuntu dstat.sh[2100]: 02-04 07:40:35| 14   9  32  45   0| 636M  367M 93.2M 2757M|5400B 1944B|   0  1596k|   0   104 | 811  1687 |2.02 1.41 1.25|  0 1.0   0|   0     0 |mysqld               1372  16%   0    0 |python2              2187   14k 455B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:40:36 ubuntu dstat.sh[2100]: 02-04 07:40:36| 12  11  32  45   1| 636M  366M 93.4M 2757M|6202B 1944B|   0  1404k|   0   110 | 779  1401 |2.02 1.41 1.25|1.0   0   0|   0     0 |mysqld               1372  18%   0    0 |python2              2187   14k 462B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:40:37 ubuntu dstat.sh[2100]: 02-04 07:40:37|  8   9  37  46   1| 636M  366M 93.6M 2757M|4958B 1944B|   0  1332k|   0  98.0 | 619  1279 |2.02 1.41 1.25|  0 1.0 2.0|   0     0 |mysqld               1372  12%   0    0 |python2              2187   14k 470B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:40:38 ubuntu dstat.sh[2100]: 02-04 07:40:38| 30  17  23  29   1| 637M  365M 93.7M 2758M|6268B 1944B|   0  1180k|   0  74.0 | 882  2116 |2.02 1.42 1.25|1.0 1.0   0|   0     0 |python2              1747  25% 209k 227k|python3.6            7600  267k 554k3.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:40:39 ubuntu dstat.sh[2100]: 02-04 07:40:39| 22  17  19  43   0| 637M  364M 93.9M 2758M|4518B 1944B|   0  1404k|   0   115 | 787  1194 |2.02 1.42 1.25|1.0 1.0   0|   0     0 |mysqld               1372  29%   0    0 |python2              1747   58k  64k8.0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:40:40 ubuntu dstat.sh[2100]: 02-04 07:40:40| 18  11  32  38   0| 637M  364M 94.1M 2758M|4793B 1944B|   0  2088k|   0   133 | 986  1741 |2.02 1.42 1.25|  0 1.0   0|   0     0 |mysqld               1372  21%   0    0 |python2              2187   14k 462B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:40:41 ubuntu dstat.sh[2100]: 02-04 07:40:41|  8   6  44  42   0| 637M  364M 94.2M 2758M|3584B 1944B|   0  1316k|   0  96.0 | 658  1367 |2.02 1.42 1.25|  0 1.0   0|   0     0 |mysqld               1372  11%   0    0 |python2              2187   14k 463B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:40:42 ubuntu dstat.sh[2100]: 02-04 07:40:42|  5   4  46  46   0| 637M  363M 94.3M 2758M|3882B 1944B|   0   712k|   0  41.0 | 547  1101 |2.02 1.42 1.25|1.0 1.0   0|   0     0 |mysqld               1372 4.5%   0    0 |python2              2187   14k 458B0.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:40:43 ubuntu dstat.sh[2100]: 02-04 07:40:43| 17  15  23  45   0| 637M  363M 94.5M 2758M|3144B 1944B|   0  1216k|   0  93.0 | 891  1518 |1.93 1.41 1.25|  0 1.0   0|   0     0 |mysqld               1372  28%   0    0 |python2              2187   14k 455B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:40:44 ubuntu dstat.sh[2100]: 02-04 07:40:44|  4   2  37  58   1| 637M  363M 94.5M 2758M|6400B 1944B|   0  8720k|   0  60.0 | 527  1026 |1.93 1.41 1.25|  0 1.0   0|   0     0 |keystone-manage      3500 2.5%4540B2928B|python2              2187   14k 462B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:40:45 ubuntu dstat.sh[2100]: 02-04 07:40:45| 14   9  39  37   2| 638M  362M 94.7M 2758M|4099B 1944B|   0  1452k|   0  98.0 | 817  1571 |1.93 1.41 1.25|1.0 1.0   0|   0     0 |mysqld               1372  18%   0    0 |python2              2187   14k 464B0.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:40:46 ubuntu dstat.sh[2100]: 02-04 07:40:46| 11  10  37  36   6| 638M  362M 94.9M 2758M|8185B 1728B|   0  1584k|   0   107 |1001  1901 |1.93 1.41 1.25|  0 1.0   0|   0     0 |mysqld               1372  15%   0    0 |python2              2187   14k 471B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:40:47 ubuntu dstat.sh[2100]: 02-04 07:40:47| 10  12  35  37   7| 638M  361M 95.0M 2758M|6568B 1986B|   0  1404k|   0  94.0 | 944  1680 |1.93 1.41 1.25|  0 1.0 2.0|   0     0 |mysqld               1372  18%   0    0 |python2              2187   14k 471B0.5%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 07:40:48 ubuntu dstat.sh[2100]: 02-04 07:40:48| 12  10  43  36   1| 639M  360M 95.3M 2758M|4779B 1782B|   0  1780k|   0   132 | 898  1748 |2.02 1.44 1.26|1.0 1.0   0|   0     0 |mysqld               1372  17%   0    0 |python2              2187   14k 466B  0%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 02 07:40:49 ubuntu dstat.sh[2100]: 02-04 07:40:49|  7   4  45  44   1| 639M  359M 95.5M 2759M|5186B 2106B|   0  2200k|   0   110 | 832  1526 |2.02 1.44 1.26|  0 1.0   0|   0     0 |mysqld               1372 6.0%   0    0 |python2              2187   14k 465B  0%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 02 07:40:50 ubuntu dstat.sh[2100]: 02-04 07:40:50| 13  10  37  40   2| 639M  359M 95.8M 2759M|3646B 1944B|   0  1948k|   0   140 |1283  2383 |2.02 1.44 1.26|1.0   0   0|   0     0 |mysqld               1372  14%   0    0 |python2              2187   14k 467B0.5%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 07:40:51 ubuntu dstat.sh[2100]: 02-04 07:40:51| 10  11  38  41   1| 640M  358M 96.1M 2759M|  10k 1782B|   0  1576k|   0   124 | 978  1483 |2.02 1.44 1.26|3.0   0   0|   0     0 |mysqld               1372  17%   0    0 |python2              2187   14k 475B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 07:40:52 ubuntu dstat.sh[2100]: 02-04 07:40:52| 10   6  37  46   3| 640M  358M 96.3M 2759M|  16k 2106B|   0  1740k|   0   129 | 996  1818 |2.02 1.44 1.26|1.0   0   0|   0     0 |mysqld               1372  10%   0    0 |python2              2187   14k 463B0.5%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 07:40:53 ubuntu dstat.sh[2100]: 02-04 07:40:53|  7   6  39  48   1| 641M  357M 96.6M 2759M|  16k 1944B|   0  1752k|   0   120 | 916  1711 |2.02 1.45 1.26|  0 1.0   0|   0     0 |mysqld               1372  10%   0    0 |python2              2187   14k 466B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 07:40:54 ubuntu dstat.sh[2100]: 02-04 07:40:54|  9   5  39  46   1| 641M  356M 96.8M 2759M|  17k 1944B|   0  1508k|   0  88.0 | 831  1868 |2.02 1.45 1.26|  0 1.0   0|   0     0 |mysqld               1372 8.0%   0    0 |python2              2187   14k 465B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 07:40:55 ubuntu dstat.sh[2100]: 02-04 07:40:55| 10  11  44  34   1| 641M  356M 97.1M 2759M|  16k 1944B|   0  2032k|   0   133 |1103  2210 |2.02 1.45 1.26|1.0 1.0   0|   0     0 |mysqld               1372  14%   0    0 |python2              2187   14k 474B0.5%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 07:40:56 ubuntu dstat.sh[2100]: 02-04 07:40:56| 11  11  42  35   1| 641M  355M 97.3M 2759M|  17k 1944B|   0  1588k|   0   108 | 887  1643 |2.02 1.45 1.26|  0 1.0   0|   0     0 |mysqld               1372  18%   0    0 |python2              2187   14k 474B  0%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 07:40:57 ubuntu dstat.sh[2100]: 02-04 07:40:57| 13   9  31  46   2| 641M  355M 97.5M 2759M|  15k 1728B|   0  1724k|   0   134 | 961  1863 |2.02 1.45 1.26|1.0 1.0 2.0|   0     0 |mysqld               1372  19%   0    0 |python2              2187   14k 479B  0%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 07:40:58 ubuntu dstat.sh[2100]: 02-04 07:40:58| 31  12  30  24   3| 642M  354M 97.7M 2759M|9958B 1944B|   0  1508k|   0   101 |1061  3161 |2.02 1.46 1.27|2.0   0   0|   0     0 |python2              1747  17% 141k 154k|python3.6            7600  203k 415k3.5%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 07:40:59 ubuntu dstat.sh[2100]: 02-04 07:40:59| 31  13  24  31   1| 642M  352M 97.8M 2760M|  16k 1770B|   0  1272k|   0  67.0 |1060  2907 |2.02 1.46 1.27|  0 1.0   0|   0     0 |python2              1747  24% 191k 209k|python3.6            7600  129k 277k1.5%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 07:41:00 ubuntu dstat.sh[2100]: 02-04 07:41:00|  8   2  47  44   0| 643M  352M 97.8M 2760M|  17k 2038B|   0  1180k|   0  84.0 | 732  1604 |2.02 1.46 1.27|  0 1.0   0|   0     0 |keystone-manage      3500 5.0%  10k6663B|keystone-manage      3500   10k6663B5.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 07:41:01 ubuntu dstat.sh[2100]: 02-04 07:41:01| 19   4  46  31   1| 643M  352M 98.0M 2760M|  16k 1836B|   0  1740k|   0   100 | 986  2830 |2.02 1.46 1.27|  0 1.0   0|   0     0 |keystone-manage      3500  14%  24k  16k|keystone-manage      3500   24k  16k 14%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 07:41:02 ubuntu dstat.sh[2100]: 02-04 07:41:02| 34  24  24  16   2| 643M  350M 98.1M 2761M|  16k 1836B|   0  1068k|   0  56.0 | 939  2201 |2.02 1.46 1.27|2.0 1.0   0|   0     0 |python2              1747  36% 277k 302k|python3.6            7600  327k 681k3.5%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 07:41:03 ubuntu dstat.sh[2100]: 02-04 07:41:03| 18  19  28  35   2| 643M  350M 98.3M 2761M|  17k 1944B|   0  2028k|   0   143 |1021  1815 |2.10 1.48 1.28|1.0   0   0|   0     0 |mysqld               1372  27%   0    0 |python2              1747   51k  56k7.0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 07:41:04 ubuntu dstat.sh[2100]: 02-04 07:41:04| 15  12  34  39   1| 644M  349M 98.4M 2761M|  16k 1944B|   0  1728k|   0   126 |1012  1662 |2.10 1.48 1.28|  0 1.0   0|   0     0 |mysqld               1372  23%   0    0 |python2              2187   13k 468B0.5%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 07:41:05 ubuntu dstat.sh[2100]: 02-04 07:41:05| 13   5  40  40   1| 644M  349M 98.5M 2761M|  15k 2160B|   0   904k|   0  57.0 | 799  1315 |2.10 1.48 1.28|  0 1.0   0|   0     0 |mysqld               1372  12%   0    0 |python2              2187   13k 466B  0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 07:41:06 ubuntu dstat.sh[2100]: 02-04 07:41:06|  6   6  43  46   1| 644M  349M 98.6M 2761M|  17k 1944B|   0  1020k|   0  76.0 | 614  1190 |2.10 1.48 1.28|1.0   0   0|   0     0 |mysqld               1372 7.5%   0    0 |python2              2187   13k 458B  0%|mysqld       200M|   0     0 |  16    7    0    1    0
