-- Logs begin at Fri 2020-02-28 00:31:23 UTC, end at Fri 2020-02-28 02:18:22 UTC. --
Feb 28 01:20:12 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 28 01:20:13 ubuntu dstat.sh[32758]: [286B blob data]
Feb 28 01:20:13 ubuntu dstat.sh[32758]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 28 01:20:25 ubuntu dstat.sh[32758]: 28-02 01:20:25|  2   1  49  47   0| 661M  361M  139M 2680M|5353B 1836B|   0  1124k|   0  74.0 | 502  1107 |1.95 1.53 1.40|  0 1.0   0|   0     0 |jbd2/vda1-8          306  0.5%   0    0 |python2              415    14k 450B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 28 01:20:26 ubuntu dstat.sh[32758]: 28-02 01:20:26|  3   1  48  46   2| 662M  360M  139M 2680M|4092B 2106B|   0  1120k|   0  81.0 | 589  1183 |1.95 1.53 1.40|  0 1.0   0|   0     0 |mysqld               320362.0%   0    0 |python2              415    14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 28 01:20:27 ubuntu dstat.sh[32758]: 28-02 01:20:27|  5   3  44  48   1| 662M  359M  139M 2680M|4138B 1890B|   0   944k|   0  88.0 | 532  1312 |1.95 1.53 1.40|  0 1.0   0|   0     0 |mysqld               320364.5%   0    0 |python2              415    14k 463B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 28 01:20:28 ubuntu dstat.sh[32758]: 28-02 01:20:28| 10   7  34  47   1| 663M  359M  139M 2680M|4784B 1782B|   0   700k|   0  75.0 | 566  1365 |1.95 1.53 1.40|  0 1.0   0|   0     0 |mysqld               32036 15%   0    0 |python2              415    14k 463B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 28 01:20:29 ubuntu dstat.sh[32758]: 28-02 01:20:29|  5   5  21  66   2| 664M  357M  139M 2680M|4084B 1986B|   0  1092k|   0  47.0 | 403   926 |1.95 1.53 1.40|  0 1.0   0|   0     0 |mysqld               320366.5%   0    0 |python2              415    14k 451B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 28 01:20:30 ubuntu dstat.sh[32758]: 28-02 01:20:30|  8   5  40  47   1| 663M  358M  139M 2680M|4319B 1944B|   0  2376k|   0  79.0 | 466  1125 |1.95 1.53 1.40|  0 1.0   0|   0     0 |mysqld               320369.0%   0    0 |python2              415    14k 464B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 28 01:20:31 ubuntu dstat.sh[32758]: 28-02 01:20:31|  9  11  30  49   1| 664M  357M  140M 2680M|6014B 1944B|   0  8748k|   0  87.0 | 580  1267 |1.87 1.52 1.40|1.0 1.0 2.0|   0     0 |mysqld               32036 18%   0    0 |python2              415    14k 465B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 28 01:20:32 ubuntu dstat.sh[32758]: 28-02 01:20:32|  4   2  41  52   1| 664M  357M  140M 2680M|3922B 1728B|   0   572k|   0  45.0 | 421   894 |1.87 1.52 1.40|  0 1.0   0|   0     0 |mysqld               320362.5%   0    0 |python2              415    14k 462B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 28 01:20:33 ubuntu dstat.sh[32758]: 28-02 01:20:33|  8   9  37  46   0| 664M  357M  140M 2680M|5640B 1944B|   0  1272k|   0   112 | 666  1452 |1.87 1.52 1.40|  0 1.0   0|   0     0 |mysqld               32036 13%   0    0 |python2              415    14k 459B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 28 01:20:34 ubuntu dstat.sh[32758]: 28-02 01:20:34|  4   6  41  48   0| 665M  356M  140M 2680M|6524B 1944B|   0  1804k|   0   107 | 645  1558 |1.87 1.52 1.40|  0 1.0   0|   0     0 |mysqld               320366.5%   0    0 |python2              415    14k 459B0.5%|mysqld       190M|   0     0 |  16    7    0    7    0
Feb 28 01:20:35 ubuntu dstat.sh[32758]: 28-02 01:20:35|  8   9  43  40   2| 665M  355M  140M 2681M|7227B 1944B|   0  1196k|   0  90.0 | 750  1797 |1.87 1.52 1.40|  0 1.0   0|   0     0 |mysqld               32036 12%   0    0 |python2              415    14k 464B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Feb 28 01:20:36 ubuntu dstat.sh[32758]: 28-02 01:20:36|  7   6  42  45   1| 666M  354M  140M 2681M|6460B 1944B|   0  1116k|   0  81.0 | 678  1466 |1.89 1.53 1.40|1.0 2.0   0|   0     0 |mysqld               320368.5%   0    0 |python2              415    14k 464B0.5%|mysqld       191M|   0     0 |  16    7    0    7    0
Feb 28 01:20:37 ubuntu dstat.sh[32758]: 28-02 01:20:37|  2   1  36  61   0| 666M  354M  140M 2681M|5724B 1944B|   0   216k|   0  15.0 | 345   671 |1.89 1.53 1.40|  0 1.0   0|   0     0 |python2              415  0.5%  14k 456B|python2              415    14k 456B0.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Feb 28 01:20:38 ubuntu dstat.sh[32758]: 28-02 01:20:38| 12  13  39  36   1| 666M  354M  140M 2681M|5693B 1944B|   0   208k|   0  20.0 | 482   754 |1.89 1.53 1.40|  0 1.0   0|   0     0 |mysqld               32036 23%   0    0 |python2              415    14k 452B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Feb 28 01:20:39 ubuntu dstat.sh[32758]: 28-02 01:20:39|  5   3  43  49   1| 666M  354M  140M 2681M|5037B 1728B|   0   944k|   0  61.0 | 630  1519 |1.89 1.53 1.40|  0 2.0   0|   0     0 |keystone-manage      1728 3.5%6713B4263B|python2              415    14k 463B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Feb 28 01:20:40 ubuntu dstat.sh[32758]: 28-02 01:20:40|  1   1  44  54   0| 666M  354M  140M 2681M|4882B 1944B|   0  1868k|   0   119 | 441   688 |1.89 1.53 1.40|  0 2.0   0|   0     0 |python2              415  0.5%  14k 454B|python2              415    14k 454B0.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Feb 28 01:20:41 ubuntu dstat.sh[32758]: 28-02 01:20:41|  1   2  49  48   0| 666M  353M  140M 2681M|4244B 1944B|   0   380k|   0  73.0 | 412   747 |2.05 1.57 1.42|  0 2.0 2.0|   0     0 |kworker/u4:2         90   0.5%   0    0 |python2              415    14k 450B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Feb 28 01:20:42 ubuntu dstat.sh[32758]: 28-02 01:20:42|  2   2  49  48   1| 666M  353M  140M 2681M|4472B 1986B|   0  3432k|   0   115 | 341   614 |2.05 1.57 1.42|  0 1.0   0|   0     0 |etcd                 1417 0.5%   0    0 |python2              415    14k 458B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Feb 28 01:20:43 ubuntu dstat.sh[32758]: 28-02 01:20:43|  2   2  41  56   0| 666M  353M  140M 2681M|4171B 1944B|   0  3400k|   0  45.0 | 410  1105 |2.05 1.57 1.42|1.0 2.0   0|   0     0 |mysqld               320361.0%   0    0 |python2              415    14k 453B0.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Feb 28 01:20:44 ubuntu dstat.sh[32758]: 28-02 01:20:44|  3   5  46  46   1| 667M  286M  140M 2746M|4650B 1944B|   0    27M|   0  77.0 | 510   961 |2.05 1.57 1.42|  0 2.0   0|   0     0 |mysqld               320363.5%   0    0 |python2              415    14k 465B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 28 01:20:45 ubuntu dstat.sh[32758]: 28-02 01:20:45|  2   2  44  51   1| 668M  286M  141M 2746M|4215B 2038B|   0    39M|   0  74.0 | 564  1423 |2.05 1.57 1.42|  0 2.0   0|   0     0 |mysqld               320361.0%   0    0 |python2              415    14k 465B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 28 01:20:46 ubuntu dstat.sh[32758]: 28-02 01:20:46|  4   2  48  45   1| 668M  285M  141M 2746M|4325B 1944B|   0  1344k|   0   100 | 678  1476 |2.05 1.58 1.42|  0 2.0   0|   0     0 |keystone-manage      1728 2.0%3060B1683B|python2              415    14k 465B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 28 01:20:47 ubuntu dstat.sh[32758]: 28-02 01:20:47|  5   3  49  43   0| 668M  284M  141M 2746M|4125B 1944B|   0  1012k|   0  86.0 | 567  1316 |2.05 1.58 1.42|  0 2.0   0|   0     0 |mysqld               320364.0%   0    0 |python2              415    14k 454B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 28 01:20:48 ubuntu dstat.sh[32758]: 28-02 01:20:48|  1   1  49  48   1| 668M  284M  141M 2746M|5430B 1944B|   0   380k|   0  49.0 | 352   757 |2.05 1.58 1.42|  0 2.0   0|   0     0 |keystone-manage      1728 0.5%   0    0 |python2              415    14k 462B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 28 01:20:49 ubuntu dstat.sh[32758]: 28-02 01:20:49| 10   8  47  34   0| 668M  284M  141M 2746M|4389B 1944B|   0   436k|   0  42.0 | 488  1032 |2.05 1.58 1.42|1.0 2.0   0|   0     0 |mysqld               32036 17%   0    0 |python2              415    14k 463B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 28 01:20:50 ubuntu dstat.sh[32758]: 28-02 01:20:50|  9   6  33  49   2| 668M  284M  141M 2746M|6147B 1944B|   0   412k|   0  25.0 | 474   909 |2.05 1.58 1.42|  0 1.0   0|   0     0 |mysqld               32036 11%   0    0 |python2              415    14k 462B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 28 01:20:51 ubuntu dstat.sh[32758]: 28-02 01:20:51|  4   3  41  48   3| 669M  283M  141M 2746M|4280B 1944B|   0  1144k|   0  87.0 | 664  1352 |2.05 1.59 1.42|  0 2.0 2.0|   0     0 |beam.smp             431  1.5%   0    0 |python2              415    14k 470B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Feb 28 01:20:52 ubuntu dstat.sh[32758]: 28-02 01:20:52|  5   5  40  43   8| 669M  283M  141M 2747M|3974B 1944B|   0   980k|   0  74.0 | 635  1306 |2.05 1.59 1.42|  0 2.0   0|   0     0 |mysqld               320366.0%   0    0 |python2              415    14k 464B0.5%|mysqld       193M|   0     0 |  16    7    0    7    0
Feb 28 01:20:53 ubuntu dstat.sh[32758]: 28-02 01:20:53|  3   2  40  50   4| 669M  282M  141M 2747M|3641B 1944B|   0  1988k|   0   105 | 591  1163 |2.05 1.59 1.42|1.0 1.0   0|   0     0 |mysqld               320364.0%   0    0 |python2              415    14k 465B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 28 01:20:54 ubuntu dstat.sh[32758]: 28-02 01:20:54| 12  17  47  23   1| 669M  282M  141M 2746M|4735B 1944B|   0  1020k|   0  94.0 | 775  1497 |2.05 1.59 1.42|  0 2.0   0|   0     0 |mysqld               32036 26%   0    0 |python2              415    14k 454B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 28 01:20:55 ubuntu dstat.sh[32758]: 28-02 01:20:55|  8   4  47  39   1| 670M  282M  141M 2747M|5110B 2160B|   0   820k|   0  60.0 | 682  1415 |2.05 1.59 1.42|  0 1.0   0|   0     0 |mysqld               320368.0%   0    0 |python2              415    14k 463B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 28 01:20:56 ubuntu dstat.sh[32758]: 28-02 01:20:56|  7   4  42  45   2| 670M  281M  142M 2747M|4180B 1728B|   0  1256k|   0  92.0 | 730  1515 |2.12 1.61 1.43|  0 2.0   0|   0     0 |mysqld               320366.5%   0    0 |python2              415    14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 28 01:20:57 ubuntu dstat.sh[32758]: 28-02 01:20:57|  6   4  42  46   2| 670M  281M  142M 2747M|5031B 1944B|   0   808k|   0  70.0 | 629  1327 |2.12 1.61 1.43|  0 1.0   0|   0     0 |mysqld               320367.0%   0    0 |python2              415    14k 463B1.0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 28 01:20:58 ubuntu dstat.sh[32758]: 28-02 01:20:58|  8   5  39  47   1| 670M  280M  142M 2747M|4223B 1944B|   0  1328k|   0  92.0 | 668  1484 |2.12 1.61 1.43|  0 2.0   0|   0     0 |mysqld               320369.0%   0    0 |python2              415    14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 28 01:20:59 ubuntu dstat.sh[32758]: 28-02 01:20:59| 10   8  39  38   5| 671M  280M  142M 2747M|  11k 1944B|   0  1320k|   0  98.0 | 816  1617 |2.12 1.61 1.43|  0 2.0   0|   0     0 |mysqld               32036 13%   0    0 |python2              415    14k 466B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 28 01:21:00 ubuntu dstat.sh[32758]: 28-02 01:21:00|  6   5  42  41   7| 671M  280M  142M 2747M|7300B 1728B|   0  1228k|   0   105 | 793  1613 |2.12 1.61 1.43|  0 3.0   0|   0     0 |mysqld               320368.5%   0    0 |python2              415    14k 465B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 28 01:21:01 ubuntu dstat.sh[32758]: 28-02 01:21:01|  2   2  42  54   1| 671M  279M  142M 2747M|6217B 1944B|   0   764k|   0  45.0 | 427   828 |2.11 1.62 1.43|1.0 1.0 2.0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              415    14k 468B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 28 01:21:02 ubuntu dstat.sh[32758]: 28-02 01:21:02| 10  10  48  33   1| 671M  279M  142M 2747M|4818B 1944B|   0   816k|   0  60.0 | 536  1014 |2.11 1.62 1.43|  0 2.0   0|   0     0 |mysqld               32036 16%   0    0 |python2              415    14k 463B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 28 01:21:03 ubuntu dstat.sh[32758]: 28-02 01:21:03| 12  10  40  34   3| 671M  279M  142M 2747M|  11k 1890B|   0   856k|   0  71.0 | 859  1376 |2.11 1.62 1.43|  0 2.0   0|   0     0 |mysqld               32036 16%   0    0 |python2              415    14k 464B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Feb 28 01:21:04 ubuntu dstat.sh[32758]: 28-02 01:21:04|  9   4  41  45   2| 671M  279M  143M 2747M|4860B 1998B|   0  1060k|   0  66.0 | 844  1600 |2.11 1.62 1.43|  0 2.0   0|   0     0 |mysqld               320364.5%   0    0 |python2              415    14k 452B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Feb 28 01:21:05 ubuntu dstat.sh[32758]: 28-02 01:21:05|  9   7  44  38   3| 671M  278M  143M 2747M|7210B 1944B|   0  1072k|   0  86.0 | 808  1560 |2.11 1.62 1.43|  0 2.0   0|   0     0 |mysqld               32036 12%   0    0 |python2              415    14k 464B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Feb 28 01:21:06 ubuntu dstat.sh[32758]: 28-02 01:21:06| 11   8  41  37   4| 672M  278M  143M 2747M|9713B 1782B|   0  1508k|   0   121 |1047  2008 |2.10 1.62 1.44|1.0 1.0   0|   0     0 |mysqld               32036 15%   0    0 |python2              415    14k 455B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Feb 28 01:21:07 ubuntu dstat.sh[32758]: 28-02 01:21:07|  9   6  38  46   1| 672M  277M  143M 2747M|5493B 2106B|   0  1592k|   0   116 | 676  1716 |2.10 1.62 1.44|  0 2.0   0|   0     0 |mysqld               32036 12%   0    0 |python2              415    14k 465B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:08 ubuntu dstat.sh[32758]: 28-02 01:21:08| 40  25  18  14   2| 672M  276M  143M 2747M|5255B 1944B|   0  1220k|   0  72.0 | 928  2333 |2.10 1.62 1.44|  0 3.0   0|   0     0 |python2              1500  34% 262k 286k|python3.6            7156  267k 556k3.5%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:09 ubuntu dstat.sh[32758]: 28-02 01:21:09| 12  13  29  45   1| 672M  276M  143M 2747M|7080B 1944B|   0  4412k|   0  46.0 | 502   865 |2.10 1.62 1.44|1.0 1.0   0|   0     0 |mysqld               32036 23%   0    0 |python2              415    14k   0 0.5%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:10 ubuntu dstat.sh[32758]: 28-02 01:21:10| 15  10  33  41   1| 672M  276M  143M 2747M|5108B 1944B|   0  4880k|   0  69.0 | 720  1157 |2.10 1.62 1.44|  0 2.0   0|   0     0 |mysqld               32036 21%   0    0 |python2              415    14k 937B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:11 ubuntu dstat.sh[32758]: 28-02 01:21:11|  6   2  39  49   4| 673M  276M  143M 2747M|3915B 1728B|   0   580k|   0  49.0 | 635  1244 |2.09 1.63 1.44|  0 1.0 2.0|   0     0 |mysqld               320363.0%   0    0 |python2              415    14k 469B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:12 ubuntu dstat.sh[32758]: 28-02 01:21:12|  8  10  31  47   3| 673M  275M  143M 2747M|5207B 1782B|   0  1332k|   0  98.0 | 856  1801 |2.09 1.63 1.44|  0 1.0   0|   0     0 |mysqld               32036 12%   0    0 |python2              415    14k 465B0.5%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:13 ubuntu dstat.sh[32758]: 28-02 01:21:13|  8   5  35  45   5| 673M  275M  143M 2747M|4664B 2148B|   0   940k|   0  96.0 | 600  1217 |2.09 1.63 1.44|  0 2.0   0|   0     0 |mysqld               320369.0%   0    0 |python2              415    14k 463B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:14 ubuntu dstat.sh[32758]: 28-02 01:21:14|  9   9  39  36   7| 673M  275M  144M 2748M|5406B 1944B|   0  1180k|   0  99.0 | 700  1401 |2.09 1.63 1.44|  0 1.0   0|   0     0 |mysqld               32036 16%   0    0 |python2              415    14k 464B0.5%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:15 ubuntu dstat.sh[32758]: 28-02 01:21:15|  8   2  46  41   2| 674M  274M  144M 2748M|5235B 1944B|   0  1116k|   0  73.0 | 751  1813 |2.09 1.63 1.44|  0 2.0   0|   0     0 |keystone-manage      1728 5.5%8958B6295B|keystone-manage      1728 8958B6295B5.5%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:16 ubuntu dstat.sh[32758]: 28-02 01:21:16| 13  10  43  33   2| 674M  274M  144M 2748M|3841B 1944B|   0   812k|   0  53.0 | 547  1068 |2.17 1.65 1.45|  0 2.0   0|   0     0 |mysqld               32036 18%   0    0 |python2              415    14k 453B0.5%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:17 ubuntu dstat.sh[32758]: 28-02 01:21:17|  5   8  34  50   3| 674M  274M  144M 2748M|6043B 1890B|   0  1016k|   0  84.0 | 652  1503 |2.17 1.65 1.45|  0 2.0   0|   0     0 |mysqld               32036 11%   0    0 |python2              415    14k 464B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:18 ubuntu dstat.sh[32758]: 28-02 01:21:18|  8   2  44  46   2| 674M  273M  144M 2748M|4144B 2214B|   0   492k|   0  24.0 | 444  1001 |2.17 1.65 1.45|  0 3.0   0|   0     0 |keystone-manage      1728 6.0%4632B2773B|python2              415    14k 451B0.5%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:19 ubuntu dstat.sh[32758]: 28-02 01:21:19|  4   2  26  65   2| 674M  273M  144M 2748M|4702B 1944B|   0   904k|   0  91.0 | 547   940 |2.17 1.65 1.45|  0 2.0   0|   0     0 |mysqld               320362.5%   0    0 |python2              415    14k 458B0.5%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 28 01:21:20 ubuntu dstat.sh[32758]: 28-02 01:21:20|  6   7  41  43   3| 674M  273M  144M 2748M|5185B 1944B|   0  1120k|   0  75.0 | 642  1227 |2.17 1.65 1.45|  0 2.0   0|   0     0 |mysqld               320369.0%   0    0 |python2              415    13k 452B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Feb 28 01:21:21 ubuntu dstat.sh[32758]: 28-02 01:21:21|  2   2  40  54   1| 674M  273M  144M 2748M|4636B 1728B|   0   468k|   0  36.0 | 427   760 |2.15 1.66 1.45|  0 2.0 2.0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              415    13k 464B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Feb 28 01:21:22 ubuntu dstat.sh[32758]: 28-02 01:21:22|  2   1  44  53   1| 674M  272M  144M 2748M|6461B 1944B|   0   608k|   0  41.0 | 442   722 |2.15 1.66 1.45|  0 2.0   0|   0     0 |mysqld               320361.5%   0    0 |python2              415    13k 462B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Feb 28 01:21:23 ubuntu dstat.sh[32758]: 28-02 01:21:23|  6   5  43  45   3| 674M  272M  144M 2748M|  10k 1836B|   0  1088k|   0  89.0 | 683  1263 |2.15 1.66 1.45|  0 1.0   0|   0     0 |mysqld               320367.0%   0    0 |python2              415    13k 461B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Feb 28 01:21:24 ubuntu dstat.sh[32758]: 28-02 01:21:24|  3   2  47  47   1| 674M  272M  144M 2748M|4736B 1836B|   0   724k|   0  46.0 | 447   841 |2.15 1.66 1.45|  0 2.0   0|   0     0 |mysqld               320361.0%   0    0 |python2              415    13k 462B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Feb 28 01:21:25 ubuntu dstat.sh[32758]: 28-02 01:21:25|  9   9  37  40   4| 675M  272M  144M 2748M|5041B 1944B|   0   832k|   0  67.0 | 601  1318 |2.15 1.66 1.45|  0 2.0   0|   0     0 |mysqld               32036 16%   0    0 |python2              415    13k 463B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Feb 28 01:21:26 ubuntu dstat.sh[32758]: 28-02 01:21:26| 11   8  43  34   3| 675M  271M  144M 2748M|5582B 1944B|   0  1096k|   0  72.0 | 748  1941 |2.22 1.68 1.46|1.0 1.0   0|   0     0 |mysqld               32036 12%   0    0 |python2              415    13k 471B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Feb 28 01:21:27 ubuntu dstat.sh[32758]: 28-02 01:21:27|  8   4  40  45   2| 675M  271M  145M 2748M|7123B 1728B|  12k 1156k|1.00  77.0 | 600  1323 |2.22 1.68 1.46|  0 2.0   0|   0     0 |mysqld               320368.0%   0    0 |python2              415    13k 480B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
