-- Logs begin at Fri 2020-02-21 21:57:42 UTC, end at Fri 2020-02-21 23:40:44 UTC. --
Feb 21 22:47:48 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 21 22:47:48 ubuntu dstat.sh[1070]: [286B blob data]
Feb 21 22:47:48 ubuntu dstat.sh[1070]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 21 22:48:00 ubuntu dstat.sh[1070]: 21-02 22:48:00|  2   2  47  47   2| 656M  311M  111M 2756M|2547B 1174B|   0  1376k|   0  97.0 | 597  1191 |1.24 1.37 1.35|  0 1.0   0|   0     0 |mysqld               319  1.5%   0    0 |python2              1159   14k 464B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Feb 21 22:48:01 ubuntu dstat.sh[1070]: 21-02 22:48:01|  3   2  47  46   3| 656M  310M  111M 2756M|3305B  972B|   0  1252k|   0  93.0 | 644  1222 |1.24 1.37 1.35|  0 1.0   0|   0     0 |mysqld               319  1.0%   0    0 |python2              1159   14k 464B0.5%|mysqld       187M|   0     0 |  16    7    0    8    0
Feb 21 22:48:02 ubuntu dstat.sh[1070]: 21-02 22:48:02|  5   2  47  47   1| 657M  309M  111M 2757M|4497B 1080B|   0  1212k|   0  88.0 | 720  1284 |1.30 1.38 1.35|  0 1.0   0|   0     0 |mysqld               319  1.0%   0    0 |python2              1159   14k 452B  0%|mysqld       187M|   0     0 |  16    7    0    8    0
Feb 21 22:48:03 ubuntu dstat.sh[1070]: 21-02 22:48:03|  8   7  44  36   5| 657M  308M  111M 2757M|5165B 1080B|   0  1388k|   0   116 | 958  1532 |1.30 1.38 1.35|2.0   0   0|   0     0 |mysqld               319   13%   0    0 |python2              1159   14k 465B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Feb 21 22:48:04 ubuntu dstat.sh[1070]: 21-02 22:48:04|  8  10  38  39   5| 658M  307M  111M 2757M|3976B 1026B|   0   828k|   0  84.0 | 825  1567 |1.30 1.38 1.35|1.0   0   0|   0     0 |mysqld               319   15%   0    0 |python2              1159   14k 462B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 21 22:48:05 ubuntu dstat.sh[1070]: 21-02 22:48:05|  8   8  37  44   4| 658M  306M  112M 2757M|3510B 1026B|   0   832k|   0  89.0 | 697  1351 |1.30 1.38 1.35|  0 1.0   0|   0     0 |mysqld               319   14%   0    0 |python2              1159   14k 463B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Feb 21 22:48:06 ubuntu dstat.sh[1070]: 21-02 22:48:06|  8   7  34  43   7| 659M  305M  112M 2757M|2790B 1080B|   0  1432k|   0   133 | 808  1768 |1.30 1.38 1.35|  0 1.0 2.0|   0     0 |mysqld               319   14%   0    0 |python2              1159   14k 477B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 21 22:48:07 ubuntu dstat.sh[1070]: 21-02 22:48:07|  7   6  37  49   2| 659M  305M  112M 2757M|3487B  972B|   0  3088k|   0  81.0 | 478   803 |1.43 1.41 1.36|  0 1.0   0|   0     0 |mysqld               319  9.5%   0    0 |python2              1159   14k 462B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 21 22:48:08 ubuntu dstat.sh[1070]: 21-02 22:48:08|  9   6  39  41   4| 660M  304M  112M 2757M|3102B  918B|   0  1248k|   0   102 | 761  1481 |1.43 1.41 1.36|1.0 1.0   0|   0     0 |mysqld               319   15%   0    0 |python2              1159   14k 470B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Feb 21 22:48:09 ubuntu dstat.sh[1070]: 21-02 22:48:09|  8   8  38  31  14| 660M  303M  112M 2757M|3891B 1134B|   0  1172k|   0  98.0 | 849  1754 |1.43 1.41 1.36|1.0   0   0|   0     0 |mysqld               319   14%   0    0 |python2              1159   14k 465B0.5%|mysqld       190M|   0     0 |  16    7    0    7    0
Feb 21 22:48:10 ubuntu dstat.sh[1070]: 21-02 22:48:10|  3   2  45  40   9| 660M  303M  112M 2757M|3863B  972B|   0   320k|   0  17.0 | 503  1084 |1.43 1.41 1.36|  0 1.0   0|   0     0 |keystone-manage      2477 5.0%7310B3595B|python2              1159   14k 463B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Feb 21 22:48:11 ubuntu dstat.sh[1070]: 21-02 22:48:11|  2   1  46  50   1| 660M  303M  113M 2757M|5215B 1080B|   0  2096k|   0  9.00 | 433   683 |1.43 1.41 1.36|  0 1.0   0|   0     0 |jbd2/vda1-8          303  0.5%   0    0 |python2              1159   14k 451B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Feb 21 22:48:12 ubuntu dstat.sh[1070]: 21-02 22:48:12|  6   6  45  41   3| 661M  302M  113M 2758M|3358B  972B|   0  5348k|   0   161 | 749  1715 |1.40 1.40 1.36|  0 1.0   0|   0     0 |mysqld               319  9.0%   0    0 |python2              1159   14k 470B0.5%|mysqld       190M|   0     0 |  16    7    0    7    0
Feb 21 22:48:13 ubuntu dstat.sh[1070]: 21-02 22:48:13| 13  11  30  38   9| 661M  301M  113M 2758M|1980B  972B|   0  1576k|   0   112 | 852  1907 |1.40 1.40 1.36|  0 1.0   0|   0     0 |mysqld               319   19%   0    0 |python2              1159   14k 466B  0%|mysqld       191M|   0     0 |  16    7    0    7    0
Feb 21 22:48:14 ubuntu dstat.sh[1070]: 21-02 22:48:14|  6   6  41  36  12| 662M  234M  113M 2822M|3558B  972B|   0  2900k|   0  56.0 | 611  1424 |1.40 1.40 1.36|  0 1.0   0|   0     0 |mysqld               319  5.5%   0    0 |python2              1159   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Feb 21 22:48:15 ubuntu dstat.sh[1070]: 21-02 22:48:15|  1   0  46  44   7| 662M  234M  113M 2822M|8873B 1080B|   0    55M|   0  55.0 | 359   540 |1.40 1.40 1.36|  0 1.0   0|   0     0 |kworker/u4:0         5    1.0%   0    0 |python2              1159   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 21 22:48:16 ubuntu dstat.sh[1070]: 21-02 22:48:16|  3   2  33  57   4| 663M  233M  113M 2823M|4023B  972B|   0    15M|   0   123 | 702  1367 |1.40 1.40 1.36|  0 1.0 2.0|   0     0 |mysqld               319  1.5%   0    0 |python2              1159   14k 471B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 21 22:48:17 ubuntu dstat.sh[1070]: 21-02 22:48:17|  3   2  26  67   3| 663M  232M  113M 2823M|2882B  972B|   0  2416k|   0   124 | 526   809 |1.69 1.46 1.38|  0 1.0 1.0|   0     0 |mysqld               319  2.0%   0    0 |python2              1159   14k 469B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 21 22:48:18 ubuntu dstat.sh[1070]: 21-02 22:48:18|  3   4  45  42   5| 663M  232M  114M 2823M|3620B 1026B|   0  1244k|   0  91.0 | 747  1371 |1.69 1.46 1.38|2.0 1.0   0|   0     0 |mysqld               319  4.5%   0    0 |python2              1159   14k 470B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 21 22:48:19 ubuntu dstat.sh[1070]: 21-02 22:48:19|  9   4  40  43   5| 663M  231M  114M 2823M|4828B 1026B|   0  1240k|   0   108 | 734  1638 |1.69 1.46 1.38|2.0 1.0   0|   0     0 |mysqld               319   11%   0    0 |python2              1159   14k 465B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 21 22:48:20 ubuntu dstat.sh[1070]: 21-02 22:48:20|  3   2  45  50   2| 664M  231M  114M 2823M|3510B  972B|   0   692k|   0  45.0 | 440   947 |1.69 1.46 1.38|  0 1.0   0|   0     0 |mysqld               319  0.5%   0    0 |python2              1159   14k 461B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 21 22:48:21 ubuntu dstat.sh[1070]: 21-02 22:48:21|  3   2  41  51   3| 664M  230M  114M 2823M|3830B 1026B|   0   840k|   0  65.0 | 547  1290 |1.69 1.46 1.38|  0 1.0   0|   0     0 |mysqld               319  1.5%   0    0 |python2              1159   14k 468B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 21 22:48:22 ubuntu dstat.sh[1070]: 21-02 22:48:22| 10   9  33  43   4| 664M  230M  114M 2823M|4183B 1026B|   0  1184k|   0   106 | 674  1480 |1.71 1.47 1.38|1.0 2.0   0|   0     0 |mysqld               319   18%   0    0 |python2              1159   14k   0   0%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 21 22:48:23 ubuntu dstat.sh[1070]: 21-02 22:48:23| 17  17  17  44   6| 664M  230M  114M 2823M|2288B  972B|   0  1376k|   0   106 | 629  1399 |1.71 1.47 1.38|1.0 1.0   0|   0     0 |mysqld               319   34%   0    0 |python2              1159   14k 939B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 21 22:48:24 ubuntu dstat.sh[1070]: 21-02 22:48:24|  9   7  37  41   5| 664M  229M  114M 2823M|4110B  972B|   0   424k|   0  39.0 | 536  1234 |1.71 1.47 1.38|  0 1.0   0|   0     0 |mysqld               319   14%   0    0 |python2              1159   14k 463B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 21 22:48:25 ubuntu dstat.sh[1070]: 21-02 22:48:25|  3   1  44  50   1| 665M  229M  114M 2823M|3773B 1080B|   0   788k|   0  53.0 | 447   952 |1.71 1.47 1.38|  0 1.0   0|   0     0 |mysqld               319  1.0%   0    0 |python2              1159   14k 461B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 21 22:48:26 ubuntu dstat.sh[1070]: 21-02 22:48:26| 19  15  34  30   1| 665M  228M  115M 2823M|3948B  960B|   0   640k|   0  50.0 | 625  1309 |1.71 1.47 1.38|1.0 1.0 2.0|   0     0 |mysqld               319   32%   0    0 |python2              1159   14k 477B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Feb 21 22:48:27 ubuntu dstat.sh[1070]: 21-02 22:48:27| 16  15  40  26   3| 665M  228M  115M 2823M|4764B 1134B|   0   668k|   0  48.0 | 576  1074 |1.82 1.50 1.39|  0 1.0   0|   0     0 |mysqld               319   29%   0    0 |python2              1159   14k 461B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:28 ubuntu dstat.sh[1070]: 21-02 22:48:28|  1   1  33  63   1| 665M  228M  115M 2823M|2436B 1122B|   0   500k|   0  70.0 | 368   646 |1.82 1.50 1.39|  0 3.0   0|   0     0 |python2              1159 0.5%  14k 458B|python2              1159   14k 458B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:29 ubuntu dstat.sh[1070]: 21-02 22:48:29|  1   1   4  95   0| 665M  228M  115M 2823M|3700B 1080B|   0   404k|   0  60.0 | 353   656 |1.82 1.50 1.39|  0 4.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1159   14k   0   0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:30 ubuntu dstat.sh[1070]: 21-02 22:48:30|  2   0   0  98   0| 665M  228M  115M 2823M|3673B  972B|   0   452k|   0  42.0 | 291   463 |1.82 1.50 1.39|  0 6.0   0|   0     0 |etcd                 2171 1.0%   0    0 |                                        |mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:31 ubuntu dstat.sh[1070]: 21-02 22:48:31| 24  23   7  45   1| 666M  227M  115M 2824M|2874B 1080B|  12k 2456k|1.00  43.0 | 600   965 |1.82 1.50 1.39|1.0 1.0   0|   0     0 |mysqld               319   46%   0    0 |python2              1159   28k1381B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:32 ubuntu dstat.sh[1070]: 21-02 22:48:32| 25  24  38   0  12| 665M  228M  115M 2824M|4576B 1080B|   0   412k|   0  23.0 | 516   816 |1.99 1.54 1.41|1.0 1.0   0|   0     0 |mysqld               319   49%   0    0 |python2              1159   14k 460B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:33 ubuntu dstat.sh[1070]: 21-02 22:48:33| 26  25  23  23   3| 665M  228M  115M 2824M|4142B 1080B|   0  3004k|   0  59.0 | 613   744 |1.99 1.54 1.41|1.0 1.0   0|   0     0 |mysqld               319   50%   0    0 |python2              1159   14k 470B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:34 ubuntu dstat.sh[1070]: 21-02 22:48:34| 17  13  34  30   6| 665M  228M  115M 2824M|3337B  972B|   0  1724k|   0  37.0 | 540   885 |1.99 1.54 1.41|  0 1.0   0|   0     0 |mysqld               319   28%   0    0 |python2              1159   14k 465B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:35 ubuntu dstat.sh[1070]: 21-02 22:48:35|  2   1  20  67  10| 665M  228M  115M 2824M|5781B  972B|   0   700k|   0  19.0 | 378   718 |1.99 1.54 1.41|  0 1.0   0|   0     0 |keystone-manage      2477 2.5%1738B1067B|python2              1159   14k 461B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:36 ubuntu dstat.sh[1070]: 21-02 22:48:36|  2   1  40  46  11| 665M  227M  115M 2824M|3936B 1080B|   0   684k|   0  48.0 | 475  1028 |1.99 1.54 1.41|  0 2.0 2.0|   0     0 |rcu_sched            8    2.0%   0    0 |python2              1159   14k 469B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:37 ubuntu dstat.sh[1070]: 21-02 22:48:37|  9  10  24  45  12| 666M  227M  115M 2824M|4892B  972B|   0   432k|   0  35.0 | 498  1247 |1.91 1.53 1.40|  0 1.0   0|   0     0 |mysqld               319   21%   0    0 |python2              1159   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:38 ubuntu dstat.sh[1070]: 21-02 22:48:38|  6   6  33  40  14| 666M  227M  115M 2824M|7483B  972B|   0   736k|   0  50.0 | 484   915 |1.91 1.53 1.40|1.0 1.0   0|   0     0 |mysqld               319   13%   0    0 |python2              1159   14k 468B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:39 ubuntu dstat.sh[1070]: 21-02 22:48:39| 23  26   2  41   9| 666M  227M  115M 2824M|6118B 1080B|   0   256k|   0  24.0 | 589  1431 |1.91 1.53 1.40|1.0 2.0   0|   0     0 |mysqld               319   49%   0    0 |python2              1159   14k 470B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:40 ubuntu dstat.sh[1070]: 21-02 22:48:40| 16  16  20  45   2| 666M  227M  115M 2824M|3641B 1080B|   0   412k|   0  25.0 | 592   949 |1.91 1.53 1.40|  0 1.0   0|   0     0 |mysqld               319   30%   0    0 |python2              1159   14k 463B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:41 ubuntu dstat.sh[1070]: 21-02 22:48:41|  6   8  46  39   3| 666M  226M  115M 2824M|3834B  918B|   0   816k|   0  62.0 | 582  1170 |1.91 1.53 1.40|  0 1.0   0|   0     0 |mysqld               319   11%   0    0 |python2              1159   14k 463B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Feb 21 22:48:42 ubuntu dstat.sh[1070]: 21-02 22:48:42|  8   7  36  48   2| 666M  226M  115M 2824M|4058B  972B|   0   980k|   0  80.0 | 642  1400 |1.84 1.52 1.40|1.0   0   0|   0     0 |mysqld               319   12%   0    0 |python2              1159   14k 450B0.5%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 21 22:48:43 ubuntu dstat.sh[1070]: 21-02 22:48:43|  2   3  47  47   2| 666M  226M  115M 2824M|3591B 1026B|   0   848k|   0  49.0 | 455   898 |1.84 1.52 1.40|  0 1.0   0|   0     0 |mysqld               319  1.0%   0    0 |python2              1159   14k 442B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 21 22:48:44 ubuntu dstat.sh[1070]: 21-02 22:48:44|  4   4  43  46   3| 666M  226M  116M 2824M|2587B 1080B|   0  1124k|   0  94.0 | 628  1398 |1.84 1.52 1.40|  0 1.0   0|   0     0 |mysqld               319  4.0%   0    0 |python2              1159   14k 449B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 21 22:48:45 ubuntu dstat.sh[1070]: 21-02 22:48:45| 10   9  38  40   4| 666M  226M  116M 2824M|3235B  972B|   0   792k|   0  53.0 | 665  1721 |1.84 1.52 1.40|  0 1.0   0|   0     0 |mysqld               319   13%   0    0 |keystone-manage      2477 9584B5107B4.0%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 21 22:48:46 ubuntu dstat.sh[1070]: 21-02 22:48:46|  5   3  44  44   4| 666M  225M  116M 2824M|4369B  972B|   0   824k|   0  54.0 | 604  1221 |1.84 1.52 1.40|  0 1.0 2.0|   0     0 |mysqld               319  2.5%   0    0 |python2              1159   14k 468B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 21 22:48:47 ubuntu dstat.sh[1070]: 21-02 22:48:47| 12  11  36  33   8| 666M  225M  116M 2824M|2987B  972B|   0  1088k|   0  77.0 | 648  1119 |1.85 1.53 1.40|2.0 1.0   0|   0     0 |mysqld               319   24%   0    0 |python2              1159   14k 471B0.5%|mysqld       195M|   0     0 |  16    7    0    4    0
Feb 21 22:48:48 ubuntu dstat.sh[1070]: 21-02 22:48:48|  7   8  29  50   6| 666M  225M  116M 2824M|3248B 1080B|   0   456k|   0  22.0 | 521   968 |1.85 1.53 1.40|  0 1.0   0|   0     0 |mysqld               319   13%   0    0 |python2              1159   14k 457B  0%|mysqld       195M|   0     0 |  16    7    0    4    0
Feb 21 22:48:49 ubuntu dstat.sh[1070]: 21-02 22:48:49| 10   9  31  38  11| 667M  224M  116M 2824M|3612B  972B|   0  1116k|   0  85.0 | 829  1447 |1.85 1.53 1.40|  0 1.0   0|   0     0 |mysqld               319   18%   0    0 |python2              1159   14k 465B  0%|mysqld       195M|   0     0 |  16    7    0    4    0
Feb 21 22:48:50 ubuntu dstat.sh[1070]: 21-02 22:48:50|  7   7  37  42   6| 667M  224M  116M 2824M|3682B  972B|   0  1468k|   0   112 | 791  1493 |1.85 1.53 1.40|1.0 1.0   0|   0     0 |mysqld               319   13%   0    0 |python2              1159   14k 464B0.5%|mysqld       195M|   0     0 |  16    7    0    4    0
Feb 21 22:48:51 ubuntu dstat.sh[1070]: 21-02 22:48:51| 15  12  35  27  10| 667M  224M  116M 2824M|3796B  918B|   0   888k|   0  65.0 | 873  1824 |1.85 1.53 1.40|2.0   0   0|   0     0 |mysqld               319   20%   0    0 |python3.6            7191   54k 112k1.5%|mysqld       195M|   0     0 |  16    7    0    4    0
Feb 21 22:48:52 ubuntu dstat.sh[1070]: 21-02 22:48:52| 30  21  13  24  13| 668M  222M  117M 2825M|3335B 1134B|   0  1240k|   0  69.0 | 878  1916 |2.02 1.57 1.42|  0 1.0   0|   0     0 |python2              1493  33% 245k 268k|python3.6            7191  214k 445k4.0%|mysqld       195M|   0     0 |  16    7    0    4    0
Feb 21 22:48:53 ubuntu dstat.sh[1070]: 21-02 22:48:53|  9   9  36  35  11| 668M  222M  117M 2825M|5538B  972B|   0  1308k|   0   100 | 995  1766 |2.02 1.57 1.42|1.0 1.0   0|   0     0 |mysqld               319   16%   0    0 |python2              1159   14k 466B0.5%|mysqld       195M|   0     0 |  16    7    0    4    0
Feb 21 22:48:54 ubuntu dstat.sh[1070]: 21-02 22:48:54|  9   9  42  39   1| 668M  221M  117M 2825M|5739B 1122B|   0  1532k|   0   124 | 961  2077 |2.02 1.57 1.42|1.0   0   0|   0     0 |mysqld               319   13%   0    0 |python2              1159   14k 465B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 21 22:48:55 ubuntu dstat.sh[1070]: 21-02 22:48:55| 11  11  38  40   1| 668M  221M  117M 2825M|5357B 1080B|   0   628k|   0  55.0 | 626  1439 |2.02 1.57 1.42|  0 1.0   0|   0     0 |mysqld               319   18%   0    0 |python2              1159   14k 453B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Feb 21 22:48:56 ubuntu dstat.sh[1070]: 21-02 22:48:56|  5   3  44  47   1| 668M  221M  117M 2825M|4706B 1080B|   0   664k|   0  45.0 | 521  1082 |2.02 1.57 1.42|  0 1.0 2.0|   0     0 |mysqld               319  5.5%   0    0 |python2              1159   13k 468B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Feb 21 22:48:57 ubuntu dstat.sh[1070]: 21-02 22:48:57|  4   4  39  52   2| 668M  221M  117M 2825M|6319B 1122B|   0  1388k|   0  83.0 | 580   995 |1.94 1.56 1.42|  0 1.0   0|   0     0 |mysqld               319  5.5%   0    0 |python2              1159   13k 469B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Feb 21 22:48:58 ubuntu dstat.sh[1070]: 21-02 22:48:58| 12   4  47  36   2| 668M  220M  117M 2825M|4255B  972B|   0  1372k|   0  93.0 | 930  2333 |1.94 1.56 1.42|  0 1.0   0|   0     0 |keystone-manage      2477 9.0%8958B6477B|keystone-manage      2477 8958B6477B9.0%|mysqld       196M|   0     0 |  16    7    0    1    0
Feb 21 22:48:59 ubuntu dstat.sh[1070]: 21-02 22:48:59|  9   5  40  45   2| 669M  220M  118M 2825M|3180B 1080B|   0  1352k|   0   102 | 703  1837 |1.94 1.56 1.42|  0 1.0   0|   0     0 |mysqld               319  8.5%   0    0 |python2              1159   13k 465B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Feb 21 22:49:00 ubuntu dstat.sh[1070]: 21-02 22:49:00| 11   7  39  42   3| 669M  220M  118M 2825M|2783B 1174B|   0  1400k|   0  96.0 | 637  1967 |1.94 1.56 1.42|  0 1.0   0|   0     0 |mysqld               319   11%   0    0 |python2              1159   13k 465B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Feb 21 22:49:01 ubuntu dstat.sh[1070]: 21-02 22:49:01|  8   6  43  37   6| 669M  219M  118M 2825M|4146B 1080B|   0  1452k|   0   107 | 872  1479 |1.94 1.56 1.42|  0 1.0   0|   0     0 |mysqld               319   12%   0    0 |python2              1159   13k 445B  0%|mysqld       197M|   0     0 |  16    7    0    2    0
Feb 21 22:49:02 ubuntu dstat.sh[1070]: 21-02 22:49:02| 14   9  47  28   2| 669M  218M  118M 2825M|5421B  864B|   0  1300k|   0   122 | 731  1192 |1.95 1.57 1.42|  0 1.0   0|   0     0 |mysqld               319   19%   0    0 |python2              1159   13k 465B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Feb 21 22:49:03 ubuntu dstat.sh[1070]: 21-02 22:49:03|  3   3  46  44   5| 669M  218M  118M 2826M|7194B 1080B|   0   868k|   0  58.0 | 615  1172 |1.95 1.57 1.42|  0 1.0   0|   0     0 |mysqld               319  3.0%   0    0 |python2              1159   13k 462B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
