-- Logs begin at Thu 2020-04-02 06:20:40 UTC, end at Thu 2020-04-02 07:48:41 UTC. --
Apr 02 07:01:18 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 02 07:01:18 ubuntu dstat.sh[1972]: [286B blob data]
Apr 02 07:01:18 ubuntu dstat.sh[1972]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 02 07:01:31 ubuntu dstat.sh[1972]: 02-04 07:01:31|  7   5  45  43   1| 630M  504M 87.8M 2631M|4724B 1890B|   0   556k|   0  56.0 | 621  1368 |1.81 1.40 1.27|  0 1.0   0|   0     0 |mysqld               1239 8.5%   0    0 |python2              2072   14k 468B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 02 07:01:32 ubuntu dstat.sh[1972]: 02-04 07:01:32|  8   8  50  35   0| 630M  503M 88.1M 2632M|6147B 1836B|   0  3788k|   0   189 | 694  1374 |1.81 1.40 1.27|1.0 1.0   0|   0     0 |mysqld               1239  13%   0    0 |python2              2072   14k 450B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 02 07:01:33 ubuntu dstat.sh[1972]: 02-04 07:01:33| 12   7  43  37   1| 631M  502M 88.5M 2632M|4665B 2106B|   0  1928k|   0   166 | 854  1860 |1.81 1.40 1.27|  0 1.0   0|   0     0 |mysqld               1239  17%   0    0 |python2              2072   14k 465B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 02 07:01:34 ubuntu dstat.sh[1972]: 02-04 07:01:34| 14  10  43  32   1| 632M  501M 88.7M 2632M|3752B 1944B|   0  1520k|   0   112 | 961  2039 |1.81 1.40 1.27|  0 1.0   0|   0     0 |mysqld               1239  18%   0    0 |python2              2072   14k 454B0.5%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 02 07:01:35 ubuntu dstat.sh[1972]: 02-04 07:01:35| 10   7  40  42   1| 632M  500M 88.9M 2632M|3434B 1944B|   0  1392k|   0   107 | 845  1613 |1.81 1.40 1.27|  0 1.0   0|   0     0 |mysqld               1239  12%   0    0 |python2              2072   14k 464B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 02 07:01:36 ubuntu dstat.sh[1972]: 02-04 07:01:36|  9  10  43  38   0| 634M  433M 89.2M 2696M|3634B 1944B|   0  4880k|   0   116 |1125  1855 |1.91 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1239  13%   0    0 |keystone-manage      3370   10k6267B3.5%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 07:01:37 ubuntu dstat.sh[1972]: 02-04 07:01:37|  2   1  48  50   1| 634M  432M 89.2M 2696M|5903B 1944B|   0    61M|   0  94.0 | 470   822 |1.91 1.43 1.28|  0 1.0   0|   0     0 |jbd2/vda1-8          305  0.5%   0    0 |python2              2072   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 07:01:38 ubuntu dstat.sh[1972]: 02-04 07:01:38|  3   2  48  48   0| 634M  432M 89.4M 2696M|8100B 1944B|   0   976k|   0  67.0 | 668  1057 |1.91 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1239 1.0%   0    0 |python2              2072   14k 452B0.5%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 07:01:39 ubuntu dstat.sh[1972]: 02-04 07:01:39|  4   4  47  45   0| 634M  431M 89.6M 2696M|4716B 2160B|   0  1388k|   0   117 | 931  1487 |1.91 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1239 4.5%   0    0 |python2              2072   14k 454B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 07:01:40 ubuntu dstat.sh[1972]: 02-04 07:01:40|  5   4  46  45   1| 635M  429M 89.9M 2697M|4672B 1944B|   0  1724k|   0   143 |1113  2005 |1.91 1.43 1.28|  0 1.0 2.0|   0     0 |mysqld               1239 3.5%   0    0 |python2              2072   14k 471B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 07:01:41 ubuntu dstat.sh[1972]: 02-04 07:01:41| 10   7  49  33   0| 635M  429M 90.1M 2697M|6586B 1944B|   0  1472k|   0   120 | 846  1663 |1.92 1.44 1.28|1.0 1.0   0|   0     0 |mysqld               1239  13%   0    0 |python2              2072   14k 465B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 07:01:42 ubuntu dstat.sh[1972]: 02-04 07:01:42| 16  11  48  25   0| 635M  428M 90.4M 2697M|6592B 1944B|   0  1556k|   0   139 | 933  2003 |1.92 1.44 1.28|  0 1.0   0|   0     0 |mysqld               1239  21%   0    0 |python2              2072   14k 456B0.5%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 07:01:43 ubuntu dstat.sh[1972]: 02-04 07:01:43|  1   2  47  48   1| 637M  427M 90.4M 2697M|4308B 1986B|   0  6464k|   0   165 | 481   711 |1.92 1.44 1.28|  0 2.0   0|   0     0 |kworker/u4:0         5    1.0%   0    0 |python2              2072   14k 463B0.5%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 07:01:44 ubuntu dstat.sh[1972]: 02-04 07:01:44|  2   1  30  67   1| 636M  427M 90.4M 2697M|5371B 1944B|   0  2496k|   0  66.0 | 398   644 |1.92 1.44 1.28|  0 2.0   0|   0     0 |                                        |python2              2072   14k 462B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 07:01:45 ubuntu dstat.sh[1972]: 02-04 07:01:45|  2   1   5  92   1| 636M  428M 90.4M 2697M|3600B 1944B|   0  7132k|   0   219 | 443   580 |1.92 1.44 1.28|  0 2.0   0|   0     0 |beam.smp             2922 1.0%   0    0 |python2              2072   14k 462B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 07:01:46 ubuntu dstat.sh[1972]: 02-04 07:01:46|  4   3  29  64   1| 636M  427M 90.5M 2698M|3684B 1782B|   0    11M|   0   105 | 727  1565 |2.00 1.46 1.29|  0 1.0   0|   0     0 |mysqld               1239 2.5%   0    0 |python2              2072   14k 461B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 07:01:47 ubuntu dstat.sh[1972]: 02-04 07:01:47|  8   5  39  48   2| 636M  426M 90.7M 2698M|3570B 2106B|   0  2112k|   0   107 | 696  1383 |2.00 1.46 1.29|  0 1.0   0|   0     0 |mysqld               1239 9.0%   0    0 |python2              2072   14k 460B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:01:48 ubuntu dstat.sh[1972]: 02-04 07:01:48| 14  13  23  49   2| 636M  426M 90.8M 2698M|4918B 1620B|  52k  548k|1.00  39.0 | 598  1099 |2.00 1.46 1.29|1.0 1.0   0|   0     0 |mysqld               1239  25%   0    0 |python2              2072   14k 476B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:01:49 ubuntu dstat.sh[1972]: 02-04 07:01:49|  5   7  37  50   2| 636M  426M 90.9M 2698M|4164B 2052B|   0   960k|   0  68.0 | 564  1072 |2.00 1.46 1.29|  0 1.0   0|   0     0 |mysqld               1239  10%   0    0 |python2              2072   14k 458B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:01:50 ubuntu dstat.sh[1972]: 02-04 07:01:50|  5   3  43  48   1| 637M  425M 91.1M 2698M|3797B 1782B|   0  1372k|   0   104 | 592  1370 |2.00 1.46 1.29|  0 3.0 2.0|   0     0 |mysqld               1239 4.0%   0    0 |python2              2072   14k 466B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:01:51 ubuntu dstat.sh[1972]: 02-04 07:01:51|  1   1  17  82   0| 636M  426M 91.1M 2698M|3750B 2106B|   0  1564k|   0   130 | 404   514 |2.16 1.50 1.30|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2072   14k 453B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:01:52 ubuntu dstat.sh[1972]: 02-04 07:01:52| 13  15  21  50   1| 636M  425M 91.2M 2698M|4918B 1944B|   0  7164k|   0   105 | 679  1421 |2.16 1.50 1.30|1.0 1.0   0|   0     0 |mysqld               1239  27%   0    0 |python2              2072   14k 472B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:01:53 ubuntu dstat.sh[1972]: 02-04 07:01:53| 12  11  38  39   1| 637M  425M 91.4M 2698M|4274B 1944B|   0  1240k|   0  93.0 | 685  1481 |2.16 1.50 1.30|  0 1.0   0|   0     0 |mysqld               1239  18%   0    0 |python2              2072   14k 465B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 07:01:54 ubuntu dstat.sh[1972]: 02-04 07:01:54|  3   2  48  47   0| 637M  424M 91.5M 2698M|5122B 1944B|   0   836k|   0  68.0 | 517  1029 |2.16 1.50 1.30|  0 1.0   0|   0     0 |mysqld               1239 2.5%   0    0 |python2              2072   14k 452B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:01:55 ubuntu dstat.sh[1972]: 02-04 07:01:55|  4   4  40  51   2| 637M  424M 91.6M 2698M|4840B 1944B|   0   752k|   0  59.0 | 491  1089 |2.16 1.50 1.30|1.0 1.0   0|   0     0 |mysqld               1239 4.5%   0    0 |python2              2072   14k 450B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:01:56 ubuntu dstat.sh[1972]: 02-04 07:01:56| 11  12  42  33   2| 637M  423M 91.7M 2698M|3386B 1728B|   0   636k|   0  44.0 | 644  1321 |2.07 1.50 1.30|1.0 2.0   0|   0     0 |mysqld               1239  19%   0    0 |python2              2072   14k 470B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:01:57 ubuntu dstat.sh[1972]: 02-04 07:01:57| 17  19  30  32   1| 637M  424M 91.8M 2698M|4605B 1944B|   0  1612k|   0   100 | 603   866 |2.07 1.50 1.30|  0 1.0   0|   0     0 |mysqld               1239  32%   0    0 |python2              2072   14k 461B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:01:58 ubuntu dstat.sh[1972]: 02-04 07:01:58|  3   3  44  46   5| 637M  424M 91.8M 2698M|5549B 1944B|   0   392k|   0  28.0 | 391   795 |2.07 1.50 1.30|  0 1.0   0|   0     0 |keystone-manage      3370 3.0%3957B2072B|python2              2072   14k 461B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:01:59 ubuntu dstat.sh[1972]: 02-04 07:01:59|  2   2  34  62   2| 637M  423M 91.8M 2698M|3705B 2038B|   0   288k|   0  15.0 | 275   530 |2.07 1.50 1.30|  0 1.0   0|   0     0 |jbd2/vda1-8          305  1.0%   0    0 |python2              2072   14k 461B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:02:00 ubuntu dstat.sh[1972]: 02-04 07:02:00| 12  11  41  34   2| 637M  423M 92.0M 2698M|4818B 1944B|   0   996k|   0  82.0 | 709  1343 |2.07 1.50 1.30|  0 1.0 2.0|   0     0 |mysqld               1239  18%   0    0 |python2              2072   14k 471B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:02:01 ubuntu dstat.sh[1972]: 02-04 07:02:01| 10   8  39  41   2| 637M  423M 92.1M 2698M|6445B 1944B|   0   968k|   0  80.0 | 734  1353 |1.98 1.49 1.30|  0 1.0   0|   0     0 |mysqld               1239  16%   0    0 |python2              2072   14k 463B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:02:02 ubuntu dstat.sh[1972]: 02-04 07:02:02| 10  10  38  40   3| 638M  422M 92.3M 2698M|5006B 1944B|   0  1288k|   0  80.0 | 667  1214 |1.98 1.49 1.30|1.0 1.0   0|   0     0 |mysqld               1239  17%   0    0 |python2              2072   14k 469B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:02:03 ubuntu dstat.sh[1972]: 02-04 07:02:03| 14  12  46  28   1| 638M  422M 92.4M 2698M|4349B 1728B|   0  1176k|   0  92.0 | 785  1176 |1.98 1.49 1.30|1.0 1.0   0|   0     0 |mysqld               1239  22%   0    0 |python2              2072   14k 467B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:02:04 ubuntu dstat.sh[1972]: 02-04 07:02:04| 36  22  14  27   2| 638M  421M 92.5M 2699M|4485B 1944B|   0   304k|   0  23.0 | 811  1770 |1.98 1.49 1.30|1.0 1.0   0|   0     0 |python2              1890  34% 238k 259k|python3.6            8443  267k 556k3.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 07:02:05 ubuntu dstat.sh[1972]: 02-04 07:02:05|  6   4  40  51   0| 638M  421M 92.5M 2699M|6942B 1944B|   0   432k|   0  26.0 | 483   821 |1.98 1.49 1.30|1.0 1.0   0|   0     0 |python2              1890 4.5%  30k  32k|python2              1890   30k  32k4.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:02:06 ubuntu dstat.sh[1972]: 02-04 07:02:06| 15  12  30  42   1| 638M  421M 92.6M 2699M|5750B 2160B|   0   596k|   0  45.0 | 654   982 |1.98 1.50 1.30|1.0 1.0   0|   0     0 |mysqld               1239  25%   0    0 |python2              2072   14k 463B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:02:07 ubuntu dstat.sh[1972]: 02-04 07:02:07| 19  16  38  28   0| 639M  420M 92.7M 2699M|4567B 1944B|   0  1324k|   0  64.0 | 789  1327 |1.98 1.50 1.30|  0 1.0   0|   0     0 |mysqld               1239  31%   0    0 |python2              2072   14k 455B0.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:02:08 ubuntu dstat.sh[1972]: 02-04 07:02:08|  8   6  43  42   2| 639M  420M 92.8M 2699M|3404B 1944B|   0   928k|   0  72.0 | 919  1925 |1.98 1.50 1.30|  0 1.0   0|   0     0 |mysqld               1239 8.0%   0    0 |python2              2072   14k 462B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:02:09 ubuntu dstat.sh[1972]: 02-04 07:02:09|  7   8  41  42   2| 639M  420M 93.0M 2699M|3012B 1944B|   0  1140k|   0  91.0 | 928  1715 |1.98 1.50 1.30|  0 1.0   0|   0     0 |mysqld               1239  11%   0    0 |python2              2072   14k 443B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:02:10 ubuntu dstat.sh[1972]: 02-04 07:02:10| 15  13  23  47   1| 639M  420M 93.1M 2699M|3782B 1944B|   0   868k|   0  75.0 | 722  1553 |1.98 1.50 1.30|1.0 1.0 2.0|   0     0 |mysqld               1239  26%   0    0 |python2              2072   14k 476B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:02:11 ubuntu dstat.sh[1972]: 02-04 07:02:11|  8   6  47  39   0| 639M  419M 93.3M 2699M|4182B 1944B|   0  1040k|   0  88.0 | 629  1445 |1.99 1.51 1.31|  0 1.0   0|   0     0 |mysqld               1239 9.5%   0    0 |python2              2072   14k 453B0.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:02:12 ubuntu dstat.sh[1972]: 02-04 07:02:12|  7   1  49  42   1| 639M  419M 93.4M 2699M|3277B 1944B|   0  1068k|   0  81.0 | 656  1582 |1.99 1.51 1.31|1.0 1.0   0|   0     0 |keystone-manage      3370 4.5%5560B3664B|python2              2072   14k 469B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:02:13 ubuntu dstat.sh[1972]: 02-04 07:02:13| 14  10  42  34   0| 639M  418M 93.6M 2699M|4567B 1944B|   0  1284k|   0   106 | 761  1652 |1.99 1.51 1.31|  0 1.0   0|   0     0 |mysqld               1239  19%   0    0 |python2              2072   14k 456B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 07:02:14 ubuntu dstat.sh[1972]: 02-04 07:02:14|  5   2  49  43   2| 640M  418M 93.7M 2700M|3785B 1944B|   0  1268k|   0  83.0 | 642  1680 |1.99 1.51 1.31|  0 1.0   0|   0     0 |keystone-manage      3370 3.0%5862B3755B|python2              2072   13k 463B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 07:02:15 ubuntu dstat.sh[1972]: 02-04 07:02:15|  8   6  44  42   1| 640M  417M 93.9M 2700M|3559B 1944B|   0  1044k|   0  83.0 | 688  1356 |1.99 1.51 1.31|1.0   0   0|   0     0 |mysqld               1239 9.0%   0    0 |python2              2072   13k 463B0.5%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 07:02:16 ubuntu dstat.sh[1972]: 02-04 07:02:16|  4   2  48  46   2| 640M  417M 94.1M 2700M|  11k 1944B|   0  1056k|   0  87.0 | 625  1318 |1.91 1.50 1.31|  0 1.0   0|   0     0 |mysqld               1239 3.5%   0    0 |python2              2072   13k 464B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 07:02:17 ubuntu dstat.sh[1972]: 02-04 07:02:17|  3   2  48  47   1| 640M  416M 94.2M 2700M|7357B 1944B|   0   776k|   0  54.0 | 530  1012 |1.91 1.50 1.31|  0 4.0   0|   0     0 |mysqld               1239 1.0%   0    0 |python2              2072   13k   0   0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 07:02:18 ubuntu dstat.sh[1972]: 02-04 07:02:18|  2   2  33  63   0| 641M  416M 94.2M 2700M|3425B 1944B|   0   732k|   0  68.0 | 429   781 |1.91 1.50 1.31|1.0 1.0   0|   0     0 |mysqld               1239 1.5%   0    0 |python2              2072   13k 919B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 07:02:19 ubuntu dstat.sh[1972]: 02-04 07:02:19| 12  10  44  26   6| 641M  416M 94.4M 2700M|5670B 1566B|   0  1204k|   0  85.0 | 908  2350 |1.91 1.50 1.31|  0 1.0   0|   0     0 |mysqld               1239  17%   0    0 |python2              2072   13k 471B0.5%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 07:02:20 ubuntu dstat.sh[1972]: 02-04 07:02:20| 12  13  35  33   7| 641M  415M 94.6M 2700M|3630B 2106B|   0  9104k|   0   107 | 785  1614 |1.91 1.50 1.31|1.0   0 2.0|   0     0 |mysqld               1239  25%   0    0 |python2              2072   13k 472B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 07:02:21 ubuntu dstat.sh[1972]: 02-04 07:02:21|  6   6  44  42   3| 642M  414M 94.8M 2700M|3852B 1944B|   0  1256k|   0   102 | 690  1453 |1.83 1.49 1.30|1.0 1.0   0|   0     0 |mysqld               1239 8.0%   0    0 |python2              2072   14k 470B  0%|mysqld       198M|   0     0 |  16    7    0    4    0
Apr 02 07:02:22 ubuntu dstat.sh[1972]: 02-04 07:02:22| 13  12  35  38   1| 642M  414M 95.1M 2700M|3680B 1944B|   0  1616k|   0   141 | 835  1893 |1.83 1.49 1.30|3.0   0   0|   0     0 |mysqld               1239  21%   0    0 |python2              2072   13k 466B0.5%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 07:02:23 ubuntu dstat.sh[1972]: 02-04 07:02:23| 16  15  41  27   2| 642M  413M 95.4M 2700M|3352B 2160B|   0  1636k|   0   148 | 814  1509 |1.83 1.49 1.30|1.0 1.0   0|   0     0 |mysqld               1239  29%   0    0 |python2              2072   13k 473B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 07:02:24 ubuntu dstat.sh[1972]: 02-04 07:02:24| 12   8  43  35   2| 643M  412M 95.6M 2700M|3562B 1944B|   0  1752k|   0   127 |1087  2518 |1.83 1.49 1.30|  0 1.0   0|   0     0 |mysqld               1239  12%   0    0 |python2              2072   13k 467B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 02 07:02:25 ubuntu dstat.sh[1972]: 02-04 07:02:25|  9   7  45  37   1| 643M  411M 96.0M 2700M|3562B 1728B|   0  1932k|   0   148 |1076  2434 |1.83 1.49 1.30|  0 1.0   0|   0     0 |mysqld               1239 9.5%   0    0 |python2              2072   13k 466B0.5%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 07:02:26 ubuntu dstat.sh[1972]: 02-04 07:02:26|  9  10  43  35   4| 643M  411M 96.2M 2700M|4620B 1782B|   0  1620k|   0   125 | 898  1851 |1.93 1.51 1.31|1.0   0   0|   0     0 |mysqld               1239  15%   0    0 |python2              2072   13k 465B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 07:02:27 ubuntu dstat.sh[1972]: 02-04 07:02:27| 11   6  42  35   6| 643M  410M 96.4M 2700M|4629B 1944B|   0  1512k|   0   127 | 908  1988 |1.93 1.51 1.31|3.0   0   0|   0     0 |mysqld               1239  14%   0    0 |python2              2072   13k 472B1.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 07:02:28 ubuntu dstat.sh[1972]: 02-04 07:02:28| 40  23  22  11   6| 644M  409M 96.5M 2701M|3407B 2106B|   0   596k|   0  43.0 | 901  2468 |1.93 1.51 1.31|1.0 1.0   0|   0     0 |python2              1890  36% 246k 268k|python3.6            8443  314k 641k4.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 07:02:29 ubuntu dstat.sh[1972]: 02-04 07:02:29| 24  11  37  28   2| 644M  408M 96.6M 2701M|8040B 1770B|   0  1620k|   0  96.0 |1272  4062 |1.93 1.51 1.31|2.0   0   0|   0     0 |keystone-manage      3370  14%  25k  17k|python2              1890   88k  98k 13%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 07:02:30 ubuntu dstat.sh[1972]: 02-04 07:02:30| 19   3  48  29   2| 644M  408M 96.7M 2701M|5614B 1944B|   0  1312k|   0  78.0 | 779  3372 |1.93 1.51 1.31|  0 1.0 2.0|   0     0 |keystone-manage      3370  14%  20k  13k|keystone-manage      3370   20k  13k 14%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 07:02:31 ubuntu dstat.sh[1972]: 02-04 07:02:31| 32  15  38  13   2| 645M  407M 96.8M 2702M|6433B 1944B|   0   496k|   0  30.0 | 858  2209 |1.85 1.50 1.31|1.0   0   0|   0     0 |python2              1890  27% 190k 207k|python3.6            8443  255k 521k2.5%|mysqld       199M|   0     0 |  16    7    0    1    0
