-- Logs begin at Wed 2020-04-01 02:36:52 UTC, end at Wed 2020-04-01 04:02:50 UTC. --
Apr 01 03:14:58 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 03:14:58 ubuntu dstat.sh[2596]: [286B blob data]
Apr 01 03:14:58 ubuntu dstat.sh[2596]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 03:15:13 ubuntu dstat.sh[2596]: 01-04 03:15:13|  2   2  46  51   1| 625M  366M 86.4M 2776M|4177B 1944B|   0  3004k|   0   106 | 480   812 |1.25 1.14 1.10|  0 1.0   0|   0     0 |jbd2/vda1-8          290  0.5%   0    0 |python2              2683   14k 469B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Apr 01 03:15:14 ubuntu dstat.sh[2596]: 01-04 03:15:14|  3   2  48  48   0| 625M  366M 86.6M 2776M|  11k 1998B|   0  1084k|   0  72.0 | 720  1084 |1.25 1.14 1.10|  0 1.0   0|   0     0 |mysqld               1873 0.5%   0    0 |python2              2683   14k 454B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Apr 01 03:15:15 ubuntu dstat.sh[2596]: 01-04 03:15:15|  2   2  50  46   1| 625M  365M 86.8M 2776M|5371B 2106B|   0   800k|   0  62.0 | 581   954 |1.25 1.14 1.10|  0 1.0   0|   0     0 |mysqld               1873 0.5%   0    0 |python2              2683   14k 455B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Apr 01 03:15:16 ubuntu dstat.sh[2596]: 01-04 03:15:16|  4   3  44  48   1| 626M  364M 86.9M 2776M|4892B 1944B|   0   656k|   0  60.0 | 603  1077 |1.23 1.14 1.10|1.0 1.0   0|   0     0 |mysqld               1873 4.5%   0    0 |python2              2683   14k 468B  0%|mysqld       187M|   0     0 |  15    7    0    6    0
Apr 01 03:15:17 ubuntu dstat.sh[2596]: 01-04 03:15:17|  7   7  36  51   1| 626M  364M 87.0M 2776M|6225B 1944B|   0   468k|   0  47.0 | 579  1124 |1.23 1.14 1.10|  0 1.0 2.0|   0     0 |mysqld               1873 9.5%   0    0 |python2              2683   14k 468B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
Apr 01 03:15:18 ubuntu dstat.sh[2596]: 01-04 03:15:18|  6   3  39  53   0| 626M  364M 87.1M 2776M|4347B 1944B|   0   456k|   0  45.0 | 502  1137 |1.23 1.14 1.10|  0 2.0   0|   0     0 |mysqld               1873 6.0%   0    0 |python2              2683   14k 452B0.5%|mysqld       188M|   0     0 |  15    7    0    6    0
Apr 01 03:15:19 ubuntu dstat.sh[2596]: 01-04 03:15:19|  9   7  40  44   0| 627M  363M 87.3M 2776M|5304B 1944B|   0   604k|   0  62.0 | 538  1244 |1.23 1.14 1.10|1.0 1.0   0|   0     0 |mysqld               1873  13%   0    0 |python2              2683   14k 458B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
Apr 01 03:15:20 ubuntu dstat.sh[2596]: 01-04 03:15:20|  8   5  48  39   0| 627M  362M 87.5M 2777M|6588B 1782B|   0   920k|   0  84.0 | 598  1562 |1.23 1.14 1.10|3.0   0   0|   0     0 |mysqld               1873  10%   0    0 |python2              2683   14k 444B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
Apr 01 03:15:21 ubuntu dstat.sh[2596]: 01-04 03:15:21| 11  13  48  28   1| 627M  362M 87.7M 2777M|6162B 1890B|   0  1040k|   0  87.0 | 555  1218 |1.29 1.15 1.10|  0 2.0   0|   0     0 |mysqld               1873  21%   0    0 |python2              2683   14k 465B0.5%|mysqld       189M|   0     0 |  15    7    0    6    0
Apr 01 03:15:22 ubuntu dstat.sh[2596]: 01-04 03:15:22|  7   7  45  41   1| 628M  361M 88.0M 2776M|5851B 1728B|   0  1156k|   0   105 | 636  1341 |1.29 1.15 1.10|1.0 1.0   0|   0     0 |mysqld               1873  11%   0    0 |python2              2683   14k 452B0.5%|mysqld       189M|   0     0 |  15    7    0    6    0
Apr 01 03:15:23 ubuntu dstat.sh[2596]: 01-04 03:15:23|  3   3  26  68   1| 629M  359M 88.1M 2777M|6173B 1944B|   0  3952k|   0   112 | 499   824 |1.29 1.15 1.10|  0 2.0   0|   0     0 |mysqld               1873 3.0%   0    0 |python2              2683   14k 463B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Apr 01 03:15:24 ubuntu dstat.sh[2596]: 01-04 03:15:24|  2   1   1  97   0| 628M  360M 88.1M 2777M|7952B 1728B|   0  6912k|   0   149 | 547   623 |1.29 1.15 1.10|  0 2.0   0|   0     0 |                                        |python2              2683   14k 452B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Apr 01 03:15:27 ubuntu dstat.sh[2596]: 01-04 03:15:25|  2   1   0  96   2| 628M  361M 88.1M 2777M|6251B 1986B|   0   576k|   0  73.0 | 571   739 |1.29 1.15 1.10|  0 6.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2683   14k   0   0%|mysqld       189M|   0     0 |  15    7    0    6    0
Apr 01 03:15:27 ubuntu dstat.sh[2596]: 01-04 03:15:26|  2   0   0  97   1| 628M  361M 88.1M 2777M|4080B 1728B|   0   648k|   0  62.0 | 430   526 |1.75 1.25 1.13|  0 5.0   0|   0     0 |                                        |                                        |mysqld       189M|   0     0 |  15    7    0    6    0
Apr 01 03:15:27 ubuntu dstat.sh[2596]: 01-04 03:15:27|  2   2  22  71   3| 628M  360M 88.1M 2777M|7705B 1986B|   0  4376k|   0   118 | 561   632 |1.75 1.25 1.13|  0 1.0 2.0|   0     0 |rcu_sched            8    1.5%   0    0 |python2              2683   28k1361B0.5%|mysqld       189M|   0     0 |  15    7    0    6    0
Apr 01 03:15:28 ubuntu dstat.sh[2596]: 01-04 03:15:28|  3   2  44  50   3| 628M  359M 88.2M 2777M|4335B 1728B|   0  4504k|   0   109 | 584  1266 |1.75 1.25 1.13|  0 2.0   0|   0     0 |jbd2/vda1-8          290  1.0%   0    0 |python2              2683   14k 464B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Apr 01 03:15:29 ubuntu dstat.sh[2596]: 01-04 03:15:29|  8   7  38  39   8| 629M  359M 88.4M 2777M|5189B 1782B|   0  2212k|   0   106 | 798  1464 |1.75 1.25 1.13|2.0   0   0|   0     0 |mysqld               1873  15%   0    0 |python2              2683   14k 464B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Apr 01 03:15:30 ubuntu dstat.sh[2596]: 01-04 03:15:30|  6   3  41  46   3| 629M  358M 88.6M 2777M|5382B 1890B|   0  1096k|   0  73.0 | 613  1255 |1.75 1.25 1.13|  0 3.0   0|   0     0 |mysqld               1873 4.0%   0    0 |python2              2683   14k 463B0.5%|mysqld       190M|   0     0 |  15    7    0    6    0
Apr 01 03:15:31 ubuntu dstat.sh[2596]: 01-04 03:15:31| 13   8  47  32   1| 629M  358M 88.7M 2778M|3708B 1944B|   0   860k|   0  68.0 | 587  1113 |1.85 1.28 1.14|4.0 2.0   0|   0     0 |mysqld               1873  18%   0    0 |python2              2683   14k 469B  0%|mysqld       191M|   0     0 |  15    7    0    6    0
Apr 01 03:15:32 ubuntu dstat.sh[2596]: 01-04 03:15:32| 11   7  41  41   1| 630M  357M 88.9M 2778M|4119B 1728B|   0  1200k|   0  94.0 | 752  1931 |1.85 1.28 1.14|  0 2.0   0|   0     0 |mysqld               1873 8.0%   0    0 |python2              2683   14k 464B0.5%|mysqld       191M|   0     0 |  15    7    0    6    0
Apr 01 03:15:33 ubuntu dstat.sh[2596]: 01-04 03:15:33|  2   5  46  48   1| 631M  290M 88.9M 2842M|8121B 1944B|   0    36M|   0  81.0 | 490   855 |1.85 1.28 1.14|  0 1.0   0|   0     0 |mysqld               1873 4.0%   0    0 |python2              2683   14k 463B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 03:15:34 ubuntu dstat.sh[2596]: 01-04 03:15:34|  3   1  44  53   1| 631M  290M 89.0M 2842M|5643B 1944B|   0    29M|   0  55.0 | 416   736 |1.85 1.28 1.14|  0 1.0   0|   0     0 |ksoftirqd/0          7    0.5%   0    0 |python2              2683   14k 451B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 03:15:35 ubuntu dstat.sh[2596]: 01-04 03:15:35|  3   2  45  51   0| 631M  290M 89.1M 2842M|3650B 1944B|   0   720k|   0  51.0 | 458   900 |1.85 1.28 1.14|  0 2.0   0|   0     0 |mysqld               1873 1.0%   0    0 |python2              2683   14k 443B0.5%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 03:15:36 ubuntu dstat.sh[2596]: 01-04 03:15:36|  4   1  44  52   0| 631M  289M 89.2M 2842M|3246B 1728B|   0   912k|   0  66.0 | 486   990 |1.94 1.31 1.16|  0 2.0   0|   0     0 |keystone-manage      3992 1.0%3060B1683B|python2              2683   14k 451B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 03:15:37 ubuntu dstat.sh[2596]: 01-04 03:15:37|  4   4  43  49   1| 632M  288M 89.3M 2842M|4095B 1944B|   0   876k|   0  76.0 | 568  1183 |1.94 1.31 1.16|  0 2.0 2.0|   0     0 |mysqld               1873 4.5%   0    0 |python2              2683   14k 468B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 03:15:38 ubuntu dstat.sh[2596]: 01-04 03:15:38|  3   2  31  65   1| 631M  288M 89.4M 2842M|4551B 1944B|   0  1504k|   0  88.0 | 472   854 |1.94 1.31 1.16|1.0 1.0   0|   0     0 |mysqld               1873 1.5%   0    0 |python2              2683   14k 462B0.5%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 03:15:39 ubuntu dstat.sh[2596]: 01-04 03:15:39|  5   5  43  47   1| 632M  288M 89.5M 2842M|3861B 1944B|   0  1000k|   0  81.0 | 618  1366 |1.94 1.31 1.16|  0 2.0   0|   0     0 |mysqld               1873 5.0%   0    0 |python2              2683   14k 463B  0%|mysqld       193M|   0     0 |  15    7    0    6    0
Apr 01 03:15:40 ubuntu dstat.sh[2596]: 01-04 03:15:40|  3   2  48  47   0| 632M  287M 89.7M 2843M|3523B 1944B|   0  1000k|   0  78.0 | 521  1105 |1.94 1.31 1.16|  0 1.0   0|   0     0 |mysqld               1873 1.0%   0    0 |python2              2683   14k 445B  0%|mysqld       193M|   0     0 |  15    7    0    6    0
Apr 01 03:15:41 ubuntu dstat.sh[2596]: 01-04 03:15:41|  5   4  43  48   1| 632M  287M 89.8M 2843M|3283B 1944B|   0   856k|   0  66.0 | 558  1095 |2.10 1.35 1.17|3.0   0   0|   0     0 |mysqld               1873 5.0%   0    0 |python2              2683   14k 468B0.5%|mysqld       193M|   0     0 |  15    7    0    6    0
Apr 01 03:15:42 ubuntu dstat.sh[2596]: 01-04 03:15:42|  7   7  45  41   1| 632M  286M 89.9M 2843M|3859B 1944B|   0   708k|   0  56.0 | 494   979 |2.10 1.35 1.17|  0 1.0   0|   0     0 |mysqld               1873  11%   0    0 |python2              2683   14k 461B  0%|mysqld       193M|   0     0 |  15    7    0    6    0
Apr 01 03:15:43 ubuntu dstat.sh[2596]: 01-04 03:15:43| 12   9  46  34   0| 633M  286M 90.1M 2843M|4104B 1944B|   0   828k|   0  72.0 | 633  1301 |2.10 1.35 1.17|  0 2.0   0|   0     0 |mysqld               1873  18%   0    0 |python2              2683   14k 445B  0%|mysqld       193M|   0     0 |  15    7    0    6    0
Apr 01 03:15:44 ubuntu dstat.sh[2596]: 01-04 03:15:44|  6   7  41  46   0| 633M  286M 90.2M 2843M|3060B 1944B|   0   828k|   0  68.0 | 620  1190 |2.10 1.35 1.17|  0 2.0   0|   0     0 |mysqld               1873 8.0%   0    0 |python2              2683   14k 452B0.5%|mysqld       193M|   0     0 |  15    7    0    6    0
Apr 01 03:15:45 ubuntu dstat.sh[2596]: 01-04 03:15:45|  2   1  36  61   0| 633M  285M 90.2M 2843M|4574B 1944B|   0   556k|   0  38.0 | 406   777 |2.10 1.35 1.17|  0 1.0   0|   0     0 |jbd2/vda1-8          290  0.5%   0    0 |python2              2683   14k 457B  0%|mysqld       193M|   0     0 |  15    7    0    6    0
Apr 01 03:15:46 ubuntu dstat.sh[2596]: 01-04 03:15:46|  8   7  46  39   1| 633M  285M 90.4M 2843M|4235B 1944B|   0  1104k|   0  87.0 | 660  1313 |2.26 1.40 1.19|  0 2.0   0|   0     0 |mysqld               1873  10%   0    0 |python2              2683   14k 463B  0%|mysqld       194M|   0     0 |  15    7    0    6    0
Apr 01 03:15:47 ubuntu dstat.sh[2596]: 01-04 03:15:47| 11   9  45  35   0| 633M  284M 90.6M 2843M|4688B 1944B|   0  1364k|   0   110 | 727  1544 |2.26 1.40 1.19|2.0   0 2.0|   0     0 |mysqld               1873  14%   0    0 |python2              2683   14k 461B  0%|mysqld       194M|   0     0 |  15    7    0    7    0
Apr 01 03:15:48 ubuntu dstat.sh[2596]: 01-04 03:15:48|  5   5  42  48   0| 634M  284M 90.8M 2843M|4404B 1944B|   0  1104k|   0  93.0 | 577  1413 |2.26 1.40 1.19|  0 2.0   0|   0     0 |mysqld               1873 6.0%   0    0 |python2              2683   14k 459B0.5%|mysqld       194M|   0     0 |  15    7    0    7    0
Apr 01 03:15:49 ubuntu dstat.sh[2596]: 01-04 03:15:49|  5   5  42  49   1| 634M  284M 91.0M 2843M|4935B 1944B|   0   944k|   0  77.0 | 559  1251 |2.26 1.40 1.19|  0 2.0   0|   0     0 |mysqld               1873 4.5%   0    0 |python2              2683   14k 462B  0%|mysqld       194M|   0     0 |  15    7    0    6    0
Apr 01 03:15:50 ubuntu dstat.sh[2596]: 01-04 03:15:50|  3   4  44  49   0| 634M  283M 91.1M 2843M|4934B 2254B|   0   768k|   0  63.0 | 493  1032 |2.26 1.40 1.19|1.0 1.0   0|   0     0 |mysqld               1873 5.5%   0    0 |python2              2683   14k 458B  0%|mysqld       194M|   0     0 |  15    7    0    6    0
Apr 01 03:15:51 ubuntu dstat.sh[2596]: 01-04 03:15:51|  4   3  42  50   0| 634M  283M 91.2M 2843M|4820B 1944B|   0   884k|   0  63.0 | 591  1227 |2.32 1.42 1.20|  0 1.0   0|   0     0 |mysqld               1873 3.0%   0    0 |python2              2683   14k 452B0.5%|mysqld       194M|   0     0 |  15    7    0    6    0
Apr 01 03:15:52 ubuntu dstat.sh[2596]: 01-04 03:15:52| 11   6  46  36   1| 634M  283M 91.4M 2843M|6430B 1728B|   0  1448k|   0   125 | 847  2331 |2.32 1.42 1.20|1.0   0   0|   0     0 |mysqld               1873  10%   0    0 |python2              2683   14k 453B  0%|mysqld       195M|   0     0 |  15    7    0    6    0
Apr 01 03:15:53 ubuntu dstat.sh[2596]: 01-04 03:15:53|  8   9  40  39   4| 634M  282M 91.6M 2843M|4082B 1944B|   0  1284k|   0  91.0 | 742  1961 |2.32 1.42 1.20|1.0 1.0   0|   0     0 |mysqld               1873  13%   0    0 |python2              2683   13k 463B0.5%|mysqld       195M|   0     0 |  15    7    0    3    0
Apr 01 03:15:54 ubuntu dstat.sh[2596]: 01-04 03:15:54| 12  11  44  31   2| 634M  282M 91.8M 2843M|5145B 1944B|   0  1344k|   0  98.0 | 908  1537 |2.32 1.42 1.20|  0 1.0   0|   0     0 |mysqld               1873  18%   0    0 |python2              2683   13k 466B  0%|mysqld       195M|   0     0 |  15    7    0    3    0
Apr 01 03:15:55 ubuntu dstat.sh[2596]: 01-04 03:15:55| 12  12  46  26   4| 635M  281M 91.9M 2843M|3520B 1890B|   0   984k|   0  77.0 | 699  1278 |2.32 1.42 1.20|  0 2.0   0|   0     0 |mysqld               1873  20%   0    0 |python2              2683   13k 465B  0%|mysqld       195M|   0     0 |  15    7    0    3    0
Apr 01 03:15:56 ubuntu dstat.sh[2596]: 01-04 03:15:56| 11   7  45  36   1| 635M  281M 92.1M 2843M|7188B 1998B|   0   988k|   0  87.0 | 761  1331 |2.45 1.47 1.21|1.0 1.0   0|   0     0 |mysqld               1873  13%   0    0 |python2              2683   13k 464B0.5%|mysqld       195M|   0     0 |  15    7    0    3    0
Apr 01 03:15:57 ubuntu dstat.sh[2596]: 01-04 03:15:57| 33  19  16  26   5| 635M  280M 92.2M 2844M|7227B 1944B|   0   728k|   0  53.0 | 828  2336 |2.45 1.47 1.21|1.0 1.0 2.0|   0     0 |python2              1530  29% 233k 254k|python3.6            7742  267k 556k4.0%|mysqld       195M|   0     0 |  15    7    0    3    0
Apr 01 03:15:58 ubuntu dstat.sh[2596]: 01-04 03:15:58| 16  13  32  36   2| 635M  280M 92.3M 2844M|4300B 1728B|   0  1324k|   0   106 | 718  1152 |2.45 1.47 1.21|1.0 1.0   0|   0     0 |mysqld               1873  24%   0    0 |python2              1530   34k  38k4.5%|mysqld       196M|   0     0 |  15    7    0    3    0
Apr 01 03:15:59 ubuntu dstat.sh[2596]: 01-04 03:15:59| 13   7  37  41   3| 636M  279M 92.4M 2844M|4737B 1944B|   0  1264k|   0  94.0 | 930  2013 |2.45 1.47 1.21|  0 1.0   0|   0     0 |mysqld               1873  12%   0    0 |python2              2683   13k 470B0.5%|mysqld       196M|   0     0 |  15    7    0    3    0
Apr 01 03:16:00 ubuntu dstat.sh[2596]: 01-04 03:16:00|  8   8  39  43   3| 636M  279M 92.6M 2844M|5585B 1944B|   0  1356k|   0   108 | 834  2081 |2.45 1.47 1.21|  0 2.0   0|   0     0 |mysqld               1873  11%   0    0 |python2              2683   13k 464B  0%|mysqld       196M|   0     0 |  15    7    0    3    0
Apr 01 03:16:01 ubuntu dstat.sh[2596]: 01-04 03:16:01| 10  11  36  38   6| 636M  278M 92.8M 2844M|5034B 1944B|   0  1544k|   0   116 | 772  1769 |2.58 1.51 1.23|  0 1.0   0|   0     0 |mysqld               1873  18%   0    0 |python2              2683   13k 466B0.5%|mysqld       196M|   0     0 |  15    7    0    3    0
Apr 01 03:16:02 ubuntu dstat.sh[2596]: 01-04 03:16:02|  9   3  45  41   2| 636M  278M 93.0M 2844M|3066B 1944B|   0   952k|   0  75.0 | 716  1655 |2.58 1.51 1.23|  0 2.0   0|   0     0 |mysqld               1873 7.0%   0    0 |python2              2683   13k   0   0%|mysqld       196M|   0     0 |  15    7    0    3    0
Apr 01 03:16:03 ubuntu dstat.sh[2596]: 01-04 03:16:03|  8   5  41  42   5| 637M  277M 93.1M 2844M|5319B 1944B|   0  2336k|   0   122 | 818  1699 |2.58 1.51 1.23|  0 1.0   0|   0     0 |mysqld               1873 7.0%   0    0 |python2              2683   13k 926B  0%|mysqld       196M|   0     0 |  15    7    0    3    0
Apr 01 03:16:04 ubuntu dstat.sh[2596]: 01-04 03:16:04|  9   9  45  35   4| 637M  277M 93.3M 2844M|3637B 1728B|   0  1516k|   0   109 | 845  1670 |2.58 1.51 1.23|1.0   0   0|   0     0 |mysqld               1873  13%   0    0 |python2              2683   13k 464B0.5%|mysqld       196M|   0     0 |  15    7    0    3    0
Apr 01 03:16:05 ubuntu dstat.sh[2596]: 01-04 03:16:05|  3   3  41  52   2| 637M  277M 93.4M 2844M|3887B 1944B|   0  1016k|   0  69.0 | 572  1180 |2.58 1.51 1.23|  0 2.0   0|   0     0 |mysqld               1873 1.5%   0    0 |python2              2683   13k 463B  0%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 03:16:06 ubuntu dstat.sh[2596]: 01-04 03:16:06| 10   8  39  37   5| 637M  276M 93.5M 2844M|4973B 2160B|   0   792k|   0  57.0 | 737  1331 |2.69 1.55 1.24|  0 1.0   0|   0     0 |mysqld               1873  16%   0    0 |python2              2683   13k 458B  0%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 03:16:07 ubuntu dstat.sh[2596]: 01-04 03:16:07|  2   1  21  75   2| 637M  276M 93.5M 2844M|3904B 1728B|   0   192k|   0  8.00 | 368   711 |2.69 1.55 1.24|  0 3.0 2.0|   0     0 |systemd-journal      285131.0%   0    0 |python2              2683   13k 466B  0%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 03:16:08 ubuntu dstat.sh[2596]: 01-04 03:16:08|  2   2  41  54   2| 637M  276M 93.6M 2844M|4307B 1944B|   0  7140k|   0  75.0 | 549  1368 |2.69 1.55 1.24|  0 1.0   0|   0     0 |mysqld               1873 1.5%   0    0 |python2              2683   13k 463B  0%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 03:16:09 ubuntu dstat.sh[2596]: 01-04 03:16:09|  5   3  44  45   4| 638M  275M 93.8M 2844M|3548B 1944B|   0  1328k|   0   111 | 749  1483 |2.69 1.55 1.24|1.0 1.0   0|   0     0 |mysqld               1873 6.5%   0    0 |python2              2683   13k 464B0.5%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 03:16:10 ubuntu dstat.sh[2596]: 01-04 03:16:10|  6   5  40  46   3| 638M  275M 94.0M 2844M|4263B 1944B|   0   984k|   0  75.0 | 598  1180 |2.69 1.55 1.24|  0 1.0   0|   0     0 |mysqld               1873 7.0%   0    0 |python2              2683   13k 463B  0%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 03:16:11 ubuntu dstat.sh[2596]: 01-04 03:16:11|  9   9  44  34   6| 638M  274M 94.2M 2845M|3169B 1728B|   0  1248k|   0  80.0 | 741  1781 |2.63 1.56 1.25|  0 1.0   0|   0     0 |mysqld               1873  10%   0    0 |python2              2683   13k 463B  0%|mysqld       197M|   0     0 |  15    7    0    1    0
