-- Logs begin at Wed 2020-04-01 14:30:15 UTC, end at Wed 2020-04-01 16:09:58 UTC. --
Apr 01 15:13:12 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 15:13:12 ubuntu dstat.sh[1999]: [286B blob data]
Apr 01 15:13:12 ubuntu dstat.sh[1999]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 15:14:08 ubuntu dstat.sh[1999]: 01-04 15:14:08|  6   4  44  42   4| 637M  458M 94.3M 2670M|3420B 1944B|   0   936k|   0  58.0 | 829  1523 |1.91 1.52 1.32|1.0 1.0   0|   0     0 |mysqld               1271 5.5%   0    0 |python2              2086   13k 468B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 15:14:09 ubuntu dstat.sh[1999]: 01-04 15:14:09|  5   6  29  58   2| 637M  458M 94.4M 2670M|6660B 2160B|   0  8460k|   0  61.0 | 650  1133 |1.91 1.52 1.32|  0 1.0   0|   0     0 |mysqld               1271 8.0%   0    0 |python2              2086   13k 468B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 15:14:10 ubuntu dstat.sh[1999]: 01-04 15:14:10|  8   9  39  43   1| 637M  458M 94.5M 2670M|4034B 1944B|   0   924k|   0  67.0 | 741  1263 |1.91 1.52 1.32|  0 1.0   0|   0     0 |mysqld               1271  12%   0    0 |python2              2086   13k 469B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 15:14:11 ubuntu dstat.sh[1999]: 01-04 15:14:11|  5   6  43  45   1| 637M  458M 94.5M 2670M|4878B 1944B|   0   256k|   0  21.0 | 444   771 |1.91 1.52 1.32|1.0 1.0   0|   0     0 |mysqld               1271  10%   0    0 |python2              2086   13k 462B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 15:14:12 ubuntu dstat.sh[1999]: 01-04 15:14:12|  3   4  46  47   0| 637M  458M 94.6M 2670M|3311B 1944B|   0   384k|   0  35.0 | 405  1054 |1.91 1.52 1.32|  0 1.0   0|   0     0 |mysqld               1271 2.5%   0    0 |python2              2086   13k 467B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 15:14:13 ubuntu dstat.sh[1999]: 01-04 15:14:13| 13  12  27  48   1| 638M  457M 94.7M 2670M|3845B 2202B|   0  1332k|   0   121 | 700  1280 |1.92 1.53 1.32|  0 1.0 2.0|   0     0 |mysqld               1271  22%   0    0 |python2              2086   13k 452B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 15:14:14 ubuntu dstat.sh[1999]: 01-04 15:14:14|  5   1  41  54   0| 638M  457M 94.8M 2670M|6729B 1944B|   0   696k|   0  56.0 | 557  1176 |1.92 1.53 1.32|  0 1.0   0|   0     0 |keystone-manage      3397 1.5%3398B2813B|python2              2086   13k 472B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 15:14:15 ubuntu dstat.sh[1999]: 01-04 15:14:15|  4   1  46  48   0| 638M  457M 94.9M 2670M|3866B 1986B|   0   452k|   0  26.0 | 464  1027 |1.92 1.53 1.32|  0 2.0   0|   0     0 |keystone-manage      3397 2.0%4540B2928B|python2              2086   13k 452B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 15:14:16 ubuntu dstat.sh[1999]: 01-04 15:14:16| 12   8  36  43   1| 638M  456M 95.1M 2671M|8169B 2106B|   0  1532k|   0   117 | 900  1709 |1.92 1.53 1.32|  0 1.0   0|   0     0 |mysqld               1271  14%   0    0 |python2              2086   13k 457B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 15:14:17 ubuntu dstat.sh[1999]: 01-04 15:14:17| 16  17  43  25   0| 638M  456M 95.2M 2671M|6537B 1998B|   0  8292k|   0  44.0 | 516   721 |1.92 1.53 1.32|1.0 2.0   0|   0     0 |mysqld               1271  31%   0    0 |python2              2086   13k 465B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 15:14:18 ubuntu dstat.sh[1999]: 01-04 15:14:18| 12  12  25  51   1| 638M  456M 95.2M 2671M|3699B 2160B|   0   600k|   0  53.0 | 664  1081 |1.92 1.54 1.33|  0 3.0   0|   0     0 |mysqld               1271  19%   0    0 |python2              2086   13k 460B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 15:14:19 ubuntu dstat.sh[1999]: 01-04 15:14:19|  4   2  42  51   1| 638M  455M 95.3M 2671M|5036B 1944B|   0  1056k|   0  67.0 | 579  1123 |1.92 1.54 1.33|  0 1.0   0|   0     0 |keystone-manage      3397 1.5%2892B1892B|python2              2086   13k 465B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 15:14:20 ubuntu dstat.sh[1999]: 01-04 15:14:20| 11   8  40  41   1| 639M  455M 95.4M 2671M|4423B 2160B|   0   884k|   0  71.0 | 719  1342 |1.92 1.54 1.33|1.0 1.0   0|   0     0 |mysqld               1271  16%   0    0 |python2              2086   13k 463B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 15:14:21 ubuntu dstat.sh[1999]: 01-04 15:14:21|  5   2  46  46   1| 639M  455M 95.6M 2671M|4293B 1944B|   0  1028k|   0  64.0 | 666  1176 |1.92 1.54 1.33|  0 1.0   0|   0     0 |mysqld               1271 2.0%   0    0 |python2              2086   13k 460B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 15:14:22 ubuntu dstat.sh[1999]: 01-04 15:14:22| 11  10  38  36   5| 639M  454M 95.7M 2671M|7195B 2106B|   0   916k|   0  77.0 | 716  1288 |1.92 1.54 1.33|  0 1.0   0|   0     0 |mysqld               1271  16%   0    0 |python2              2086   13k 470B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 15:14:23 ubuntu dstat.sh[1999]: 01-04 15:14:23|  4   3  43  49   1| 639M  453M 95.9M 2671M|4449B 1998B|   0  1080k|   0  72.0 | 665  1304 |1.93 1.54 1.33|  0 1.0 2.0|   0     0 |mysqld               1271 1.5%   0    0 |python2              2086   13k 464B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 15:14:24 ubuntu dstat.sh[1999]: 01-04 15:14:24| 14  13  41  33   1| 640M  453M 96.0M 2671M|6184B 2160B|   0   956k|   0  74.0 | 738  1401 |1.93 1.54 1.33|  0 1.0   0|   0     0 |mysqld               1271  21%   0    0 |python2              2086   13k 476B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 15:14:25 ubuntu dstat.sh[1999]: 01-04 15:14:25| 12   8  35  45   0| 640M  453M 96.1M 2671M|4426B 2160B|   0   924k|   0  57.0 | 707  1287 |1.93 1.54 1.33|1.0 1.0   0|   0     0 |mysqld               1271  16%   0    0 |python2              2086   13k 460B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
