-- Logs begin at Wed 2020-04-01 23:12:21 UTC, end at Thu 2020-04-02 00:40:06 UTC. --
Apr 01 23:52:25 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 23:52:26 ubuntu dstat.sh[2107]: [286B blob data]
Apr 01 23:52:26 ubuntu dstat.sh[2107]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 23:52:37 ubuntu dstat.sh[2107]: 01-04 23:52:37| 10   4  39  45   2| 626M  502M 86.5M 2643M|4164B 2160B|   0   616k|   0  46.0 | 578  1156 |2.60 1.45 1.24|1.0 3.0   0|   0     0 |keystone-manage      3503 5.0%  38k  53k|keystone-manage      3503   38k  53k5.0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 23:52:38 ubuntu dstat.sh[2107]: 01-04 23:52:38|  3   1  34  62   2| 627M  501M 86.6M 2643M|5270B 1944B|   0   248k|   0  13.0 | 383   674 |2.47 1.44 1.24|  0 3.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              2194   14k 461B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 23:52:39 ubuntu dstat.sh[2107]: 01-04 23:52:39|  3   0  40  57   1| 626M  502M 86.6M 2643M|4308B 2160B|   0  3268k|   0  78.0 | 511   868 |2.47 1.44 1.24|  0 2.0   0|   0     0 |etcd                 3173 1.0%   0    0 |python2              2194   14k 452B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 23:52:40 ubuntu dstat.sh[2107]: 01-04 23:52:40|  3   2  48  48   1| 626M  501M 86.7M 2643M|5317B 1944B|   0  1048k|   0  58.0 | 612  1014 |2.47 1.44 1.24|  0 1.0   0|   0     0 |jbd2/vda1-8          300  0.5%   0    0 |python2              2194   14k 469B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 23:52:41 ubuntu dstat.sh[2107]: 01-04 23:52:41|  2   2  47  48   3| 626M  501M 86.8M 2643M|5807B 2160B|   0   724k|   0  47.0 | 607   968 |2.47 1.44 1.24|  0 1.0   0|   0     0 |kworker/1:1H         172  1.0%   0    0 |python2              2194   14k 461B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 23:52:42 ubuntu dstat.sh[2107]: 01-04 23:52:42|  2   2  44  51   1| 627M  500M 87.0M 2643M|4837B 1944B|   0   788k|   0  63.0 | 623  1039 |2.47 1.44 1.24|  0 1.0   0|   0     0 |mysqld               1378 1.5%   0    0 |python2              2194   14k 462B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 23:52:43 ubuntu dstat.sh[2107]: 01-04 23:52:43|  2   2  48  48   1| 627M  499M 87.2M 2644M|7432B 2160B|   0  1076k|   0  76.0 | 606  1077 |2.43 1.45 1.24|  0 1.0   0|   0     0 |jbd2/vda1-8          300  0.5%   0    0 |python2              2194   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 23:52:44 ubuntu dstat.sh[2107]: 01-04 23:52:44|  3   2  46  48   1| 627M  499M 87.3M 2644M|5691B 2160B|   0   844k|   0  65.0 | 594  1064 |2.43 1.45 1.24|  0 1.0   0|   0     0 |keystone-manage      3503 1.0%   0    0 |python2              2194   14k 462B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 23:52:45 ubuntu dstat.sh[2107]: 01-04 23:52:45|  3   2  50  45   2| 628M  498M 87.5M 2644M|4104B 1944B|   0   604k|   0  44.0 | 445   972 |2.43 1.45 1.24|  0 1.0 2.0|   0     0 |etcd                 3173 1.0%   0    0 |python2              2194   14k 467B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 23:52:46 ubuntu dstat.sh[2107]: 01-04 23:52:46|  5   3  43  46   3| 628M  497M 87.6M 2644M|6677B 2160B|   0   768k|   0  67.0 | 489  1089 |2.43 1.45 1.24|  0 1.0   0|   0     0 |mysqld               1378 5.5%   0    0 |python2              2194   14k 462B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 23:52:47 ubuntu dstat.sh[2107]: 01-04 23:52:47|  9  10  33  47   1| 628M  497M 87.9M 2644M|7470B 2160B|   0   844k|   0  88.0 | 609  1434 |2.43 1.45 1.24|1.0 1.0   0|   0     0 |mysqld               1378  17%   0    0 |python2              2194   14k 462B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 23:52:48 ubuntu dstat.sh[2107]: 01-04 23:52:48| 14   6  44  36   1| 629M  496M 88.0M 2644M|6057B 2160B|   0   592k|   0  60.0 | 566  1250 |2.48 1.47 1.25|  0 1.0   0|   0     0 |mysqld               1378  16%   0    0 |python2              2194   14k 469B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Apr 01 23:52:49 ubuntu dstat.sh[2107]: 01-04 23:52:49|  5   5  34  56   1| 629M  495M 88.2M 2644M|4177B 2160B|   0  2384k|   0   116 | 588  1211 |2.48 1.47 1.25|  0 3.0   0|   0     0 |mysqld               1378 7.0%   0    0 |python2              2194   14k 464B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Apr 01 23:52:50 ubuntu dstat.sh[2107]: 01-04 23:52:50| 20  15  26  41   0| 629M  495M 88.2M 2644M|3774B 2160B|   0  7764k|   0   153 | 535   640 |2.48 1.47 1.25|1.0 1.0   0|   0     0 |mysqld               1378  31%   0    0 |python2              2194   14k 461B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Apr 01 23:52:51 ubuntu dstat.sh[2107]: 01-04 23:52:51| 11  11  41  37   0| 630M  495M 88.4M 2644M|5129B 1944B|   0   984k|   0  93.0 | 784  1506 |2.48 1.47 1.25|  0 1.0   0|   0     0 |mysqld               1378  19%   0    0 |python2              2194   14k 461B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Apr 01 23:52:52 ubuntu dstat.sh[2107]: 01-04 23:52:52|  4   3  39  53   1| 630M  494M 88.6M 2644M|4320B 1986B|   0   960k|   0  79.0 | 593  1190 |2.48 1.47 1.25|  0 1.0   0|   0     0 |mysqld               1378 4.5%   0    0 |python2              2194   14k 463B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Apr 01 23:52:53 ubuntu dstat.sh[2107]: 01-04 23:52:53| 13  11  40  37   0| 630M  494M 88.8M 2644M|4431B 2160B|   0   876k|   0  80.0 | 690  1318 |2.36 1.47 1.25|1.0 1.0   0|   0     0 |mysqld               1378  22%   0    0 |python2              2194   14k 470B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Apr 01 23:52:54 ubuntu dstat.sh[2107]: 01-04 23:52:54|  6   7  46  42   1| 630M  493M 88.9M 2644M|4406B 2106B|   0   832k|   0  64.0 | 568  1110 |2.36 1.47 1.25|  0 1.0   0|   0     0 |mysqld               1378 9.0%   0    0 |python2              2194   14k 462B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 23:52:55 ubuntu dstat.sh[2107]: 01-04 23:52:55|  7   6  26  61   0| 631M  493M 89.1M 2644M|8671B 1998B|   0  1532k|   0   104 | 723  1361 |2.36 1.47 1.25|  0 3.0 2.0|   0     0 |mysqld               1378 7.5%   0    0 |python2              2194   14k 459B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 23:52:56 ubuntu dstat.sh[2107]: 01-04 23:52:56|  4   3  37  55   2| 631M  492M 89.2M 2644M|7183B 2160B|   0  1872k|   0   107 | 672  1164 |2.36 1.47 1.25|  0 1.0   0|   0     0 |keystone-manage      3503 2.5%7310B3595B|python2              2194   14k 470B0.5%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 23:52:57 ubuntu dstat.sh[2107]: 01-04 23:52:57| 12  11  47  30   1| 631M  492M 89.4M 2644M|4631B 1944B|   0  1056k|   0  86.0 | 630  1234 |2.36 1.47 1.25|1.0   0   0|   0     0 |mysqld               1378  21%   0    0 |python2              2194   14k 465B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 23:52:58 ubuntu dstat.sh[2107]: 01-04 23:52:58|  9   8  39  42   2| 632M  491M 89.5M 2645M|4008B 1944B|   0   908k|   0  56.0 | 633  1030 |2.25 1.46 1.25|  0 2.0   0|   0     0 |mysqld               1378  14%   0    0 |python2              2194   14k 462B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 23:52:59 ubuntu dstat.sh[2107]: 01-04 23:52:59|  5   2  48  45   1| 632M  491M 89.6M 2645M|4754B 2160B|   0   936k|   0  66.0 | 727  1344 |2.25 1.46 1.25|  0 1.0   0|   0     0 |keystone-manage      3503 2.5%5657B3427B|python2              2194   14k 462B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 23:53:00 ubuntu dstat.sh[2107]: 01-04 23:53:00|  3   5  47  44   2| 633M  424M 89.6M 2709M|4891B 2160B|   0    31M|   0  48.0 | 525   760 |2.25 1.46 1.25|  0 1.0   0|   0     0 |mysqld               1378 4.5%   0    0 |python2              2194   14k 463B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:53:01 ubuntu dstat.sh[2107]: 01-04 23:53:01|  1   3  23  73   1| 633M  424M 89.6M 2709M|6664B 1944B|   0    33M|   0  79.0 | 465   738 |2.25 1.46 1.25|  0 1.0   0|   0     0 |conntrackd           163541.0%   0    0 |python2              2194   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:53:02 ubuntu dstat.sh[2107]: 01-04 23:53:02|  2   1  48  47   2| 633M  423M 89.7M 2709M|3455B 1944B|   0  1252k|   0  58.0 | 533   974 |2.25 1.46 1.25|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2194   14k 462B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:53:03 ubuntu dstat.sh[2107]: 01-04 23:53:03|  2   2  47  47   2| 633M  423M 89.8M 2709M|3544B 1998B|   0   512k|   0  37.0 | 445   825 |2.23 1.47 1.26|  0 2.0   0|   0     0 |mysqld               1378 1.5%   0    0 |python2              2194   14k 461B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:53:04 ubuntu dstat.sh[2107]: 01-04 23:53:04|  1   2   2  95   1| 633M  423M 89.8M 2709M|4001B 2106B|   0    36k|   0  1.00 | 336   670 |2.23 1.47 1.26|  0 3.0   0|   0     0 |etcd                 3173 0.5%   0    0 |python2              2194   14k 458B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:53:05 ubuntu dstat.sh[2107]: 01-04 23:53:05|  2   1  24  72   1| 633M  423M 89.8M 2709M|4123B 2160B|   0   244k|   0  11.0 | 411   908 |2.23 1.47 1.26|  0 2.0 2.0|   0     0 |conntrackd           163541.0%   0    0 |python2              2194   14k 467B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:53:06 ubuntu dstat.sh[2107]: 01-04 23:53:06|  4   2  46  47   2| 634M  422M 89.9M 2709M|5139B 1944B|   0  1312k|   0  79.0 | 615  1145 |2.23 1.47 1.26|  0 2.0   0|   0     0 |mysqld               1378 1.0%   0    0 |python2              2194   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:53:07 ubuntu dstat.sh[2107]: 01-04 23:53:07|  2   1   8  89   1| 633M  423M 89.9M 2709M|6322B 2160B|   0  1340k|   0   133 | 461   717 |2.23 1.47 1.26|  0 6.0   0|   0     0 |beam.smp             3035 0.5%   0    0 |python2              2194   14k   0   0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:53:08 ubuntu dstat.sh[2107]: 01-04 23:53:08|  3   1   8  86   3| 633M  423M 89.9M 2709M|5782B 2160B|   0  3116k|   0   103 | 456   790 |2.45 1.53 1.28|  0 3.0   0|   0     0 |mysqld               1378 1.0%   0    0 |python2              2194   14k 906B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:53:09 ubuntu dstat.sh[2107]: 01-04 23:53:09|  1   3  41  52   4| 634M  422M 90.0M 2709M|3982B 1944B|   0  3452k|   0  44.0 | 471  1084 |2.45 1.53 1.28|  0 2.0   0|   0     0 |mysqld               1378 1.0%   0    0 |python2              2194   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:53:10 ubuntu dstat.sh[2107]: 01-04 23:53:10|  3   3  45  48   2| 633M  422M 90.1M 2710M|7198B 2160B|   0  1640k|   0  48.0 | 457  1001 |2.45 1.53 1.28|1.0 1.0   0|   0     0 |mysqld               1378 4.0%   0    0 |python2              2194   14k 464B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:53:11 ubuntu dstat.sh[2107]: 01-04 23:53:11|  8   7  43  42   0| 634M  421M 90.2M 2710M|5382B 2160B|   0   656k|   0  59.0 | 564  1220 |2.45 1.53 1.28|1.0 1.0   0|   0     0 |mysqld               1378  12%   0    0 |python2              2194   14k 458B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:53:12 ubuntu dstat.sh[2107]: 01-04 23:53:12|  9   6  39  46   1| 634M  421M 90.3M 2710M|5187B 1998B|   0   736k|   0  62.0 | 551  1363 |2.45 1.53 1.28|  0 1.0   0|   0     0 |mysqld               1378  11%   0    0 |python2              2194   14k 450B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:53:13 ubuntu dstat.sh[2107]: 01-04 23:53:13|  4   3  44  49   0| 634M  421M 90.4M 2710M|6112B 2106B|   0   816k|   0  61.0 | 524  1155 |2.42 1.54 1.28|  0 1.0   0|   0     0 |mysqld               1378 3.0%   0    0 |python2              2194   14k 452B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:53:14 ubuntu dstat.sh[2107]: 01-04 23:53:14|  4   2  44  49   1| 634M  420M 90.6M 2710M|4727B 2244B|   0   744k|   0  54.0 | 553  1143 |2.42 1.54 1.28|  0 1.0   0|   0     0 |mysqld               1378 2.5%   0    0 |python2              2194   14k 462B1.0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:53:15 ubuntu dstat.sh[2107]: 01-04 23:53:15|  6   2  46  46   0| 635M  419M 90.7M 2710M|3948B 2160B|   0   612k|   0  55.0 | 498  1366 |2.42 1.54 1.28|  0 1.0 2.0|   0     0 |mysqld               1378 3.5%   0    0 |python2              2194   14k 458B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:53:16 ubuntu dstat.sh[2107]: 01-04 23:53:16|  7   7  41  44   2| 635M  419M 90.8M 2710M|3334B 2052B|   0   940k|   0  83.0 | 710  1544 |2.42 1.54 1.28|  0 1.0   0|   0     0 |mysqld               1378  11%   0    0 |python2              2194   14k 450B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:53:17 ubuntu dstat.sh[2107]: 01-04 23:53:17| 15   8  48  29   0| 635M  419M 91.0M 2710M|4105B 2052B|   0  1060k|   0  85.0 | 686  1729 |2.42 1.54 1.28|  0 1.0   0|   0     0 |mysqld               1378  18%   0    0 |python2              2194   14k 454B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 23:53:18 ubuntu dstat.sh[2107]: 01-04 23:53:18|  2   1  47  50   1| 635M  419M 91.1M 2710M|4291B 2160B|   0   576k|   0  46.0 | 469   942 |2.46 1.56 1.29|1.0 1.0   0|   0     0 |mysqld               1378 1.0%   0    0 |python2              2194   14k 461B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 23:53:19 ubuntu dstat.sh[2107]: 01-04 23:53:19|  6   5  47  41   3| 635M  418M 91.2M 2710M|8560B 2160B|   0   808k|   0  60.0 | 694  1355 |2.46 1.56 1.29|  0 1.0   0|   0     0 |mysqld               1378 6.5%   0    0 |python2              2194   14k 462B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:53:20 ubuntu dstat.sh[2107]: 01-04 23:53:20| 10  11  36  42   2| 635M  418M 91.3M 2710M|4455B 1944B|   0   544k|   0  44.0 | 600  1054 |2.46 1.56 1.29|  0 1.0   0|   0     0 |mysqld               1378  18%   0    0 |python2              2194   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:53:21 ubuntu dstat.sh[2107]: 01-04 23:53:21|  7   3  46  42   2| 635M  418M 91.4M 2710M|3752B 2160B|   0   836k|   0  65.0 | 624  1331 |2.46 1.56 1.29|  0 1.0   0|   0     0 |mysqld               1378 7.5%   0    0 |python2              2194   14k 462B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:53:22 ubuntu dstat.sh[2107]: 01-04 23:53:22| 11   8  40  40   1| 636M  417M 91.6M 2710M|5103B 2160B|   0   900k|   0  78.0 | 610  1273 |2.46 1.56 1.29|  0 1.0   0|   0     0 |mysqld               1378  17%   0    0 |python2              2194   14k 463B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:53:23 ubuntu dstat.sh[2107]: 01-04 23:53:23|  4   3  46  46   0| 636M  417M 91.6M 2710M|4396B 1944B|   0   616k|   0  50.0 | 538  1226 |2.35 1.55 1.29|  0 1.0   0|   0     0 |mysqld               1378 2.5%   0    0 |python2              2194   14k 456B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:53:24 ubuntu dstat.sh[2107]: 01-04 23:53:24|  6   4  43  47   2| 636M  417M 91.8M 2710M|4063B 2160B|   0   940k|   0  78.0 | 586  1168 |2.35 1.55 1.29|  0 1.0   0|   0     0 |mysqld               1378 6.0%   0    0 |python2              2194   14k 468B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:53:25 ubuntu dstat.sh[2107]: 01-04 23:53:25| 18  12  43  26   2| 636M  417M 91.9M 2710M|4869B 1944B|   0   648k|   0  55.0 | 593  1295 |2.35 1.55 1.29|  0 1.0 2.0|   0     0 |mysqld               1378  26%   0    0 |python2              2194   14k 470B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:53:26 ubuntu dstat.sh[2107]: 01-04 23:53:26|  2   0  47  50   1| 636M  416M 92.0M 2711M|4356B 2160B|   0   708k|   0  50.0 | 431   896 |2.35 1.55 1.29|1.0   0   0|   0     0 |mysqld               1378 0.5%   0    0 |python2              2194   14k 451B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:53:27 ubuntu dstat.sh[2107]: 01-04 23:53:27| 14  14  29  42   1| 636M  416M 92.1M 2711M|4505B 2160B|   0   748k|   0  60.0 | 628  1091 |2.35 1.55 1.29|  0 1.0   0|   0     0 |mysqld               1378  25%   0    0 |python2              2194   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:53:28 ubuntu dstat.sh[2107]: 01-04 23:53:28| 15  11  37  36   1| 636M  416M 92.2M 2711M|4644B 1944B|   0   724k|   0  68.0 | 738  1693 |2.24 1.54 1.29|  0 1.0   0|   0     0 |mysqld               1378  21%   0    0 |python2              2194   14k 464B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 23:53:29 ubuntu dstat.sh[2107]: 01-04 23:53:29|  7   4  49  40   0| 637M  416M 92.3M 2711M|4796B 2160B|   0   920k|   0  63.0 | 539  1293 |2.24 1.54 1.29|  0 1.0   0|   0     0 |mysqld               1378 5.5%   0    0 |python2              2194   14k 458B0.5%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 23:53:30 ubuntu dstat.sh[2107]: 01-04 23:53:30|  6   4  42  47   1| 637M  415M 92.4M 2711M|6528B 2254B|   0   820k|   0  56.0 | 566  1057 |2.24 1.54 1.29|  0 2.0   0|   0     0 |mysqld               1378 6.0%   0    0 |python2              2194   14k 462B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 23:53:31 ubuntu dstat.sh[2107]: 01-04 23:53:31| 13  10  35  41   1| 637M  415M 92.6M 2711M|4869B 1944B|   0   748k|   0  54.0 | 584  1075 |2.24 1.54 1.29|1.0 1.0   0|   0     0 |mysqld               1378  19%   0    0 |python2              2194   14k 463B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 23:53:32 ubuntu dstat.sh[2107]: 01-04 23:53:32| 12   8  42  36   2| 637M  415M 92.6M 2711M|4365B 2160B|   0   716k|   0  57.0 | 549  1157 |2.24 1.54 1.29|1.0 1.0   0|   0     0 |mysqld               1378  21%   0    0 |python2              2194   13k 469B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 23:53:33 ubuntu dstat.sh[2107]: 01-04 23:53:33| 17  14  43  23   4| 637M  415M 92.7M 2711M|4851B 2160B|   0   716k|   0  59.0 | 655  1288 |2.30 1.57 1.29|1.0   0   0|   0     0 |mysqld               1378  27%   0    0 |python2              2194   13k 452B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 23:53:34 ubuntu dstat.sh[2107]: 01-04 23:53:34|  7   5  35  51   2| 637M  414M 92.8M 2711M|4232B 1890B|   0   872k|   0  79.0 | 483   809 |2.30 1.57 1.29|1.0 1.0   0|   0     0 |mysqld               1378 9.0%   0    0 |python2              2194   13k 467B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 23:53:35 ubuntu dstat.sh[2107]: 01-04 23:53:35|  8   7  37  49   0| 638M  414M 92.8M 2711M|3862B 1998B|   0   396k|   0  31.0 | 465   843 |2.30 1.57 1.29|  0 1.0 2.0|   0     0 |mysqld               1378  11%   0    0 |python2              2194   13k 457B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 23:53:36 ubuntu dstat.sh[2107]: 01-04 23:53:36| 12  11  29  48   0| 637M  414M 92.9M 2711M|3870B 2160B|   0   272k|   0  22.0 | 441   711 |2.30 1.57 1.29|1.0 1.0   0|   0     0 |mysqld               1378  21%   0    0 |python2              2194   13k 451B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 23:53:37 ubuntu dstat.sh[2107]: 01-04 23:53:37|  7   5  42  46   1| 637M  414M 92.9M 2711M|4621B 2160B|   0   512k|   0  32.0 | 470   969 |2.30 1.57 1.29|  0 1.0   0|   0     0 |mysqld               1378 7.5%   0    0 |python2              2194   13k 461B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 23:53:38 ubuntu dstat.sh[2107]: 01-04 23:53:38| 12  10  31  48   0| 638M  414M 93.0M 2711M|5944B 1944B|   0   240k|   0  26.0 | 523   966 |2.19 1.56 1.29|  0 1.0   0|   0     0 |mysqld               1378  20%   0    0 |python2              2194   13k 452B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 23:53:39 ubuntu dstat.sh[2107]: 01-04 23:53:39| 29  10  37  24   0| 638M  413M 93.0M 2711M|3814B 2160B|   0   712k|   0  35.0 | 760  1799 |2.19 1.56 1.29|2.0   0   0|   0     0 |python2              1756  22% 157k 171k|python3.6            7604  222k 451k3.0%|mysqld       196M|   0     0 |  16    7    0    1    0
