-- Logs begin at Thu 2020-04-02 12:31:24 UTC, end at Thu 2020-04-02 13:56:27 UTC. --
Apr 02 13:11:51 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 02 13:11:52 ubuntu dstat.sh[1960]: [286B blob data]
Apr 02 13:11:52 ubuntu dstat.sh[1960]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 02 13:12:02 ubuntu dstat.sh[1960]: 02-04 13:12:01|  9   4  44  41   3| 626M  503M 85.8M 2642M|3528B 1944B|   0  1100k|   0  76.0 | 689  1254 |1.14 1.17 1.13|  0 1.0 2.0|   0     0 |python2              1563 4.5%  28k  30k|keystone-manage      3358   38k  53k4.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 02 13:12:03 ubuntu dstat.sh[1960]: 02-04 13:12:02|  2   0  49  49   0| 626M  503M 85.9M 2642M|3451B 1944B|   0   612k|   0  42.0 | 419   880 |1.14 1.17 1.13|  0 1.0   0|   0     0 |mysqld               1233 1.0%   0    0 |python2              2055   14k 475B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 02 13:12:04 ubuntu dstat.sh[1960]: 02-04 13:12:03|  3   2  47  44   4| 626M  502M 86.1M 2642M|5970B 1944B|   0   948k|   0  72.0 | 545  1061 |1.21 1.19 1.13|1.0   0   0|   0     0 |kworker/u4:0         2234 1.5%   0    0 |python2              2055   14k 457B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 02 13:12:05 ubuntu dstat.sh[1960]: 02-04 13:12:04|  3   2  48  47   1| 626M  501M 86.3M 2642M|3886B 2160B|   0  1212k|   0  86.0 | 677  1144 |1.21 1.19 1.13|  0 1.0   0|   0     0 |mysqld               1233 1.0%   0    0 |python2              2055   14k 468B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 02 13:12:06 ubuntu dstat.sh[1960]: 02-04 13:12:05|  2   1  49  48   1| 627M  501M 86.5M 2643M|5217B 1944B|   0  3424k|   0   117 | 713  1023 |1.21 1.19 1.13|  0 2.0   0|   0     0 |mysqld               1233 1.0%   0    0 |python2              2055   14k 469B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 02 13:12:07 ubuntu dstat.sh[1960]: 02-04 13:12:06|  3   2  46  47   2| 627M  500M 86.7M 2643M|5853B 2160B|   0  1024k|   0  77.0 | 699  1078 |1.21 1.19 1.13|  0 1.0   0|   0     0 |mysqld               1233 1.0%   0    0 |python2              2055   14k 470B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 02 13:12:08 ubuntu dstat.sh[1960]: 02-04 13:12:07|  9   7  39  42   3| 627M  499M 86.9M 2643M|4491B 1944B|   0   816k|   0  84.0 | 863  1548 |1.21 1.19 1.13|  0 1.0   0|   0     0 |mysqld               1233  15%   0    0 |python2              2055   14k 469B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 02 13:12:09 ubuntu dstat.sh[1960]: 02-04 13:12:08|  7   9  37  47   1| 628M  499M 87.0M 2643M|3569B 2202B|   0   604k|   0  62.0 | 718  1273 |1.28 1.20 1.14|  0 1.0   0|   0     0 |mysqld               1233  13%   0    0 |python2              2055   14k 468B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 02 13:12:10 ubuntu dstat.sh[1960]: 02-04 13:12:09|  4   3  43  50   1| 628M  498M 87.1M 2643M|3599B 1890B|   0   332k|   0  33.0 | 526   938 |1.28 1.20 1.14|  0 1.0   0|   0     0 |mysqld               1233 4.5%   0    0 |python2              2055   14k 468B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 02 13:12:11 ubuntu dstat.sh[1960]: 02-04 13:12:10|  7   5  44  43   0| 628M  498M 87.3M 2643M|3588B 2214B|   0   964k|   0  88.0 | 797  1469 |1.28 1.20 1.14|2.0 1.0   0|   0     0 |mysqld               1233 9.0%   0    0 |python2              2055   14k 467B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 02 13:12:12 ubuntu dstat.sh[1960]: 02-04 13:12:11| 14  12  34  39   1| 629M  497M 87.6M 2643M|4381B 1944B|   0  1004k|   0  98.0 | 805  1382 |1.28 1.20 1.14|  0 1.0 2.0|   0     0 |mysqld               1233  24%   0    0 |python2              2055   14k 458B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 02 13:12:13 ubuntu dstat.sh[1960]: 02-04 13:12:12| 16  18  19  48   0| 629M  497M 87.7M 2643M|3709B 1944B|   0   632k|   0  56.0 | 598  1135 |1.28 1.20 1.14|5.0 1.0   0|   0     0 |mysqld               1233  31%   0    0 |python2              2055   14k 478B  0%|mysqld       189M|   0     0 |  16    7    0    8    0
Apr 02 13:12:14 ubuntu dstat.sh[1960]: 02-04 13:12:13|  7   9  40  44   1| 629M  496M 87.9M 2643M|6181B 1944B|   0  1092k|   0  83.0 | 673  1253 |1.33 1.22 1.14|  0 1.0   0|   0     0 |mysqld               1233  12%   0    0 |python2              2055   14k 464B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 02 13:12:15 ubuntu dstat.sh[1960]: 02-04 13:12:14| 10  10  43  37   1| 630M  496M 88.0M 2643M|4662B 1944B|   0   672k|   0  53.0 | 556  1081 |1.33 1.22 1.14|  0 1.0   0|   0     0 |mysqld               1233  18%   0    0 |python2              2055   14k 459B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 02 13:12:16 ubuntu dstat.sh[1960]: 02-04 13:12:15|  8   5  40  47   1| 630M  495M 88.1M 2643M|5484B 2160B|   0   576k|   0  47.0 | 566  1180 |1.33 1.22 1.14|  0 1.0   0|   0     0 |mysqld               1233 9.0%   0    0 |python2              2055   14k 469B0.5%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 02 13:12:17 ubuntu dstat.sh[1960]: 02-04 13:12:16|  4   2  37  57   1| 631M  494M 88.1M 2643M|3618B 1986B|   0  7832k|   0   111 | 410   872 |1.33 1.22 1.14|  0 3.0   0|   0     0 |keystone-manage      3358 2.5%7310B3595B|python2              2055   14k 456B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 02 13:12:18 ubuntu dstat.sh[1960]: 02-04 13:12:17|  1   1   0  99   0| 630M  495M 88.1M 2643M|3735B 1944B|   0  2376k|   0   107 | 365   514 |1.33 1.22 1.14|  0 6.0   0|   0     0 |                                        |python2              2055   14k 469B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 02 13:12:19 ubuntu dstat.sh[1960]: 02-04 13:12:18|  2   1  11  86   2| 630M  495M 88.1M 2643M|3902B 2160B|   0   872k|   0  81.0 | 360   519 |1.55 1.26 1.16|  0 3.0   0|   0     0 |rsyslogd             251291.0%   0    0 |python2              2055   14k 448B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 02 13:12:20 ubuntu dstat.sh[1960]: 02-04 13:12:19|  1   3  45  50   1| 630M  494M 88.2M 2644M|4785B 1944B|   0  4044k|   0  69.0 | 426   853 |1.55 1.26 1.16|  0 1.0   0|   0     0 |mysqld               1233 1.0%   0    0 |python2              2055   14k 467B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 02 13:12:21 ubuntu dstat.sh[1960]: 02-04 13:12:20|  2   1  46  51   1| 630M  494M 88.3M 2644M|4295B 2160B|   0  4728k|   0   115 | 601  1208 |1.55 1.26 1.16|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2055   14k 468B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 02 13:12:22 ubuntu dstat.sh[1960]: 02-04 13:12:21|  8   6  44  40   2| 631M  493M 88.5M 2644M|3518B 1944B|   0  1480k|   0   115 | 741  1654 |1.55 1.26 1.16|1.0 1.0 2.0|   0     0 |mysqld               1233  11%   0    0 |python2              2055   14k 470B0.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 02 13:12:23 ubuntu dstat.sh[1960]: 02-04 13:12:22| 11   5  44  38   3| 631M  492M 88.6M 2644M|9070B 2160B|   0  1280k|   0  91.0 |1055  1904 |1.55 1.26 1.16|1.0 1.0   0|   0     0 |mysqld               1233 9.0%   0    0 |keystone-manage      3358   10k6267B5.0%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 02 13:12:24 ubuntu dstat.sh[1960]: 02-04 13:12:23|  2   5  49  44   2| 632M  426M 88.7M 2708M|5530B 2160B|   0    41M|   0  51.0 | 440   741 |1.50 1.26 1.15|  0 1.0   0|   0     0 |mysqld               1233 3.0%   0    0 |python2              2055   14k 471B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 02 13:12:25 ubuntu dstat.sh[1960]: 02-04 13:12:24|  2   2  33  62   2| 632M  425M 88.7M 2708M|4317B 1944B|   0    24M|   0  93.0 | 551   906 |1.50 1.26 1.15|  0 2.0   0|   0     0 |mysqld               1233 1.0%   0    0 |python2              2055   21k 469B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 02 13:12:26 ubuntu dstat.sh[1960]: 02-04 13:12:25|  4   2  46  44   4| 633M  424M 88.9M 2709M|4062B 1944B|   0  1564k|   0   111 | 933  1468 |1.50 1.26 1.15|  0 1.0   0|   0     0 |keystone-manage      3358 2.0%3060B1683B|python2              2055 7507B 469B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 02 13:12:27 ubuntu dstat.sh[1960]: 02-04 13:12:26|  5   5  43  47   0| 633M  424M 89.2M 2709M|5354B 2160B|   0  1256k|   0   106 | 903  1411 |1.50 1.26 1.15|  0 1.0   0|   0     0 |mysqld               1233 5.5%   0    0 |python2              2055   14k 470B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 13:12:28 ubuntu dstat.sh[1960]: 02-04 13:12:27|  6   6  42  44   1| 633M  423M 89.4M 2709M|4588B 2254B|   0  1424k|   0   111 | 974  1813 |1.50 1.26 1.15|  0 1.0   0|   0     0 |mysqld               1233 5.5%   0    0 |python2              2055   14k 460B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 13:12:29 ubuntu dstat.sh[1960]: 02-04 13:12:28|  6   6  39  44   5| 634M  422M 89.5M 2709M|3212B 1944B|   0   848k|   0  58.0 | 724  1314 |1.78 1.32 1.18|  0 1.0   0|   0     0 |mysqld               1233  11%   0    0 |python2              2055   14k 470B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 13:12:30 ubuntu dstat.sh[1960]: 02-04 13:12:29|  5   3  37  53   2| 634M  422M 89.7M 2709M|4292B 2160B|   0  1380k|   0   147 | 833  1300 |1.78 1.32 1.18|  0 3.0   0|   0     0 |mysqld               1233 3.5%   0    0 |python2              2055   14k 468B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 13:12:31 ubuntu dstat.sh[1960]: 02-04 13:12:30|  3   2  43  51   1| 634M  422M 89.8M 2709M|3793B 1944B|   0  1932k|   0   130 | 580  1109 |1.78 1.32 1.18|  0 1.0   0|   0     0 |mysqld               1233 2.5%   0    0 |python2              2055   14k 470B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 13:12:32 ubuntu dstat.sh[1960]: 02-04 13:12:31|  9   8  41  42   0| 634M  421M 90.0M 2709M|5278B 1944B|   0  1624k|   0   124 | 989  2228 |1.78 1.32 1.18|  0 1.0 2.0|   0     0 |mysqld               1233  11%   0    0 |python2              2055   14k 470B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 13:12:33 ubuntu dstat.sh[1960]: 02-04 13:12:32| 10   7  38  44   1| 634M  421M 90.2M 2709M|  11k 2160B|   0  1416k|   0   111 | 998  1723 |1.78 1.32 1.18|  0 1.0   0|   0     0 |mysqld               1233  12%   0    0 |python2              2055   14k 466B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 13:12:34 ubuntu dstat.sh[1960]: 02-04 13:12:33|  9   6  38  45   2| 635M  420M 90.4M 2709M|5139B 1944B|   0  1060k|   0  85.0 | 902  1631 |1.88 1.35 1.19|1.0   0   0|   0     0 |mysqld               1233  13%   0    0 |python2              2055   14k 472B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 13:12:35 ubuntu dstat.sh[1960]: 02-04 13:12:34|  9   6  40  45   1| 635M  420M 90.6M 2709M|4580B 1944B|   0  1040k|   0  87.0 | 793  1453 |1.88 1.35 1.19|  0 1.0   0|   0     0 |mysqld               1233  12%   0    0 |python2              2055   14k 469B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 13:12:36 ubuntu dstat.sh[1960]: 02-04 13:12:35|  5   5  44  45   1| 635M  420M 90.7M 2709M|5819B 1944B|   0  1088k|   0  68.0 | 587  1183 |1.88 1.35 1.19|2.0 1.0   0|   0     0 |mysqld               1233 7.5%   0    0 |python2              2055   14k 469B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 13:12:37 ubuntu dstat.sh[1960]: 02-04 13:12:36|  8   9  40  41   1| 635M  419M 90.8M 2710M|6684B 2160B|   0   924k|   0  80.0 | 638  1181 |1.88 1.35 1.19|  0 1.0   0|   0     0 |mysqld               1233  14%   0    0 |python2              2055   14k 469B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 13:12:38 ubuntu dstat.sh[1960]: 02-04 13:12:37|  5   5  45  41   4| 635M  419M 91.0M 2710M|5025B 1944B|   0  1388k|   0   106 | 824  1400 |1.88 1.35 1.19|  0 2.0   0|   0     0 |mysqld               1233 6.0%   0    0 |python2              2055   14k 456B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 13:12:39 ubuntu dstat.sh[1960]: 02-04 13:12:38|  8   8  40  42   3| 635M  419M 91.1M 2710M|4582B 2160B|   0  1080k|   0  81.0 | 796  2042 |1.97 1.38 1.20|  0 1.0   0|   0     0 |mysqld               1233 9.0%   0    0 |python2              2055   14k 470B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 13:12:40 ubuntu dstat.sh[1960]: 02-04 13:12:39| 10   8  43  36   2| 635M  418M 91.3M 2710M|4644B 1944B|   0  1288k|   0  91.0 | 853  1778 |1.97 1.38 1.20|1.0 1.0   0|   0     0 |mysqld               1233  13%   0    0 |python2              2055   28k 939B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 13:12:41 ubuntu dstat.sh[1960]: 02-04 13:12:40| 15  15  32  33   4| 636M  418M 91.4M 2710M|3416B 2160B|   0  1212k|   0  92.0 | 883  1380 |1.97 1.38 1.20|  0 1.0   0|   0     0 |mysqld               1233  26%   0    0 |keystone-manage      3358  775B 659B1.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 13:12:42 ubuntu dstat.sh[1960]: 02-04 13:12:41| 14  14  34  35   3| 636M  417M 91.7M 2710M|3979B 1944B|   0  1700k|   0   131 |1097  1845 |1.97 1.38 1.20|  0 1.0 2.0|   0     0 |mysqld               1233  23%   0    0 |python2              2055   14k 471B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 13:12:43 ubuntu dstat.sh[1960]: 02-04 13:12:42| 20  14  31  32   3| 636M  417M 91.9M 2710M|4813B 1890B|   0  1236k|   0  97.0 |1012  2208 |1.97 1.38 1.20|2.0   0   0|   0     0 |mysqld               1233  16%   0    0 |python3.6            7418  127k 252k2.0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 13:12:44 ubuntu dstat.sh[1960]: 02-04 13:12:43| 28  21  24  28   1| 637M  416M 92.0M 2710M|5634B 2214B|   0  1012k|   0  65.0 | 934  1505 |2.05 1.40 1.21|  0 1.0   0|   0     0 |python2              1563  25% 203k 221k|python3.6            7418  140k 304k1.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 13:12:45 ubuntu dstat.sh[1960]: 02-04 13:12:44| 15  14  30  41   1| 637M  415M 92.1M 2710M|4520B 1944B|   0   796k|   0  65.0 | 805  1269 |2.05 1.40 1.21|  0 1.0   0|   0     0 |mysqld               1233  24%   0    0 |python2              2055   14k 459B0.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 13:12:46 ubuntu dstat.sh[1960]: 02-04 13:12:45|  8   5  47  39   1| 637M  415M 92.2M 2710M|6894B 2160B|   0   928k|   0  76.0 | 829  1411 |2.05 1.40 1.21|2.0   0   0|   0     0 |mysqld               1233 9.5%   0    0 |python2              2055   14k 470B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 13:12:47 ubuntu dstat.sh[1960]: 02-04 13:12:46|  6   8  38  43   4| 637M  415M 92.3M 2710M|6051B 2160B|   0   768k|   0  54.0 | 669  1074 |2.05 1.40 1.21|1.0 1.0   0|   0     0 |mysqld               1233  12%   0    0 |python2              2055   14k 468B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 13:12:48 ubuntu dstat.sh[1960]: 02-04 13:12:47| 10  12  29  49   0| 637M  415M 92.3M 2710M|5040B 1944B|   0   516k|   0  34.0 | 567   867 |2.05 1.40 1.21|  0 2.0   0|   0     0 |mysqld               1233  19%   0    0 |python2              2055   14k 468B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 13:12:49 ubuntu dstat.sh[1960]: 02-04 13:12:48|  8   6  44  41   1| 637M  414M 92.5M 2710M|5044B 2160B|   0   888k|   0  73.0 | 682  1421 |2.13 1.43 1.22|1.0 1.0   0|   0     0 |mysqld               1233  12%   0    0 |python2              2055   14k 459B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 13:12:50 ubuntu dstat.sh[1960]: 02-04 13:12:49| 10  11  36  42   2| 637M  414M 92.6M 2710M|5948B 2160B|   0  1180k|   0  95.0 | 839  1523 |2.13 1.43 1.22|  0 1.0   0|   0     0 |mysqld               1233  16%   0    0 |python2              2055   14k 468B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 13:12:51 ubuntu dstat.sh[1960]: 02-04 13:12:50|  7   3  44  44   2| 638M  413M 92.8M 2710M|4880B 2160B|   0   940k|   0  66.0 | 792  1513 |2.13 1.43 1.22|  0 1.0   0|   0     0 |keystone-manage      3358 5.0%5560B3664B|python2              2055   14k 471B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 13:12:52 ubuntu dstat.sh[1960]: 02-04 13:12:51|  8   6  37  49   0| 638M  413M 92.9M 2711M|4585B 2160B|   0  1340k|   0   105 | 776  1287 |2.13 1.43 1.22|  0 1.0 2.0|   0     0 |mysqld               1233 9.5%   0    0 |python2              2055   14k 468B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 13:12:53 ubuntu dstat.sh[1960]: 02-04 13:12:52| 16  13  45  24   3| 638M  413M 93.0M 2710M|4026B 1944B|   0  1152k|   0  82.0 | 918  2002 |2.13 1.43 1.22|  0 1.0   0|   0     0 |mysqld               1233  23%   0    0 |python2              2055   14k 460B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 13:12:54 ubuntu dstat.sh[1960]: 02-04 13:12:53|  4   2  47  47   1| 638M  412M 93.1M 2711M|4020B 2160B|   0  1152k|   0  69.0 | 652  1104 |2.20 1.46 1.22|  0 1.0   0|   0     0 |keystone-manage      3358 2.0%2738B1882B|python2              2055   14k 471B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 13:12:55 ubuntu dstat.sh[1960]: 02-04 13:12:54| 12  11  41  33   2| 638M  412M 93.2M 2711M|5541B 1998B|   0   768k|   0  58.0 | 717  1301 |2.20 1.46 1.22|  0 1.0   0|   0     0 |mysqld               1233  20%   0    0 |python2              2055   14k 469B0.5%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 13:12:56 ubuntu dstat.sh[1960]: 02-04 13:12:55|  3   2  44  50   1| 639M  411M 93.4M 2711M|6550B 2106B|   0  1012k|   0  67.0 | 611  1019 |2.20 1.46 1.22|  0 1.0   0|   0     0 |mysqld               1233 1.5%   0    0 |python2              2055   14k 470B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 13:12:57 ubuntu dstat.sh[1960]: 02-04 13:12:56| 10  10  47  33   0| 639M  411M 93.5M 2711M|6615B 2160B|   0  1612k|   0   101 | 635  1022 |2.20 1.46 1.22|2.0   0   0|   0     0 |mysqld               1233  19%   0    0 |python2              2055   14k 468B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 02 13:12:58 ubuntu dstat.sh[1960]: 02-04 13:12:57|  4   2  40  54   1| 639M  410M 93.7M 2711M|4070B 1944B|   0  1236k|   0  78.0 | 783  1311 |2.20 1.46 1.22|  0 1.0   0|   0     0 |keystone-manage      3358 2.0%3106B2211B|python2              2055   13k 462B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 02 13:12:59 ubuntu dstat.sh[1960]: 02-04 13:12:58| 10  11  26  49   4| 639M  410M 93.8M 2711M|4067B 1944B|   0   712k|   0  44.0 | 638  1112 |2.27 1.48 1.23|  0 1.0   0|   0     0 |mysqld               1233  18%   0    0 |python2              2055   13k 463B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 02 13:13:00 ubuntu dstat.sh[1960]: 02-04 13:12:59| 11   6  39  44   1| 639M  410M 93.9M 2711M|4745B 2160B|   0   868k|   0  60.0 | 846  1906 |2.27 1.48 1.23|  0 1.0   0|   0     0 |mysqld               1233 9.5%   0    0 |python2              2055   13k 470B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 02 13:13:01 ubuntu dstat.sh[1960]: 02-04 13:13:00|  9   7  33  48   4| 640M  409M 94.1M 2711M|4429B 2160B|   0  1268k|   0  92.0 | 682  1289 |2.27 1.48 1.23|1.0 1.0   0|   0     0 |mysqld               1233  13%   0    0 |python2              2055   22k 469B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 02 13:13:02 ubuntu dstat.sh[1960]: 02-04 13:13:01|  7   5  42  41   6| 640M  409M 94.3M 2711M|3617B 1944B|   0  1392k|   0  98.0 | 726  1499 |2.27 1.48 1.23|1.0 1.0 2.0|   0     0 |mysqld               1233 9.5%   0    0 |keystone-manage      3358 4841B2468B2.0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 02 13:13:03 ubuntu dstat.sh[1960]: 02-04 13:13:02| 10  11  38  33   7| 640M  409M 94.5M 2711M| 100k 2160B|   0  1184k|   0  99.0 |1917  1457 |2.27 1.48 1.23|  0 1.0   0|   0     0 |mysqld               1233  21%   0    0 |python2              2055   13k 475B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 02 13:13:04 ubuntu dstat.sh[1960]: 02-04 13:13:03| 10   8  41  37   3| 640M  408M 94.8M 2711M|4277B 1944B|   0  1516k|   0   120 | 864  1665 |2.32 1.51 1.24|  0 1.0   0|   0     0 |mysqld               1233  15%   0    0 |python2              2055   13k 474B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 02 13:13:05 ubuntu dstat.sh[1960]: 02-04 13:13:04| 10   8  41  37   4| 641M  407M 95.0M 2711M|4775B 1944B|   0  1568k|   0   106 | 844  1831 |2.32 1.51 1.24|  0 1.0   0|   0     0 |mysqld               1233  13%   0    0 |python2              2055   13k 471B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
