-- Logs begin at Sat 2020-02-22 15:17:06 UTC, end at Sat 2020-02-22 17:57:44 UTC. --
Feb 22 16:22:51 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 22 16:22:51 ubuntu dstat.sh[12359]: [286B blob data]
Feb 22 16:22:51 ubuntu dstat.sh[12359]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 22 16:23:12 ubuntu dstat.sh[12359]: 22-02 16:23:12|  2   1  49  47   0| 659M  182M  143M 2850M|5523B 2160B|   0   832k|   0  57.0 | 630  1039 |2.02 1.49 1.39|  0 1.0   0|   0     0 |mysqld               116390.5%   0    0 |python2              12501  14k 459B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 22 16:23:13 ubuntu dstat.sh[12359]: 22-02 16:23:13|  2   1  46  51   1| 659M  182M  143M 2850M|4757B 2160B|   0   388k|   0  25.0 | 455   856 |2.02 1.49 1.39|  0 3.0 2.0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              12501  14k 474B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 22 16:23:14 ubuntu dstat.sh[12359]: 22-02 16:23:14|  2   1  44  53   1| 659M  182M  143M 2850M|3679B 2160B|   0   172k|   0  15.0 | 354   668 |2.02 1.49 1.39|  0 2.0   0|   0     0 |jbd2/vda1-8          293  0.5%   0    0 |python2              12501  14k 468B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 22 16:23:15 ubuntu dstat.sh[12359]: 22-02 16:23:15|  3   2  45  51   1| 659M  182M  143M 2851M|4689B 1944B|   0   472k|   0  29.0 | 489   869 |2.02 1.49 1.39|  0 1.0   0|   0     0 |kworker/0:1H         160  0.5%   0    0 |python2              12501  14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 22 16:23:16 ubuntu dstat.sh[12359]: 22-02 16:23:16|  2   1  48  48   1| 659M  181M  143M 2851M|5845B 2160B|   0   432k|   0  30.0 | 483   876 |2.02 1.49 1.39|  0 1.0   0|   0     0 |etcd                 134541.0%   0    0 |python2              12501  14k 468B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 22 16:23:17 ubuntu dstat.sh[12359]: 22-02 16:23:17|  2   2  45  49   1| 659M  181M  143M 2851M|4676B 2160B|   0   596k|   0  43.0 | 489   976 |1.93 1.48 1.39|  0 1.0   0|   0     0 |etcd                 134541.0%   0    0 |python2              125015708B   0   0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 22 16:23:18 ubuntu dstat.sh[12359]: 22-02 16:23:18|  3   1  21  72   3| 660M  180M  143M 2851M|4760B 1944B|   0  1496k|   0  84.0 | 492   916 |1.93 1.48 1.39|  0 5.0 2.0|   0     0 |mysqld               116391.0%   0    0 |python2              12501  22k 943B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 22 16:23:19 ubuntu dstat.sh[12359]: 22-02 16:23:19|  1   2  16  79   1| 659M  181M  143M 2851M|6100B 1944B|   0  1640k|   0  98.0 | 511   936 |1.93 1.48 1.39|  0 2.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              125015681B   0   0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 22 16:23:20 ubuntu dstat.sh[12359]: 22-02 16:23:20|  7   7  40  43   3| 660M  180M  143M 2851M|4725B 2160B|   0   664k|   0  61.0 | 547  1101 |1.93 1.48 1.39|  0 2.0   0|   0     0 |mysqld               11639 11%   0    0 |python2              12501  22k 938B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 22 16:23:21 ubuntu dstat.sh[12359]: 22-02 16:23:21|  2   0  39  56   2| 660M  180M  144M 2851M|4917B 1944B|   0    96k|   0  11.0 | 302   641 |1.93 1.48 1.39|  0 2.0   0|   0     0 |jbd2/vda1-8          293  0.5%   0    0 |python2              12501  14k 461B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 22 16:23:22 ubuntu dstat.sh[12359]: 22-02 16:23:22| 12  13  18  57   1| 660M  180M  144M 2851M|5244B 2160B|   0   296k|   0  27.0 | 501   846 |2.02 1.51 1.40|1.0   0   0|   0     0 |mysqld               11639 22%   0    0 |python2              12501  14k   0   0%|mysqld       188M|   0     0 |  16    7    0    5    0
Feb 22 16:23:23 ubuntu dstat.sh[12359]: 22-02 16:23:23| 10   8  42  34   6| 661M  179M  144M 2851M|4684B 1986B|   0  1132k|   0   117 | 736  1836 |2.02 1.51 1.40|1.0   0 2.0|   0     0 |mysqld               11639 13%   0    0 |python2              12501  14k 937B  0%|mysqld       188M|   0     0 |  16    7    0    5    0
Feb 22 16:23:24 ubuntu dstat.sh[12359]: 22-02 16:23:24|  5   5  41  43   5| 661M  178M  144M 2851M|5370B 1890B|   0  1016k|   0  74.0 | 588  1014 |2.02 1.51 1.40|  0 1.0   0|   0     0 |mysqld               116399.5%   0    0 |python2              12501  14k 470B0.5%|mysqld       188M|   0     0 |  16    7    0    5    0
Feb 22 16:23:25 ubuntu dstat.sh[12359]: 22-02 16:23:25| 13  12  39  34   4| 661M  178M  144M 2851M|5195B 1998B|   0   936k|   0  86.0 | 758  1213 |2.02 1.51 1.40|1.0   0   0|   0     0 |mysqld               11639 21%   0    0 |python2              12501  14k 471B  0%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 22 16:23:26 ubuntu dstat.sh[12359]: 22-02 16:23:26|  9   7  42  41   2| 662M  177M  144M 2851M|  11k 1944B|   0   488k|   0  40.0 | 601   935 |2.02 1.51 1.40|  0 1.0   0|   0     0 |mysqld               11639 13%   0    0 |python2              12501  14k 469B  0%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 22 16:23:27 ubuntu dstat.sh[12359]: 22-02 16:23:27| 10  10  39  41   2| 662M  177M  144M 2851M|7093B 1944B|   0   916k|   0  86.0 | 822  1379 |2.10 1.53 1.41|1.0 1.0   0|   0     0 |mysqld               11639 19%   0    0 |python2              12501  14k 470B  0%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 22 16:23:28 ubuntu dstat.sh[12359]: 22-02 16:23:28| 12   9  39  40   1| 662M  176M  144M 2851M|6420B 2160B|   0  1192k|   0  95.0 | 805  1585 |2.10 1.53 1.41|1.0 1.0   0|   0     0 |mysqld               11639 18%   0    0 |python2              12501  14k 461B0.5%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 22 16:23:29 ubuntu dstat.sh[12359]: 22-02 16:23:29|  4   4  45  48   0| 663M  176M  144M 2851M|5626B 1944B|   0   792k|   0  61.0 | 556  1141 |2.10 1.53 1.41|  0 2.0   0|   0     0 |mysqld               116394.0%   0    0 |python2              12501  14k 459B  0%|mysqld       190M|   0     0 |  16    7    0    5    0
Feb 22 16:23:30 ubuntu dstat.sh[12359]: 22-02 16:23:30| 13  12  34  39   1| 663M  176M  145M 2851M|4200B 1944B|   0   320k|   0  29.0 | 615  1039 |2.10 1.53 1.41|1.0 2.0   0|   0     0 |mysqld               11639 24%   0    0 |python2              12501  14k 471B  0%|mysqld       190M|   0     0 |  16    7    0    5    0
Feb 22 16:23:31 ubuntu dstat.sh[12359]: 22-02 16:23:31| 13  20  35  31   1| 663M  176M  145M 2851M|5799B 2038B|   0   324k|   0  22.0 | 614  1025 |2.10 1.53 1.41|  0 1.0   0|   0     0 |mysqld               11639 31%   0    0 |python2              12501  14k 471B  0%|mysqld       190M|   0     0 |  16    7    0    5    0
Feb 22 16:23:32 ubuntu dstat.sh[12359]: 22-02 16:23:32|  4   2  45  47   3| 663M  175M  145M 2851M|6115B 1944B|   0   528k|   0  27.0 | 555  1153 |2.01 1.52 1.41|  0 1.0   0|   0     0 |keystone-manage      137603.0%8066B4046B|python2              12501  14k 457B0.5%|mysqld       190M|   0     0 |  16    7    0    5    0
Feb 22 16:23:33 ubuntu dstat.sh[12359]: 22-02 16:23:33| 17  20  43  18   3| 664M  175M  145M 2851M|4104B 1944B|   0   392k|   0  38.0 | 603  1002 |2.01 1.52 1.41|1.0 1.0 2.0|   0     0 |mysqld               11639 36%   0    0 |python2              12501  14k 477B  0%|mysqld       190M|   0     0 |  16    7    0    5    0
Feb 22 16:23:34 ubuntu dstat.sh[12359]: 22-02 16:23:34| 11  12  32  33  13| 664M  174M  145M 2851M|4542B 1944B|   0   732k|   0  52.0 | 664  1081 |2.01 1.52 1.41|1.0 3.0   0|   0     0 |mysqld               11639 23%   0    0 |python2              125013458B   0   0%|mysqld       190M|   0     0 |  16    7    0    5    0
Feb 22 16:23:35 ubuntu dstat.sh[12359]: 22-02 16:23:35| 13  15  28  37   7| 664M  175M  145M 2851M|6117B 1944B|   0  1164k|   0  61.0 | 634   943 |2.01 1.52 1.41|  0 1.0   0|   0     0 |mysqld               11639 29%   0    0 |python2              12501  24k 943B0.5%|mysqld       190M|   0     0 |  16    7    0    5    0
Feb 22 16:23:36 ubuntu dstat.sh[12359]: 22-02 16:23:36|  8   7  42  41   2| 664M  174M  145M 2851M|5088B 2160B|   0   676k|   0  47.0 | 565  1148 |2.01 1.52 1.41|  0 1.0   0|   0     0 |mysqld               11639 14%   0    0 |python2              125019609B   0   0%|mysqld       191M|   0     0 |  16    7    0    5    0
Feb 22 16:23:37 ubuntu dstat.sh[12359]: 22-02 16:23:37|  6   4  40  41   9| 664M  174M  145M 2851M|4488B 1944B|   0   984k|   0  67.0 | 610  1666 |1.93 1.52 1.40|2.0   0   0|   0     0 |mysqld               116393.0%   0    0 |python2              12501  17k 469B  0%|mysqld       191M|   0     0 |  16    7    0    5    0
Feb 22 16:23:38 ubuntu dstat.sh[12359]: 22-02 16:23:38|  2   4  47  43   3| 665M  107M  145M 2915M|5506B 2160B|   0    45M|   0  50.0 | 373   695 |1.93 1.52 1.40|  0 2.0   0|   0     0 |mysqld               116393.5%   0    0 |python2              12501  15k 933B0.5%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 22 16:23:39 ubuntu dstat.sh[12359]: 22-02 16:23:39|  1   1  45  47   6| 665M  107M  145M 2916M|5765B 2160B|   0    19M|   0  48.0 | 557  1076 |1.93 1.52 1.40|  0 1.0   0|   0     0 |mysqld               116391.0%   0    0 |python2              12501  14k 471B  0%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 22 16:23:40 ubuntu dstat.sh[12359]: 22-02 16:23:40|  2   2  48  47   1| 665M  107M  145M 2916M|5544B 1944B|   0   456k|   0  43.0 | 453   823 |1.93 1.52 1.40|  0 1.0   0|   0     0 |jbd2/vda1-8          293  1.0%   0    0 |python2              12501  14k   0 0.5%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 22 16:23:41 ubuntu dstat.sh[12359]: 22-02 16:23:41|  1   2  43  54   1| 666M  106M  145M 2916M|5603B 2160B|   0  2716k|   0  40.0 | 403   724 |1.93 1.52 1.40|  0 1.0   0|   0     0 |etcd                 134540.5%   0    0 |python2              12501  14k 937B  0%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 22 16:23:42 ubuntu dstat.sh[12359]: 22-02 16:23:42|  3   2  40  56   1| 666M  106M  145M 2916M|4482B 2160B|   0  3720k|   0  53.0 | 491  1249 |1.85 1.51 1.40|  0 1.0   0|   0     0 |mysqld               116391.5%   0    0 |python2              125019609B   0   0%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 22 16:23:43 ubuntu dstat.sh[12359]: 22-02 16:23:43|  2   4  45  49   1| 666M  105M  145M 2917M|5298B 2160B|   0  2008k|   0  84.0 | 642  1300 |1.85 1.51 1.40|  0 1.0 2.0|   0     0 |keystone-manage      137601.0%3060B1683B|python2              12501  18k 946B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 22 16:23:44 ubuntu dstat.sh[12359]: 22-02 16:23:44|  3   1  47  48   0| 666M  105M  145M 2917M|4408B 2160B|   0   800k|   0  69.0 | 536  1146 |1.85 1.51 1.40|  0 1.0   0|   0     0 |mysqld               116391.5%   0    0 |python2              12501  14k 463B0.5%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 22 16:23:45 ubuntu dstat.sh[12359]: 22-02 16:23:45|  4   5  46  44   2| 666M  104M  145M 2917M|4424B 1944B|   0   724k|   0  66.0 | 542  1196 |1.85 1.51 1.40|  0 1.0   0|   0     0 |mysqld               116395.0%   0    0 |python2              12501  14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 22 16:23:46 ubuntu dstat.sh[12359]: 22-02 16:23:46|  1   2  42  52   2| 666M  104M  145M 2917M|4085B 1944B|   0   204k|   0  21.0 | 372   773 |1.85 1.51 1.40|1.0 1.0   0|   0     0 |jbd2/vda1-8          293  1.0%   0    0 |python2              12501  14k 448B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Feb 22 16:23:47 ubuntu dstat.sh[12359]: 22-02 16:23:47|  2   2  36  57   3| 666M  104M  145M 2917M|5496B 1944B|   0   320k|   0  15.0 | 361   704 |1.87 1.51 1.40|  0 2.0   0|   0     0 |mysqld               116391.5%   0    0 |python2              12501  14k 448B0.5%|mysqld       192M|   0     0 |  16    7    0    3    0
Feb 22 16:23:48 ubuntu dstat.sh[12359]: 22-02 16:23:48|  3   4  30  51  11| 666M  104M  146M 2917M|4275B 1944B|   0   768k|   0  61.0 | 498   899 |1.87 1.51 1.40|  0 2.0   0|   0     0 |mysqld               116393.5%   0    0 |python2              12501  14k 469B  0%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 22 16:23:49 ubuntu dstat.sh[12359]: 22-02 16:23:49|  3   1   7  87   2| 667M  103M  146M 2917M|6192B 2160B|   0   276k|   0  20.0 | 348   666 |1.87 1.51 1.40|  0 1.0   0|   0     0 |beam.smp             126812.0%   0    0 |python2              12501  14k 467B  0%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 22 16:23:50 ubuntu dstat.sh[12359]: 22-02 16:23:50|  3   1  42  54   1| 667M  103M  146M 2917M|6641B 2160B|   0   848k|   0  64.0 | 521  1027 |1.87 1.51 1.40|  0 1.0   0|   0     0 |mysqld               116391.0%   0    0 |python2              125013458B   0   0%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 22 16:23:51 ubuntu dstat.sh[12359]: 22-02 16:23:51|  4   3  43  48   2| 667M  103M  146M 2917M|4453B 1944B|   0   688k|   0  59.0 | 498  1006 |1.87 1.51 1.40|1.0 1.0   0|   0     0 |mysqld               116393.5%   0    0 |python2              12501  24k 938B0.5%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 22 16:23:52 ubuntu dstat.sh[12359]: 22-02 16:23:52|  8  11  35  37  11| 667M  103M  146M 2917M|4023B 1944B|   0   644k|   0  64.0 | 610  1256 |1.88 1.52 1.41|  0 1.0   0|   0     0 |mysqld               11639 19%   0    0 |python2              12501  14k 471B  0%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 22 16:23:53 ubuntu dstat.sh[12359]: 22-02 16:23:53|  9   5  44  39   2| 667M  102M  146M 2917M|5300B 2160B|   0   748k|   0  66.0 | 605  1430 |1.88 1.52 1.41|1.0   0 2.0|   0     0 |mysqld               116399.5%   0    0 |python2              12501  14k 469B0.5%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 22 16:23:54 ubuntu dstat.sh[12359]: 22-02 16:23:54|  2   3  45  48   3| 667M  102M  146M 2917M|5277B 1944B|   0   496k|   0  33.0 | 365   689 |1.88 1.52 1.41|  0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              12501  14k 468B0.5%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 22 16:23:55 ubuntu dstat.sh[12359]: 22-02 16:23:55|  2   4  31  57   6| 668M  102M  146M 2917M|4597B 1944B|   0   504k|   0  44.0 | 452   860 |1.88 1.52 1.41|  0 2.0   0|   0     0 |mysqld               116392.0%   0    0 |python2              12501  14k   0   0%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 22 16:23:56 ubuntu dstat.sh[12359]: 22-02 16:23:56|  3   2  34  59   3| 668M  102M  146M 2917M|3519B 1944B|   0   444k|   0  41.0 | 436   856 |1.88 1.52 1.41|  0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              12501  14k 936B  0%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 22 16:23:57 ubuntu dstat.sh[12359]: 22-02 16:23:57|  7   6  42  41   5| 668M  101M  146M 2917M|6296B 1986B|   0   924k|   0  76.0 | 603  1191 |1.81 1.51 1.41|  0 1.0   0|   0     0 |mysqld               11639 10%   0    0 |python2              12501  14k 469B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 22 16:23:58 ubuntu dstat.sh[12359]: 22-02 16:23:58| 11  11  34  31  13| 668M  330M  146M 2695M|5200B 2160B|   0   900k|   0  70.0 | 696  1371 |1.81 1.51 1.41|  0 1.0 1.0|   0     0 |mysqld               11639 19%   0    0 |python2              12501  13k 478B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Feb 22 16:23:59 ubuntu dstat.sh[12359]: 22-02 16:23:59|  7   7  42  38   6| 668M  330M  146M 2695M|5039B 1986B|   0  1076k|   0  97.0 | 692  1470 |1.81 1.51 1.41|  0 1.0   0|   0     0 |mysqld               11639 14%   0    0 |python2              12501  13k 464B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Feb 22 16:24:00 ubuntu dstat.sh[12359]: 22-02 16:24:00|  7   6  35  46   6| 668M  330M  146M 2695M|4734B 1782B|   0   676k|   0  51.0 | 554   989 |1.81 1.51 1.41|1.0 1.0   0|   0     0 |mysqld               11639 10%   0    0 |python2              125015681B   0   0%|mysqld       194M|   0     0 |  16    7    0    1    0
Feb 22 16:24:01 ubuntu dstat.sh[12359]: 22-02 16:24:01| 11   9  13  67   1| 668M  330M  147M 2695M|4615B 2322B|   0   432k|   0  32.0 | 451   757 |1.81 1.51 1.41|  0 2.0   0|   0     0 |mysqld               11639 17%   0    0 |python2              12501  21k 933B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Feb 22 16:24:02 ubuntu dstat.sh[12359]: 22-02 16:24:02|  6   4  22  68   1| 668M  329M  147M 2695M|4352B 1944B|   0   628k|   0  65.0 | 554  1249 |1.90 1.54 1.41|  0 1.0   0|   0     0 |mysqld               116396.0%   0    0 |python2              12501  13k 463B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Feb 22 16:24:03 ubuntu dstat.sh[12359]: 22-02 16:24:03|  5   4  44  44   2| 669M  329M  147M 2696M|4309B 1944B|   0   928k|   0  64.0 | 541   988 |1.90 1.54 1.41|1.0 1.0 2.0|   0     0 |mysqld               116397.0%   0    0 |python2              12501  13k 474B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 22 16:24:04 ubuntu dstat.sh[12359]: 22-02 16:24:04|  4   3  38  51   3| 669M  329M  147M 2696M|4200B 1944B|   0   816k|   0  69.0 | 499  1114 |1.90 1.54 1.41|  0 1.0   0|   0     0 |mysqld               116393.5%   0    0 |python2              12501  13k 469B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 22 16:24:05 ubuntu dstat.sh[12359]: 22-02 16:24:05| 15   7  37  34   6| 669M  328M  147M 2695M|7463B 2160B|   0  1000k|   0  71.0 | 697  2092 |1.90 1.54 1.41|  0 1.0   0|   0     0 |mysqld               11639 15%   0    0 |keystone-manage      13760  11k6053B4.0%|mysqld       195M|   0     0 |  16    7    0    1    0
