-- Logs begin at Thu 2020-04-02 03:48:16 UTC, end at Thu 2020-04-02 05:25:09 UTC. --
Apr 02 04:32:00 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 02 04:32:00 ubuntu dstat.sh[1733]: [286B blob data]
Apr 02 04:32:00 ubuntu dstat.sh[1733]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 02 04:32:20 ubuntu dstat.sh[1733]: 02-04 04:32:20|  6   6  44  44   1| 632M  501M 90.5M 2636M|4535B 1728B|  16k  944k|1.00  85.0 | 708  1210 |1.44 1.22 1.21|1.0 1.0   0|   0     0 |mysqld               990  9.0%   0    0 |python2              1803   14k 472B0.5%|mysqld       190M|   0     0 |  16    7    0    8    0
Apr 02 04:32:21 ubuntu dstat.sh[1733]: 02-04 04:32:21|  9   6  45  40   0| 633M  500M 90.7M 2636M|6118B 1944B|   0  1680k|   0   121 |1054  2173 |1.49 1.24 1.21|1.0   0   0|   0     0 |mysqld               990  8.5%   0    0 |python2              1803   14k 456B0.5%|mysqld       190M|   0     0 |  16    7    0    8    0
Apr 02 04:32:22 ubuntu dstat.sh[1733]: 02-04 04:32:22| 10   8  39  41   2| 634M  499M 90.9M 2636M|7779B 1944B|   0  1216k|   0   101 | 971  1773 |1.49 1.24 1.21|  0 1.0   0|   0     0 |mysqld               990   12%   0    0 |python2              1803   14k 464B  0%|mysqld       191M|   0     0 |  16    7    0    8    0
Apr 02 04:32:23 ubuntu dstat.sh[1733]: 02-04 04:32:23|  5   1  48  46   1| 634M  499M 91.0M 2637M|4414B 1944B|   0   732k|   0  43.0 | 570  1178 |1.49 1.24 1.21|  0 1.0   0|   0     0 |keystone-manage      3129 2.5%8497B4980B|python2              1803   14k 462B  0%|mysqld       191M|   0     0 |  16    7    0    8    0
Apr 02 04:32:24 ubuntu dstat.sh[1733]: 02-04 04:32:24|  1   5  49  44   1| 635M  432M 91.0M 2701M|6216B 1944B|   0    18M|   0  31.0 | 386   663 |1.49 1.24 1.21|  0 1.0   0|   0     0 |mysqld               990  3.5%   0    0 |python2              1803   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    8    0
Apr 02 04:32:26 ubuntu dstat.sh[1733]: 02-04 04:32:25|  1   1  12  85   1| 635M  432M 91.0M 2701M|6193B 1944B|   0    15M|   0  15.0 | 281   565 |1.49 1.24 1.21|  0 5.0   0|   0     0 |python2              1803 0.5%  14k   0 |python2              1803   14k   0 0.5%|mysqld       192M|   0     0 |  16    7    0    8    0
Apr 02 04:32:26 ubuntu dstat.sh[1733]: 02-04 04:32:26|  2   2  23  74   1| 636M  431M 91.0M 2701M|5361B 1944B|   0    33M|   0  64.0 | 317   664 |1.85 1.32 1.24|  0 2.0   0|   0     0 |jbd2/vda1-8          292  0.5%   0    0 |python2              1803   14k 926B  0%|mysqld       192M|   0     0 |  16    7    0    8    0
Apr 02 04:32:27 ubuntu dstat.sh[1733]: 02-04 04:32:27|  3   2  43  53   0| 635M  431M 91.1M 2701M|3898B 1944B|   0    12M|   0   198 | 444  1231 |1.85 1.32 1.24|  0 1.0   0|   0     0 |mysqld               990  1.0%   0    0 |python2              1803   14k 455B0.5%|mysqld       192M|   0     0 |  16    7    0    8    0
Apr 02 04:32:28 ubuntu dstat.sh[1733]: 02-04 04:32:28|  3   3  47  48   1| 636M  430M 91.3M 2702M|6220B 1878B|   0  3296k|   0   113 | 679  1430 |1.85 1.32 1.24|  0 1.0 2.0|   0     0 |mysqld               990  1.0%   0    0 |python2              1803   14k 466B  0%|mysqld       192M|   0     0 |  16    7    0    8    0
Apr 02 04:32:29 ubuntu dstat.sh[1733]: 02-04 04:32:29|  6   5  47  42   1| 636M  429M 91.5M 2702M|4767B 2094B|   0  1284k|   0   104 | 623  1499 |1.85 1.32 1.24|1.0   0   0|   0     0 |mysqld               990  5.5%   0    0 |python2              1803   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 04:32:30 ubuntu dstat.sh[1733]: 02-04 04:32:30|  7   5  49  39   1| 636M  429M 91.7M 2702M|4700B 1944B|   0  1312k|   0   113 | 714  1589 |1.85 1.32 1.24|  0 1.0   0|   0     0 |mysqld               990  7.5%   0    0 |python2              1803   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 04:32:31 ubuntu dstat.sh[1733]: 02-04 04:32:31|  4   4  49  44   1| 637M  428M 91.9M 2702M|5013B 1728B|   0  1272k|   0  92.0 | 651  1395 |1.86 1.33 1.24|  0 1.0   0|   0     0 |mysqld               990  2.0%   0    0 |python2              1803   14k 459B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 04:32:32 ubuntu dstat.sh[1733]: 02-04 04:32:32|  4   3  49  44   1| 637M  427M 92.1M 2702M|4761B 1890B|   0  2044k|   0   142 | 649  1389 |1.86 1.33 1.24|1.0 1.0   0|   0     0 |mysqld               990  3.5%   0    0 |python2              1803   14k 452B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 04:32:33 ubuntu dstat.sh[1733]: 02-04 04:32:33|  8   9  42  39   3| 637M  427M 92.3M 2702M|5653B 1998B|   0  1232k|   0   108 | 946  1929 |1.86 1.33 1.24|1.0   0   0|   0     0 |mysqld               990   13%   0    0 |python2              1803   14k 464B0.5%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 04:32:34 ubuntu dstat.sh[1733]: 02-04 04:32:34| 12   4  45  38   1| 637M  426M 92.6M 2702M|  10k 1944B|   0  1556k|   0   120 |1080  1673 |1.86 1.33 1.24|  0 1.0   0|   0     0 |mysqld               990  7.0%   0    0 |python2              1803   14k 466B  0%|mysqld       194M|   0     0 |  16    7    0    7    0
Apr 02 04:32:35 ubuntu dstat.sh[1733]: 02-04 04:32:35|  9   7  45  39   1| 637M  426M 92.8M 2702M|5911B 1944B|   0  1352k|   0  97.0 | 987  1468 |1.86 1.33 1.24|  0 1.0   0|   0     0 |mysqld               990   12%   0    0 |python2              1803   14k 463B0.5%|mysqld       194M|   0     0 |  16    7    0    7    0
Apr 02 04:32:36 ubuntu dstat.sh[1733]: 02-04 04:32:36| 12  16  38  35   1| 638M  425M 93.0M 2702M|4999B 1728B|   0  1284k|   0   109 | 959  1483 |1.95 1.35 1.25|2.0 1.0   0|   0     0 |mysqld               990   25%   0    0 |python2              1803   14k 472B  0%|mysqld       194M|   0     0 |  16    7    0    7    0
Apr 02 04:32:37 ubuntu dstat.sh[1733]: 02-04 04:32:37| 17  15  22  46   1| 638M  425M 93.1M 2702M|4625B 1944B|   0  1312k|   0   121 | 909  1384 |1.95 1.35 1.25|1.0 2.0   0|   0     0 |mysqld               990   28%   0    0 |python2              1803   14k 460B  0%|mysqld       194M|   0     0 |  16    7    0    7    0
Apr 02 04:32:38 ubuntu dstat.sh[1733]: 02-04 04:32:38| 21  20  15  43   1| 638M  425M 93.2M 2702M|3572B 1944B|   0  1852k|   0   145 | 900  1015 |1.95 1.35 1.25|1.0 1.0 2.0|   0     0 |mysqld               990   38%   0    0 |python2              1803   14k 478B  0%|mysqld       194M|   0     0 |  16    7    0    7    0
Apr 02 04:32:39 ubuntu dstat.sh[1733]: 02-04 04:32:39|  5   6  43  46   1| 638M  424M 93.4M 2703M|3759B 1944B|   0  1464k|   0   115 | 839  1530 |1.95 1.35 1.25|  0 1.0   0|   0     0 |mysqld               990  6.5%   0    0 |python2              1803   14k 464B0.5%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 04:32:40 ubuntu dstat.sh[1733]: 02-04 04:32:40| 10   7  35  47   1| 639M  424M 93.6M 2703M|3534B 1728B|   0  1276k|   0  97.0 | 900  2225 |1.95 1.35 1.25|1.0   0   0|   0     0 |mysqld               990   11%   0    0 |keystone-manage      3129   12k6453B5.5%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 04:32:41 ubuntu dstat.sh[1733]: 02-04 04:32:41| 13   8  42  37   0| 639M  423M 93.8M 2703M|5438B 1944B|   0  1388k|   0  94.0 | 818  1628 |1.96 1.37 1.25|  0 1.0   0|   0     0 |mysqld               990   15%   0    0 |python2              1803   14k 454B  0%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 04:32:42 ubuntu dstat.sh[1733]: 02-04 04:32:42|  9   8  39  44   1| 639M  423M 93.9M 2703M|3350B 2038B|   0  1300k|   0   100 | 821  1414 |1.96 1.37 1.25|  0 1.0   0|   0     0 |mysqld               990   12%   0    0 |python2              1803   14k 463B0.5%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 04:32:43 ubuntu dstat.sh[1733]: 02-04 04:32:43| 18  18  39  25   1| 639M  423M 94.1M 2703M|5646B 1944B|   0  1432k|   0  86.0 | 721  1111 |1.96 1.37 1.25|1.0 1.0   0|   0     0 |mysqld               990   34%   0    0 |python2              1803   14k 471B  0%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 04:32:44 ubuntu dstat.sh[1733]: 02-04 04:32:44| 11   8  45  36   0| 639M  422M 94.2M 2703M|8388B 1944B|   0  1524k|   0   109 | 815  1651 |1.96 1.37 1.25|  0 1.0   0|   0     0 |mysqld               990   15%   0    0 |python2              1803   14k 455B  0%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 04:32:45 ubuntu dstat.sh[1733]: 02-04 04:32:45| 30  16  24  29   0| 640M  421M 94.3M 2703M|4937B 1944B|   0   516k|   0  44.0 | 721  1936 |1.96 1.37 1.25|  0 2.0   0|   0     0 |python2              1630  21% 175k 191k|python3.6            8174  243k 490k3.0%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 04:32:46 ubuntu dstat.sh[1733]: 02-04 04:32:46| 16  14  25  45   1| 640M  421M 94.5M 2703M|5523B 1944B|   0  1568k|   0   119 | 798  1606 |1.88 1.36 1.25|  0 1.0   0|   0     0 |mysqld               990   14%   0    0 |python2              1630   92k 100k 13%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 04:32:47 ubuntu dstat.sh[1733]: 02-04 04:32:47|  9   7  38  45   2| 640M  420M 94.8M 2703M|3476B 1944B|   0  1100k|   0   100 | 833  1895 |1.88 1.36 1.25|1.0 1.0   0|   0     0 |mysqld               990   10%   0    0 |python2              1803   14k 463B  0%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 04:32:48 ubuntu dstat.sh[1733]: 02-04 04:32:48|  8   5  30  56   1| 641M  419M 94.9M 2703M|4425B 1944B|   0  1624k|   0   111 | 707  1391 |1.88 1.36 1.25|  0 1.0 2.0|   0     0 |mysqld               990  7.5%   0    0 |python2              1803   14k 470B0.5%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 04:32:49 ubuntu dstat.sh[1733]: 02-04 04:32:49| 12  11  34  44   1| 641M  419M 95.1M 2703M|3778B 1944B|   0  1488k|   0   124 | 938  1797 |1.88 1.36 1.25|  0 1.0   0|   0     0 |mysqld               990   18%   0    0 |python2              1803   14k 466B  0%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 04:32:50 ubuntu dstat.sh[1733]: 02-04 04:32:50|  9   3  47  41   1| 641M  419M 95.2M 2703M|4039B 1944B|   0  1240k|   0  94.0 | 874  1893 |1.88 1.36 1.25|2.0   0   0|   0     0 |keystone-manage      3129 6.0%8958B6477B|keystone-manage      3129 8958B6477B6.0%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 04:32:51 ubuntu dstat.sh[1733]: 02-04 04:32:51| 10   9  42  39   1| 641M  418M 95.4M 2703M|4319B 1944B|   0  1456k|   0   108 | 661  1326 |1.81 1.35 1.25|  0 1.0   0|   0     0 |mysqld               990   15%   0    0 |python2              1803   14k 466B0.5%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 04:32:52 ubuntu dstat.sh[1733]: 02-04 04:32:52| 10   6  45  40   1| 641M  418M 95.6M 2704M|3498B 1944B|   0  1340k|   0   101 | 833  1615 |1.81 1.35 1.25|  0 1.0   0|   0     0 |mysqld               990  7.0%   0    0 |python2              1803   14k 465B0.5%|mysqld       197M|   0     0 |  16    7    0    7    0
Apr 02 04:32:53 ubuntu dstat.sh[1733]: 02-04 04:32:53|  8   6  39  47   0| 641M  417M 95.8M 2704M|4795B 1944B|   0  1200k|   0  88.0 | 627  1245 |1.81 1.35 1.25|  0 1.0   0|   0     0 |mysqld               990  9.5%   0    0 |python2              1803   14k 454B  0%|mysqld       197M|   0     0 |  16    7    0    7    0
Apr 02 04:32:54 ubuntu dstat.sh[1733]: 02-04 04:32:54|  5   3  42  48   2| 642M  417M 96.0M 2704M|3032B 1728B|   0  1380k|   0   113 | 739  1277 |1.81 1.35 1.25|  0 1.0   0|   0     0 |mysqld               990  4.5%   0    0 |python2              1803   14k 465B  0%|mysqld       197M|   0     0 |  16    7    0    7    0
Apr 02 04:32:55 ubuntu dstat.sh[1733]: 02-04 04:32:55|  2   2  47  48   1| 642M  416M 96.1M 2704M|2983B 1944B|   0   636k|   0  44.0 | 400   760 |1.81 1.35 1.25|  0 1.0   0|   0     0 |conntrackd           169211.0%   0    0 |python2              1803   14k 462B0.5%|mysqld       197M|   0     0 |  16    7    0    7    0
Apr 02 04:32:56 ubuntu dstat.sh[1733]: 02-04 04:32:56|  6   5  42  47   1| 642M  416M 96.2M 2704M|3468B 1944B|   0   932k|   0  63.0 | 625  1241 |1.91 1.38 1.26|  0 1.0   0|   0     0 |mysqld               990  6.0%   0    0 |python2              1803   14k 451B  0%|mysqld       197M|   0     0 |  16    7    0    4    0
Apr 02 04:32:57 ubuntu dstat.sh[1733]: 02-04 04:32:57| 10   8  41  38   3| 642M  416M 96.3M 2704M|3467B 1944B|   0   604k|   0  51.0 | 614  1375 |1.91 1.38 1.26|  0 2.0   0|   0     0 |mysqld               990   13%   0    0 |python2              1803   14k 463B  0%|mysqld       197M|   0     0 |  16    7    0    4    0
Apr 02 04:32:58 ubuntu dstat.sh[1733]: 02-04 04:32:58|  9   7  34  47   2| 642M  415M 96.4M 2704M|  10k 1728B|   0   812k|   0  54.0 | 644  1163 |1.91 1.38 1.26|  0 1.0 2.0|   0     0 |mysqld               990   10%   0    0 |python2              1803   14k 476B  0%|mysqld       197M|   0     0 |  16    7    0    5    0
Apr 02 04:32:59 ubuntu dstat.sh[1733]: 02-04 04:32:59| 12   7  41  41   0| 643M  415M 96.6M 2704M|5482B 1782B|   0  1356k|   0   100 | 761  1482 |1.91 1.38 1.26|3.0   0   0|   0     0 |mysqld               990   14%   0    0 |python2              1803   14k 461B0.5%|mysqld       198M|   0     0 |  16    7    0    5    0
Apr 02 04:33:00 ubuntu dstat.sh[1733]: 02-04 04:33:00|  9  10  38  41   3| 643M  414M 96.8M 2704M|5254B 2106B|   0  1288k|   0   102 | 708  1257 |1.91 1.38 1.26|  0 1.0   0|   0     0 |mysqld               990   16%   0    0 |python2              1803   14k 466B  0%|mysqld       198M|   0     0 |  16    7    0    4    0
Apr 02 04:33:01 ubuntu dstat.sh[1733]: 02-04 04:33:01| 12   8  42  36   2| 643M  414M 97.1M 2704M|4266B 1944B|   0  1460k|   0   119 | 865  1772 |1.91 1.39 1.27|  0 1.0   0|   0     0 |mysqld               990   16%   0    0 |python2              1803   14k 466B  0%|mysqld       198M|   0     0 |  16    7    0    4    0
Apr 02 04:33:02 ubuntu dstat.sh[1733]: 02-04 04:33:02|  7   7  45  38   3| 643M  413M 97.4M 2704M|3708B 1728B|   0  1684k|   0   126 | 915  2139 |1.91 1.39 1.27|  0 1.0   0|   0     0 |mysqld               990  9.5%   0    0 |python2              1803   14k 465B0.5%|mysqld       198M|   0     0 |  16    7    0    4    0
Apr 02 04:33:03 ubuntu dstat.sh[1733]: 02-04 04:33:03| 11   8  32  48   3| 644M  413M 97.5M 2704M|6056B 1944B|   0  1236k|   0  97.0 | 954  1473 |1.91 1.39 1.27|  0 2.0   0|   0     0 |mysqld               990   14%   0    0 |python2              1803   14k 465B  0%|mysqld       198M|   0     0 |  16    7    0    4    0
Apr 02 04:33:04 ubuntu dstat.sh[1733]: 02-04 04:33:04|  3   1  33  64   0| 644M  412M 97.6M 2704M|3066B 1986B|   0   888k|   0  69.0 | 471   790 |1.91 1.39 1.27|  0 1.0   0|   0     0 |kworker/1:1H         322  0.5%   0    0 |python2              1803   14k 444B  0%|mysqld       198M|   0     0 |  16    7    0    4    0
Apr 02 04:33:05 ubuntu dstat.sh[1733]: 02-04 04:33:05|  8   3  38  50   2| 644M  412M 97.8M 2704M|4677B 1728B|   0  1416k|   0   100 | 911  1566 |1.91 1.39 1.27|  0 1.0   0|   0     0 |mysqld               990  5.5%   0    0 |python2              1803   14k 465B0.5%|mysqld       199M|   0     0 |  16    7    0    4    0
Apr 02 04:33:06 ubuntu dstat.sh[1733]: 02-04 04:33:06|  7   7  40  45   1| 644M  411M 98.1M 2704M|2996B 1944B|   0  1496k|   0   111 | 914  1456 |1.92 1.40 1.27|  0 1.0   0|   0     0 |mysqld               990  9.5%   0    0 |python2              1803   13k 465B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 04:33:07 ubuntu dstat.sh[1733]: 02-04 04:33:07| 12   9  31  47   1| 645M  411M 98.3M 2704M|3224B 1944B|   0  1452k|   0   134 | 980  1523 |1.92 1.40 1.27|  0 1.0   0|   0     0 |mysqld               990   18%   0    0 |python2              1803   13k 466B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 04:33:08 ubuntu dstat.sh[1733]: 02-04 04:33:08| 14   6  40  38   2| 645M  410M 98.4M 2705M|3717B 1944B|   0  1212k|   0  83.0 | 871  2720 |1.92 1.40 1.27|3.0   0 2.0|   0     0 |keystone-manage      3129 8.5%  10k 119k|python3.6            8174   94k 187k2.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 04:33:09 ubuntu dstat.sh[1733]: 02-04 04:33:09| 44  25  19  11   2| 646M  409M 98.5M 2705M|2835B 1944B|   0  1880k|   0  57.0 | 911  2755 |1.92 1.40 1.27|  0 2.0   0|   0     0 |python2              1630  39% 297k 323k|python3.6            8174  237k 503k2.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 04:33:10 ubuntu dstat.sh[1733]: 02-04 04:33:10| 14   5  43  36   3| 646M  408M 98.7M 2705M|4602B 1944B|   0  1496k|   0  86.0 |1200  2878 |1.92 1.40 1.27|1.0   0   0|   0     0 |keystone-manage      3129  12%  20k  13k|keystone-manage      3129   20k  13k 12%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 04:33:11 ubuntu dstat.sh[1733]: 02-04 04:33:11| 19   4  46  30   2| 646M  408M 98.8M 2706M|4143B 1728B|   0  1616k|   0  94.0 |1171  2887 |1.93 1.41 1.27|  0 1.0   0|   0     0 |keystone-manage      3129  16%  22k  15k|keystone-manage      3129   22k  15k 16%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 04:33:12 ubuntu dstat.sh[1733]: 02-04 04:33:12| 37  22  24  15   1| 646M  407M 98.9M 2706M|3917B 2160B|   0   776k|   0  39.0 |1080  1646 |1.93 1.41 1.27|1.0 1.0   0|   0     0 |python2              1630  39% 283k 308k|python3.6            8174  327k 679k4.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 04:33:13 ubuntu dstat.sh[1733]: 02-04 04:33:13| 16  14  29  40   1| 646M  406M 99.0M 2706M|9631B 1944B|   0  1480k|   0   113 |1125  1885 |1.93 1.41 1.27|  0 1.0   0|   0     0 |mysqld               990   19%   0    0 |python2              1630   44k  48k6.0%|mysqld       200M|   0     0 |  16    7    0    1    0
