-- Logs begin at Wed 2020-04-01 01:03:45 UTC, end at Wed 2020-04-01 02:35:31 UTC. --
Apr 01 01:46:32 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 01:46:33 ubuntu dstat.sh[1971]: [286B blob data]
Apr 01 01:46:33 ubuntu dstat.sh[1971]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 01:46:46 ubuntu dstat.sh[1971]: 01-04 01:46:46|  3   2  47  48   1| 628M  448M 86.5M 2693M|6542B 2160B|   0   496k|   0  31.0 | 512   871 |1.19 1.21 1.24|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2058   14k 461B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 01:46:47 ubuntu dstat.sh[1971]: 01-04 01:46:47|  3   1  48  46   1| 628M  447M 86.7M 2693M|6941B 1944B|   0   748k|   0  57.0 | 608  1033 |1.19 1.21 1.24|  0 1.0   0|   0     0 |kworker/1:1H         320  0.5%   0    0 |python2              2058   14k 462B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 01:46:48 ubuntu dstat.sh[1971]: 01-04 01:46:48|  3   1  49  47   0| 630M  445M 86.8M 2693M|5876B 2160B|   0   692k|   0  49.0 | 488  1004 |1.19 1.21 1.24|  0 1.0 2.0|   0     0 |mysqld               1243 0.5%   0    0 |python2              2058   14k 458B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 01:46:49 ubuntu dstat.sh[1971]: 01-04 01:46:49|  2   2  48  48   1| 629M  446M 86.9M 2693M|6738B 1944B|   0  3032k|   0  80.0 | 466   918 |1.19 1.21 1.24|  0 1.0   0|   0     0 |mysqld               1243 1.0%   0    0 |python2              2058   14k 462B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 01:46:50 ubuntu dstat.sh[1971]: 01-04 01:46:50| 14  10  48  27   2| 629M  445M 87.1M 2693M|5971B 2160B|   0   912k|   0  94.0 | 777  1831 |1.19 1.21 1.24|2.0   0   0|   0     0 |mysqld               1243  22%   0    0 |python2              2058   14k 457B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 01:46:51 ubuntu dstat.sh[1971]: 01-04 01:46:51| 11  11  47  31   1| 630M  444M 87.4M 2693M|3854B 2160B|   0  1028k|   0   106 | 755  1696 |1.25 1.23 1.25|1.0 1.0   0|   0     0 |mysqld               1243  18%   0    0 |python2              2058   14k 472B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 01:46:52 ubuntu dstat.sh[1971]: 01-04 01:46:52| 12  10  32  44   3| 630M  443M 87.7M 2694M|4758B 2160B|   0  1232k|   0   110 | 806  1405 |1.25 1.23 1.25|1.0 1.0   0|   0     0 |mysqld               1243  19%   0    0 |python2              2058   14k 459B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 01:46:53 ubuntu dstat.sh[1971]: 01-04 01:46:53| 20  16  49  14   0| 631M  442M 88.0M 2694M|5175B 2160B|   0  1484k|   0   134 | 823  1526 |1.25 1.23 1.25|1.0 2.0   0|   0     0 |mysqld               1243  34%   0    0 |python2              2058   14k 466B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 01:46:54 ubuntu dstat.sh[1971]: 01-04 01:46:54| 14  12  28  45   1| 632M  441M 88.3M 2694M|3156B 1944B|   0  1400k|   0   117 | 862  1542 |1.25 1.23 1.25|  0 1.0   0|   0     0 |mysqld               1243  23%   0    0 |python2              2058   14k 466B0.5%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 01:46:55 ubuntu dstat.sh[1971]: 01-04 01:46:55|  8   8  40  42   2| 632M  440M 88.5M 2694M|5029B 2160B|   0  1344k|   0  97.0 | 651  1989 |1.25 1.23 1.25|  0 1.0   0|   0     0 |mysqld               1243  11%   0    0 |python2              2058   14k 443B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 01:46:56 ubuntu dstat.sh[1971]: 01-04 01:46:56|  8   3  43  46   1| 633M  440M 88.7M 2694M|4719B 2160B|   0   956k|   0  68.0 | 507  1176 |1.31 1.24 1.25|1.0 1.0   0|   0     0 |mysqld               1243 8.0%   0    0 |python2              2058   14k 468B  0%|mysqld       191M|   0     0 |  16    7    0    7    0
Apr 01 01:46:57 ubuntu dstat.sh[1971]: 01-04 01:46:57| 10  12  33  44   1| 633M  440M 88.8M 2694M|3927B 1986B|   0   704k|   0  54.0 | 596  1334 |1.31 1.24 1.25|2.0   0   0|   0     0 |mysqld               1243  18%   0    0 |python2              2058   14k 463B0.5%|mysqld       191M|   0     0 |  16    7    0    7    0
Apr 01 01:46:58 ubuntu dstat.sh[1971]: 01-04 01:46:58|  3   5  50  42   1| 634M  372M 88.9M 2758M|6607B 2160B|   0    16M|   0  60.0 | 480  1338 |1.31 1.24 1.25|  0 2.0 2.0|   0     0 |mysqld               1243 4.0%   0    0 |python2              2058   14k 470B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 01 01:46:59 ubuntu dstat.sh[1971]: 01-04 01:46:59|  3   1  50  47   0| 634M  372M 88.9M 2758M|3121B 1944B|   0    34M|   0  34.0 | 289   574 |1.31 1.24 1.25|  0 3.0   0|   0     0 |beam.smp             2931 0.5%   0    0 |python2              2058   14k 453B  0%|mysqld       192M|   0     0 |  16    7    0    8    0
Apr 01 01:47:00 ubuntu dstat.sh[1971]: 01-04 01:47:00|  2   2  50  47   0| 637M  370M 88.9M 2758M|4520B 2160B|   0    15M|   0  22.0 | 295   577 |1.31 1.24 1.25|  0 2.0   0|   0     0 |ksoftirqd/0          7    0.5%   0    0 |python2              2058   14k 453B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 01:47:01 ubuntu dstat.sh[1971]: 01-04 01:47:01|  2   1  44  53   1| 636M  370M 88.9M 2758M|4522B 1944B|   0  5676k|   0  66.0 | 292   557 |1.53 1.29 1.27|  0 2.0   0|   0     0 |kworker/u4:4         2247 0.5%   0    0 |python2              2058   14k 462B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 01:47:02 ubuntu dstat.sh[1971]: 01-04 01:47:02|  2   1  36  60   2| 634M  372M 88.9M 2758M|4568B 1944B|   0  6088k|   0   145 | 359   581 |1.53 1.29 1.27|  0 2.0   0|   0     0 |conntrackd           162341.0%   0    0 |python2              2058   14k   0   0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 01:47:03 ubuntu dstat.sh[1971]: 01-04 01:47:03|  2   2  43  51   2| 634M  372M 88.9M 2759M|4515B 2160B|   0  4512k|   0  61.0 | 442  1086 |1.53 1.29 1.27|  0 1.0   0|   0     0 |conntrackd           162341.0%   0    0 |python2              2058   14k 926B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 01:47:04 ubuntu dstat.sh[1971]: 01-04 01:47:04|  3   1  45  49   1| 634M  371M 89.0M 2759M|5217B 1944B|   0  6524k|   0  77.0 | 530  1216 |1.53 1.29 1.27|  0 1.0   0|   0     0 |mysqld               1243 1.5%   0    0 |python2              2058   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 01:47:05 ubuntu dstat.sh[1971]: 01-04 01:47:05|  2   2  45  50   2| 634M  370M 89.1M 2759M|3939B 2160B|   0  1868k|   0  89.0 | 667  1113 |1.53 1.29 1.27|  0 1.0   0|   0     0 |mysqld               1243 1.5%   0    0 |python2              2058   14k 463B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 01:47:06 ubuntu dstat.sh[1971]: 01-04 01:47:06|  5   2  39  51   3| 635M  370M 89.2M 2759M|3964B 1944B|   0   680k|   0  44.0 | 600  1097 |1.56 1.30 1.27|  0 1.0   0|   0     0 |keystone-manage      3368 1.5%3060B1683B|python2              2058   14k 462B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 01:47:07 ubuntu dstat.sh[1971]: 01-04 01:47:07|  4   2  41  52   2| 635M  370M 89.3M 2759M|4683B 2202B|   0   604k|   0  44.0 | 476   880 |1.56 1.30 1.27|  0 1.0   0|   0     0 |conntrackd           162341.0%   0    0 |python2              2058   14k 449B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 01:47:08 ubuntu dstat.sh[1971]: 01-04 01:47:08|  5   4  42  48   2| 635M  369M 89.4M 2760M|5383B 1944B|   0  1136k|   0  78.0 | 548  1006 |1.56 1.30 1.27|1.0 1.0 2.0|   0     0 |mysqld               1243 6.0%   0    0 |python2              2058   14k 457B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 01:47:09 ubuntu dstat.sh[1971]: 01-04 01:47:09|  5   6  39  48   2| 635M  368M 89.5M 2760M|3822B 1944B|   0   876k|   0  73.0 | 508  1233 |1.56 1.30 1.27|  0 1.0   0|   0     0 |mysqld               1243 7.5%   0    0 |python2              2058   14k 462B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 01:47:10 ubuntu dstat.sh[1971]: 01-04 01:47:10|  5   3  44  48   0| 635M  368M 89.7M 2760M|  19k 2160B|   0   804k|   0  65.0 | 546  1130 |1.56 1.30 1.27|  0 1.0   0|   0     0 |mysqld               1243 3.5%   0    0 |python2              2058   14k 453B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 01:47:11 ubuntu dstat.sh[1971]: 01-04 01:47:11|  4   1  48  47   1| 636M  368M 89.8M 2760M|  13k 1944B|   0   832k|   0  61.0 | 554  1084 |1.52 1.29 1.27|  0 1.0   0|   0     0 |mysqld               1243 1.5%   0    0 |python2              2058   14k 451B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 01:47:12 ubuntu dstat.sh[1971]: 01-04 01:47:12|  4   2  44  48   1| 636M  367M 89.9M 2760M|5245B 1944B|   0   860k|   0  63.0 | 516  1139 |1.52 1.29 1.27|  0 1.0   0|   0     0 |mysqld               1243 3.5%   0    0 |python2              2058   14k 462B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 01:47:13 ubuntu dstat.sh[1971]: 01-04 01:47:13|  1   2  43  54   1| 636M  367M 89.9M 2760M|4625B 1944B|   0   296k|   0  46.0 | 369   637 |1.52 1.29 1.27|  0 4.0   0|   0     0 |beam.smp             2931 0.5%   0    0 |python2              2058   14k 455B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 01:47:14 ubuntu dstat.sh[1971]: 01-04 01:47:14|  1   1   1  97   1| 636M  367M 89.9M 2760M|6589B 2160B|   0   372k|   0  58.0 | 376   588 |1.52 1.29 1.27|  0 3.0   0|   0     0 |accounts-daemon      915  0.5%   0    0 |python2              2058   14k 460B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 01:47:15 ubuntu dstat.sh[1971]: 01-04 01:47:15|  2   1   4  93   1| 636M  366M 89.9M 2760M|3702B 2160B|   0  1204k|   0  95.0 | 300   583 |1.52 1.29 1.27|  0 1.0   0|   0     0 |beam.smp             2931 1.0%   0    0 |python2              2058   14k 461B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 01:47:16 ubuntu dstat.sh[1971]: 01-04 01:47:16| 13  17  29  42   1| 636M  367M 90.1M 2760M|4277B 1944B|   0  2092k|   0  98.0 | 806  1251 |1.64 1.32 1.28|1.0 1.0   0|   0     0 |mysqld               1243  26%   0    0 |python2              2058   14k 465B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 01:47:17 ubuntu dstat.sh[1971]: 01-04 01:47:17| 15   9  40  35   0| 636M  367M 90.2M 2760M|3966B 2160B|   0   552k|   0  55.0 | 769  1316 |1.64 1.32 1.28|  0 1.0   0|   0     0 |mysqld               1243  21%   0    0 |python2              2058   14k 457B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 01:47:18 ubuntu dstat.sh[1971]: 01-04 01:47:18|  7   5  46  42   1| 636M  366M 90.3M 2760M|4010B 2160B|   0   872k|   0  77.0 | 809  1558 |1.64 1.32 1.28|  0 1.0 2.0|   0     0 |mysqld               1243 7.5%   0    0 |python2              2058   14k 468B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 01:47:19 ubuntu dstat.sh[1971]: 01-04 01:47:19|  4   2  47  47   0| 636M  366M 90.5M 2760M|5358B 2254B|   0   932k|   0  66.0 | 575  1101 |1.64 1.32 1.28|  0 1.0   0|   0     0 |mysqld               1243 1.5%   0    0 |python2              2058   14k 452B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 01:47:20 ubuntu dstat.sh[1971]: 01-04 01:47:20|  9   7  48  34   1| 636M  366M 90.6M 2760M|3984B 1944B|   0   748k|   0  61.0 | 562  1089 |1.64 1.32 1.28|  0 1.0   0|   0     0 |mysqld               1243  13%   0    0 |python2              2058   14k 462B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 01:47:21 ubuntu dstat.sh[1971]: 01-04 01:47:21|  6   7  38  48   1| 636M  366M 90.7M 2760M|6010B 1944B|   0   632k|   0  49.0 | 538   956 |1.67 1.33 1.28|  0 1.0   0|   0     0 |mysqld               1243  11%   0    0 |python2              2058   14k 467B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 01:47:22 ubuntu dstat.sh[1971]: 01-04 01:47:22| 11   4  37  48   1| 636M  365M 90.8M 2760M|4137B 2160B|   0   516k|   0  41.0 | 543  1044 |1.67 1.33 1.28|  0 1.0   0|   0     0 |mysqld               1243  13%   0    0 |python2              2058   14k 463B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 01:47:23 ubuntu dstat.sh[1971]: 01-04 01:47:23|  9   8  31  51   3| 636M  365M 90.8M 2760M|5830B 2160B|   0   372k|   0  20.0 | 520   808 |1.67 1.33 1.28|  0 2.0   0|   0     0 |mysqld               1243  14%   0    0 |python2              2058   14k 461B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 01:47:24 ubuntu dstat.sh[1971]: 01-04 01:47:24|  5   4  42  46   2| 636M  365M 90.9M 2760M|5203B 2160B|   0   660k|   0  64.0 | 575  1170 |1.67 1.33 1.28|  0 1.0   0|   0     0 |mysqld               1243 5.5%   0    0 |python2              2058   14k 462B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 01:47:25 ubuntu dstat.sh[1971]: 01-04 01:47:25|  4   2  46  49   0| 637M  365M 91.0M 2760M|4416B 1944B|   0   468k|   0  37.0 | 436   894 |1.67 1.33 1.28|  0 1.0   0|   0     0 |mysqld               1243 3.0%   0    0 |python2              2058   14k 451B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 01:47:26 ubuntu dstat.sh[1971]: 01-04 01:47:26|  4   3  46  46   1| 637M  365M 91.1M 2760M|6425B 2160B|   0   776k|   0  54.0 | 607  1367 |1.61 1.33 1.28|  0 1.0   0|   0     0 |mysqld               1243 3.0%   0    0 |python2              2058   14k 462B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 01:47:27 ubuntu dstat.sh[1971]: 01-04 01:47:27|  4   3  45  45   3| 637M  364M 91.3M 2760M|5374B 2160B|   0   804k|   0  70.0 | 684  1335 |1.61 1.33 1.28|  0 1.0   0|   0     0 |mysqld               1243 4.0%   0    0 |python2              2058   14k 462B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 01:47:28 ubuntu dstat.sh[1971]: 01-04 01:47:28|  4   4  44  46   2| 637M  364M 91.3M 2760M|  17k 1944B|   0   564k|   0  45.0 | 527  1150 |1.61 1.33 1.28|  0 1.0 2.0|   0     0 |mysqld               1243 4.0%   0    0 |python2              2058   14k 469B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 01:47:29 ubuntu dstat.sh[1971]: 01-04 01:47:29|  2   2  47  49   1| 637M  364M 91.4M 2760M|  12k 2160B|   0   544k|   0  39.0 | 461   824 |1.61 1.33 1.28|  0 1.0   0|   0     0 |kworker/0:1H         167  0.5%   0    0 |python2              2058   14k 462B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 01:47:30 ubuntu dstat.sh[1971]: 01-04 01:47:30|  5   2  42  48   3| 637M  363M 91.5M 2760M|3915B 1944B|   0   828k|   0  62.0 | 490  1085 |1.61 1.33 1.28|  0 1.0   0|   0     0 |mysqld               1243 4.5%   0    0 |python2              2058   14k 462B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 01:47:31 ubuntu dstat.sh[1971]: 01-04 01:47:31| 14  13  27  46   0| 637M  363M 91.6M 2760M|4512B 1944B|   0   684k|   0  62.0 | 610  1453 |1.64 1.34 1.29|  0 1.0   0|   0     0 |mysqld               1243  21%   0    0 |python2              2058   14k 458B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 01:47:32 ubuntu dstat.sh[1971]: 01-04 01:47:32|  7   3  48  42   1| 638M  363M 91.7M 2760M|4729B 1944B|   0   848k|   0  56.0 | 645  1335 |1.64 1.34 1.29|  0 2.0   0|   0     0 |mysqld               1243 4.5%   0    0 |python2              2058   14k 462B0.5%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 01:47:33 ubuntu dstat.sh[1971]: 01-04 01:47:33| 12  11  40  38   1| 638M  363M 91.9M 2760M|4452B 2160B|   0   700k|   0  52.0 | 684  1067 |1.64 1.34 1.29|  0 1.0   0|   0     0 |mysqld               1243  17%   0    0 |python2              2058   14k 458B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 01:47:34 ubuntu dstat.sh[1971]: 01-04 01:47:34| 11   9  36  41   2| 638M  362M 92.0M 2760M|5983B 1944B|   0   772k|   0  51.0 | 699   961 |1.64 1.34 1.29|  0 1.0   0|   0     0 |mysqld               1243  16%   0    0 |python2              2058   14k 462B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 01:47:35 ubuntu dstat.sh[1971]: 01-04 01:47:35|  5   4  34  57   1| 638M  362M 92.0M 2760M|6645B 2160B|   0   504k|   0  29.0 | 468   727 |1.64 1.34 1.29|1.0 1.0   0|   0     0 |mysqld               1243 6.0%   0    0 |python2              2058   14k 467B0.5%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 01:47:36 ubuntu dstat.sh[1971]: 01-04 01:47:36| 17  15  32  36   1| 638M  362M 92.0M 2760M|4112B 2160B|   0   692k|   0  35.0 | 717   843 |1.75 1.37 1.29|1.0 1.0   0|   0     0 |mysqld               1243  28%   0    0 |python2              2058   14k 463B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 01:47:37 ubuntu dstat.sh[1971]: 01-04 01:47:37| 11   6  33  48   3| 638M  362M 92.1M 2761M|3886B 2160B|   0   444k|   0  25.0 | 534   687 |1.75 1.37 1.29|1.0 1.0   0|   0     0 |mysqld               1243  17%   0    0 |python2              2058   14k 464B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 01:47:38 ubuntu dstat.sh[1971]: 01-04 01:47:38| 13   7  31  48   1| 638M  362M 92.1M 2761M|3941B 1944B|   0   532k|   0  25.0 | 574   813 |1.75 1.37 1.29|  0 1.0 2.0|   0     0 |mysqld               1243  16%   0    0 |python2              2058   14k 468B0.5%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 01:47:39 ubuntu dstat.sh[1971]: 01-04 01:47:39|  3   1  10  87   1| 638M  362M 92.1M 2761M|3760B 2160B|   0     0 |   0     0 | 305   552 |1.75 1.37 1.29|  0 2.0   0|   0     0 |conntrackd           162341.0%   0    0 |python2              2058   13k 438B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 01:47:40 ubuntu dstat.sh[1971]: 01-04 01:47:40|  2   1  12  83   1| 638M  362M 92.1M 2761M|6247B 1944B|   0   412k|   0  19.0 | 408   686 |1.75 1.37 1.29|  0 1.0   0|   0     0 |kworker/1:1H         320  1.0%   0    0 |python2              2058   13k 449B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 01:47:41 ubuntu dstat.sh[1971]: 01-04 01:47:41| 14  11  26  44   4| 638M  362M 92.2M 2761M|6753B 2160B|   0   680k|   0  65.0 | 723  1041 |1.77 1.38 1.30|  0 3.0   0|   0     0 |mysqld               1243  22%   0    0 |python2              2058   13k   0   0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 01:47:42 ubuntu dstat.sh[1971]: 01-04 01:47:42|  2   1  41  55   1| 638M  361M 92.2M 2761M|5183B 1944B|   0  2480k|   0  24.0 | 385   750 |1.77 1.38 1.30|  0 1.0   0|   0     0 |mysqld               1243 1.0%   0    0 |python2              2058   13k 926B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 01:47:43 ubuntu dstat.sh[1971]: 01-04 01:47:43| 15   9  39  36   0| 639M  361M 92.3M 2761M|4492B 1944B|   0  3576k|   0  45.0 | 700  1252 |1.77 1.38 1.30|1.0 1.0   0|   0     0 |mysqld               1243  22%   0    0 |python2              2058   13k 460B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 01:47:44 ubuntu dstat.sh[1971]: 01-04 01:47:44| 20  14  26  40   0| 638M  361M 92.3M 2761M|6369B 2160B|   0  1764k|   0  55.0 | 764   943 |1.77 1.38 1.30|  0 2.0   0|   0     0 |mysqld               1243  31%   0    0 |python2              2058   13k 454B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 01:47:45 ubuntu dstat.sh[1971]: 01-04 01:47:45|  9   4  39  48   1| 639M  360M 92.4M 2761M|4267B 1944B|   0   804k|   0  63.0 | 684  1094 |1.77 1.38 1.30|1.0 1.0   0|   0     0 |mysqld               1243 9.5%   0    0 |python2              2058   13k 456B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 01:47:46 ubuntu dstat.sh[1971]: 01-04 01:47:46| 42  18  24  16   0| 639M  360M 92.5M 2761M|4189B 1944B|   0   848k|   0  63.0 |1071  1885 |1.87 1.41 1.31|  0 2.0   0|   0     0 |python2              1576  30% 251k 274k|python3.6            7443  267k 556k3.0%|mysqld       195M|   0     0 |  16    7    0    1    0
