-- Logs begin at Thu 2020-04-02 01:39:54 UTC, end at Thu 2020-04-02 03:08:59 UTC. --
Apr 02 02:19:33 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 02 02:19:34 ubuntu dstat.sh[2092]: [286B blob data]
Apr 02 02:19:34 ubuntu dstat.sh[2092]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 02 02:19:50 ubuntu dstat.sh[2092]: 02-04 02:19:50|  9   9  39  42   2| 628M  445M 87.4M 2694M|3843B 1944B|   0  1392k|   0   148 | 884  2051 |2.64 1.67 1.34|  0 1.0   0|   0     0 |mysqld               1365  16%   0    0 |python2              2395   14k 464B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 02 02:19:51 ubuntu dstat.sh[2092]: 02-04 02:19:51| 10  10  35  41   5| 629M  444M 87.8M 2694M|4942B 1944B|   0  1420k|   0   140 | 864  1964 |2.64 1.67 1.34|  0 1.0   0|   0     0 |mysqld               1365  17%   0    0 |python2              2395   14k 465B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 02 02:19:52 ubuntu dstat.sh[2092]: 02-04 02:19:52|  5   5  43  45   1| 629M  443M 88.1M 2695M|5023B 1986B|   0  9624k|   0   154 | 858  1624 |2.64 1.67 1.34|  0 1.0   0|   0     0 |mysqld               1365 8.0%   0    0 |python2              2395   14k 464B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 02 02:19:53 ubuntu dstat.sh[2092]: 02-04 02:19:53| 11  11  31  44   3| 630M  442M 88.5M 2695M|3427B 1944B|   0  1884k|   0   164 |1026  2074 |2.59 1.68 1.34|  0 1.0   0|   0     0 |mysqld               1365  19%   0    0 |python2              2395   14k 467B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 02 02:19:54 ubuntu dstat.sh[2092]: 02-04 02:19:54| 12   7  41  38   3| 631M  441M 88.7M 2695M|4996B 1782B|   0  1432k|   0  98.0 | 978  1877 |2.59 1.68 1.34|1.0 1.0   0|   0     0 |mysqld               1365  16%   0    0 |python2              2395   14k 453B  0%|mysqld       191M|   0     0 |  16    7    0    7    0
Apr 02 02:19:55 ubuntu dstat.sh[2092]: 02-04 02:19:55| 10   7  44  38   2| 631M  440M 88.9M 2695M|3683B 2106B|   0  1272k|   0  92.0 |1014  1981 |2.59 1.68 1.34|  0 1.0   0|   0     0 |mysqld               1365  12%   0    0 |python2              2395   14k 465B0.5%|mysqld       191M|   0     0 |  16    7    0    7    0
Apr 02 02:19:56 ubuntu dstat.sh[2092]: 02-04 02:19:56|  3   4  49  43   2| 632M  373M 89.0M 2759M|3876B 2038B|   0    34M|   0  80.0 | 537   933 |2.59 1.68 1.34|  0 2.0   0|   0     0 |mysqld               1365 3.5%   0    0 |python2              2395   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 02:19:57 ubuntu dstat.sh[2092]: 02-04 02:19:57|  4   2  48  46   0| 633M  372M 89.1M 2759M|5789B 1944B|   0    32M|   0   111 | 708  1223 |2.59 1.68 1.34|  0 1.0 2.0|   0     0 |mysqld               1365 1.5%   0    0 |python2              2395   14k 461B0.5%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 02:19:58 ubuntu dstat.sh[2092]: 02-04 02:19:58|  5   3  45  44   3| 633M  371M 89.3M 2759M|4392B 1944B|   0  1496k|   0   115 | 835  1427 |2.62 1.70 1.35|1.0   0   0|   0     0 |mysqld               1365 3.0%   0    0 |python2              2395   14k 452B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 02:19:59 ubuntu dstat.sh[2092]: 02-04 02:19:59|  4   5  44  45   2| 633M  371M 89.4M 2759M|3733B 1944B|   0  9544k|   0   169 | 618  1005 |2.62 1.70 1.35|1.0 1.0   0|   0     0 |mysqld               1365 7.0%   0    0 |python2              2395   14k 470B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 02:20:00 ubuntu dstat.sh[2092]: 02-04 02:20:00|  5   4  46  42   3| 634M  370M 89.6M 2760M|6474B 1728B|   0  9376k|   0   116 | 895  1613 |2.62 1.70 1.35|  0 1.0   0|   0     0 |mysqld               1365 4.0%   0    0 |python2              2395   14k 464B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 02:20:01 ubuntu dstat.sh[2092]: 02-04 02:20:01|  6   5  48  39   2| 634M  369M 89.8M 2760M|5578B 1944B|   0  1248k|   0   104 | 784  1442 |2.62 1.70 1.35|1.0 1.0   0|   0     0 |mysqld               1365 8.0%   0    0 |python2              2395   14k 470B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 02:20:02 ubuntu dstat.sh[2092]: 02-04 02:20:02| 14  12  44  29   1| 634M  369M 90.1M 2760M|3210B 1944B|   0  1696k|   0   142 |1066  2161 |2.62 1.70 1.35|  0 1.0   0|   0     0 |mysqld               1365  21%   0    0 |python2              2395   14k 467B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 02 02:20:03 ubuntu dstat.sh[2092]: 02-04 02:20:03|  7   5  41  45   3| 635M  368M 90.3M 2760M|8663B 1944B|   0  1736k|   0   118 | 959  1703 |2.57 1.70 1.35|1.0 1.0   0|   0     0 |mysqld               1365 7.5%   0    0 |python2              2395   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 02:20:04 ubuntu dstat.sh[2092]: 02-04 02:20:04| 12  14  33  41   1| 635M  367M 90.5M 2760M|4866B 1944B|   0  2552k|   0   149 |1169  1936 |2.57 1.70 1.35|  0 1.0 1.0|   0     0 |mysqld               1365  20%   0    0 |python2              2395   14k 473B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 02:20:05 ubuntu dstat.sh[2092]: 02-04 02:20:05|  9   6  41  42   3| 635M  367M 90.8M 2760M|3828B 1728B|   0  1640k|   0   125 | 989  1761 |2.57 1.70 1.35|2.0   0   0|   0     0 |mysqld               1365 9.5%   0    0 |python2              2395   14k 450B1.0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 02:20:06 ubuntu dstat.sh[2092]: 02-04 02:20:06| 11   8  46  36   1| 636M  366M 91.0M 2760M|3320B 1944B|   0  1632k|   0   125 | 851  1660 |2.57 1.70 1.35|  0 1.0   0|   0     0 |mysqld               1365  13%   0    0 |python2              2395   14k 465B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 02 02:20:07 ubuntu dstat.sh[2092]: 02-04 02:20:07| 13  11  44  31   1| 636M  366M 91.3M 2760M|4128B 2160B|   0  1796k|   0   138 | 987  2044 |2.57 1.70 1.35|  0 1.0 2.0|   0     0 |mysqld               1365  19%   0    0 |python2              2395   14k 472B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 02:20:08 ubuntu dstat.sh[2092]: 02-04 02:20:08| 11   5  38  44   3| 636M  365M 91.4M 2760M|3391B 1944B|   0  9208k|   0  99.0 | 808  1786 |2.69 1.74 1.37|  0 1.0   0|   0     0 |mysqld               1365 8.0%   0    0 |keystone-manage      3489   13k7155B5.0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 02:20:09 ubuntu dstat.sh[2092]: 02-04 02:20:09| 14  10  33  43   1| 636M  365M 91.6M 2760M|4030B 1944B|   0  1572k|   0   120 | 864  1367 |2.69 1.74 1.37|  0 2.0   0|   0     0 |mysqld               1365  19%   0    0 |python2              2395   14k 471B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 02:20:10 ubuntu dstat.sh[2092]: 02-04 02:20:10| 11  10  31  48   1| 637M  364M 91.8M 2760M|4506B 1944B|   0  1712k|   0   136 |1001  1542 |2.69 1.74 1.37|  0 1.0   0|   0     0 |mysqld               1365  17%   0    0 |python2              2395   14k 465B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 02:20:11 ubuntu dstat.sh[2092]: 02-04 02:20:11|  8   6  40  45   1| 637M  364M 92.0M 2760M|5261B 1944B|   0  1716k|   0   113 | 920  1588 |2.69 1.74 1.37|  0 1.0   0|   0     0 |mysqld               1365 9.5%   0    0 |python2              2395   14k 464B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 02:20:12 ubuntu dstat.sh[2092]: 02-04 02:20:12| 31  18  14  34   4| 637M  363M 92.1M 2761M|3557B 1944B|   0   504k|   0  36.0 | 752  1894 |2.69 1.74 1.37|  0 3.0   0|   0     0 |python2              1679  25% 175k 191k|python3.6            7546  239k 490k3.0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 02:20:13 ubuntu dstat.sh[2092]: 02-04 02:20:13|  9   8  31  53   1| 638M  362M 92.1M 2761M|4432B 1944B|   0   516k|   0  20.0 | 448   845 |2.63 1.75 1.37|  0 1.0   0|   0     0 |python2              1679  13%  92k 101k|python2              1679   92k 101k 13%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 02:20:14 ubuntu dstat.sh[2092]: 02-04 02:20:14|  1   1   8  91   0| 638M  362M 92.1M 2761M|4228B 1944B|   0     0 |   0     0 | 281   598 |2.63 1.75 1.37|  0 3.0   0|   0     0 |python2              2395 0.5%  14k 448B|python2              2395   14k 448B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 02:20:15 ubuntu dstat.sh[2092]: 02-04 02:20:15|  1   2  47  50   0| 637M  362M 92.1M 2761M|2973B 1728B|   0  1588k|   0   157 | 562   546 |2.63 1.75 1.37|  0 6.0   0|   0     0 |mysqld               1365 0.5%   0    0 |python2              2395   14k   0   0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 02:20:16 ubuntu dstat.sh[2092]: 02-04 02:20:16|  2   1  30  67   1| 637M  362M 92.1M 2761M|5152B 1986B|   0    12M|   0   124 | 501   612 |2.63 1.75 1.37|2.0   0   0|   0     0 |accounts-daemon      1034 0.5%   0    0 |python2              2395   14k 917B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 02:20:17 ubuntu dstat.sh[2092]: 02-04 02:20:17| 14  13  32  40   1| 637M  362M 92.2M 2762M|5445B 2160B|   0  5268k|   0   101 | 740  1764 |2.63 1.75 1.37|1.0 1.0 2.0|   0     0 |mysqld               1365  24%   0    0 |python2              2395   14k 478B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 02:20:18 ubuntu dstat.sh[2092]: 02-04 02:20:18| 14  13  41  25   7| 638M  361M 92.5M 2762M|3568B 1620B|   0  1556k|   0   132 |1081  2041 |2.66 1.77 1.38|  0 1.0   0|   0     0 |mysqld               1365  22%   0    0 |python2              2395   14k 467B0.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 02:20:19 ubuntu dstat.sh[2092]: 02-04 02:20:19| 11  10  42  32   5| 638M  361M 92.7M 2762M|4431B 1890B|   0  1620k|   0   127 |1006  2057 |2.66 1.77 1.38|1.0   0   0|   0     0 |mysqld               1365  17%   0    0 |keystone-manage      3489 9035B6835B4.0%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 02:20:20 ubuntu dstat.sh[2092]: 02-04 02:20:20| 14  16  22  34  13| 638M  361M 92.9M 2762M|3534B 2106B|   0  1008k|   0  90.0 | 946  1754 |2.66 1.77 1.38|  0 1.0   0|   0     0 |mysqld               1365  29%   0    0 |python2              2395   14k 465B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 02:20:21 ubuntu dstat.sh[2092]: 02-04 02:20:21|  9  10  36  27  19| 638M  360M 93.0M 2762M|3290B 1728B|   0  1280k|   0  98.0 |1009  2177 |2.66 1.77 1.38|1.0 1.0   0|   0     0 |mysqld               1365  18%   0    0 |python2              2395   14k 473B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 02:20:22 ubuntu dstat.sh[2092]: 02-04 02:20:22|  7   5  42  34  12| 638M  360M 93.1M 2762M|5309B 2160B|   0   980k|   0  74.0 | 776  1439 |2.66 1.77 1.38|2.0 1.0   0|   0     0 |mysqld               1365  11%   0    0 |python2              2395   14k 463B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 02:20:23 ubuntu dstat.sh[2092]: 02-04 02:20:23| 11   9  36  40   2| 639M  359M 93.4M 2762M|3328B 1782B|   0  1716k|   0   124 | 846  2026 |2.69 1.79 1.39|  0 1.0   0|   0     0 |mysqld               1365  14%   0    0 |python2              2395   14k 465B0.5%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 02 02:20:24 ubuntu dstat.sh[2092]: 02-04 02:20:24|  7   5  43  45   1| 639M  358M 93.6M 2762M|6357B 2106B|   0  9588k|   0   140 | 765  1659 |2.69 1.79 1.39|1.0 1.0   0|   0     0 |mysqld               1365 7.0%   0    0 |python2              2395   14k 464B0.5%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 02 02:20:25 ubuntu dstat.sh[2092]: 02-04 02:20:25| 11   7  45  36   2| 640M  357M 93.9M 2762M|3692B 1944B|   0  1920k|   0   139 | 916  1875 |2.69 1.79 1.39|1.0 1.0   0|   0     0 |mysqld               1365  13%   0    0 |python2              2395   14k 465B  0%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 02 02:20:26 ubuntu dstat.sh[2092]: 02-04 02:20:26| 12   9  44  34   1| 640M  356M 94.1M 2762M|  20k 1944B|   0  1556k|   0   114 | 827  2272 |2.69 1.79 1.39|1.0 1.0   0|   0     0 |mysqld               1365  15%   0    0 |python2              2395   14k 472B  0%|mysqld       198M|   0     0 |  16    7    0    6    0
Apr 02 02:20:27 ubuntu dstat.sh[2092]: 02-04 02:20:27| 15   6  45  32   2| 640M  356M 94.4M 2762M|9606B 1944B|   0  1724k|   0   151 | 889  1946 |2.69 1.79 1.39|  0 1.0 2.0|   0     0 |mysqld               1365  17%   0    0 |python2              2395   14k 471B  0%|mysqld       198M|   0     0 |  16    7    0    6    0
Apr 02 02:20:28 ubuntu dstat.sh[2092]: 02-04 02:20:28| 10   6  39  45   1| 641M  355M 94.7M 2762M|6109B 1944B|   0  1652k|   0   133 | 705  1733 |2.63 1.79 1.39|  0 1.0   0|   0     0 |mysqld               1365  11%   0    0 |python2              2395   14k 465B0.5%|mysqld       198M|   0     0 |  16    7    0    6    0
Apr 02 02:20:29 ubuntu dstat.sh[2092]: 02-04 02:20:29|  9   8  42  39   3| 641M  355M 94.9M 2762M|5437B 1836B|   0  1088k|   0  88.0 | 642  1259 |2.63 1.79 1.39|2.0 1.0   0|   0     0 |mysqld               1365  17%   0    0 |python2              2395   14k 469B  0%|mysqld       198M|   0     0 |  16    7    0    6    0
Apr 02 02:20:30 ubuntu dstat.sh[2092]: 02-04 02:20:30| 16  14  37  28   5| 641M  354M 95.1M 2762M|5842B 1836B|   0  1700k|   0   126 | 978  2239 |2.63 1.79 1.39|1.0 1.0   0|   0     0 |mysqld               1365  25%   0    0 |python2              2395   14k 454B0.5%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 02:20:31 ubuntu dstat.sh[2092]: 02-04 02:20:31|  8   6  44  37   5| 641M  353M 95.4M 2763M|5022B 1986B|   0  1928k|   0   133 | 955  1984 |2.63 1.79 1.39|  0 1.0   0|   0     0 |mysqld               1365 8.5%   0    0 |python2              2395   14k 465B  0%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 02:20:32 ubuntu dstat.sh[2092]: 02-04 02:20:32| 14  12  30  30  13| 642M  353M 95.6M 2763M|4012B 1944B|   0  9348k|   0   115 | 885  1669 |2.63 1.79 1.39|1.0 1.0   0|   0     0 |mysqld               1365  25%   0    0 |python2              2395   14k 474B  0%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 02:20:33 ubuntu dstat.sh[2092]: 02-04 02:20:33| 12  11  24  31  22| 642M  352M 95.8M 2763M|4887B 1944B|   0  1076k|   0  98.0 | 744  1150 |2.66 1.81 1.40|  0 1.0   0|   0     0 |mysqld               1365  30%   0    0 |python2              2395   14k 467B  0%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 02:20:34 ubuntu dstat.sh[2092]: 02-04 02:20:34| 10   6  30  32  22| 642M  352M 96.0M 2763M|4801B 1944B|   0  1408k|   0   109 | 741  1481 |2.66 1.81 1.40|4.0   0   0|   0     0 |mysqld               1365  16%   0    0 |python2              2395   14k 466B0.5%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 02:20:35 ubuntu dstat.sh[2092]: 02-04 02:20:35| 23  14  11   3  50| 642M  351M 96.1M 2763M|4058B 1944B|   0   300k|   0  21.0 | 871  1599 |2.66 1.81 1.40|2.0   0   0|   0     0 |python2              1679  39% 134k 146k|python3.6            7546  201k 401k9.0%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 02:20:36 ubuntu dstat.sh[2092]: 02-04 02:20:36| 24  15  17  25  20| 643M  350M 96.1M 2764M|4370B 1836B|   0   768k|   0  50.0 | 789  1406 |2.66 1.81 1.40|  0 1.0   0|   0     0 |python2              1679  29% 196k 214k|python3.6            7546  129k 285k5.5%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 02:20:37 ubuntu dstat.sh[2092]: 02-04 02:20:37| 16   3  46  32   3| 643M  349M 96.2M 2764M|5968B 1986B|   0  1480k|   0  89.0 |1014  2210 |2.66 1.81 1.40|  0 1.0 2.0|   0     0 |keystone-manage      3489  12%  21k  14k|keystone-manage      3489   21k  14k 12%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 02:20:38 ubuntu dstat.sh[2092]: 02-04 02:20:38| 19   4  45  29   3| 643M  349M 96.4M 2764M|4605B 2052B|   0  1620k|   0  95.0 |1467  2688 |2.53 1.80 1.40|  0 1.0   0|   0     0 |keystone-manage      3489  15%  23k  15k|keystone-manage      3489   23k  15k 15%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 02:20:39 ubuntu dstat.sh[2092]: 02-04 02:20:39| 38  20  20  20   2| 644M  348M 96.4M 2765M|6057B 1944B|   0   676k|   0  32.0 | 883  1905 |2.53 1.80 1.40|1.0 1.0   0|   0     0 |python2              1679  37% 290k 315k|python3.6            7546  327k 679k4.5%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 02:20:40 ubuntu dstat.sh[2092]: 02-04 02:20:40|  9  12  29  50   0| 644M  348M 96.5M 2765M|6044B 1728B|   0  8332k|   0  37.0 | 427   656 |2.53 1.80 1.40|1.0 1.0   0|   0     0 |mysqld               1365  13%   0    0 |python2              1679   37k  41k6.0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 02:20:41 ubuntu dstat.sh[2092]: 02-04 02:20:41| 12  12  30  44   2| 644M  347M 96.7M 2765M|5534B 1944B|   0  1652k|   0   127 | 827  1599 |2.53 1.80 1.40|1.0 1.0   0|   0     0 |mysqld               1365  20%   0    0 |python2              2395   13k 473B  0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 02:20:42 ubuntu dstat.sh[2092]: 02-04 02:20:42| 11   8  35  46   0| 644M  347M 96.7M 2765M|4496B 2160B|   0   876k|   0  74.0 | 490   865 |2.53 1.80 1.40|1.0 1.0   0|   0     0 |mysqld               1365  18%   0    0 |python2              2395   13k 459B  0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 02:20:43 ubuntu dstat.sh[2092]: 02-04 02:20:43| 12  12  29  46   1| 644M  347M 96.8M 2765M|5178B 1890B|   0   872k|   0  65.0 | 603  1043 |2.41 1.79 1.40|  0 1.0   0|   0     0 |mysqld               1365  20%   0    0 |python2              2395   13k 465B0.5%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 02:20:44 ubuntu dstat.sh[2092]: 02-04 02:20:44|  4   3  45  48   1| 644M  347M 96.9M 2765M|4140B 1998B|   0   560k|   0  29.0 | 397   751 |2.41 1.79 1.40|2.0 1.0   0|   0     0 |mysqld               1365 4.0%   0    0 |python2              2395   13k 468B0.5%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 02:20:45 ubuntu dstat.sh[2092]: 02-04 02:20:45| 16  12  46  26   0| 644M  347M 97.0M 2765M|6386B 1944B|   0   828k|   0  62.0 | 594  1304 |2.41 1.79 1.40|  0 1.0   0|   0     0 |mysqld               1365  25%   0    0 |python2              2395   13k 455B  0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 02:20:46 ubuntu dstat.sh[2092]: 02-04 02:20:46|  5   1  45  49   0| 644M  346M 97.0M 2765M|4413B 2160B|   0   704k|   0  49.0 | 579  1464 |2.41 1.79 1.40|  0 1.0   0|   0     0 |keystone-manage      3489 2.5%4497B3010B|python2              2395   13k 453B  0%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 02:20:47 ubuntu dstat.sh[2092]: 02-04 02:20:47|  9   4  38  50   0| 645M  346M 97.1M 2765M|4385B 1944B|   0  1832k|   0   116 | 706  1492 |2.41 1.79 1.40|  0 2.0 2.0|   0     0 |mysqld               1365 6.0%   0    0 |python2              2395   13k 453B0.5%|mysqld       200M|   0     0 |  16    7    0    1    0
