-- Logs begin at Thu 2020-04-02 09:21:39 UTC, end at Thu 2020-04-02 10:53:30 UTC. --
Apr 02 10:03:00 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 02 10:03:00 ubuntu dstat.sh[2105]: [286B blob data]
Apr 02 10:03:00 ubuntu dstat.sh[2105]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 02 10:03:15 ubuntu dstat.sh[2105]: 02-04 10:03:15|  4   3  46  43   3| 629M  487M 88.0M 2654M|4495B 1944B|   0   848k|   0  81.0 | 547  1120 |1.05 1.12 1.16|  0 1.0   0|   0     0 |mysqld               1376 5.0%   0    0 |python2              2219   14k 450B0.5%|mysqld       188M|   0     0 |  16    7    0    8    0
Apr 02 10:03:16 ubuntu dstat.sh[2105]: 02-04 10:03:16|  9   9  46  34   3| 629M  486M 88.3M 2654M|3648B 1728B|   0   852k|   0  91.0 | 671  1241 |1.05 1.12 1.16|  0 1.0   0|   0     0 |mysqld               1376  15%   0    0 |python2              2219   14k 458B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Apr 02 10:03:17 ubuntu dstat.sh[2105]: 02-04 10:03:17| 11   9  49  31   0| 630M  485M 88.6M 2654M|5007B 1944B|   0  1404k|   0   139 | 777  1523 |1.05 1.12 1.16|1.0 1.0   0|   0     0 |mysqld               1376  17%   0    0 |python2              2219   14k 461B  0%|mysqld       189M|   0     0 |  16    7    0    8    0
Apr 02 10:03:18 ubuntu dstat.sh[2105]: 02-04 10:03:18| 18  22  13  47   1| 630M  484M 88.7M 2654M|5187B 1674B|   0  2072k|   0   126 | 646   812 |1.29 1.17 1.18|  0 1.0   0|   0     0 |mysqld               1376  37%   0    0 |python2              2219   14k 465B  0%|mysqld       189M|   0     0 |  16    7    0    8    0
Apr 02 10:03:19 ubuntu dstat.sh[2105]: 02-04 10:03:19| 12  12  42  32   2| 631M  483M 89.1M 2654M|3696B 1836B|   0  1680k|   0   154 | 816  1763 |1.29 1.17 1.18|2.0 1.0 2.0|   0     0 |mysqld               1376  21%   0    0 |python2              2219   14k 478B  0%|mysqld       189M|   0     0 |  16    7    0    8    0
Apr 02 10:03:20 ubuntu dstat.sh[2105]: 02-04 10:03:20|  8   7  38  43   5| 632M  482M 89.4M 2654M|4323B 2106B|   0  1512k|   0   129 | 699  1609 |1.29 1.17 1.18|  0 1.0   0|   0     0 |mysqld               1376  12%   0    0 |python2              2219   14k 464B0.5%|mysqld       190M|   0     0 |  16    7    0    8    0
Apr 02 10:03:21 ubuntu dstat.sh[2105]: 02-04 10:03:21|  7   5  44  42   2| 632M  481M 89.6M 2654M|3524B 1728B|   0  1384k|   0   100 | 717  1981 |1.29 1.17 1.18|1.0   0   0|   0     0 |mysqld               1376 5.5%   0    0 |python2              2219   14k 464B0.5%|mysqld       190M|   0     0 |  16    7    0    8    0
Apr 02 10:03:22 ubuntu dstat.sh[2105]: 02-04 10:03:22| 13  10  41  34   2| 633M  481M 89.8M 2654M|7166B 1944B|   0  1188k|   0  94.0 | 716  1596 |1.29 1.17 1.18|  0 1.0   0|   0     0 |mysqld               1376  18%   0    0 |python2              2219   14k 464B  0%|mysqld       191M|   0     0 |  16    7    0    8    0
Apr 02 10:03:23 ubuntu dstat.sh[2105]: 02-04 10:03:23|  5   2  21  71   2| 634M  479M 89.9M 2654M|5694B 1566B|   0  6428k|   0   150 | 671  1083 |1.34 1.18 1.18|  0 1.0   0|   0     0 |keystone-manage      3502 2.5%4900B2976B|python2              2219   14k 464B  0%|mysqld       191M|   0     0 |  16    7    0    8    0
Apr 02 10:03:24 ubuntu dstat.sh[2105]: 02-04 10:03:24|  2   5  48  45   1| 634M  413M 89.9M 2718M|4015B 2106B|   0    36M|   0   102 | 486   861 |1.34 1.18 1.18|  0 1.0   0|   0     0 |mysqld               1376 3.5%   0    0 |python2              2219   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    8    0
Apr 02 10:03:25 ubuntu dstat.sh[2105]: 02-04 10:03:25|  2   1  31  66   1| 634M  413M 89.9M 2718M|4994B 1728B|   0    32M|   0  41.0 | 400   758 |1.34 1.18 1.18|  0 1.0   0|   0     0 |etcd                 3148 1.0%   0    0 |python2              2219   14k 463B0.5%|mysqld       192M|   0     0 |  16    7    0    8    0
Apr 02 10:03:26 ubuntu dstat.sh[2105]: 02-04 10:03:26|  2   1  43  53   1| 634M  413M 90.0M 2719M|4335B 1944B|   0  3504k|   0  50.0 | 495   990 |1.34 1.18 1.18|  0 1.0   0|   0     0 |mysqld               1376 1.5%   0    0 |python2              2219   14k 462B  0%|mysqld       192M|   0     0 |  16    7    0    8    0
Apr 02 10:03:27 ubuntu dstat.sh[2105]: 02-04 10:03:27|  3   2  44  51   1| 634M  412M 90.1M 2719M|7106B 1944B|   0  3108k|   0  89.0 | 589  1098 |1.34 1.18 1.18|  0 1.0   0|   0     0 |mysqld               1376 1.5%   0    0 |python2              2219   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    8    0
Apr 02 10:03:28 ubuntu dstat.sh[2105]: 02-04 10:03:28|  3   3  49  46   1| 634M  411M 90.3M 2719M|3347B 1728B|   0  1436k|   0   111 | 613  1300 |1.40 1.19 1.19|  0 1.0   0|   0     0 |mysqld               1376 1.0%   0    0 |python2              2219   14k 460B  0%|mysqld       192M|   0     0 |  16    7    0    8    0
Apr 02 10:03:29 ubuntu dstat.sh[2105]: 02-04 10:03:29|  2   1   9  88   0| 635M  411M 90.3M 2719M|4124B 1944B|   0  1048k|   0   121 | 449   702 |1.40 1.19 1.19|  0 3.0 2.0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2219   14k 458B0.5%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 10:03:30 ubuntu dstat.sh[2105]: 02-04 10:03:30|  2   1  17  79   0| 635M  411M 90.4M 2720M|4694B 2028B|   0  1824k|   0   114 | 481   699 |1.40 1.19 1.19|  0 1.0   0|   0     0 |jbd2/vda1-8          292  0.5%   0    0 |python2              2219   14k 453B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 02 10:03:31 ubuntu dstat.sh[2105]: 02-04 10:03:31|  7   6  38  49   1| 635M  410M 90.5M 2720M|8700B 1944B|   0   940k|   0  85.0 | 667  1369 |1.40 1.19 1.19|  0 1.0   0|   0     0 |mysqld               1376 8.5%   0    0 |python2              2219   14k 450B0.5%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 10:03:32 ubuntu dstat.sh[2105]: 02-04 10:03:32|  5   2  39  54   1| 635M  410M 90.7M 2720M|9927B 2160B|   0   884k|   0  69.0 | 562  1119 |1.40 1.19 1.19|  0 1.0   0|   0     0 |mysqld               1376 3.0%   0    0 |python2              2219   14k 450B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 10:03:33 ubuntu dstat.sh[2105]: 02-04 10:03:33|  2   1  43  54   0| 635M  409M 90.8M 2720M|7176B 1728B|   0   460k|   0  34.0 | 451   835 |1.36 1.19 1.19|  0 1.0   0|   0     0 |jbd2/vda1-8          292  0.5%   0    0 |python2              2219   14k 451B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 10:03:34 ubuntu dstat.sh[2105]: 02-04 10:03:34|  8   7  36  49   1| 636M  409M 90.9M 2720M|5169B 1944B|   0   488k|   0  36.0 | 556  1056 |1.36 1.19 1.19|  0 1.0   0|   0     0 |mysqld               1376  12%   0    0 |python2              2219   14k 462B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 10:03:35 ubuntu dstat.sh[2105]: 02-04 10:03:35| 10  11  32  47   1| 635M  409M 90.9M 2720M|3283B 1944B|   0  8928k|   0   105 | 502   856 |1.36 1.19 1.19|1.0 1.0   0|   0     0 |mysqld               1376  19%   0    0 |python2              2219   14k 458B0.5%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 10:03:36 ubuntu dstat.sh[2105]: 02-04 10:03:36| 13  15  26  46   1| 636M  408M 91.1M 2720M|4677B 1944B|   0  1280k|   0  90.0 | 735  1516 |1.36 1.19 1.19|1.0 1.0   0|   0     0 |mysqld               1376  24%   0    0 |python2              2219   14k 471B0.5%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 10:03:37 ubuntu dstat.sh[2105]: 02-04 10:03:37| 11   9  32  46   2| 636M  408M 91.3M 2720M|4584B 1944B|   0  1028k|   0  90.0 | 786  1611 |1.36 1.19 1.19|1.0 1.0   0|   0     0 |mysqld               1376  18%   0    0 |python2              2219   14k 470B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 02 10:03:38 ubuntu dstat.sh[2105]: 02-04 10:03:38|  7   5  45  40   5| 636M  408M 91.4M 2720M|3452B 1944B|   0  1320k|   0  93.0 | 799  1522 |1.42 1.20 1.19|  0 2.0   0|   0     0 |mysqld               1376 5.0%   0    0 |python2              2219   14k 463B  0%|mysqld       194M|   0     0 |  16    7    0    7    0
Apr 02 10:03:39 ubuntu dstat.sh[2105]: 02-04 10:03:39|  9   8  34  47   2| 636M  407M 91.6M 2720M|3796B 1944B|   0  1160k|   0  89.0 | 728  1395 |1.42 1.20 1.19|  0 1.0 2.0|   0     0 |mysqld               1376  15%   0    0 |python2              2219   14k 469B  0%|mysqld       194M|   0     0 |  16    7    0    7    0
Apr 02 10:03:40 ubuntu dstat.sh[2105]: 02-04 10:03:40| 13  11  26  45   4| 637M  407M 91.7M 2720M|4922B 1944B|   0  1780k|   0   126 | 710  1276 |1.42 1.20 1.19|1.0 2.0   0|   0     0 |mysqld               1376  23%   0    0 |python2              2219   14k 472B0.5%|mysqld       194M|   0     0 |  16    7    0    7    0
Apr 02 10:03:41 ubuntu dstat.sh[2105]: 02-04 10:03:41|  7   7  40  44   2| 637M  407M 91.9M 2720M|3941B 1944B|   0  1560k|   0   113 | 615  1593 |1.42 1.20 1.19|  0 1.0   0|   0     0 |mysqld               1376 9.5%   0    0 |python2              2219   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    7    0
Apr 02 10:03:42 ubuntu dstat.sh[2105]: 02-04 10:03:42|  6   5  43  45   1| 637M  406M 92.2M 2720M|4956B 1944B|   0  1544k|   0   132 | 628  1541 |1.42 1.20 1.19|1.0   0   0|   0     0 |mysqld               1376 7.5%   0    0 |python2              2219   14k 464B0.5%|mysqld       194M|   0     0 |  16    7    0    7    0
Apr 02 10:03:43 ubuntu dstat.sh[2105]: 02-04 10:03:43|  6   5  47  40   2| 637M  405M 92.4M 2720M|4033B 1944B|   0  1476k|   0   111 | 700  1528 |1.46 1.22 1.20|1.0   0   0|   0     0 |mysqld               1376 7.0%   0    0 |python2              2219   14k 464B  0%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 10:03:44 ubuntu dstat.sh[2105]: 02-04 10:03:44| 12   9  39  38   3| 637M  405M 92.5M 2720M|3618B 1944B|   0  1044k|   0  85.0 | 791  1927 |1.46 1.22 1.20|1.0 1.0   0|   0     0 |mysqld               1376  15%   0    0 |python2              2219   14k 470B  0%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 10:03:45 ubuntu dstat.sh[2105]: 02-04 10:03:45| 12   9  37  38   5| 638M  405M 92.7M 2720M|4448B 1944B|   0  1268k|   0  96.0 | 784  1688 |1.46 1.22 1.20|  0 1.0   0|   0     0 |mysqld               1376  17%   0    0 |python2              2219   14k 444B0.5%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 10:03:46 ubuntu dstat.sh[2105]: 02-04 10:03:46| 10   8  39  42   1| 638M  404M 92.8M 2720M|4152B 1728B|   0  1600k|   0   100 | 781  1551 |1.46 1.22 1.20|  0 1.0   0|   0     0 |mysqld               1376  14%   0    0 |python2              2219   14k 465B  0%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 10:03:47 ubuntu dstat.sh[2105]: 02-04 10:03:47| 10   8  39  41   1| 638M  404M 93.0M 2720M|4091B 1944B|   0  1140k|   0  86.0 | 703  1284 |1.46 1.22 1.20|  0 1.0   0|   0     0 |mysqld               1376  13%   0    0 |python2              2219   14k 463B  0%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 10:03:48 ubuntu dstat.sh[2105]: 02-04 10:03:48| 12  15  37  35   2| 638M  403M 93.2M 2720M|4131B 1728B|   0   876k|   0  75.0 | 679  1264 |1.51 1.23 1.20|  0 1.0   0|   0     0 |mysqld               1376  24%   0    0 |python2              2219   14k 458B  0%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 10:03:49 ubuntu dstat.sh[2105]: 02-04 10:03:49| 20  12  36  33   1| 638M  403M 93.2M 2721M|4469B 1944B|   0   644k|   0  47.0 | 655  1944 |1.51 1.23 1.20|2.0   0 2.0|   0     0 |python2              1747  12%  80k  88k|python3.6            7604  145k 292k2.0%|mysqld       195M|   0     0 |  16    7    0    7    0
Apr 02 10:03:50 ubuntu dstat.sh[2105]: 02-04 10:03:50| 22  16  22  40   0| 639M  402M 93.3M 2721M|3824B 1944B|   0   804k|   0  54.0 | 645  1344 |1.51 1.23 1.20|  0 1.0   0|   0     0 |python2              1747  25% 187k 204k|python2              1747  187k 204k 25%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 10:03:51 ubuntu dstat.sh[2105]: 02-04 10:03:51|  6   5  40  48   2| 639M  402M 93.4M 2721M|  13k 1728B|   0   648k|   0  52.0 | 560  1082 |1.51 1.23 1.20|  0 1.0   0|   0     0 |mysqld               1376 9.0%   0    0 |python2              2219   14k 469B  0%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 10:03:52 ubuntu dstat.sh[2105]: 02-04 10:03:52|  7   5  45  41   2| 639M  402M 93.5M 2721M|  13k 1944B|   0   752k|   0  60.0 | 680  1734 |1.51 1.23 1.20|  0 1.0   0|   0     0 |mysqld               1376 5.5%   0    0 |python2              2219   14k 451B  0%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 10:03:53 ubuntu dstat.sh[2105]: 02-04 10:03:53| 10   9  42  39   1| 639M  401M 93.6M 2721M|5259B 1944B|   0   888k|   0  77.0 | 652  1565 |1.55 1.24 1.20|  0 1.0   0|   0     0 |mysqld               1376  15%   0    0 |python2              2219   14k 451B0.5%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 10:03:54 ubuntu dstat.sh[2105]: 02-04 10:03:54|  4   4  39  54   0| 639M  401M 93.7M 2721M|3292B 1822B|   0   776k|   0  59.0 | 506  1011 |1.55 1.24 1.20|  0 1.0   0|   0     0 |mysqld               1376 5.0%   0    0 |python2              2219   14k 452B0.5%|mysqld       196M|   0     0 |  16    7    0    7    0
Apr 02 10:03:55 ubuntu dstat.sh[2105]: 02-04 10:03:55| 16  11  34  40   0| 639M  401M 93.8M 2721M|  10k 1944B|   0   604k|   0  55.0 | 742  1380 |1.55 1.24 1.20|  0 1.0   0|   0     0 |mysqld               1376  23%   0    0 |python2              2219   14k 455B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 10:03:56 ubuntu dstat.sh[2105]: 02-04 10:03:56|  7   7  42  44   0| 640M  401M 93.9M 2721M|4754B 1944B|   0   708k|   0  49.0 | 463   910 |1.55 1.24 1.20|  0 1.0   0|   0     0 |mysqld               1376  11%   0    0 |python2              2219   14k 451B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 10:03:57 ubuntu dstat.sh[2105]: 02-04 10:03:57|  3   1  29  67   1| 640M  400M 93.9M 2721M|5693B 1944B|   0  4108k|   0  33.0 | 394   909 |1.55 1.24 1.20|  0 1.0   0|   0     0 |mysqld               1376 1.0%   0    0 |python2              2219   14k 450B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 10:03:58 ubuntu dstat.sh[2105]: 02-04 10:03:58|  7   9  38  46   0| 640M  400M 94.0M 2721M|3585B 1944B|   0  3092k|   0  58.0 | 660  1451 |1.50 1.24 1.20|  0 1.0   0|   0     0 |mysqld               1376  11%   0    0 |python2              2219   14k 453B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 10:03:59 ubuntu dstat.sh[2105]: 02-04 10:03:59|  3   3  47  47   0| 640M  400M 94.1M 2721M|5105B 1944B|   0   632k|   0  47.0 | 601  1253 |1.50 1.24 1.20|  0 2.0 2.0|   0     0 |keystone-manage      3502 2.0%3755B2250B|python2              2219   14k 458B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 10:04:00 ubuntu dstat.sh[2105]: 02-04 10:04:00|  5   5  42  48   1| 640M  400M 94.1M 2721M|6987B 1944B|   0  8428k|   0  46.0 | 455   912 |1.50 1.24 1.20|  0 1.0   0|   0     0 |mysqld               1376 6.0%   0    0 |python2              2219   14k 462B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 10:04:01 ubuntu dstat.sh[2105]: 02-04 10:04:01|  3   2  44  51   0| 640M  400M 94.2M 2722M|4571B 1944B|   0   684k|   0  56.0 | 455   761 |1.50 1.24 1.20|1.0 1.0   0|   0     0 |mysqld               1376 2.5%   0    0 |python2              2219   14k 449B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 10:04:02 ubuntu dstat.sh[2105]: 02-04 10:04:02|  9   6  39  46   0| 640M  399M 94.3M 2722M|5733B 1944B|   0   664k|   0  45.0 | 545   898 |1.50 1.24 1.20|  0 1.0   0|   0     0 |mysqld               1376  11%   0    0 |python2              2219   14k 451B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 10:04:03 ubuntu dstat.sh[2105]: 02-04 10:04:03|  6   7  40  47   0| 640M  399M 94.3M 2721M|3565B 1944B|   0   636k|   0  50.0 | 501   946 |1.70 1.29 1.22|  0 1.0   0|   0     0 |mysqld               1376  11%   0    0 |python2              2219   14k 451B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 10:04:04 ubuntu dstat.sh[2105]: 02-04 10:04:04| 11   7  40  41   1| 640M  399M 94.5M 2722M|4378B 1944B|   0   980k|   0  70.0 | 715  1829 |1.70 1.29 1.22|  0 1.0   0|   0     0 |mysqld               1376  13%   0    0 |python2              2219   14k 452B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 02 10:04:05 ubuntu dstat.sh[2105]: 02-04 10:04:05|  2   1  46  50   1| 640M  399M 94.5M 2722M|3489B 1782B|   0   428k|   0  22.0 | 385   658 |1.70 1.29 1.22|  0 1.0   0|   0     0 |jbd2/vda1-8          292  0.5%   0    0 |python2              2219   14k 463B0.5%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 10:04:06 ubuntu dstat.sh[2105]: 02-04 10:04:06|  2   2  45  51   1| 640M  398M 94.6M 2722M|3995B 1890B|   0   616k|   0  53.0 | 418   721 |1.70 1.29 1.22|  0 2.0   0|   0     0 |mysqld               1376 0.5%   0    0 |python2              2219   14k 461B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 10:04:07 ubuntu dstat.sh[2105]: 02-04 10:04:07|  7  10  26  57   0| 640M  398M 94.7M 2722M|4405B 1944B|   0   764k|   0  67.0 | 539  1063 |1.70 1.29 1.22|1.0 1.0   0|   0     0 |mysqld               1376  16%   0    0 |python2              2219   14k 459B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 02 10:04:08 ubuntu dstat.sh[2105]: 02-04 10:04:08|  5   3  44  47   0| 641M  398M 94.8M 2722M|3707B 1944B|   0   952k|   0  61.0 | 581  1090 |1.81 1.31 1.23|  0 1.0   0|   0     0 |mysqld               1376 2.5%   0    0 |python2              2219   13k 450B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 02 10:04:09 ubuntu dstat.sh[2105]: 02-04 10:04:09|  7   6  39  47   1| 641M  397M 94.9M 2722M|4277B 1782B|   0   796k|   0  60.0 | 454   930 |1.81 1.31 1.23|  0 1.0 2.0|   0     0 |mysqld               1376  11%   0    0 |python2              2219   13k 467B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 02 10:04:10 ubuntu dstat.sh[2105]: 02-04 10:04:10|  2   2  44  52   0| 641M  397M 95.0M 2722M|4314B 2106B|   0   672k|   0  45.0 | 422   910 |1.81 1.31 1.23|  0 1.0   0|   0     0 |keystone-manage      3502 1.0%2219B1453B|python2              2219   13k 451B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 02 10:04:11 ubuntu dstat.sh[2105]: 02-04 10:04:11|  3   1  45  51   1| 641M  397M 95.1M 2722M|4365B 1944B|   0  1356k|   0  53.0 | 473   887 |1.81 1.31 1.23|  0 1.0   0|   0     0 |mysqld               1376 0.5%   0    0 |python2              2219   13k 462B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 02 10:04:12 ubuntu dstat.sh[2105]: 02-04 10:04:12| 12  10  34  45   0| 642M  396M 95.3M 2722M|5258B 1944B|   0  1068k|   0  79.0 | 578  1208 |1.81 1.31 1.23|1.0 1.0   0|   0     0 |mysqld               1376  18%   0    0 |python2              2219   13k 452B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 02 10:04:13 ubuntu dstat.sh[2105]: 02-04 10:04:13| 11  10  41  36   2| 642M  395M 95.5M 2722M|4966B 1944B|   0  1340k|   0  89.0 | 891  2116 |1.74 1.31 1.23|  0 1.0   0|   0     0 |mysqld               1376  13%   0    0 |python2              2219   13k 465B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
