-- Logs begin at Thu 2020-02-20 19:29:43 UTC, end at Thu 2020-02-20 22:35:27 UTC. --
Feb 20 22:02:51 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 20 22:02:51 ubuntu dstat.sh[1531]: [286B blob data]
Feb 20 22:02:51 ubuntu dstat.sh[1531]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 20 22:03:34 ubuntu dstat.sh[1531]: 20-02 22:03:34|  7   1  35  57   0| 673M  322M  136M 2708M|8338B 3564B|   0   428k|   0  26.0 | 592   949 |2.13 1.47 1.17|  0 1.0   0|   0     0 |kworker/1:1H         289  0.5%   0    0 |python2              1650   14k 458B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 20 22:03:35 ubuntu dstat.sh[1531]: 20-02 22:03:35|  4   3  44  49   0| 674M  322M  136M 2708M|4707B 2916B|   0   836k|   0  63.0 | 623  1050 |2.13 1.47 1.17|  0 1.0   0|   0     0 |keystone-manage      2938 1.5%3060B1683B|python2              1650   14k 459B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 20 22:03:36 ubuntu dstat.sh[1531]: 20-02 22:03:36|  5   5  44  46   0| 674M  321M  136M 2709M|6182B 3240B|   0  1136k|   0  88.0 | 781  1312 |2.13 1.47 1.17|1.0   0   0|   0     0 |mysqld               786  5.5%   0    0 |python2              1650   14k 454B0.5%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 22:03:37 ubuntu dstat.sh[1531]: 20-02 22:03:37|  5   5  42  48   1| 674M  321M  136M 2709M|5081B 2916B|   0  1020k|   0  90.0 | 858  1567 |2.28 1.51 1.19|  0 1.0 2.0|   0     0 |mysqld               786  6.0%   0    0 |python2              1650   14k 470B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 22:03:38 ubuntu dstat.sh[1531]: 20-02 22:03:38|  4   1  49  47   0| 674M  320M  136M 2709M|6539B 3282B|   0  2196k|   0  91.0 | 747  1220 |2.28 1.51 1.19|  0 1.0   0|   0     0 |mysqld               786  1.0%   0    0 |python2              1650   14k 454B  0%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 20 22:03:39 ubuntu dstat.sh[1531]: 20-02 22:03:39|  3   3  45  48   2| 675M  320M  137M 2709M|7038B 3240B|   0   588k|   0  47.0 | 645  1076 |2.28 1.51 1.19|  0 1.0   0|   0     0 |etcd                 2625 1.5%   0    0 |python2              1650   14k 459B0.5%|mysqld       193M|   0     0 |  16    7    0    4    0
Feb 20 22:03:40 ubuntu dstat.sh[1531]: 20-02 22:03:40|  8   6  38  48   1| 675M  319M  137M 2709M|6390B 2916B|   0   852k|   0  66.0 | 803  1330 |2.28 1.51 1.19|2.0 1.0   0|   0     0 |mysqld               786   10%   0    0 |python2              1650   14k 469B  0%|mysqld       193M|   0     0 |  16    7    0    4    0
Feb 20 22:03:41 ubuntu dstat.sh[1531]: 20-02 22:03:41| 17  17  23  44   1| 675M  319M  137M 2709M|7333B 3240B|   0   952k|   0  91.0 |1026  1673 |2.28 1.51 1.19|  0 1.0   0|   0     0 |mysqld               786   28%   0    0 |python2              1650   14k 454B  0%|mysqld       193M|   0     0 |  16    7    0    4    0
Feb 20 22:03:42 ubuntu dstat.sh[1531]: 20-02 22:03:42|  7   5  41  47   1| 675M  319M  137M 2709M|5501B 2916B|   0   896k|   0  77.0 | 893  1621 |2.26 1.52 1.19|  0 1.0   0|   0     0 |mysqld               786  8.0%   0    0 |python2              1650   14k 463B0.5%|mysqld       193M|   0     0 |  16    7    0    4    0
Feb 20 22:03:43 ubuntu dstat.sh[1531]: 20-02 22:03:43|  4   3  46  44   4| 676M  318M  137M 2709M|5385B 3240B|   0   872k|   0  61.0 | 722  1235 |2.26 1.52 1.19|  0 1.0   0|   0     0 |keystone-manage      2938 2.0%5202B2873B|python2              1650   14k 463B0.5%|mysqld       193M|   0     0 |  16    7    0    4    0
Feb 20 22:03:44 ubuntu dstat.sh[1531]: 20-02 22:03:44| 11  10  29  45   6| 676M  318M  137M 2709M|5090B 2916B|   0   796k|   0  60.0 | 868  1482 |2.26 1.52 1.19|  0 1.0   0|   0     0 |mysqld               786   19%   0    0 |python2              1650   14k 464B  0%|mysqld       193M|   0     0 |  16    7    0    4    0
Feb 20 22:03:45 ubuntu dstat.sh[1531]: 20-02 22:03:45| 13  16  21  47   3| 676M  318M  137M 2709M|6903B 2916B|   0   488k|   0  39.0 | 767  1165 |2.26 1.52 1.19|  0 1.0   0|   0     0 |mysqld               786   28%   0    0 |python2              1650   14k 465B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 20 22:03:46 ubuntu dstat.sh[1531]: 20-02 22:03:46| 11  10  39  37   3| 676M  318M  137M 2709M|5449B 3240B|   0   652k|   0  51.0 | 712  1347 |2.26 1.52 1.19|  0 1.0   0|   0     0 |mysqld               786   16%   0    0 |python2              1650   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 20 22:03:47 ubuntu dstat.sh[1531]: 20-02 22:03:47|  2   2  34  60   2| 676M  317M  137M 2709M|5554B 2916B|   0   140k|   0  8.00 | 469   901 |2.24 1.52 1.20|  0 2.0 2.0|   0     0 |rcu_sched            8    1.5%   0    0 |python2              1650   14k 467B0.5%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 20 22:03:48 ubuntu dstat.sh[1531]: 20-02 22:03:48|  3   2   6  90   1| 676M  317M  137M 2709M|6967B 3240B|   0  3884k|   0  10.0 | 514   955 |2.24 1.52 1.20|  0 2.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1650   14k   0   0%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 20 22:03:49 ubuntu dstat.sh[1531]: 20-02 22:03:49|  6   7  16  69   1| 676M  317M  137M 2709M|5505B 2916B|   0  1948k|   0  57.0 | 566  1067 |2.24 1.52 1.20|1.0 1.0   0|   0     0 |mysqld               786   11%   0    0 |python2              1650   14k 920B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 20 22:03:50 ubuntu dstat.sh[1531]: 20-02 22:03:50| 11   5  42  41   1| 676M  317M  137M 2709M|9885B 2916B|   0  2552k|   0   124 | 884  2010 |2.24 1.52 1.20|  0 1.0   0|   0     0 |mysqld               786   11%   0    0 |python2              1650   14k 466B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 20 22:03:51 ubuntu dstat.sh[1531]: 20-02 22:03:51|  4   4  41  51   1| 676M  317M  138M 2710M|9827B 3240B|   0   956k|   0  83.0 | 708  1298 |2.24 1.52 1.20|  0 1.0   0|   0     0 |mysqld               786  5.0%   0    0 |python2              1650   14k 464B0.5%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 20 22:03:52 ubuntu dstat.sh[1531]: 20-02 22:03:52|  6   6  41  45   1| 676M  316M  138M 2709M|7509B 2916B|   0   568k|   0  51.0 | 628  1346 |2.14 1.52 1.20|  0 1.0   0|   0     0 |mysqld               786  7.0%   0    0 |python2              1650   14k 463B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 20 22:03:53 ubuntu dstat.sh[1531]: 20-02 22:03:53|  1   1  34  64   0| 677M  316M  138M 2710M|8099B 3240B|   0   728k|   0  50.0 | 584  1000 |2.14 1.52 1.20|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1650   14k 453B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 20 22:03:54 ubuntu dstat.sh[1531]: 20-02 22:03:54| 13  13  29  43   1| 677M  316M  138M 2710M|5930B 2916B|   0  1272k|   0   124 | 839  1282 |2.14 1.52 1.20|1.0   0   0|   0     0 |mysqld               786   23%   0    0 |python2              1650   14k 467B0.5%|mysqld       194M|   0     0 |  16    7    0    4    0
Feb 20 22:03:55 ubuntu dstat.sh[1531]: 20-02 22:03:55| 15  10  43  29   4| 677M  315M  138M 2710M|5988B 3240B|   0  1540k|   0   117 |1111  2027 |2.14 1.52 1.20|  0 1.0   0|   0     0 |mysqld               786   14%   0    0 |keystone-manage      2938   14k8125B7.0%|mysqld       195M|   0     0 |  16    7    0    4    0
Feb 20 22:03:56 ubuntu dstat.sh[1531]: 20-02 22:03:56|  5   3  48  44   0| 677M  315M  138M 2710M|6132B 2916B|   0   620k|   0  51.0 | 556   993 |2.14 1.52 1.20|  0 1.0   0|   0     0 |mysqld               786  5.0%   0    0 |python2              1650   14k 453B  0%|mysqld       195M|   0     0 |  16    7    0    4    0
Feb 20 22:03:57 ubuntu dstat.sh[1531]: 20-02 22:03:57| 14  10  36  39   1| 678M  315M  138M 2710M|6601B 3240B|   0   796k|   0  63.0 | 691  1374 |2.13 1.52 1.20|  0 1.0 2.0|   0     0 |mysqld               786   19%   0    0 |python2              1650   13k 471B0.5%|mysqld       195M|   0     0 |  16    7    0    2    0
Feb 20 22:03:58 ubuntu dstat.sh[1531]: 20-02 22:03:58| 13  11  46  30   1| 678M  314M  138M 2710M|5521B 2916B|   0  1860k|   0   144 | 896  1708 |2.13 1.52 1.20|  0 1.0   0|   0     0 |mysqld               786   17%   0    0 |python2              1650   13k 455B  0%|mysqld       195M|   0     0 |  16    7    0    2    0
Feb 20 22:03:59 ubuntu dstat.sh[1531]: 20-02 22:03:59|  8   6  41  44   1| 678M  314M  138M 2710M|5618B 3024B|   0   596k|   0  63.0 | 571   942 |2.13 1.52 1.20|  0 2.0   0|   0     0 |mysqld               786  9.5%   0    0 |python2              1650   13k 462B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 20 22:04:00 ubuntu dstat.sh[1531]: 20-02 22:04:00| 36  22  29  13   1| 678M  313M  138M 2710M|6006B 3226B|   0   520k|   0  47.0 | 774  1986 |2.13 1.52 1.20|4.0   0   0|   0     0 |python2              2313  23% 154k 168k|python3.6            8655  217k 444k4.0%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 20 22:04:01 ubuntu dstat.sh[1531]: 20-02 22:04:01| 22  16  20  41   2| 679M  312M  139M 2710M|6794B 3240B|   0   968k|   0  70.0 | 785  1305 |2.13 1.52 1.20|1.0 1.0   0|   0     0 |mysqld               786   17%   0    0 |python2              2313  113k 123k 16%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 20 22:04:02 ubuntu dstat.sh[1531]: 20-02 22:04:02| 12  13  37  38   0| 678M  312M  139M 2710M|5652B 3186B|   0   532k|   0  40.0 | 614   949 |2.04 1.52 1.20|1.0 1.0   0|   0     0 |mysqld               786   22%   0    0 |python2              1650   13k 460B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 20 22:04:03 ubuntu dstat.sh[1531]: 20-02 22:04:03|  8   3  39  50   0| 679M  312M  139M 2710M|7647B 2970B|   0   628k|   0  42.0 | 765  1313 |2.04 1.52 1.20|  0 1.0   0|   0     0 |mysqld               786  4.0%   0    0 |python2              1650   13k 445B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 20 22:04:04 ubuntu dstat.sh[1531]: 20-02 22:04:04| 10  10  42  37   1| 679M  312M  139M 2711M|5419B 3240B|   0   956k|   0  80.0 | 786  1374 |2.04 1.52 1.20|  0 1.0   0|   0     0 |mysqld               786   17%   0    0 |python2              1650   13k 464B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Feb 20 22:04:05 ubuntu dstat.sh[1531]: 20-02 22:04:05|  6   5  42  45   3| 679M  312M  139M 2711M|6671B 2916B|   0   560k|   0  45.0 | 575  1007 |2.04 1.52 1.20|  0 1.0   0|   0     0 |mysqld               786  7.5%   0    0 |python2              1650   13k 469B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
