-- Logs begin at Wed 2020-04-01 22:44:20 UTC, end at Thu 2020-04-02 00:14:04 UTC. --
Apr 01 23:22:40 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 23:22:41 ubuntu dstat.sh[1773]: [286B blob data]
Apr 01 23:22:41 ubuntu dstat.sh[1773]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 23:23:19 ubuntu dstat.sh[1773]: 01-04 23:23:19|  2   1  13  85   1| 633M  440M 89.9M 2696M|3656B 1944B|   0    40k|   0  2.00 | 243   524 |1.81 1.43 1.22|1.0 2.0   0|   0     0 |kworker/1:1H         294  0.5%   0    0 |python2              2243   14k 465B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:23:20 ubuntu dstat.sh[1773]: 01-04 23:23:20|  2   2  44  52   1| 633M  440M 89.9M 2696M|5730B 1944B|   0    10M|   0  31.0 | 318   786 |1.81 1.43 1.22|1.0 1.0   0|   0     0 |mysqld               1036 0.5%   0    0 |python2              2243   14k 457B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:23:21 ubuntu dstat.sh[1773]: 01-04 23:23:21|  2   2  41  56   0| 633M  440M 89.9M 2696M|6068B 2106B|   0  4544k|   0  43.0 | 379   865 |1.83 1.44 1.22|1.0 2.0   0|   0     0 |mysqld               1036 1.0%   0    0 |python2              2243   14k 458B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:23:22 ubuntu dstat.sh[1773]: 01-04 23:23:22|  3   2  41  54   2| 633M  439M 90.0M 2696M|4258B 1998B|   0   784k|   0  55.0 | 504   971 |1.83 1.44 1.22|1.0 1.0   0|   0     0 |mysqld               1036 1.5%   0    0 |python2              2243   14k 463B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:23:23 ubuntu dstat.sh[1773]: 01-04 23:23:23|  2   2  36  60   1| 633M  439M 90.1M 2697M|4146B 2160B|   0  1824k|   0  65.0 | 496   854 |1.83 1.44 1.22|2.0 1.0   0|   0     0 |kworker/u4:1         292261.0%   0    0 |python2              2243   14k 468B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:23:24 ubuntu dstat.sh[1773]: 01-04 23:23:24|  2   2  47  47   1| 633M  438M 90.2M 2697M|3808B 1944B|   0   904k|   0  64.0 | 507  1060 |1.83 1.44 1.22|2.0 1.0   0|   0     0 |keystone-manage      3173 1.5%3060B1683B|python2              2243   14k 468B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:23:25 ubuntu dstat.sh[1773]: 01-04 23:23:25|  3   5  35  56   0| 634M  438M 90.3M 2697M|3811B 1944B|   0   640k|   0  51.0 | 490  1039 |1.83 1.44 1.22|1.0 1.0   0|   0     0 |mysqld               1036 5.5%   0    0 |python2              2243   14k 462B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:23:26 ubuntu dstat.sh[1773]: 01-04 23:23:26|  6   6  43  43   3| 634M  438M 90.5M 2697M|4684B 2160B|   0   624k|   0  62.0 | 639  1474 |1.84 1.45 1.23|1.0 1.0 2.0|   0     0 |mysqld               1036 7.0%   0    0 |python2              2243   14k 474B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:23:27 ubuntu dstat.sh[1773]: 01-04 23:23:27|  2   1  49  46   2| 634M  437M 90.6M 2697M|4255B 1944B|   0   684k|   0  49.0 | 520  1059 |1.84 1.45 1.23|1.0 2.0   0|   0     0 |etcd                 2864 1.0%   0    0 |python2              2243   14k 468B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:23:28 ubuntu dstat.sh[1773]: 01-04 23:23:28|  3   2  45  49   2| 634M  437M 90.7M 2697M|4167B 2160B|   0   548k|   0  44.0 | 472   884 |1.84 1.45 1.23|1.0 1.0   0|   0     0 |etcd                 2864 1.0%   0    0 |python2              2243   14k 455B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:23:29 ubuntu dstat.sh[1773]: 01-04 23:23:29|  5   4  42  47   2| 634M  436M 90.8M 2697M|3971B 1944B|   0   860k|   0  64.0 | 574  1057 |1.84 1.45 1.23|2.0   0   0|   0     0 |mysqld               1036 6.0%   0    0 |python2              2243   14k 462B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:23:30 ubuntu dstat.sh[1773]: 01-04 23:23:30|  7   9  47  37   1| 635M  436M 90.9M 2697M|6746B 2160B|   0   924k|   0  78.0 | 655  1166 |1.84 1.45 1.23|2.0   0   0|   0     0 |mysqld               1036  13%   0    0 |python2              2243   14k 450B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:23:31 ubuntu dstat.sh[1773]: 01-04 23:23:31| 14  21  33  28   4| 635M  436M 91.0M 2697M|4788B 1944B|   0   424k|   0  47.0 | 576   882 |2.09 1.51 1.25|2.0 1.0   0|   0     0 |mysqld               1036  34%   0    0 |python2              2243   14k 469B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:23:32 ubuntu dstat.sh[1773]: 01-04 23:23:32|  6   6  48  40   1| 635M  436M 91.1M 2697M|3708B 1944B|   0   392k|   0  23.0 | 412   766 |2.09 1.51 1.25|1.0 1.0   0|   0     0 |mysqld               1036 8.5%   0    0 |python2              2243   14k 455B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:23:33 ubuntu dstat.sh[1773]: 01-04 23:23:33|  2   1  20  77   1| 635M  436M 91.1M 2697M|4717B 2160B|   0     0 |   0     0 | 332   651 |2.09 1.51 1.25|1.0 2.0   0|   0     0 |mysqld               1036 0.5%   0    0 |python2              2243   14k 449B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:23:34 ubuntu dstat.sh[1773]: 01-04 23:23:34|  2   1  46  51   0| 635M  435M 91.1M 2698M|5911B 2160B|   0  2512k|   0  34.0 | 412   972 |2.09 1.51 1.25|1.0 1.0   0|   0     0 |mysqld               1036 0.5%   0    0 |python2              2243   14k 458B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:23:35 ubuntu dstat.sh[1773]: 01-04 23:23:35| 17  15  47  21   0| 635M  435M 91.2M 2698M|4040B 2160B|   0  3412k|   0  52.0 | 552   976 |2.09 1.51 1.25|2.0 1.0   0|   0     0 |mysqld               1036  29%   0    0 |python2              2243   13k 464B0.5%|mysqld       193M|   0     0 |  16    7    0    3    0
Apr 01 23:23:36 ubuntu dstat.sh[1773]: 01-04 23:23:36| 20  22  19  39   1| 635M  435M 91.2M 2698M|  16k 2160B|   0  1524k|   0  75.0 | 825  1360 |2.33 1.57 1.27|1.0 1.0 2.0|   0     0 |mysqld               1036  38%   0    0 |python2              2243   13k 478B  0%|mysqld       193M|   0     0 |  16    7    0    3    0
Apr 01 23:23:37 ubuntu dstat.sh[1773]: 01-04 23:23:37|  3   1  49  47   0| 635M  434M 91.3M 2698M|8490B 2160B|   0   640k|   0  44.0 | 559  1074 |2.33 1.57 1.27|1.0 1.0   0|   0     0 |keystone-manage      3173 1.5%1650B1109B|python2              2243   13k 458B  0%|mysqld       193M|   0     0 |  16    7    0    3    0
Apr 01 23:23:38 ubuntu dstat.sh[1773]: 01-04 23:23:38|  2   1  45  53   0| 635M  434M 91.4M 2698M|4376B 1944B|   0   472k|   0  31.0 | 429   767 |2.33 1.57 1.27|2.0   0   0|   0     0 |mysqld               1036 0.5%   0    0 |python2              2243   13k 451B  0%|mysqld       193M|   0     0 |  16    7    0    3    0
Apr 01 23:23:39 ubuntu dstat.sh[1773]: 01-04 23:23:39|  6   4  38  54   0| 635M  434M 91.5M 2698M|4525B 2160B|   0   652k|   0  51.0 | 564  1165 |2.33 1.57 1.27|2.0 1.0   0|   0     0 |mysqld               1036 4.0%   0    0 |python2              2243   13k 458B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:23:40 ubuntu dstat.sh[1773]: 01-04 23:23:40|  9   5  41  44   1| 635M  434M 91.6M 2698M|7187B 2160B|   0   972k|   0  75.0 | 788  1306 |2.33 1.57 1.27|2.0 1.0   0|   0     0 |mysqld               1036  12%   0    0 |python2              2243   13k 468B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:23:41 ubuntu dstat.sh[1773]: 01-04 23:23:41|  9   9  28  54   1| 636M  433M 91.7M 2698M|4503B 2160B|   0  4640k|   0  60.0 | 611  1202 |2.38 1.59 1.28|1.0 3.0   0|   0     0 |mysqld               1036  13%   0    0 |python2              2243   13k 457B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:23:42 ubuntu dstat.sh[1773]: 01-04 23:23:42|  1   2  44  53   1| 636M  433M 91.8M 2698M|4240B 1944B|   0  6468k|   0  39.0 | 354   912 |2.38 1.59 1.28|1.0 1.0   0|   0     0 |mysqld               1036 1.5%   0    0 |python2              2243   13k 456B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:23:43 ubuntu dstat.sh[1773]: 01-04 23:23:43|  1   2  49  47   1| 636M  433M 91.8M 2698M|4941B 1986B|   0  1440k|   0  35.0 | 378   698 |2.38 1.59 1.28|1.0 1.0   0|   0     0 |etcd                 2864 1.0%   0    0 |python2              2243   13k 468B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:23:44 ubuntu dstat.sh[1773]: 01-04 23:23:44| 13  14  33  40   1| 636M  433M 91.8M 2698M|6581B 1944B|   0  3504k|   0   103 | 728  1074 |2.38 1.59 1.28|1.0 1.0   0|   0     0 |mysqld               1036  24%   0    0 |python2              2243   13k 472B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:23:45 ubuntu dstat.sh[1773]: 01-04 23:23:45|  6   3  44  47   1| 636M  432M 92.0M 2698M|6354B 2160B|   0  1020k|   0  74.0 | 567  1292 |2.38 1.59 1.28|1.0 1.0   0|   0     0 |mysqld               1036 4.5%   0    0 |python2              2243   13k 457B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 23:23:46 ubuntu dstat.sh[1773]: 01-04 23:23:46|  5   4  42  47   2| 636M  432M 92.0M 2698M|4217B 2160B|   0   436k|   0  25.0 | 416   895 |2.27 1.58 1.28|1.0 1.0 2.0|   0     0 |mysqld               1036 6.0%   0    0 |python2              2243   13k 473B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 23:23:47 ubuntu dstat.sh[1773]: 01-04 23:23:47|  5   6  45  41   2| 636M  432M 92.1M 2698M|4175B 1944B|   0   580k|   0  54.0 | 486   892 |2.27 1.58 1.28|1.0 1.0   0|   0     0 |mysqld               1036 9.5%   0    0 |python2              2243   13k 467B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 23:23:48 ubuntu dstat.sh[1773]: 01-04 23:23:48|  4   3  39  52   2| 636M  432M 92.2M 2698M|4462B 2160B|   0   696k|   0  55.0 | 501  1047 |2.27 1.58 1.28|1.0 2.0   0|   0     0 |mysqld               1036 5.5%   0    0 |python2              2243   13k 468B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 23:23:49 ubuntu dstat.sh[1773]: 01-04 23:23:49|  1   1  26  72   0| 636M  432M 92.2M 2698M|3365B 1944B|   0   692k|   0  70.0 | 361   617 |2.27 1.58 1.28|1.0 2.0   0|   0     0 |etcd                 2864 0.5%   0    0 |python2              2243   13k 457B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 23:23:50 ubuntu dstat.sh[1773]: 01-04 23:23:50|  6   4  36  54   1| 636M  432M 92.3M 2699M|3514B 2160B|   0   868k|   0  63.0 | 611  1310 |2.27 1.58 1.28|1.0 1.0   0|   0     0 |mysqld               1036 5.0%   0    0 |python2              2243   13k 468B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 23:23:51 ubuntu dstat.sh[1773]: 01-04 23:23:51|  5   5  39  49   1| 636M  431M 92.4M 2699M|3861B 2160B|   0   796k|   0  59.0 | 464  1016 |2.25 1.59 1.28|1.0 1.0   0|   0     0 |mysqld               1036 7.5%   0    0 |python2              2243   13k 468B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Apr 01 23:23:52 ubuntu dstat.sh[1773]: 01-04 23:23:52|  5   4  41  50   1| 636M  431M 92.5M 2699M|3385B 1944B|   0   752k|   0  63.0 | 530  1193 |2.25 1.59 1.28|2.0 1.0   0|   0     0 |mysqld               1036 4.0%   0    0 |python2              2243   13k 468B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 23:23:53 ubuntu dstat.sh[1773]: 01-04 23:23:53| 16  17  30  36   0| 637M  431M 92.6M 2698M|4805B 2160B|   0   592k|   0  38.0 | 588  1530 |2.25 1.59 1.28|1.0 1.0   0|   0     0 |mysqld               1036  28%   0    0 |python2              2243   13k 464B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 23:23:54 ubuntu dstat.sh[1773]: 01-04 23:23:54|  6   4  40  49   1| 637M  431M 92.7M 2698M|7082B 1728B|   0   944k|   0  64.0 | 516  1313 |2.25 1.59 1.28|1.0 1.0   0|   0     0 |mysqld               1036 5.5%   0    0 |python2              2243   13k 468B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
