-- Logs begin at Wed 2020-04-01 17:23:22 UTC, end at Wed 2020-04-01 19:18:13 UTC. --
Apr 01 18:06:56 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 18:06:56 ubuntu dstat.sh[1806]: [286B blob data]
Apr 01 18:06:56 ubuntu dstat.sh[1806]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 18:07:14 ubuntu dstat.sh[1806]: 01-04 18:07:14|  1   1  30  67   1| 625M  539M 88.7M 2610M|3495B 1944B|   0  8380k|   0  44.0 | 444   889 |1.78 1.47 1.34|  0 1.0 2.0|   0     0 |etcd                 2899 1.0%   0    0 |python2              1974   14k 468B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 18:07:15 ubuntu dstat.sh[1806]: 01-04 18:07:15|  2   1  48  49   0| 625M  538M 88.9M 2610M|4522B 2160B|   0   696k|   0  52.0 | 553   912 |1.78 1.47 1.34|  0 1.0   0|   0     0 |kworker/1:1H         302  0.5%   0    0 |python2              1974   14k 451B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 18:07:16 ubuntu dstat.sh[1806]: 01-04 18:07:16|  3   2  47  48   1| 626M  538M 88.9M 2610M|4834B 2160B|   0   476k|   0  29.0 | 445   759 |1.78 1.47 1.34|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1974   14k 449B  0%|mysqld       186M|   0     0 |  16    7    0    8    0
Apr 01 18:07:17 ubuntu dstat.sh[1806]: 01-04 18:07:17|  3   1  49  48   0| 626M  537M 89.1M 2610M|3860B 2160B|   0   676k|   0  47.0 | 522   927 |1.78 1.47 1.34|  0 2.0   0|   0     0 |mysqld               1076 1.0%   0    0 |python2              1974   14k 451B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:18 ubuntu dstat.sh[1806]: 01-04 18:07:18|  3   2  46  49   0| 627M  536M 89.3M 2610M|4742B 2160B|   0   992k|   0  77.0 | 660  1090 |1.80 1.48 1.34|  0 2.0   0|   0     0 |keystone-manage      3207 1.0%   0    0 |python2              1974   14k 457B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:19 ubuntu dstat.sh[1806]: 01-04 18:07:19|  2   1  48  50   0| 627M  536M 89.3M 2610M|4137B 1944B|   0  3408k|   0  75.0 | 396   561 |1.80 1.48 1.34|  0 2.0   0|   0     0 |kworker/u4:4         4019 0.5%   0    0 |python2              1974   14k 452B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:20 ubuntu dstat.sh[1806]: 01-04 18:07:20|  2   2   2  95   1| 626M  536M 89.3M 2610M|3740B 2160B|  80k 6924k|1.00   146 | 465   665 |1.80 1.48 1.34|  0 2.0   0|   0     0 |etcd                 2899 1.0%   0    0 |python2              1974   14k 478B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:21 ubuntu dstat.sh[1806]: 01-04 18:07:21|  2   1   0  97   0| 626M  536M 89.3M 2610M|4557B 2160B|   0   408k|   0  45.0 | 379   579 |1.80 1.48 1.34|  0 3.0   0|   0     0 |conntrackd           169820.5%   0    0 |python2              1974   14k 440B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:22 ubuntu dstat.sh[1806]: 01-04 18:07:22|  1   2   0  98   0| 626M  536M 89.3M 2610M|4917B 1944B|   0   288k|   0  37.0 | 351   528 |1.80 1.48 1.34|  0 5.0   0|   0     0 |python2              1974 0.5%  14k   0 |python2              1974   14k   0 0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:25 ubuntu dstat.sh[1806]: 01-04 18:07:23|  2   1   0  98   0| 626M  536M 89.3M 2610M|4042B 2038B|   0   704k|   0  20.0 | 300   472 |2.38 1.60 1.39|  0 7.0   0|   0     0 |rsyslogd             258950.5%   0    0 |                                        |mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:25 ubuntu dstat.sh[1806]: 01-04 18:07:24|  2   1   0  97   0| 626M  536M 89.3M 2610M|6076B 2160B|   0   160k|   0  33.0 | 387   562 |2.38 1.60 1.39|  0 7.0 2.0|   0     0 |beam.smp             2745 0.5%   0    0 |                                        |mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:25 ubuntu dstat.sh[1806]: 01-04 18:07:25|  1   2   0  96   2| 626M  536M 89.3M 2610M|  11k 1944B|   0  4064k|   0  49.0 | 477   644 |2.38 1.60 1.39|  0 3.0   0|   0     0 |etcd                 2899 1.0%   0    0 |python2              1974   28k1348B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:26 ubuntu dstat.sh[1806]: 01-04 18:07:26|  2   1   0  96   2| 626M  536M 89.3M 2610M|5163B 1944B|   0  5592k|   0  82.0 | 551   724 |2.38 1.60 1.39|1.0 2.0   0|   0     0 |etcd                 2899 0.5%   0    0 |python2              1974   14k 451B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:27 ubuntu dstat.sh[1806]: 01-04 18:07:27|  3   1  12  84   1| 626M  536M 89.3M 2611M|4904B 2160B|   0  2972k|   0  86.0 | 597   805 |2.38 1.60 1.39|  0 2.0   0|   0     0 |beam.smp             2745 1.5%   0    0 |python2              1974   14k 461B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:28 ubuntu dstat.sh[1806]: 01-04 18:07:28|  2   2  38  57   1| 626M  535M 89.3M 2611M|4706B 2160B|   0   556k|   0  27.0 | 389   699 |2.35 1.61 1.39|  0 2.0   0|   0     0 |jbd2/vda1-8          303  0.5%   0    0 |python2              1974   14k 461B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:29 ubuntu dstat.sh[1806]: 01-04 18:07:29|  2   1  37  61   0| 626M  536M 89.4M 2611M|5148B 1944B|   0   384k|   0  16.0 | 338   622 |2.35 1.61 1.39|  0 1.0   0|   0     0 |jbd2/vda1-8          303  0.5%   0    0 |python2              1974   14k 451B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:30 ubuntu dstat.sh[1806]: 01-04 18:07:30|  2   1  50  48   1| 626M  535M 89.4M 2611M|3816B 1944B|   0   516k|   0  25.0 | 319   638 |2.35 1.61 1.39|  0 1.0   0|   0     0 |conntrackd           169821.0%   0    0 |python2              1974   14k 461B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:31 ubuntu dstat.sh[1806]: 01-04 18:07:31|  2   1  48  49   1| 626M  535M 89.4M 2611M|4425B 2160B|   0  1368k|   0  36.0 | 330   684 |2.35 1.61 1.39|  0 1.0   0|   0     0 |python2              1974 0.5%  14k 450B|python2              1974   14k 450B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:32 ubuntu dstat.sh[1806]: 01-04 18:07:32|  3   1  45  52   0| 626M  535M 89.5M 2611M|4164B 1944B|   0   696k|   0  34.0 | 368   763 |2.35 1.61 1.39|  0 1.0   0|   0     0 |beam.smp             2745 1.0%   0    0 |python2              1974   14k 451B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:33 ubuntu dstat.sh[1806]: 01-04 18:07:33|  2   2  39  55   3| 626M  535M 89.5M 2611M|4577B 1944B|   0   296k|   0  19.0 | 310   648 |2.24 1.60 1.39|  0 1.0   0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              1974   14k 461B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:34 ubuntu dstat.sh[1806]: 01-04 18:07:34|  2   1  44  53   1| 626M  535M 89.6M 2611M|4864B 2160B|   0   304k|   0  18.0 | 390   733 |2.24 1.60 1.39|  0 1.0 2.0|   0     0 |beam.smp             2745 0.5%   0    0 |python2              1974   14k 467B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:35 ubuntu dstat.sh[1806]: 01-04 18:07:35|  2   2  48  47   0| 627M  534M 89.6M 2611M|3604B 1944B|   0   504k|   0  33.0 | 360   723 |2.24 1.60 1.39|  0 1.0   0|   0     0 |kworker/0:1H         171  0.5%   0    0 |python2              1974   14k 455B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:36 ubuntu dstat.sh[1806]: 01-04 18:07:36|  2   1  49  48   0| 627M  534M 89.7M 2611M|4033B 1944B|   0   336k|   0  30.0 | 384   779 |2.24 1.60 1.39|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1974   14k 451B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:37 ubuntu dstat.sh[1806]: 01-04 18:07:37| 10   7  47  36   0| 627M  534M 89.8M 2611M|5678B 2160B|   0   488k|   0  38.0 | 440   895 |2.24 1.60 1.39|  0 1.0   0|   0     0 |mysqld               1076  14%   0    0 |python2              1974   14k 451B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 18:07:38 ubuntu dstat.sh[1806]: 01-04 18:07:38| 11  10  47  32   0| 627M  534M 89.8M 2611M|5656B 1944B|   0   320k|   0  34.0 | 440   898 |2.22 1.61 1.39|  0 1.0   0|   0     0 |mysqld               1076  19%   0    0 |python2              1974   14k 458B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 18:07:39 ubuntu dstat.sh[1806]: 01-04 18:07:39|  5   5  39  51   1| 627M  533M 89.9M 2612M|6842B 2160B|   0   320k|   0  29.0 | 417   817 |2.22 1.61 1.39|  0 1.0   0|   0     0 |mysqld               1076 6.5%   0    0 |python2              1974   14k 461B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 18:07:40 ubuntu dstat.sh[1806]: 01-04 18:07:40| 12   9  40  39   1| 627M  533M 90.0M 2612M|  13k 1782B|   0   164k|   0  15.0 | 481   762 |2.22 1.61 1.39|  0 2.0   0|   0     0 |mysqld               1076  18%   0    0 |python2              1974   14k 451B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 18:07:41 ubuntu dstat.sh[1806]: 01-04 18:07:41| 13  13  34  40   0| 628M  533M 90.1M 2612M|6126B 2106B|   0   492k|   0  49.0 | 573  1160 |2.22 1.61 1.39|  0 1.0   0|   0     0 |mysqld               1076  22%   0    0 |python2              1974   14k 464B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 18:07:42 ubuntu dstat.sh[1806]: 01-04 18:07:42|  6   6  49  40   0| 628M  532M 90.2M 2612M|7083B 2160B|   0   456k|   0  47.0 | 504  1080 |2.22 1.61 1.39|  0 1.0   0|   0     0 |mysqld               1076 8.5%   0    0 |python2              1974   14k 458B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 18:07:43 ubuntu dstat.sh[1806]: 01-04 18:07:43|  5   6  48  41   0| 628M  532M 90.2M 2612M|7121B 2160B|   0  1444k|   0  48.0 | 445   800 |2.20 1.61 1.39|  0 1.0   0|   0     0 |mysqld               1076 7.5%   0    0 |python2              1974   14k 444B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 18:07:44 ubuntu dstat.sh[1806]: 01-04 18:07:44|  5   5  49  40   1| 628M  532M 90.3M 2612M|6508B 1944B|   0   420k|   0  30.0 | 487   867 |2.20 1.61 1.39|  0 1.0 2.0|   0     0 |mysqld               1076 7.5%   0    0 |python2              1974   14k 467B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 18:07:45 ubuntu dstat.sh[1806]: 01-04 18:07:45| 15  10  50  26   0| 628M  531M 90.3M 2612M|6148B 2160B|   0   180k|   0  22.0 | 447   677 |2.20 1.61 1.39|1.0 1.0   0|   0     0 |mysqld               1076  22%   0    0 |python2              1974   14k 454B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 18:07:46 ubuntu dstat.sh[1806]: 01-04 18:07:46|  3   3  47  48   0| 628M  532M 90.4M 2612M|4089B 1944B|   0   216k|   0  19.0 | 384   697 |2.20 1.61 1.39|  0 1.0   0|   0     0 |mysqld               1076 3.5%   0    0 |python2              1974   14k 451B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 18:07:47 ubuntu dstat.sh[1806]: 01-04 18:07:47|  2   1  49  48   0| 629M  531M 90.4M 2612M|3666B 2160B|   0   320k|   0  17.0 | 387   706 |2.20 1.61 1.39|  0 1.0   0|   0     0 |python2              1974 0.5%  14k 451B|python2              1974   14k 451B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 18:07:48 ubuntu dstat.sh[1806]: 01-04 18:07:48| 13  14  35  37   0| 629M  531M 90.5M 2612M|6127B 2202B|   0   312k|   0  31.0 | 576   828 |2.18 1.62 1.40|1.0 1.0   0|   0     0 |mysqld               1076  25%   0    0 |python2              1974   14k 453B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 18:07:49 ubuntu dstat.sh[1806]: 01-04 18:07:49|  6   4  45  46   1| 629M  531M 90.5M 2612M|6291B 2160B|   0   520k|   0  39.0 | 476   913 |2.18 1.62 1.40|  0 1.0   0|   0     0 |mysqld               1076 6.0%   0    0 |python2              1974   14k 461B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 18:07:50 ubuntu dstat.sh[1806]: 01-04 18:07:50| 19  18  44  19   0| 629M  531M 90.6M 2612M|5799B 1944B|   0   272k|   0  26.0 | 537   789 |2.18 1.62 1.40|1.0 1.0   0|   0     0 |mysqld               1076  35%   0    0 |python2              1974   13k 459B  0%|mysqld       189M|   0     0 |  16    7    0    3    0
Apr 01 18:07:51 ubuntu dstat.sh[1806]: 01-04 18:07:51| 11  10  39  40   0| 629M  531M 90.6M 2612M|4077B 2160B|   0   260k|   0  14.0 | 461   757 |2.18 1.62 1.40|  0 1.0   0|   0     0 |mysqld               1076  18%   0    0 |python2              1974   13k 453B0.5%|mysqld       189M|   0     0 |  16    7    0    3    0
Apr 01 18:07:52 ubuntu dstat.sh[1806]: 01-04 18:07:52|  3   2  47  49   0| 629M  531M 90.7M 2612M|4815B 2160B|   0   256k|   0  22.0 | 428   741 |2.18 1.62 1.40|1.0 1.0   0|   0     0 |mysqld               1076 2.0%   0    0 |python2              1974   13k 451B0.5%|mysqld       189M|   0     0 |  16    7    0    3    0
Apr 01 18:07:53 ubuntu dstat.sh[1806]: 01-04 18:07:53|  3   3  46  48   0| 629M  531M 90.7M 2612M|4263B 1944B|   0   624k|   0  40.0 | 425   857 |2.09 1.61 1.39|  0 1.0   0|   0     0 |mysqld               1076 3.5%   0    0 |python2              1974   13k 451B  0%|mysqld       189M|   0     0 |  16    7    0    3    0
Apr 01 18:07:54 ubuntu dstat.sh[1806]: 01-04 18:07:54|  9   8  36  47   1| 630M  530M 90.8M 2612M|6348B 1944B|   0   444k|   0  34.0 | 505   836 |2.09 1.61 1.39|1.0   0 2.0|   0     0 |mysqld               1076  14%   0    0 |python2              1974   13k 473B  0%|mysqld       190M|   0     0 |  16    7    0    3    0
Apr 01 18:07:55 ubuntu dstat.sh[1806]: 01-04 18:07:55| 10  10  37  43   0| 630M  530M 90.9M 2612M|4359B 1944B|   0   324k|   0  27.0 | 522   937 |2.09 1.61 1.39|  0 1.0   0|   0     0 |mysqld               1076  17%   0    0 |python2              1974   13k 453B  0%|mysqld       190M|   0     0 |  16    7    0    3    0
Apr 01 18:07:56 ubuntu dstat.sh[1806]: 01-04 18:07:56|  6   5  45  43   2| 630M  529M 91.0M 2612M|4069B 2160B|   0   668k|   0  50.0 | 511   932 |2.09 1.61 1.39|  0 1.0   0|   0     0 |mysqld               1076 7.5%   0    0 |python2              1974   13k 457B  0%|mysqld       190M|   0     0 |  16    7    0    3    0
Apr 01 18:07:57 ubuntu dstat.sh[1806]: 01-04 18:07:57|  5   2  43  48   2| 630M  529M 91.1M 2612M|4227B 1944B|   0   616k|   0  36.0 | 610  1416 |2.09 1.61 1.39|  0 1.0   0|   0     0 |keystone-manage      3207 3.0%8822B4497B|python2              1974   13k 462B0.5%|mysqld       190M|   0     0 |  16    7    0    3    0
Apr 01 18:07:58 ubuntu dstat.sh[1806]: 01-04 18:07:58|  1   2  41  57   0| 631M  529M 91.1M 2612M|4048B 2160B|   0   476k|   0  49.0 | 349   617 |2.00 1.60 1.39|  0 3.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1974   13k   0   0%|mysqld       190M|   0     0 |  16    7    0    3    0
Apr 01 18:07:59 ubuntu dstat.sh[1806]: 01-04 18:07:59|  4   4  21  70   1| 631M  528M 91.1M 2612M|3759B 1986B|   0   404k|   0  44.0 | 384   664 |2.00 1.60 1.39|1.0 1.0   0|   0     0 |mysqld               1076 7.0%   0    0 |python2              1974   13k 910B  0%|mysqld       190M|   0     0 |  16    7    0    3    0
Apr 01 18:08:00 ubuntu dstat.sh[1806]: 01-04 18:08:00|  9   8  31  53   1| 631M  528M 91.2M 2612M|3694B 2160B|   0   536k|   0  39.0 | 497   893 |2.00 1.60 1.39|  0 2.0   0|   0     0 |mysqld               1076  14%   0    0 |python2              1974   13k 454B0.5%|mysqld       190M|   0     0 |  16    7    0    3    0
Apr 01 18:08:01 ubuntu dstat.sh[1806]: 01-04 18:08:01| 11  13  34  42   0| 631M  528M 91.3M 2612M|5592B 1944B|   0   540k|   0  43.0 | 462   856 |2.00 1.60 1.39|1.0 1.0   0|   0     0 |mysqld               1076  22%   0    0 |python2              1974   13k 454B  0%|mysqld       190M|   0     0 |  16    7    0    3    0
Apr 01 18:08:02 ubuntu dstat.sh[1806]: 01-04 18:08:02|  5   3  46  46   0| 631M  528M 91.3M 2612M|4189B 2160B|   0   632k|   0  36.0 | 412   909 |2.00 1.60 1.39|  0 1.0   0|   0     0 |mysqld               1076 3.0%   0    0 |python2              1974   13k 447B  0%|mysqld       191M|   0     0 |  16    7    0    1    0
Apr 01 18:08:03 ubuntu dstat.sh[1806]: 01-04 18:08:03| 23  24  49   3   1| 631M  528M 91.4M 2612M|3556B 1944B|   0   364k|   0  24.0 | 559   771 |2.00 1.61 1.40|1.0 1.0   0|   0     0 |mysqld               1076  46%   0    0 |python2              1974   13k 464B  0%|mysqld       191M|   0     0 |  16    7    0    1    0
Apr 01 18:08:04 ubuntu dstat.sh[1806]: 01-04 18:08:04|  5   5  37  51   3| 631M  528M 91.4M 2612M|6010B 1944B|   0   508k|   0  23.0 | 484   864 |2.00 1.61 1.40|  0 1.0 2.0|   0     0 |mysqld               1076 5.5%   0    0 |python2              1974   13k 463B1.0%|mysqld       191M|   0     0 |  16    7    0    1    0
Apr 01 18:08:05 ubuntu dstat.sh[1806]: 01-04 18:08:05|  3   2  44  51   1| 631M  527M 91.5M 2612M|4012B 1944B|   0   452k|   0  30.0 | 492   913 |2.00 1.61 1.40|  0 1.0   0|   0     0 |keystone-manage      3207 1.5%3028B1804B|python2              1974   13k 457B  0%|mysqld       191M|   0     0 |  16    7    0    1    0
Apr 01 18:08:06 ubuntu dstat.sh[1806]: 01-04 18:08:06|  3   2  39  56   1| 631M  527M 91.5M 2612M|5043B 2160B|   0   588k|   0  25.0 | 429   776 |2.00 1.61 1.40|  0 1.0   0|   0     0 |mysqld               1076 1.0%   0    0 |python2              1974   13k 457B  0%|mysqld       191M|   0     0 |  16    7    0    1    0
Apr 01 18:08:07 ubuntu dstat.sh[1806]: 01-04 18:08:07|  2   4  41  52   1| 632M  460M 91.6M 2676M|3909B 1944B|   0  4628k|   0  38.0 | 443   849 |2.00 1.61 1.40|  0 1.0   0|   0     0 |mysqld               1076 4.0%   0    0 |python2              1974   13k 458B  0%|mysqld       192M|   0     0 |  16    7    0    1    0
Apr 01 18:08:08 ubuntu dstat.sh[1806]: 01-04 18:08:08|  2   1  48  49   1| 632M  460M 91.6M 2676M|5811B 2160B|   0    39M|   0  41.0 | 334   587 |1.92 1.60 1.39|  0 1.0   0|   0     0 |accounts-daemon      879  0.5%   0    0 |python2              1974   13k 463B  0%|mysqld       192M|   0     0 |  16    7    0    1    0
Apr 01 18:08:09 ubuntu dstat.sh[1806]: 01-04 18:08:09|  3   1  47  49   1| 632M  460M 91.6M 2676M|3786B 1944B|   0    21M|   0  19.0 | 357   623 |1.92 1.60 1.39|  0 3.0   0|   0     0 |beam.smp             2745 1.5%   0    0 |python2              1974   13k 469B0.5%|mysqld       192M|   0     0 |  16    7    0    1    0
