-- Logs begin at Wed 2020-04-01 12:55:06 UTC, end at Wed 2020-04-01 14:28:43 UTC. --
Apr 01 13:39:30 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 13:39:31 ubuntu dstat.sh[2038]: [286B blob data]
Apr 01 13:39:31 ubuntu dstat.sh[2038]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 13:39:41 ubuntu dstat.sh[2038]: 01-04 13:39:41|  3   2  25  71   1| 627M  498M 88.1M 2644M|4590B 2160B|   0  1836k|   0   117 | 629  1065 |1.37 1.35 1.29|  0 3.0 2.0|   0     0 |mysqld               1309 0.5%   0    0 |python2              2218   14k 446B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 13:39:42 ubuntu dstat.sh[2038]: 01-04 13:39:42|  2   1   0  97   1| 627M  498M 88.1M 2644M|4478B 1998B|   0  1168k|   0   159 | 634   651 |1.37 1.35 1.29|  0 2.0   0|   0     0 |accounts-daemon      961  0.5%   0    0 |python2              2218   14k 466B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 13:39:43 ubuntu dstat.sh[2038]: 01-04 13:39:43|  2   2  31  64   1| 627M  498M 88.2M 2645M|3801B 2148B|   0  5744k|   0   124 | 548  1027 |1.37 1.35 1.29|  0 1.0   0|   0     0 |mysqld               1309 1.0%   0    0 |python2              2218   14k 452B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 13:39:44 ubuntu dstat.sh[2038]: 01-04 13:39:44|  3   2  46  48   2| 627M  497M 88.4M 2645M|5022B 2160B|   0  2072k|   0   114 | 651  1292 |1.37 1.35 1.29|2.0   0   0|   0     0 |mysqld               1309 1.0%   0    0 |python2              2218   14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 13:39:45 ubuntu dstat.sh[2038]: 01-04 13:39:45|  3   2  47  46   1| 627M  496M 88.6M 2645M|4164B 1986B|   0  1236k|   0  88.0 | 673  1193 |1.42 1.36 1.29|  0 1.0   0|   0     0 |mysqld               1309 1.5%   0    0 |python2              2218   14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 13:39:46 ubuntu dstat.sh[2038]: 01-04 13:39:46|  9  11  32  47   2| 628M  495M 88.8M 2645M|3365B 2160B|   0   888k|   0  91.0 | 938  1420 |1.42 1.36 1.29|  0 1.0   0|   0     0 |mysqld               1309  16%   0    0 |python2              2218   14k 463B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 13:39:47 ubuntu dstat.sh[2038]: 01-04 13:39:47|  9   7  35  45   5| 628M  494M 89.1M 2645M|4609B 2160B|   0   824k|   0  87.0 | 844  1289 |1.42 1.36 1.29|  0 1.0   0|   0     0 |mysqld               1309  15%   0    0 |python2              2218   14k 451B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 13:39:48 ubuntu dstat.sh[2038]: 01-04 13:39:48|  7  10  42  36   4| 629M  494M 89.3M 2645M|3795B 1944B|   0   752k|   0  77.0 | 831  1522 |1.42 1.36 1.29|  0 1.0   0|   0     0 |mysqld               1309  16%   0    0 |python2              2218   14k 462B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 13:39:49 ubuntu dstat.sh[2038]: 01-04 13:39:49|  4   4  45  46   2| 629M  494M 89.3M 2645M|3269B 2160B|   0   296k|   0  21.0 | 463   794 |1.42 1.36 1.29|  0 1.0   0|   0     0 |mysqld               1309 4.5%   0    0 |python2              2218   14k 462B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 13:39:50 ubuntu dstat.sh[2038]: 01-04 13:39:50|  5   8  40  46   1| 629M  493M 89.3M 2646M|4844B 1944B|   0   268k|   0  24.0 | 473   762 |1.39 1.35 1.29|1.0 1.0   0|   0     0 |mysqld               1309  12%   0    0 |python2              2218   14k 449B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 13:39:51 ubuntu dstat.sh[2038]: 01-04 13:39:51|  4   4  44  48   0| 629M  493M 89.4M 2645M|8502B 2160B|   0   384k|   0  27.0 | 594  1031 |1.39 1.35 1.29|  0 1.0 2.0|   0     0 |mysqld               1309 5.5%   0    0 |python2              2218   14k 467B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 13:39:52 ubuntu dstat.sh[2038]: 01-04 13:39:52|  1   2   0  97   0| 629M  493M 89.4M 2645M|5017B 1944B|   0     0 |   0     0 | 367   657 |1.39 1.35 1.29|  0 2.0   0|   0     0 |conntrackd           163141.0%   0    0 |python2              2218   14k 458B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Apr 01 13:39:53 ubuntu dstat.sh[2038]: 01-04 13:39:53|  2   3  39  56   1| 629M  492M 89.5M 2646M|7127B 2160B|   0  5536k|   0  81.0 | 635  1191 |1.39 1.35 1.29|  0 1.0   0|   0     0 |mysqld               1309 1.0%   0    0 |python2              2218   14k 431B  0%|mysqld       189M|   0     0 |  16    7    0    8    0
Apr 01 13:39:54 ubuntu dstat.sh[2038]: 01-04 13:39:54|  8   6  43  43   0| 630M  492M 89.6M 2646M|4950B 2160B|   0  2064k|   0   102 | 808  1406 |1.39 1.35 1.29|1.0 1.0   0|   0     0 |mysqld               1309  12%   0    0 |python2              2218   14k 463B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 13:39:55 ubuntu dstat.sh[2038]: 01-04 13:39:55|  7   5  46  42   1| 630M  492M 89.8M 2646M|3453B 2160B|   0   760k|   0  68.0 | 655  1250 |1.44 1.36 1.30|  0 1.0   0|   0     0 |mysqld               1309 8.5%   0    0 |python2              2218   14k 470B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 13:39:56 ubuntu dstat.sh[2038]: 01-04 13:39:56|  7   6  46  39   2| 630M  491M 90.0M 2646M|6886B 1944B|   0  1336k|   0   110 | 748  1509 |1.44 1.36 1.30|1.0 1.0   0|   0     0 |mysqld               1309  10%   0    0 |python2              2218   14k 452B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 13:39:57 ubuntu dstat.sh[2038]: 01-04 13:39:57| 11   7  33  47   3| 631M  490M 90.2M 2646M|5688B 2160B|   0  1064k|   0  78.0 | 723  1690 |1.44 1.36 1.30|2.0   0   0|   0     0 |mysqld               1309  14%   0    0 |python2              2218   14k 470B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 13:39:58 ubuntu dstat.sh[2038]: 01-04 13:39:58| 10   8  25  50   6| 633M  487M 90.3M 2646M|3937B 2092B|   0  4412k|   0   158 | 789  1509 |1.44 1.36 1.30|  0 2.0   0|   0     0 |mysqld               1309  14%   0    0 |python2              2218   14k 470B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 13:39:59 ubuntu dstat.sh[2038]: 01-04 13:39:59|  2   2   0  96   1| 631M  490M 90.3M 2646M|4081B 2106B|   0  6656k|   0   124 | 556   697 |1.44 1.36 1.30|  0 3.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2218   14k 464B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 13:40:00 ubuntu dstat.sh[2038]: 01-04 13:40:00|  3   4  36  56   1| 631M  489M 90.4M 2646M|6481B 2160B|   0  1896k|   0  91.0 | 715  1039 |1.64 1.41 1.31|  0 1.0   0|   0     0 |mysqld               1309 4.0%   0    0 |python2              2218   14k 452B0.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 13:40:01 ubuntu dstat.sh[2038]: 01-04 13:40:01|  6   4  42  43   3| 632M  489M 90.6M 2646M|6822B 2160B|   0  1352k|   0  88.0 |1021  1985 |1.64 1.41 1.31|1.0 1.0 2.0|   0     0 |keystone-manage      3440 4.0%  10k6267B|keystone-manage      3440   10k6267B4.0%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 13:40:02 ubuntu dstat.sh[2038]: 01-04 13:40:02|  2   4  19  70   5| 633M  422M 90.6M 2710M|6183B 1944B|   0    36M|   0  41.0 | 443   689 |1.64 1.41 1.31|  0 2.0   0|   0     0 |mysqld               1309 3.0%   0    0 |python2              2218   14k 476B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 13:40:03 ubuntu dstat.sh[2038]: 01-04 13:40:03|  2   1  10  86   1| 633M  422M 90.6M 2710M|4366B 2160B|   0    29M|   0  46.0 | 494  1108 |1.64 1.41 1.31|  0 1.0   0|   0     0 |jbd2/vda1-8          301  0.5%   0    0 |python2              2218   14k 463B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 13:40:04 ubuntu dstat.sh[2038]: 01-04 13:40:04|  3   3  44  49   2| 633M  421M 90.8M 2711M|3700B 1944B|   0  1384k|   0  89.0 | 611  1174 |1.64 1.41 1.31|1.0 1.0   0|   0     0 |mysqld               1309 1.0%   0    0 |python2              2218   14k 452B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 13:40:05 ubuntu dstat.sh[2038]: 01-04 13:40:05|  4   2  47  46   2| 633M  421M 90.9M 2711M|5659B 2160B|   0   888k|   0  58.0 | 496   855 |1.59 1.40 1.31|1.0 1.0   0|   0     0 |mysqld               1309 1.0%   0    0 |python2              2218   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 13:40:06 ubuntu dstat.sh[2038]: 01-04 13:40:06|  3   2  41  52   2| 633M  420M 90.9M 2711M|3818B 2160B|   0   780k|   0  44.0 | 571  1008 |1.59 1.40 1.31|  0 2.0   0|   0     0 |mysqld               1309 1.5%   0    0 |python2              2218   14k 461B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 13:40:07 ubuntu dstat.sh[2038]: 01-04 13:40:07|  3   4  43  46   4| 634M  420M 91.1M 2711M|3126B 1944B|   0   976k|   0  86.0 | 595  1341 |1.59 1.40 1.31|1.0 1.0   0|   0     0 |mysqld               1309 4.5%   0    0 |python2              2218   14k 462B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 13:40:08 ubuntu dstat.sh[2038]: 01-04 13:40:08| 11   9  34  43   1| 634M  419M 91.2M 2711M|4225B 2160B|   0  1012k|   0  76.0 | 768  1589 |1.59 1.40 1.31|  0 1.0   0|   0     0 |mysqld               1309  15%   0    0 |python2              2218   14k 469B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 13:40:09 ubuntu dstat.sh[2038]: 01-04 13:40:09|  5   3  43  49   0| 634M  418M 91.4M 2711M|4490B 1944B|   0  1480k|   0   103 | 708  1437 |1.59 1.40 1.31|  0 1.0   0|   0     0 |mysqld               1309 3.0%   0    0 |python2              2218   14k 464B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 13:40:10 ubuntu dstat.sh[2038]: 01-04 13:40:10|  3   4  44  50   1| 634M  418M 91.6M 2711M|4376B 2160B|   0  2276k|   0   146 | 786  1450 |1.62 1.41 1.31|  0 1.0   0|   0     0 |mysqld               1309 3.0%   0    0 |python2              2218   14k 437B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 13:40:11 ubuntu dstat.sh[2038]: 01-04 13:40:11| 14   8  42  37   1| 635M  417M 91.8M 2711M|5682B 1944B|   0  1392k|   0   132 |1041  2267 |1.62 1.41 1.31|  0 1.0 2.0|   0     0 |mysqld               1309  15%   0    0 |python2              2218   14k 466B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 13:40:12 ubuntu dstat.sh[2038]: 01-04 13:40:12|  7   3  45  44   1| 635M  417M 92.0M 2711M|4726B 1944B|   0  1416k|   0   102 | 851  1785 |1.62 1.41 1.31|1.0 1.0   0|   0     0 |mysqld               1309 4.5%   0    0 |python2              2218   14k 472B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 13:40:13 ubuntu dstat.sh[2038]: 01-04 13:40:13| 11  11  41  36   1| 635M  417M 92.2M 2711M|3569B 2160B|   0  1416k|   0   107 | 827  1743 |1.62 1.41 1.31|1.0 1.0   0|   0     0 |mysqld               1309  17%   0    0 |python2              2218   14k 458B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 13:40:14 ubuntu dstat.sh[2038]: 01-04 13:40:14| 11  12  42  34   1| 635M  416M 92.5M 2711M|3846B 1944B|   0  1372k|   0   112 | 721  1483 |1.62 1.41 1.31|  0 1.0   0|   0     0 |mysqld               1309  20%   0    0 |python2              2218   14k 465B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 13:40:15 ubuntu dstat.sh[2038]: 01-04 13:40:15| 12   6  35  47   0| 635M  416M 92.6M 2711M|4124B 2160B|   0  1272k|   0   117 | 755  1359 |1.65 1.42 1.32|  0 1.0   0|   0     0 |mysqld               1309  14%   0    0 |python2              2218   14k 452B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 13:40:16 ubuntu dstat.sh[2038]: 01-04 13:40:16| 11   9  34  46   0| 636M  415M 92.8M 2711M|5564B 1890B|   0  1816k|   0   112 | 770  1402 |1.65 1.42 1.32|1.0   0   0|   0     0 |mysqld               1309  16%   0    0 |python2              2218   14k 455B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 13:40:17 ubuntu dstat.sh[2038]: 01-04 13:40:17| 11   8  35  46   1| 636M  415M 93.0M 2712M|  19k 2214B|   0  1292k|   0  97.0 | 725  1336 |1.65 1.42 1.32|1.0 1.0   0|   0     0 |mysqld               1309  16%   0    0 |python2              2218   14k 455B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 13:40:18 ubuntu dstat.sh[2038]: 01-04 13:40:18|  6   5  42  47   1| 636M  414M 93.1M 2711M|5940B 2160B|   0   740k|   0  52.0 | 566  1026 |1.65 1.42 1.32|  0 1.0   0|   0     0 |mysqld               1309 7.5%   0    0 |python2              2218   14k 471B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 13:40:19 ubuntu dstat.sh[2038]: 01-04 13:40:19| 18  11  29  42   0| 636M  414M 93.2M 2711M|3911B 2160B|   0  1096k|   0  82.0 | 968  1806 |1.65 1.42 1.32|  0 1.0   0|   0     0 |mysqld               1309  21%   0    0 |keystone-manage      3440   11k6053B4.0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 13:40:20 ubuntu dstat.sh[2038]: 01-04 13:40:20|  4   6  44  45   0| 636M  414M 93.4M 2711M|6235B 2160B|   0  1204k|   0  81.0 | 663  1275 |1.68 1.43 1.32|  0 1.0   0|   0     0 |mysqld               1309 5.5%   0    0 |python2              2218   14k 447B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 13:40:21 ubuntu dstat.sh[2038]: 01-04 13:40:21|  4   5  41  51   1| 637M  413M 93.5M 2712M|5680B 1986B|   0   736k|   0  51.0 | 541  1084 |1.68 1.43 1.32|  0 2.0 2.0|   0     0 |mysqld               1309 5.0%   0    0 |python2              2218   14k 451B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 13:40:22 ubuntu dstat.sh[2038]: 01-04 13:40:22|  6   6  39  49   1| 636M  413M 93.5M 2712M|4136B 2160B|   0   624k|   0  43.0 | 508   958 |1.68 1.43 1.32|  0 1.0   0|   0     0 |mysqld               1309 8.0%   0    0 |python2              2218   14k 468B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 13:40:23 ubuntu dstat.sh[2038]: 01-04 13:40:23|  6   7  38  50   1| 637M  413M 93.7M 2712M|3301B 1944B|   0  1048k|   0  81.0 | 604  1215 |1.68 1.43 1.32|1.0 2.0   0|   0     0 |mysqld               1309 8.0%   0    0 |python2              2218   14k 461B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 13:40:24 ubuntu dstat.sh[2038]: 01-04 13:40:24|  2   1   4  92   0| 637M  413M 93.7M 2712M|4575B 2106B|   0     0 |   0     0 | 386   655 |1.68 1.43 1.32|  0 3.0   0|   0     0 |beam.smp             3001 0.5%   0    0 |python2              2218   14k 463B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 13:40:25 ubuntu dstat.sh[2038]: 01-04 13:40:25|  4   4  15  77   0| 637M  413M 93.8M 2712M|9736B 2214B|   0   664k|   0  50.0 | 650  1076 |1.87 1.47 1.33|  0 1.0   0|   0     0 |mysqld               1309 6.5%   0    0 |python2              2218   14k 436B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 13:40:26 ubuntu dstat.sh[2038]: 01-04 13:40:26| 17  10  31  38   4| 637M  412M 94.0M 2712M|6186B 1944B|   0  1164k|   0  94.0 | 801  2076 |1.87 1.47 1.33|3.0   0   0|   0     0 |mysqld               1309 8.5%   0    0 |python3.6            7561  115k 237k2.0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 13:40:27 ubuntu dstat.sh[2038]: 01-04 13:40:27| 26  20  22  28   3| 638M  411M 94.1M 2712M|5316B 2160B|   0  1132k|   0  76.0 | 845  1451 |1.87 1.47 1.33|1.0 1.0   0|   0     0 |python2              1683  28% 211k 230k|python3.6            7561  152k 320k2.0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 13:40:28 ubuntu dstat.sh[2038]: 01-04 13:40:28| 17  14  41  25   2| 638M  411M 94.2M 2712M|4018B 1782B|   0   908k|   0  65.0 | 704  1277 |1.87 1.47 1.33|2.0   0   0|   0     0 |mysqld               1309  27%   0    0 |python2              2218   14k 471B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 13:40:29 ubuntu dstat.sh[2038]: 01-04 13:40:29|  8   7  39  45   1| 638M  411M 94.3M 2712M|4969B 2322B|   0  1052k|   0  87.0 | 630  1259 |1.87 1.47 1.33|  0 1.0   0|   0     0 |mysqld               1309 9.5%   0    0 |python2              2218   14k 464B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 13:40:30 ubuntu dstat.sh[2038]: 01-04 13:40:30|  6   4  40  49   1| 638M  410M 94.4M 2712M|  27k 1944B|   0  1104k|   0  71.0 | 572  1068 |1.88 1.48 1.34|  0 1.0   0|   0     0 |mysqld               1309 6.5%   0    0 |python2              2218   14k 463B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 13:40:31 ubuntu dstat.sh[2038]: 01-04 13:40:31|  9   7  36  47   1| 638M  410M 94.7M 2712M|  12k 2160B|   0  1408k|   0   106 | 730  1428 |1.88 1.48 1.34|  0 1.0 2.0|   0     0 |mysqld               1309  12%   0    0 |python2              2218   14k 470B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 13:40:32 ubuntu dstat.sh[2038]: 01-04 13:40:32| 11   6  39  43   2| 638M  409M 94.8M 2712M|4352B 1944B|   0  1328k|   0   108 | 746  1563 |1.88 1.48 1.34|3.0   0   0|   0     0 |mysqld               1309  11%   0    0 |python2              2218   14k 471B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 13:40:33 ubuntu dstat.sh[2038]: 01-04 13:40:33|  8   5  39  47   1| 638M  409M 94.9M 2712M|5438B 2160B|   0   880k|   0  61.0 | 517   987 |1.88 1.48 1.34|2.0 1.0   0|   0     0 |mysqld               1309 8.0%   0    0 |python2              2218   14k 465B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 13:40:34 ubuntu dstat.sh[2038]: 01-04 13:40:34|  7   5  41  47   1| 639M  409M 95.1M 2712M|5863B 1944B|   0  1160k|   0  70.0 | 661  1139 |1.88 1.48 1.34|  0 1.0   0|   0     0 |mysqld               1309 6.5%   0    0 |python2              2218   14k 462B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 13:40:35 ubuntu dstat.sh[2038]: 01-04 13:40:35| 11  12  39  39   0| 639M  408M 95.2M 2713M|5915B 2160B|   0   896k|   0  53.0 | 749  1332 |1.97 1.51 1.35|  0 2.0   0|   0     0 |mysqld               1309  17%   0    0 |python2              2218   14k 463B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 13:40:36 ubuntu dstat.sh[2038]: 01-04 13:40:36|  3   1  45  48   3| 639M  408M 95.2M 2713M|4231B 1944B|   0   956k|   0  78.0 | 520   946 |1.97 1.51 1.35|  0 1.0   0|   0     0 |mysqld               1309 1.5%   0    0 |python2              2218   14k 466B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 13:40:37 ubuntu dstat.sh[2038]: 01-04 13:40:37|  8   4  42  45   2| 639M  407M 95.5M 2713M|4743B 2160B|   0  1496k|   0   108 | 737  1545 |1.97 1.51 1.35|  0 1.0   0|   0     0 |mysqld               1309 6.5%   0    0 |python2              2218   14k 462B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 13:40:38 ubuntu dstat.sh[2038]: 01-04 13:40:38|  6   2  44  46   1| 639M  407M 95.7M 2713M|8845B 2160B|   0  1496k|   0   103 | 709  1456 |1.97 1.51 1.35|2.0   0   0|   0     0 |mysqld               1309 4.5%   0    0 |python2              2218   13k 453B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 13:40:39 ubuntu dstat.sh[2038]: 01-04 13:40:39|  7   6  41  44   2| 640M  406M 95.9M 2713M|5593B 1944B|   0  1444k|   0   102 | 823  1760 |1.97 1.51 1.35|  0 1.0   0|   0     0 |mysqld               1309 8.5%   0    0 |python2              2218   13k 465B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 13:40:40 ubuntu dstat.sh[2038]: 01-04 13:40:40| 10   7  45  38   2| 640M  405M 96.1M 2713M|5074B 1944B|   0  1360k|   0  92.0 | 790  1694 |1.97 1.52 1.35|2.0 1.0   0|   0     0 |mysqld               1309  10%   0    0 |python2              2218   13k 464B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 13:40:41 ubuntu dstat.sh[2038]: 01-04 13:40:41| 14  12  31  43   1| 641M  405M 96.3M 2713M|4291B 2160B|   0  1920k|   0  87.0 | 750  1427 |1.97 1.52 1.35|  0 1.0 2.0|   0     0 |mysqld               1309  18%   0    0 |python2              2218   13k 471B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 13:40:42 ubuntu dstat.sh[2038]: 01-04 13:40:42| 13  10  31  46   1| 641M  404M 96.5M 2713M|4914B 2160B|   0  1496k|   0   124 | 807  1510 |1.97 1.52 1.35|  0 1.0   0|   0     0 |mysqld               1309  20%   0    0 |python2              2218   13k 459B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 13:40:43 ubuntu dstat.sh[2038]: 01-04 13:40:43|  9  12  35  43   1| 641M  404M 96.7M 2713M|3703B 1986B|   0  1252k|   0  97.0 | 763  1312 |1.97 1.52 1.35|1.0 1.0   0|   0     0 |mysqld               1309  19%   0    0 |python2              2218   13k 467B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 13:40:44 ubuntu dstat.sh[2038]: 01-04 13:40:44| 16  12  42  28   2| 641M  403M 96.9M 2713M|4725B 2202B|   0  1324k|   0  91.0 | 741  1354 |1.97 1.52 1.35|  0 1.0   0|   0     0 |mysqld               1309  25%   0    0 |python2              2218   13k 473B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
