-- Logs begin at Wed 2020-04-01 11:03:36 UTC, end at Wed 2020-04-01 12:40:07 UTC. --
Apr 01 11:45:29 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 11:45:29 ubuntu dstat.sh[1233]: [286B blob data]
Apr 01 11:45:29 ubuntu dstat.sh[1233]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 11:45:39 ubuntu dstat.sh[1233]: 01-04 11:45:39|  2   1  47  50   0| 626M  517M 87.8M 2629M|5802B 2160B|   0  8180k|   0  33.0 | 346   618 |1.51 1.31 1.23|  0 1.0   0|   0     0 |jbd2/vda1-8          286  0.5%   0    0 |python2              1297   14k 452B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 11:45:40 ubuntu dstat.sh[1233]: 01-04 11:45:40|  3   1  49  47   0| 627M  516M 88.0M 2629M|4856B 1986B|   0  1140k|   0  77.0 | 624  1094 |1.55 1.32 1.23|  0 1.0 2.0|   0     0 |mysqld               492  0.5%   0    0 |python2              1297   14k 459B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 11:45:41 ubuntu dstat.sh[1233]: 01-04 11:45:41|  3   3  46  46   1| 627M  515M 88.2M 2629M|4025B 2160B|   0  1244k|   0  90.0 | 692  1124 |1.55 1.32 1.23|1.0   0   0|   0     0 |mysqld               492  1.5%   0    0 |python2              1297   14k 463B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 11:45:42 ubuntu dstat.sh[1233]: 01-04 11:45:42|  3   1  49  47   0| 627M  515M 88.4M 2630M|3709B 2160B|   0  1072k|   0  75.0 | 628  1051 |1.55 1.32 1.23|  0 1.0   0|   0     0 |mysqld               492  1.0%   0    0 |python2              1297   14k 459B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 11:45:43 ubuntu dstat.sh[1233]: 01-04 11:45:43|  3   3  47  46   1| 627M  514M 88.6M 2630M|4253B 1944B|   0  3408k|   0   108 | 657  1007 |1.55 1.32 1.23|  0 1.0   0|   0     0 |mysqld               492  1.0%   0    0 |python2              1297   14k 464B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 11:45:44 ubuntu dstat.sh[1233]: 01-04 11:45:44|  2   2  46  49   1| 628M  513M 88.8M 2630M|4344B 1944B|   0  1124k|   0  88.0 | 730  1174 |1.55 1.32 1.23|  0 1.0   0|   0     0 |mysqld               492  1.0%   0    0 |python2              1297   14k 463B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 11:45:45 ubuntu dstat.sh[1233]: 01-04 11:45:45| 10   8  45  37   1| 629M  512M 89.1M 2630M|7512B 2160B|   0  1016k|   0   108 | 873  1776 |1.59 1.33 1.24|  0 1.0   0|   0     0 |mysqld               492   14%   0    0 |python2              1297   14k 464B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 11:45:46 ubuntu dstat.sh[1233]: 01-04 11:45:46| 10   8  47  32   4| 629M  511M 89.3M 2630M|5494B 1944B|   0  1080k|   0   114 | 830  1764 |1.59 1.33 1.24|  0 1.0   0|   0     0 |mysqld               492   15%   0    0 |python2              1297   14k 464B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 11:45:47 ubuntu dstat.sh[1233]: 01-04 11:45:47| 11  11  48  31   1| 629M  511M 89.6M 2630M|4972B 2160B|   0  1240k|   0   106 | 770  1317 |1.59 1.33 1.24|  0 1.0   0|   0     0 |mysqld               492   18%   0    0 |python2              1297   14k 466B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 11:45:48 ubuntu dstat.sh[1233]: 01-04 11:45:48| 13  11  48  28   1| 630M  510M 89.9M 2630M|3786B 2160B|   0  1980k|   0   127 | 852  1591 |1.59 1.33 1.24|  0 1.0   0|   0     0 |mysqld               492   21%   0    0 |python2              1297   14k 466B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 11:45:49 ubuntu dstat.sh[1233]: 01-04 11:45:49|  3   3  44  49   1| 630M  509M 90.0M 2630M|3136B 2052B|  16k  896k|1.00  75.0 | 631  1103 |1.59 1.33 1.24|  0 1.0   0|   0     0 |mysqld               492  3.5%   0    0 |python2              1297   14k 466B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Apr 01 11:45:50 ubuntu dstat.sh[1233]: 01-04 11:45:50| 12  12  45  29   2| 632M  508M 90.2M 2630M|4418B 2052B|   0  1444k|   0   111 | 970  2132 |1.62 1.35 1.24|  0 1.0 2.0|   0     0 |mysqld               492   18%   0    0 |python2              1297   14k 472B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 11:45:51 ubuntu dstat.sh[1233]: 01-04 11:45:51| 12  10  48  30   0| 632M  507M 90.5M 2630M|4636B 2038B|   0  1468k|   0   106 | 910  1423 |1.62 1.35 1.24|  0 1.0   0|   0     0 |mysqld               492   17%   0    0 |python2              1297   14k 456B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 11:45:52 ubuntu dstat.sh[1233]: 01-04 11:45:52|  5   5  42  48   1| 633M  440M 90.6M 2694M|7098B 1944B|   0    16M|   0  74.0 | 833  1411 |1.62 1.35 1.24|  0 2.0   0|   0     0 |mysqld               492  4.5%   0    0 |python2              1297   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 11:45:53 ubuntu dstat.sh[1233]: 01-04 11:45:53|  1   2  10  87   0| 634M  440M 90.6M 2694M|4516B 2160B|   0    57M|   0  80.0 | 413   671 |1.62 1.35 1.24|  0 2.0   0|   0     0 |python2              1297 0.5%  14k 452B|python2              1297   14k 452B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 11:45:54 ubuntu dstat.sh[1233]: 01-04 11:45:54|  2   2  44  53   1| 634M  439M 90.6M 2694M|6138B 1944B|   0  7112k|   0   138 | 465   575 |1.62 1.35 1.24|  0 2.0   0|   0     0 |kworker/u4:1         38   1.0%   0    0 |python2              1297   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 11:45:55 ubuntu dstat.sh[1233]: 01-04 11:45:55|  2   1  46  52   0| 633M  440M 90.6M 2694M|4306B 2160B|   0  4648k|   0   105 | 475   585 |1.73 1.37 1.25|  0 4.0   0|   0     0 |mysqld               492  0.5%   0    0 |python2              1297   14k   0   0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 11:45:56 ubuntu dstat.sh[1233]: 01-04 11:45:56|  2   2  42  53   2| 633M  439M 90.7M 2695M|8663B 1944B|   0  4532k|   0  88.0 | 646  1248 |1.73 1.37 1.25|  0 1.0   0|   0     0 |etcd                 2334 1.0%   0    0 |python2              1297   14k 916B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 11:45:57 ubuntu dstat.sh[1233]: 01-04 11:45:57|  2   2  44  50   3| 633M  439M 90.8M 2695M|  10k 2160B|   0  1324k|   0  70.0 | 660  1068 |1.73 1.37 1.25|  0 1.0   0|   0     0 |kworker/1:1H         289  1.0%   0    0 |python2              1297   14k 459B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 11:45:58 ubuntu dstat.sh[1233]: 01-04 11:45:58|  4   2  45  47   2| 633M  438M 90.9M 2696M|7250B 1944B|   0  1124k|   0  78.0 | 772  1281 |1.73 1.37 1.25|  0 1.0   0|   0     0 |mysqld               492  1.5%   0    0 |python2              1297   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 11:45:59 ubuntu dstat.sh[1233]: 01-04 11:45:59|  4   4  46  45   1| 634M  438M 91.1M 2696M|8679B 2160B|   0  1048k|   0  88.0 | 760  1358 |1.73 1.37 1.25|1.0   0   0|   0     0 |mysqld               492  3.5%   0    0 |python2              1297   14k 457B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 11:46:00 ubuntu dstat.sh[1233]: 01-04 11:46:00|  6   4  44  45   2| 634M  437M 91.2M 2696M|7238B 2160B|   0   772k|   0  70.0 | 706  1185 |1.67 1.37 1.25|  0 2.0 2.0|   0     0 |mysqld               492  6.5%   0    0 |python2              1297   14k 462B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 11:46:01 ubuntu dstat.sh[1233]: 01-04 11:46:01|  2   1  42  55   0| 634M  437M 91.3M 2696M|  25k 1944B|   0  1400k|   0  72.0 | 614   892 |1.67 1.37 1.25|  0 2.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1297   14k 453B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 11:46:02 ubuntu dstat.sh[1233]: 01-04 11:46:02|  2   1  39  58   0| 634M  437M 91.3M 2696M|  19k 1944B|   0   496k|   0  30.0 | 460   767 |1.67 1.37 1.25|  0 2.0   0|   0     0 |jbd2/vda1-8          286  0.5%   0    0 |python2              1297   14k 444B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 11:46:03 ubuntu dstat.sh[1233]: 01-04 11:46:03|  2   2  38  58   0| 634M  437M 91.4M 2696M|5611B 2160B|   0   604k|   0  39.0 | 469   815 |1.67 1.37 1.25|  0 1.0   0|   0     0 |mysqld               492  0.5%   0    0 |python2              1297   14k 451B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 11:46:04 ubuntu dstat.sh[1233]: 01-04 11:46:04|  4   1  47  48   1| 634M  436M 91.6M 2696M|4212B 1944B|   0  1024k|   0  75.0 | 673  1177 |1.67 1.37 1.25|  0 1.0   0|   0     0 |keystone-manage      2640 2.0%2553B1904B|python2              1297   14k 463B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 11:46:05 ubuntu dstat.sh[1233]: 01-04 11:46:05| 14  15  40  31   0| 635M  436M 91.8M 2696M|6780B 1944B|   0  1292k|   0   130 |1096  1629 |1.78 1.39 1.26|1.0   0   0|   0     0 |mysqld               492   25%   0    0 |python2              1297   14k 463B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 11:46:06 ubuntu dstat.sh[1233]: 01-04 11:46:06| 20  17  43  22   0| 635M  435M 91.9M 2696M|6295B 1998B|   0  1036k|   0   118 | 694   735 |1.78 1.39 1.26|1.0 3.0   0|   0     0 |mysqld               492   35%   0    0 |python2              1297   14k 461B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 11:46:07 ubuntu dstat.sh[1233]: 01-04 11:46:07| 22  24  17  37   0| 635M  435M 91.9M 2696M|3844B 2106B|   0  6388k|   0   160 | 766   652 |1.78 1.39 1.26|  0 2.0   0|   0     0 |mysqld               492   43%   0    0 |python2              1297   14k 455B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 11:46:08 ubuntu dstat.sh[1233]: 01-04 11:46:08|  7   4  35  54   1| 635M  435M 92.0M 2696M|5903B 1944B|   0  4632k|   0  49.0 | 575  1010 |1.78 1.39 1.26|  0 1.0   0|   0     0 |mysqld               492  6.0%   0    0 |python2              1297   14k 463B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 11:46:09 ubuntu dstat.sh[1233]: 01-04 11:46:09|  3   1  45  52   0| 635M  435M 92.1M 2696M|4830B 2160B|   0   720k|   0  46.0 | 479   856 |1.78 1.39 1.26|  0 2.0   0|   0     0 |jbd2/vda1-8          286  0.5%   0    0 |python2              1297   14k 451B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 11:46:10 ubuntu dstat.sh[1233]: 01-04 11:46:10| 10  11  39  41   0| 635M  434M 92.2M 2696M|4050B 2160B|   0   988k|   0  79.0 | 792  1492 |1.64 1.37 1.25|  0 1.0 2.0|   0     0 |mysqld               492   16%   0    0 |python2              1297   14k 460B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 11:46:11 ubuntu dstat.sh[1233]: 01-04 11:46:11| 11   8  39  41   0| 635M  434M 92.4M 2696M|4601B 2160B|   0  1332k|   0  99.0 | 814  1556 |1.64 1.37 1.25|  0 1.0   0|   0     0 |mysqld               492   15%   0    0 |python2              1297   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 11:46:12 ubuntu dstat.sh[1233]: 01-04 11:46:12| 13  13  28  45   0| 636M  434M 92.7M 2696M|4459B 1944B|   0  1456k|   0   128 | 825  1824 |1.64 1.37 1.25|  0 1.0   0|   0     0 |mysqld               492   23%   0    0 |python2              1297   14k 448B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 11:46:13 ubuntu dstat.sh[1233]: 01-04 11:46:13|  6   5  43  44   2| 636M  433M 92.8M 2696M|3397B 2160B|   0  1060k|   0  80.0 | 648  1352 |1.64 1.37 1.25|  0 1.0   0|   0     0 |mysqld               492  8.5%   0    0 |python2              1297   14k 463B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 11:46:14 ubuntu dstat.sh[1233]: 01-04 11:46:14|  2   1  49  48   0| 636M  433M 92.9M 2696M|4587B 2160B|   0   340k|   0  31.0 | 380   747 |1.64 1.37 1.25|  0 1.0   0|   0     0 |python2              1297 0.5%  14k 451B|python2              1297   14k 451B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 11:46:15 ubuntu dstat.sh[1233]: 01-04 11:46:15|  7   7  39  48   0| 636M  433M 93.0M 2696M|4012B 1944B|   0   592k|   0  48.0 | 591  1210 |1.58 1.36 1.25|  0 1.0   0|   0     0 |mysqld               492   11%   0    0 |python2              1297   14k 452B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 11:46:16 ubuntu dstat.sh[1233]: 01-04 11:46:16|  1   3  44  51   2| 636M  433M 93.1M 2696M|3399B 2160B|   0   680k|   0  50.0 | 456   859 |1.58 1.36 1.25|  0 1.0   0|   0     0 |mysqld               492  2.0%   0    0 |python2              1297   14k 461B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 11:46:17 ubuntu dstat.sh[1233]: 01-04 11:46:17|  9   8  35  46   2| 636M  432M 93.3M 2697M|4392B 2160B|   0  1088k|   0  96.0 | 954  1733 |1.58 1.36 1.25|  0 1.0   0|   0     0 |mysqld               492   14%   0    0 |python2              1297   14k 463B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 11:46:18 ubuntu dstat.sh[1233]: 01-04 11:46:18| 11   7  44  37   3| 636M  432M 93.4M 2697M|3457B 1944B|   0  1580k|   0   112 |1035  2465 |1.58 1.36 1.25|  0 1.0   0|   0     0 |mysqld               492  8.0%   0    0 |keystone-manage      2640   14k8125B6.0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 11:46:19 ubuntu dstat.sh[1233]: 01-04 11:46:19| 10   8  33  47   3| 636M  431M 93.7M 2697M|4675B 2202B|   0  1628k|   0   124 | 798  1825 |1.58 1.36 1.25|  0 1.0   0|   0     0 |mysqld               492   13%   0    0 |python2              1297   14k 464B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 11:46:20 ubuntu dstat.sh[1233]: 01-04 11:46:20| 12   9  39  37   3| 637M  431M 93.9M 2697M|4167B 1944B|   0  1260k|   0   107 | 861  1743 |1.70 1.39 1.26|1.0 1.0 2.0|   0     0 |mysqld               492   18%   0    0 |python2              1297   14k 477B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 11:46:21 ubuntu dstat.sh[1233]: 01-04 11:46:21| 13  12  33  39   2| 637M  430M 94.0M 2696M|4425B 2160B|   0  1268k|   0   101 | 847  1521 |1.70 1.39 1.26|  0 2.0   0|   0     0 |mysqld               492   22%   0    0 |python2              1297   14k 472B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 11:46:22 ubuntu dstat.sh[1233]: 01-04 11:46:22| 37  22  18  21   3| 638M  429M 94.1M 2697M|5395B 1944B|   0  8808k|   0  70.0 | 917  2030 |1.70 1.39 1.26|2.0 1.0   0|   0     0 |python2              1572  36% 254k 277k|python3.6            7460  267k 556k3.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 11:46:23 ubuntu dstat.sh[1233]: 01-04 11:46:23| 16  12  37  32   2| 638M  429M 94.3M 2697M|6019B 2106B|   0  2184k|   0   121 |1026  2341 |1.70 1.39 1.26|  0 1.0   0|   0     0 |mysqld               492   20%   0    0 |python2              1572   15k  16k3.0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 11:46:24 ubuntu dstat.sh[1233]: 01-04 11:46:24| 10  11  38  38   3| 638M  429M 94.5M 2697M|4653B 1998B|   0  1192k|   0   109 | 871  1876 |1.70 1.39 1.26|2.0 1.0   0|   0     0 |mysqld               492   17%   0    0 |python2              1297   13k 468B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 11:46:25 ubuntu dstat.sh[1233]: 01-04 11:46:25|  9   9  42  38   2| 638M  428M 94.7M 2697M|  11k 2160B|   0  1508k|   0   115 | 969  1532 |1.72 1.40 1.27|  0 1.0   0|   0     0 |mysqld               492   13%   0    0 |python2              1297   13k 465B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 11:46:26 ubuntu dstat.sh[1233]: 01-04 11:46:26|  8   5  44  39   3| 638M  428M 94.9M 2697M|4516B 1944B|   0  1156k|   0  97.0 | 865  1469 |1.72 1.40 1.27|  0 1.0   0|   0     0 |mysqld               492  7.0%   0    0 |python2              1297   13k 463B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 11:46:27 ubuntu dstat.sh[1233]: 01-04 11:46:27|  7   7  41  42   3| 638M  427M 95.0M 2697M|4741B 2160B|   0  1224k|   0  85.0 | 960  1434 |1.72 1.40 1.27|1.0   0   0|   0     0 |mysqld               492  8.5%   0    0 |python2              1297   13k 463B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 11:46:28 ubuntu dstat.sh[1233]: 01-04 11:46:28| 12   8  42  36   1| 639M  427M 95.2M 2697M|4819B 2160B|   0  1548k|   0   116 | 994  2171 |1.72 1.40 1.27|4.0   0   0|   0     0 |mysqld               492   13%   0    0 |python2              1297   13k 471B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 11:46:29 ubuntu dstat.sh[1233]: 01-04 11:46:29|  9   6  37  44   4| 639M  426M 95.4M 2697M|4144B 1944B|   0  1456k|   0   103 | 905  1602 |1.72 1.40 1.27|  0 1.0   0|   0     0 |mysqld               492   11%   0    0 |python2              1297   13k 465B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 11:46:30 ubuntu dstat.sh[1233]: 01-04 11:46:30|  6   3  43  44   5| 640M  425M 95.6M 2698M|5673B 2160B|   0  1448k|   0   112 | 899  1561 |1.74 1.41 1.27|  0 1.0 2.0|   0     0 |mysqld               492  7.5%   0    0 |python2              1297   13k 471B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 11:46:31 ubuntu dstat.sh[1233]: 01-04 11:46:31|  8  12  39  39   4| 640M  424M 95.8M 2698M|4558B 1944B|   0  1156k|   0  91.0 | 874  1405 |1.74 1.41 1.27|1.0   0   0|   0     0 |mysqld               492   16%   0    0 |python2              1297   13k 471B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 11:46:32 ubuntu dstat.sh[1233]: 01-04 11:46:32|  9   5  44  39   4| 640M  424M 96.0M 2698M|4196B 2160B|   0  1140k|   0  76.0 |1091  1836 |1.74 1.41 1.27|  0 1.0   0|   0     0 |mysqld               492  7.0%   0    0 |python2              1297   13k 465B0.5%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 11:46:33 ubuntu dstat.sh[1233]: 01-04 11:46:33| 12  13  42  30   3| 641M  423M 96.2M 2698M|5261B 1944B|   0  1592k|   0   123 | 914  1342 |1.74 1.41 1.27|2.0   0   0|   0     0 |mysqld               492   24%   0    0 |python2              1297   13k 467B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 11:46:34 ubuntu dstat.sh[1233]: 01-04 11:46:34|  9   9  47  35   1| 641M  423M 96.4M 2698M|4742B 1944B|   0  1392k|   0   105 | 689  1604 |1.74 1.41 1.27|1.0 1.0   0|   0     0 |mysqld               492   15%   0    0 |python2              1297   13k 471B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 11:46:35 ubuntu dstat.sh[1233]: 01-04 11:46:35| 10  13  44  32   0| 641M  422M 96.6M 2698M|4978B 2160B|   0  1608k|   0   134 | 782  1699 |1.85 1.44 1.28|  0 1.0   0|   0     0 |mysqld               492   20%   0    0 |python2              1297   13k 457B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 11:46:36 ubuntu dstat.sh[1233]: 01-04 11:46:36| 10   6  41  43   1| 642M  421M 96.8M 2698M|6782B 2160B|   0  9248k|   0   109 | 849  1528 |1.85 1.44 1.28|  0 1.0   0|   0     0 |mysqld               492   11%   0    0 |python2              1297   13k 466B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 11:46:37 ubuntu dstat.sh[1233]: 01-04 11:46:37| 10   6  46  36   1| 642M  421M 97.1M 2698M|5244B 1944B|   0  1396k|   0   110 | 807  2137 |1.85 1.44 1.28|3.0   0   0|   0     0 |mysqld               492   11%   0    0 |python2              1297   13k 467B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 11:46:38 ubuntu dstat.sh[1233]: 01-04 11:46:38| 12  10  48  30   0| 642M  420M 97.3M 2698M|6392B 2160B|   0  1516k|   0   117 | 641  1339 |1.85 1.44 1.28|  0 1.0   0|   0     0 |mysqld               492   17%   0    0 |python2              1297   13k 457B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 11:46:39 ubuntu dstat.sh[1233]: 01-04 11:46:39|  7   3  45  45   0| 642M  420M 97.5M 2698M|3886B 2160B|   0  1580k|   0   113 | 718  1907 |1.85 1.44 1.28|  0 1.0   0|   0     0 |mysqld               492  5.0%   0    0 |python2              1297   13k 455B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 11:46:40 ubuntu dstat.sh[1233]: 01-04 11:46:40| 12   8  42  39   1| 642M  420M 97.7M 2698M|6543B 2160B|   0  1216k|   0  82.0 | 677  1660 |1.86 1.45 1.28|1.0   0 2.0|   0     0 |mysqld               492   14%   0    0 |python2              1297   13k 471B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 11:46:41 ubuntu dstat.sh[1233]: 01-04 11:46:41| 10  12  30  48   1| 643M  419M 97.8M 2698M|4846B 2202B|   0  1232k|   0   112 | 727  1642 |1.86 1.45 1.28|  0 1.0   0|   0     0 |mysqld               492   19%   0    0 |python2              1297   13k 466B0.5%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 11:46:42 ubuntu dstat.sh[1233]: 01-04 11:46:42|  7   6  41  44   1| 643M  419M 97.9M 2698M|3278B 1944B|   0  1372k|   0   100 | 734  1664 |1.86 1.45 1.28|  0 1.0   0|   0     0 |mysqld               492  8.0%   0    0 |python2              1297   13k 452B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 11:46:43 ubuntu dstat.sh[1233]: 01-04 11:46:43| 39  24  18  11   8| 643M  417M 98.0M 2699M|4673B 2160B|   0   780k|   0  52.0 | 918  2746 |1.86 1.45 1.28|3.0   0   0|   0     0 |python2              1572  42% 312k 340k|python3.6            7460  329k 685k4.5%|mysqld       199M|   0     0 |  16    7    0    1    0
