-- Logs begin at Wed 2020-04-01 05:38:25 UTC, end at Wed 2020-04-01 07:12:31 UTC. --
Apr 01 06:22:47 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 06:22:47 ubuntu dstat.sh[1840]: [286B blob data]
Apr 01 06:22:47 ubuntu dstat.sh[1840]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 06:23:14 ubuntu dstat.sh[1840]: 01-04 06:23:14| 17  10  26  47   1| 633M  531M 90.7M 2607M|4424B 1890B|   0  5200k|   0   128 | 612  1259 |1.58 1.38 1.29|1.0 2.0   0|   0     0 |mysqld               1111  24%   0    0 |python2              1920   14k 471B  0%|mysqld       191M|   0     0 |  16    7    0    7    0
Apr 01 06:23:15 ubuntu dstat.sh[1840]: 01-04 06:23:15| 15  17  23  45   1| 631M  533M 90.8M 2607M|5658B 1782B|   0  6028k|   0   116 | 621  1110 |1.58 1.38 1.29|  0 1.0   0|   0     0 |mysqld               1111  27%   0    0 |python2              1920   14k 466B0.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 06:23:16 ubuntu dstat.sh[1840]: 01-04 06:23:16|  4   2  45  48   1| 631M  532M 90.9M 2607M|4172B 1944B|   0  1044k|   0  57.0 | 576  1240 |1.58 1.38 1.29|  0 1.0   0|   0     0 |keystone-manage      3239 2.0%5657B3427B|python2              1920   14k 463B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 06:23:17 ubuntu dstat.sh[1840]: 01-04 06:23:17|  4   3  44  48   1| 633M  465M 90.9M 2671M|3734B 1728B|   0    38M|   0  56.0 | 353   684 |1.58 1.38 1.29|1.0 1.0   0|   0     0 |mysqld               1111 4.0%   0    0 |python2              1920   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 06:23:18 ubuntu dstat.sh[1840]: 01-04 06:23:18|  3   2  47  47   1| 633M  465M 91.1M 2671M|5090B 1944B|   0    27M|   0   102 | 557  1063 |1.58 1.38 1.29|  0 1.0   0|   0     0 |mysqld               1111 1.5%   0    0 |python2              1920   14k 465B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 06:23:19 ubuntu dstat.sh[1840]: 01-04 06:23:19|  3   2  48  47   1| 633M  464M 91.2M 2671M|3391B 1728B|   0  1180k|   0  78.0 | 485  1038 |1.58 1.38 1.29|  0 1.0   0|   0     0 |keystone-manage      3239 1.5%3060B1683B|python2              1920   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 06:23:20 ubuntu dstat.sh[1840]: 01-04 06:23:20|  3   1  40  56   1| 633M  464M 91.4M 2671M|  25k 1782B|   0  1064k|   0   103 | 751  1089 |1.69 1.40 1.29|  0 1.0   0|   0     0 |jbd2/vda1-8          293  0.5%   0    0 |python2              1920   14k 465B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 06:23:21 ubuntu dstat.sh[1840]: 01-04 06:23:21|  5   4  42  48   1| 634M  463M 91.6M 2671M|5765B 2106B|   0   988k|   0  79.0 | 708  1397 |1.69 1.40 1.29|  0 2.0 2.0|   0     0 |mysqld               1111 6.5%   0    0 |python2              1920   14k 475B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 06:23:22 ubuntu dstat.sh[1840]: 01-04 06:23:22|  4   2  41  53   1| 634M  462M 91.7M 2672M|4903B 1944B|   0  1324k|   0  94.0 | 695  1420 |1.69 1.40 1.29|  0 1.0   0|   0     0 |mysqld               1111 1.0%   0    0 |python2              1920   14k 463B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 06:23:23 ubuntu dstat.sh[1840]: 01-04 06:23:23|  3   1  41  54   1| 634M  462M 91.9M 2672M|7492B 1986B|   0   792k|   0  61.0 | 645  1247 |1.69 1.40 1.29|  0 2.0   0|   0     0 |keystone-manage      3239 1.5%2553B1904B|python2              1920   14k 462B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 06:23:24 ubuntu dstat.sh[1840]: 01-04 06:23:24|  6   5  43  46   0| 634M  461M 92.0M 2672M|7105B 1986B|   0  1248k|   0  90.0 | 678  1357 |1.69 1.40 1.29|  0 1.0   0|   0     0 |mysqld               1111 7.0%   0    0 |python2              1920   14k 453B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 06:23:25 ubuntu dstat.sh[1840]: 01-04 06:23:25|  4   4  22  71   0| 634M  461M 92.1M 2672M|4053B 1944B|   0   768k|   0   104 | 705  1497 |1.72 1.41 1.30|  0 4.0   0|   0     0 |mysqld               1111 5.5%   0    0 |python2              1920   14k 453B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 06:23:26 ubuntu dstat.sh[1840]: 01-04 06:23:26|  7   6  35  53   1| 634M  461M 92.2M 2672M|4657B 1782B|   0  1624k|   0   103 | 660  1276 |1.72 1.41 1.30|2.0   0   0|   0     0 |mysqld               1111 8.5%   0    0 |python2              1920   14k 464B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 06:23:27 ubuntu dstat.sh[1840]: 01-04 06:23:27|  5   2  46  47   1| 635M  460M 92.4M 2672M|5784B 1890B|   0   968k|   0  69.0 | 558  1222 |1.72 1.41 1.30|  0 1.0   0|   0     0 |keystone-manage      3239 2.5%5202B2873B|python2              1920   14k 463B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 06:23:28 ubuntu dstat.sh[1840]: 01-04 06:23:28|  4   4  45  46   1| 635M  460M 92.5M 2672M|3793B 1944B|   0  1024k|   0  74.0 | 658  1178 |1.72 1.41 1.30|  0 1.0   0|   0     0 |mysqld               1111 6.5%   0    0 |python2              1920   14k 463B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 06:23:29 ubuntu dstat.sh[1840]: 01-04 06:23:29|  9   9  41  41   1| 635M  459M 92.7M 2672M|4502B 1728B|   0  1260k|   0  94.0 | 839  1403 |1.72 1.41 1.30|  0 1.0   0|   0     0 |mysqld               1111  14%   0    0 |python2              1920   14k 463B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 06:23:30 ubuntu dstat.sh[1840]: 01-04 06:23:30| 10   8  37  43   1| 635M  459M 92.9M 2672M|5390B 1728B|   0   972k|   0  86.0 | 667  1234 |1.82 1.44 1.31|1.0 2.0   0|   0     0 |mysqld               1111  15%   0    0 |python2              1920   14k 469B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 06:23:31 ubuntu dstat.sh[1840]: 01-04 06:23:31|  8   4  23  65   1| 636M  459M 93.0M 2672M|5079B 1944B|   0  1992k|   0   111 | 629  1302 |1.82 1.44 1.31|  0 2.0 2.0|   0     0 |mysqld               1111 5.5%   0    0 |python2              1920   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 06:23:32 ubuntu dstat.sh[1840]: 01-04 06:23:32|  8   6  37  49   1| 636M  458M 93.2M 2672M|4836B 1566B|   0  1392k|   0   112 | 668  1471 |1.82 1.44 1.31|  0 1.0   0|   0     0 |mysqld               1111  11%   0    0 |python2              1920   14k 464B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 06:23:33 ubuntu dstat.sh[1840]: 01-04 06:23:33|  4   1  47  46   1| 636M  458M 93.3M 2672M|4108B 2106B|   0   776k|   0  56.0 | 519  1125 |1.82 1.44 1.31|  0 3.0   0|   0     0 |keystone-manage      3239 2.0%1903B1336B|python2              1920   14k 462B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 06:23:34 ubuntu dstat.sh[1840]: 01-04 06:23:34|  2   5  36  56   1| 636M  458M 93.4M 2672M|3462B 1728B|   0  1200k|   0  82.0 | 573  1291 |1.82 1.44 1.31|  0 1.0   0|   0     0 |mysqld               1111 4.0%   0    0 |python2              1920   14k 463B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 06:23:35 ubuntu dstat.sh[1840]: 01-04 06:23:35| 13  12  39  34   2| 636M  458M 93.6M 2672M|3583B 1944B|   0  1216k|   0  98.0 | 903  2360 |1.91 1.47 1.32|  0 1.0   0|   0     0 |mysqld               1111  19%   0    0 |keystone-manage      3239   11k6053B4.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 06:23:36 ubuntu dstat.sh[1840]: 01-04 06:23:36| 12   9  31  46   1| 636M  457M 93.7M 2672M|2825B 1728B|   0   876k|   0  66.0 | 570  1217 |1.91 1.47 1.32|1.0 2.0   0|   0     0 |mysqld               1111  17%   0    0 |python2              1920   14k 469B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 06:23:37 ubuntu dstat.sh[1840]: 01-04 06:23:37| 12   9  31  47   0| 636M  457M 93.8M 2672M|3130B 1944B|   0   304k|   0  16.0 | 374   677 |1.91 1.47 1.32|1.0 1.0   0|   0     0 |mysqld               1111  18%   0    0 |python2              1920   14k 456B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 06:23:38 ubuntu dstat.sh[1840]: 01-04 06:23:38| 10   8  44  36   2| 636M  457M 93.9M 2672M|5244B 1728B|   0  1212k|   0  93.0 | 697  1552 |1.91 1.47 1.32|  0 1.0   0|   0     0 |mysqld               1111  15%   0    0 |python2              1920   14k 464B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 06:23:39 ubuntu dstat.sh[1840]: 01-04 06:23:39|  5   4  46  46   0| 636M  457M 94.0M 2672M|3772B 1944B|   0   500k|   0  38.0 | 478   913 |1.91 1.47 1.32|  0 2.0   0|   0     0 |mysqld               1111 5.5%   0    0 |python2              1920   14k 451B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 06:23:40 ubuntu dstat.sh[1840]: 01-04 06:23:40|  5   5  39  49   0| 637M  456M 94.1M 2672M|3780B 1728B|   0   656k|   0  45.0 | 450   874 |1.92 1.48 1.32|1.0 1.0   0|   0     0 |mysqld               1111 8.0%   0    0 |python2              1920   14k 455B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 06:23:41 ubuntu dstat.sh[1840]: 01-04 06:23:41|  8  10  46  36   0| 637M  456M 94.2M 2673M|6524B 1944B|   0  1216k|   0  93.0 | 679  1321 |1.92 1.48 1.32|2.0 1.0 2.0|   0     0 |mysqld               1111  15%   0    0 |python2              1920   14k 460B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 06:23:42 ubuntu dstat.sh[1840]: 01-04 06:23:42| 28  20  27  25   1| 637M  455M 94.3M 2673M|3433B 1674B|   0   988k|   0  68.0 | 997  2264 |1.92 1.48 1.32|1.0 1.0   0|   0     0 |python2              1576  23% 184k 200k|python3.6            8302  249k 506k3.5%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 06:23:43 ubuntu dstat.sh[1840]: 01-04 06:23:43| 13  15  33  38   2| 638M  454M 94.5M 2673M|3115B 1782B|   0  1208k|   0  90.0 | 717  1291 |1.92 1.48 1.32|  0 1.0   0|   0     0 |mysqld               1111  14%   0    0 |python2              1576   83k  91k 12%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 06:23:44 ubuntu dstat.sh[1840]: 01-04 06:23:44|  8   5  47  38   2| 638M  454M 94.6M 2673M|9912B 1944B|   0   996k|   0  79.0 | 779  1650 |1.92 1.48 1.32|  0 1.0   0|   0     0 |mysqld               1111 8.0%   0    0 |python2              1920   13k 463B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 06:23:45 ubuntu dstat.sh[1840]: 01-04 06:23:45| 15  12  45  28   2| 638M  454M 94.8M 2673M|5779B 1822B|   0  1088k|   0  92.0 | 838  1459 |2.09 1.52 1.34|  0 2.0   0|   0     0 |mysqld               1111  22%   0    0 |python2              1920   13k 465B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 06:23:46 ubuntu dstat.sh[1840]: 01-04 06:23:46| 12   8  35  45   1| 638M  453M 95.0M 2673M|4647B 1944B|   0  1296k|   0  97.0 | 643  1476 |2.09 1.52 1.34|1.0 2.0   0|   0     0 |mysqld               1111  17%   0    0 |python2              1920   13k 470B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 06:23:47 ubuntu dstat.sh[1840]: 01-04 06:23:47|  9   6  41  43   3| 638M  453M 95.1M 2673M|4486B 1620B|   0  1852k|   0  89.0 | 694  1492 |2.09 1.52 1.34|  0 2.0   0|   0     0 |mysqld               1111 7.5%   0    0 |python2              1920   13k 463B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 06:23:48 ubuntu dstat.sh[1840]: 01-04 06:23:48|  7   1  46  46   0| 638M  453M 95.2M 2673M|4338B 2052B|   0  1116k|   0  71.0 | 735  1593 |2.09 1.52 1.34|  0 1.0   0|   0     0 |keystone-manage      3239 4.5%5560B3664B|python2              1920   13k 453B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 06:23:49 ubuntu dstat.sh[1840]: 01-04 06:23:49|  9   5  37  49   1| 638M  452M 95.4M 2674M|4645B 1944B|   0  1092k|   0  84.0 | 604  1369 |2.09 1.52 1.34|  0 2.0   0|   0     0 |mysqld               1111 9.5%   0    0 |python2              1920   13k 464B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 06:23:50 ubuntu dstat.sh[1840]: 01-04 06:23:50|  7   6  37  48   1| 639M  452M 95.5M 2674M|3395B 1944B|   0  1424k|   0  88.0 | 786  1705 |2.16 1.54 1.34|1.0 1.0   0|   0     0 |mysqld               1111 6.0%   0    0 |python2              1920   13k 452B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 06:23:51 ubuntu dstat.sh[1840]: 01-04 06:23:51|  5   4  41  50   1| 639M  451M 95.7M 2674M|3604B 1836B|   0  1188k|   0  79.0 | 628  1267 |2.16 1.54 1.34|2.0 2.0 1.0|   0     0 |mysqld               1111 5.0%   0    0 |python2              1920   13k 464B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 06:23:52 ubuntu dstat.sh[1840]: 01-04 06:23:52|  5   5  43  46   1| 639M  450M 95.8M 2674M|4010B 2052B|   0  1136k|   0  82.0 | 515   940 |2.16 1.54 1.34|  0 1.0 1.0|   0     0 |mysqld               1111 6.0%   0    0 |python2              1920   13k 475B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 06:23:53 ubuntu dstat.sh[1840]: 01-04 06:23:53|  3   1  47  49   1| 639M  450M 95.9M 2674M|3181B 1728B|   0   860k|   0  54.0 | 414   877 |2.16 1.54 1.34|  0 1.0   0|   0     0 |keystone-manage      3239 1.0%   0    0 |python2              1920   13k 458B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 06:23:54 ubuntu dstat.sh[1840]: 01-04 06:23:54|  3   5  46  45   2| 640M  450M 96.0M 2674M|4817B 1944B|   0  1232k|   0  83.0 | 540  1229 |2.16 1.54 1.34|  0 1.0   0|   0     0 |mysqld               1111 5.0%   0    0 |python2              1920   13k 464B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 06:23:55 ubuntu dstat.sh[1840]: 01-04 06:23:55|  7   5  47  39   1| 640M  449M 96.2M 2674M|3066B 1728B|   0  1064k|   0  72.0 | 580  1344 |2.07 1.53 1.34|  0 1.0   0|   0     0 |mysqld               1111 8.0%   0    0 |python2              1920   13k 469B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 06:23:57 ubuntu dstat.sh[1840]: 01-04 06:23:56|  8   6  45  38   4| 640M  449M 96.3M 2674M|3789B 1944B|   0  1188k|   0  65.0 | 624  1530 |2.07 1.53 1.34|  0 1.0   0|   0     0 |mysqld               1111 9.5%   0    0 |python2              1920   13k 458B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 06:23:57 ubuntu dstat.sh[1840]: 01-04 06:23:57|  8   7  36  40   8| 640M  448M 96.4M 2674M|3004B 1728B|   0  1236k|   0  74.0 | 669  1176 |2.07 1.53 1.34|  0 1.0   0|   0     0 |mysqld               1111 9.0%   0    0 |python2              1920   13k 470B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 06:23:58 ubuntu dstat.sh[1840]: 01-04 06:23:58| 11  10  38  37   5| 641M  448M 96.6M 2674M|3856B 1944B|   0   936k|   0  70.0 | 710  1399 |2.07 1.53 1.34|3.0   0   0|   0     0 |mysqld               1111  18%   0    0 |python2              1920   13k 467B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 06:23:59 ubuntu dstat.sh[1840]: 01-04 06:23:59| 12  13  40  33   3| 641M  448M 96.8M 2674M|3768B 1944B|   0  1240k|   0  93.0 | 811  1198 |2.07 1.53 1.34|1.0   0   0|   0     0 |mysqld               1111  22%   0    0 |python2              1920   13k 472B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 06:24:00 ubuntu dstat.sh[1840]: 01-04 06:24:00|  3   3  47  45   2| 641M  447M 96.9M 2674M|5443B 1728B|   0  1060k|   0  72.0 | 633  1083 |2.22 1.57 1.36|  0 1.0   0|   0     0 |mysqld               1111 3.5%   0    0 |python2              1920   13k 464B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
