-- Logs begin at Tue 2020-03-31 23:21:18 UTC, end at Wed 2020-04-01 01:09:00 UTC. --
Apr 01 00:06:19 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 00:06:20 ubuntu dstat.sh[2623]: [286B blob data]
Apr 01 00:06:20 ubuntu dstat.sh[2623]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 00:06:59 ubuntu dstat.sh[2623]: 01-04 00:06:59|  4   1  42  49   4| 631M  292M 89.8M 2839M|5332B 2160B|   0   680k|   0  45.0 | 521   900 |1.71 1.49 1.34|  0 1.0   0|   0     0 |mysqld               1903 2.0%   0    0 |python2              2714   14k 461B  0%|mysqld       193M|   0     0 |  15    7    0    7    0
Apr 01 00:07:00 ubuntu dstat.sh[2623]: 01-04 00:07:00| 21  17  40  21   2| 631M  292M 89.9M 2839M|7429B 1944B|   0  1116k|   0  63.0 | 623   716 |1.71 1.49 1.34|1.0 3.0   0|   0     0 |mysqld               1903  37%   0    0 |python2              2714   14k   0   0%|mysqld       193M|   0     0 |  15    7    0    7    0
Apr 01 00:07:01 ubuntu dstat.sh[2623]: 01-04 00:07:01| 24  27   0  48   2| 631M  292M 89.9M 2839M|8064B 1890B|   0  1204k|   0  95.0 | 519   614 |1.71 1.49 1.34|1.0 2.0   0|   0     0 |mysqld               1903  51%   0    0 |python2              2714   14k 939B  0%|mysqld       193M|   0     0 |  15    7    0    7    0
Apr 01 00:07:02 ubuntu dstat.sh[2623]: 01-04 00:07:02| 15  14  19  49   3| 631M  292M 89.9M 2839M|7595B 2214B|   0  1780k|   0   126 | 639  1081 |1.71 1.49 1.34|  0 1.0   0|   0     0 |mysqld               1903  26%   0    0 |python2              2714   14k 454B0.5%|mysqld       193M|   0     0 |  15    7    0    7    0
Apr 01 00:07:03 ubuntu dstat.sh[2623]: 01-04 00:07:03| 13  16  44  25   2| 631M  291M 90.1M 2839M|5089B 2160B|   0  1076k|   0  99.0 | 760  1584 |1.71 1.49 1.34|  0 1.0   0|   0     0 |mysqld               1903  26%   0    0 |python2              2714   14k 466B  0%|mysqld       193M|   0     0 |  15    7    0    7    0
Apr 01 00:07:04 ubuntu dstat.sh[2623]: 01-04 00:07:04|  5   4  42  49   1| 631M  291M 90.2M 2839M|5324B 1944B|   0   736k|   0  54.0 | 585  1311 |1.82 1.51 1.35|  0 1.0   0|   0     0 |mysqld               1903 3.5%   0    0 |python2              2714   14k 462B  0%|mysqld       193M|   0     0 |  15    7    0    7    0
Apr 01 00:07:05 ubuntu dstat.sh[2623]: 01-04 00:07:05|  3   2  35  58   2| 631M  291M 90.3M 2839M|4242B 2160B|   0   456k|   0  29.0 | 390   701 |1.82 1.51 1.35|  0 1.0   0|   0     0 |mysqld               1903 1.5%   0    0 |python2              2714   14k 441B0.5%|mysqld       193M|   0     0 |  15    7    0    7    0
Apr 01 00:07:06 ubuntu dstat.sh[2623]: 01-04 00:07:06|  5   3  43  48   1| 631M  291M 90.4M 2839M|5938B 2160B|   0   556k|   0  41.0 | 550  1107 |1.82 1.51 1.35|  0 1.0   0|   0     0 |keystone-manage      4021 2.5%3552B1764B|python2              2714   14k 462B  0%|mysqld       193M|   0     0 |  15    7    0    7    0
Apr 01 00:07:07 ubuntu dstat.sh[2623]: 01-04 00:07:07|  9   8  47  36   1| 631M  290M 90.5M 2839M|4179B 2106B|   0  1120k|   0  83.0 | 606  1260 |1.82 1.51 1.35|  0 1.0   0|   0     0 |mysqld               1903  14%   0    0 |python2              2714   14k 451B  0%|mysqld       194M|   0     0 |  15    7    0    7    0
Apr 01 00:07:08 ubuntu dstat.sh[2623]: 01-04 00:07:08| 14  11  27  44   4| 632M  290M 90.7M 2839M|6975B 1998B|   0  1020k|   0  87.0 | 838  1805 |1.82 1.51 1.35|  0 1.0 2.0|   0     0 |mysqld               1903  22%   0    0 |python2              2714   14k 459B  0%|mysqld       194M|   0     0 |  15    7    0    7    0
Apr 01 00:07:09 ubuntu dstat.sh[2623]: 01-04 00:07:09| 11  12  27  44   6| 632M  290M 90.8M 2839M|5141B 2106B|   0   868k|   0  71.0 | 669  1306 |1.75 1.50 1.35|1.0 1.0   0|   0     0 |mysqld               1903  24%   0    0 |python2              2714   14k 458B  0%|mysqld       194M|   0     0 |  15    7    0    7    0
Apr 01 00:07:10 ubuntu dstat.sh[2623]: 01-04 00:07:10|  7   5  38  47   3| 632M  289M 90.9M 2839M|4445B 1998B|   0   516k|   0  36.0 | 579  1210 |1.75 1.50 1.35|  0 2.0   0|   0     0 |mysqld               1903 5.5%   0    0 |python2              2714   14k 462B0.5%|mysqld       194M|   0     0 |  15    7    0    7    0
Apr 01 00:07:11 ubuntu dstat.sh[2623]: 01-04 00:07:11| 11   9  31  47   1| 632M  289M 91.0M 2839M|3620B 2160B|   0   468k|   0  44.0 | 485  1012 |1.75 1.50 1.35|1.0 1.0   0|   0     0 |mysqld               1903  20%   0    0 |python2              2714   14k 450B  0%|mysqld       194M|   0     0 |  15    7    0    7    0
Apr 01 00:07:12 ubuntu dstat.sh[2623]: 01-04 00:07:12|  5   6  29  60   0| 632M  289M 91.0M 2839M|4088B 1836B|   0   376k|   0  28.0 | 472  1044 |1.75 1.50 1.35|  0 3.0   0|   0     0 |mysqld               1903 8.5%   0    0 |python2              2714   14k 452B  0%|mysqld       194M|   0     0 |  15    7    0    7    0
Apr 01 00:07:13 ubuntu dstat.sh[2623]: 01-04 00:07:13|  4   3  44  47   1| 632M  289M 91.1M 2839M|3640B 2052B|   0   540k|   0  50.0 | 501  1062 |1.75 1.50 1.35|  0 1.0   0|   0     0 |mysqld               1903 4.0%   0    0 |python2              2714   14k 462B  0%|mysqld       194M|   0     0 |  15    7    0    7    0
Apr 01 00:07:14 ubuntu dstat.sh[2623]: 01-04 00:07:14|  4   2  43  43   8| 632M  289M 91.2M 2839M|7671B 1998B|   0   876k|   0  56.0 | 590  1182 |1.77 1.51 1.35|  0 1.0   0|   0     0 |keystone-manage      4021 3.0%1903B1336B|python2              2714   14k 462B0.5%|mysqld       194M|   0     0 |  15    7    0    7    0
Apr 01 00:07:15 ubuntu dstat.sh[2623]: 01-04 00:07:15|  2   5  46  45   3| 632M  288M 91.4M 2840M|7519B 2106B|   0   948k|   0  78.0 | 620  1417 |1.77 1.51 1.35|  0 1.0   0|   0     0 |mysqld               1903 4.0%   0    0 |python2              2714   13k 462B0.5%|mysqld       194M|   0     0 |  15    7    0    4    0
Apr 01 00:07:16 ubuntu dstat.sh[2623]: 01-04 00:07:16| 13   7  39  33   8| 633M  288M 91.5M 2839M|5156B 2148B|   0  1208k|   0  93.0 | 889  2258 |1.77 1.51 1.35|  0 1.0   0|   0     0 |mysqld               1903  15%   0    0 |keystone-manage      4021   11k6053B5.5%|mysqld       195M|   0     0 |  15    7    0    4    0
Apr 01 00:07:17 ubuntu dstat.sh[2623]: 01-04 00:07:17|  6   5  41  42   5| 633M  287M 91.7M 2840M|7464B 1998B|   0  1304k|   0   108 | 658  1562 |1.77 1.51 1.35|1.0 1.0   0|   0     0 |mysqld               1903 8.5%   0    0 |python2              2714   13k 464B  0%|mysqld       195M|   0     0 |  15    7    0    4    0
Apr 01 00:07:18 ubuntu dstat.sh[2623]: 01-04 00:07:18| 12   6  36  37   9| 633M  287M 91.9M 2839M|6082B 1944B|   0  1216k|   0  89.0 | 741  1717 |1.77 1.51 1.35|1.0 1.0 2.0|   0     0 |mysqld               1903  17%   0    0 |python2              2714   13k 470B0.5%|mysqld       195M|   0     0 |  15    7    0    4    0
Apr 01 00:07:19 ubuntu dstat.sh[2623]: 01-04 00:07:19|  9   7  32  43   9| 634M  287M 92.0M 2840M|4116B 2160B|   0  1260k|   0  99.0 | 754  1582 |1.79 1.52 1.36|1.0 1.0   0|   0     0 |mysqld               1903  16%   0    0 |python2              2714   13k 469B  0%|mysqld       195M|   0     0 |  15    7    0    4    0
Apr 01 00:07:20 ubuntu dstat.sh[2623]: 01-04 00:07:20| 10   8  31  45   6| 633M  286M 92.1M 2840M|7769B 2160B|   0  1100k|   0  80.0 | 636  1325 |1.79 1.52 1.36|2.0   0   0|   0     0 |mysqld               1903  15%   0    0 |python2              2714   13k 458B  0%|mysqld       196M|   0     0 |  15    7    0    4    0
Apr 01 00:07:21 ubuntu dstat.sh[2623]: 01-04 00:07:21| 37  22  17  18   7| 634M  285M 92.3M 2840M|6663B 1944B|   0   816k|   0  52.0 |1063  2364 |1.79 1.52 1.36|2.0 1.0   0|   0     0 |python2              1560  38% 256k 279k|python3.6            7760  267k 556k5.0%|mysqld       196M|   0     0 |  15    7    0    4    0
Apr 01 00:07:22 ubuntu dstat.sh[2623]: 01-04 00:07:22| 11  13  40  31   4| 634M  285M 92.5M 2840M|3922B 1890B|   0  1388k|   0   112 | 771  1937 |1.79 1.52 1.36|1.0   0   0|   0     0 |mysqld               1903  19%   0    0 |python2              1560   12k  14k1.5%|mysqld       196M|   0     0 |  15    7    0    4    0
Apr 01 00:07:23 ubuntu dstat.sh[2623]: 01-04 00:07:23| 11   8  37  40   6| 634M  284M 92.6M 2840M|6869B 2214B|   0  1200k|   0   101 | 916  1910 |1.79 1.52 1.36|  0 1.0   0|   0     0 |mysqld               1903  13%   0    0 |python2              2714   13k 465B  0%|mysqld       196M|   0     0 |  15    7    0    4    0
Apr 01 00:07:24 ubuntu dstat.sh[2623]: 01-04 00:07:24| 12   9  30  42   7| 634M  284M 92.8M 2840M|6639B 1986B|   0  1180k|   0   109 |1010  1446 |1.81 1.53 1.36|1.0   0   0|   0     0 |mysqld               1903  18%   0    0 |python2              2714   13k 466B  0%|mysqld       196M|   0     0 |  15    7    0    4    0
Apr 01 00:07:25 ubuntu dstat.sh[2623]: 01-04 00:07:25|  7   8  35  43   7| 635M  283M 93.0M 2840M|5054B 2160B|   0  1068k|   0  81.0 | 833  1232 |1.81 1.53 1.36|  0 1.0   0|   0     0 |mysqld               1903  12%   0    0 |python2              2714   13k 463B  0%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 00:07:26 ubuntu dstat.sh[2623]: 01-04 00:07:26| 13   9  33  37   7| 635M  283M 93.2M 2840M|4167B 1890B|   0  1344k|   0   101 |1057  1743 |1.81 1.53 1.36|  0 1.0   0|   0     0 |mysqld               1903  14%   0    0 |keystone-manage      4021 8958B6477B5.5%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 00:07:27 ubuntu dstat.sh[2623]: 01-04 00:07:27|  7   8  38  43   5| 635M  283M 93.3M 2840M|4497B 2214B|   0  1284k|   0  93.0 | 874  1385 |1.81 1.53 1.36|  0 1.0   0|   0     0 |mysqld               1903  11%   0    0 |python2              2714   13k 463B  0%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 00:07:28 ubuntu dstat.sh[2623]: 01-04 00:07:28|  6   5  41  47   2| 635M  282M 93.4M 2840M|4527B 2160B|   0   716k|   0  77.0 | 641  1124 |1.81 1.53 1.36|  0 1.0 2.0|   0     0 |mysqld               1903 8.0%   0    0 |python2              2714   13k 468B  0%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 00:07:29 ubuntu dstat.sh[2623]: 01-04 00:07:29|  4   1  43  51   1| 635M  282M 93.5M 2840M|3560B 1944B|   0   708k|   0  42.0 | 549  1089 |1.82 1.54 1.36|  0 1.0   0|   0     0 |keystone-manage      4021 2.0%4632B2773B|python2              2714   13k 462B0.5%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 00:07:30 ubuntu dstat.sh[2623]: 01-04 00:07:30|  4   1  45  49   1| 636M  282M 93.5M 2841M|4620B 2160B|   0   648k|   0  43.0 | 532   999 |1.82 1.54 1.36|  0 2.0   0|   0     0 |mysqld               1903 1.0%   0    0 |python2              2714   13k 461B  0%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 00:07:31 ubuntu dstat.sh[2623]: 01-04 00:07:31|  7   4  41  47   1| 636M  281M 93.7M 2841M|4274B 2160B|   0   768k|   0  59.0 | 615  1154 |1.82 1.54 1.36|  0 1.0   0|   0     0 |mysqld               1903 7.5%   0    0 |python2              2714   13k 462B0.5%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 00:07:32 ubuntu dstat.sh[2623]: 01-04 00:07:32|  1   1  32  65   1| 636M  281M 93.7M 2841M|4313B 2160B|   0   252k|   0  11.0 | 346   642 |1.82 1.54 1.36|  0 2.0   0|   0     0 |                                        |python2              2714   13k 461B  0%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 00:07:33 ubuntu dstat.sh[2623]: 01-04 00:07:33|  2   1  29  69   0| 636M  281M 93.7M 2841M|3531B 1944B|   0   700k|   0  41.0 | 366   655 |1.82 1.54 1.36|  0 1.0   0|   0     0 |accounts-daemon      881  0.5%   0    0 |python2              2714   13k 443B0.5%|mysqld       197M|   0     0 |  15    7    0    1    0
