-- Logs begin at Wed 2020-04-01 20:05:27 UTC, end at Wed 2020-04-01 21:42:24 UTC. --
Apr 01 20:48:08 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 20:48:09 ubuntu dstat.sh[1824]: [286B blob data]
Apr 01 20:48:09 ubuntu dstat.sh[1824]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 20:48:21 ubuntu dstat.sh[1824]: 01-04 20:48:21|  2   1   0  97   0| 625M  519M 87.8M 2629M|6087B 2160B|   0   460k|   0  58.0 | 349   548 |1.44 1.25 1.21|  0 2.0   0|   0     0 |python2              2129 0.5%  14k 444B|python2              2129   14k 444B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 20:48:22 ubuntu dstat.sh[1824]: 01-04 20:48:22|  2   1   2  95   0| 625M  519M 87.8M 2629M|7575B 1944B|   0  2812k|   0  74.0 | 363   578 |1.44 1.25 1.21|  0 2.0   0|   0     0 |kworker/u4:5         1790 0.5%   0    0 |python2              2129   14k 451B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 20:48:23 ubuntu dstat.sh[1824]: 01-04 20:48:23|  2   1  48  50   0| 625M  519M 87.8M 2629M|4317B 1944B|   0  1556k|   0  19.0 | 247   522 |1.44 1.25 1.21|  0 1.0   0|   0     0 |python2              2129 0.5%  14k 444B|python2              2129   14k 444B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 20:48:24 ubuntu dstat.sh[1824]: 01-04 20:48:24|  2   2  48  48   1| 625M  519M 87.9M 2629M|4155B 2160B|   0  1696k|   0  34.0 | 400   882 |1.49 1.26 1.22|  0 1.0   0|   0     0 |jbd2/vda1-8          301  0.5%   0    0 |python2              2129   14k 458B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 20:48:25 ubuntu dstat.sh[1824]: 01-04 20:48:25|  2   1  40  55   2| 625M  518M 88.0M 2629M|5603B 1944B|   0  1024k|   0  49.0 | 475   832 |1.49 1.26 1.22|  0 1.0   0|   0     0 |kworker/1:1H         300  1.5%   0    0 |python2              2129   14k 462B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 20:48:26 ubuntu dstat.sh[1824]: 01-04 20:48:26|  3   1  48  48   0| 625M  518M 88.1M 2630M|4343B 2160B|   0   652k|   0  45.0 | 526   959 |1.49 1.26 1.22|  0 1.0 2.0|   0     0 |mysqld               1081 0.5%   0    0 |python2              2129   14k 457B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 20:48:27 ubuntu dstat.sh[1824]: 01-04 20:48:27|  2   1  49  48   1| 625M  517M 88.2M 2630M|5852B 2160B|   0   800k|   0  52.0 | 518   971 |1.49 1.26 1.22|  0 1.0   0|   0     0 |mysqld               1081 0.5%   0    0 |python2              2129   14k 451B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 20:48:28 ubuntu dstat.sh[1824]: 01-04 20:48:28|  2   1  44  53   0| 626M  517M 88.3M 2630M|4291B 1944B|   0   744k|   0  52.0 | 502  1047 |1.49 1.26 1.22|  0 1.0   0|   0     0 |python2              2129 1.0%  14k 462B|python2              2129   14k 462B1.0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 20:48:29 ubuntu dstat.sh[1824]: 01-04 20:48:29|  3   1  48  49   0| 626M  516M 88.5M 2630M|4560B 2160B|   0   848k|   0  61.0 | 606  1107 |1.53 1.27 1.22|  0 2.0   0|   0     0 |mysqld               1081 1.0%   0    0 |python2              2129   14k 452B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 20:48:30 ubuntu dstat.sh[1824]: 01-04 20:48:30| 10   6  36  49   0| 627M  515M 88.7M 2630M|4953B 2160B|   0   940k|   0  93.0 | 781  1359 |1.53 1.27 1.22|  0 1.0   0|   0     0 |mysqld               1081  12%   0    0 |python2              2129   14k 452B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 20:48:31 ubuntu dstat.sh[1824]: 01-04 20:48:31| 13  12  31  44   1| 627M  515M 88.9M 2630M|4206B 1728B|   0   792k|   0  84.0 | 873  1242 |1.53 1.27 1.22|  0 1.0   0|   0     0 |mysqld               1081  22%   0    0 |python2              2129   14k 464B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 20:48:32 ubuntu dstat.sh[1824]: 01-04 20:48:32|  9   6  39  46   0| 627M  514M 89.1M 2630M|4222B 2160B|   0   632k|   0  63.0 | 788  1280 |1.53 1.27 1.22|1.0 1.0   0|   0     0 |mysqld               1081  12%   0    0 |python2              2129   14k 452B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 20:48:33 ubuntu dstat.sh[1824]: 01-04 20:48:33|  8   8  27  58   0| 628M  513M 89.1M 2630M|4890B 1944B|   0  8284k|   0   148 | 660  1042 |1.53 1.27 1.22|  0 1.0   0|   0     0 |mysqld               1081  12%   0    0 |python2              2129   14k 454B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 20:48:34 ubuntu dstat.sh[1824]: 01-04 20:48:34|  7   6  37  49   1| 628M  514M 89.3M 2630M|4997B 1944B|   0  2496k|   0  83.0 | 669  1199 |1.57 1.28 1.23|  0 1.0   0|   0     0 |mysqld               1081  11%   0    0 |python2              2129   14k 463B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 20:48:35 ubuntu dstat.sh[1824]: 01-04 20:48:35|  8   7  45  38   4| 628M  513M 89.6M 2630M|4357B 1944B|   0  1012k|   0  96.0 | 830  1654 |1.57 1.28 1.23|  0 1.0   0|   0     0 |mysqld               1081  14%   0    0 |python2              2129   14k 459B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 20:48:36 ubuntu dstat.sh[1824]: 01-04 20:48:36|  3   5  46  42   3| 628M  512M 89.7M 2630M|4009B 1986B|   0  1160k|   0  88.0 | 755  1447 |1.57 1.28 1.23|  0 1.0 2.0|   0     0 |mysqld               1081 5.5%   0    0 |python2              2129   14k 469B1.0%|mysqld       189M|   0     0 |  16    7    0    6    0
Apr 01 20:48:37 ubuntu dstat.sh[1824]: 01-04 20:48:37|  7   6  33  50   5| 629M  512M 89.9M 2630M|5580B 1944B|   0  1048k|   0  89.0 | 578  1404 |1.57 1.28 1.23|  0 1.0   0|   0     0 |mysqld               1081  11%   0    0 |python2              2129   14k 463B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 20:48:38 ubuntu dstat.sh[1824]: 01-04 20:48:38|  8   7  38  44   4| 629M  511M 90.0M 2630M|4118B 2160B|   0   808k|   0  52.0 | 628  1666 |1.57 1.28 1.23|  0 2.0   0|   0     0 |mysqld               1081 9.5%   0    0 |python2              2129   14k 462B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 20:48:39 ubuntu dstat.sh[1824]: 01-04 20:48:39|  7   7  25  60   1| 629M  511M 90.1M 2630M|4772B 1998B|   0  1236k|   0  53.0 | 547  1100 |1.60 1.30 1.23|1.0 1.0   0|   0     0 |mysqld               1081  12%   0    0 |python2              2129   14k 469B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 20:48:40 ubuntu dstat.sh[1824]: 01-04 20:48:40| 14  14  41  28   2| 629M  510M 90.2M 2630M|3848B 2106B|   0  1068k|   0  73.0 | 760  1374 |1.60 1.30 1.23|  0 1.0   0|   0     0 |mysqld               1081  24%   0    0 |python2              2129   14k 453B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 20:48:41 ubuntu dstat.sh[1824]: 01-04 20:48:41|  6   4  42  45   3| 630M  510M 90.4M 2630M|4043B 2202B|   0   972k|   0  68.0 | 705  1372 |1.60 1.30 1.23|  0 1.0   0|   0     0 |mysqld               1081 7.5%   0    0 |python2              2129   14k 463B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 20:48:42 ubuntu dstat.sh[1824]: 01-04 20:48:42|  6   5  46  42   0| 631M  443M 90.5M 2695M|3765B 1944B|   0  9228k|   0  73.0 | 651  1292 |1.60 1.30 1.23|  0 1.0   0|   0     0 |mysqld               1081 4.0%   0    0 |python2              2129   14k 457B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 20:48:43 ubuntu dstat.sh[1824]: 01-04 20:48:43|  2   1  46  51   1| 631M  443M 90.5M 2695M|5063B 2160B|   0    56M|   0  58.0 | 299   606 |1.60 1.30 1.23|  0 2.0   0|   0     0 |jbd2/vda1-8          301  0.5%   0    0 |python2              2129   14k 463B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 20:48:44 ubuntu dstat.sh[1824]: 01-04 20:48:44|  1   1  42  55   1| 631M  443M 90.5M 2695M|3683B 1944B|   0  1340k|   0   132 | 325   587 |1.71 1.32 1.24|  0 2.0   0|   0     0 |conntrackd           170221.0%   0    0 |python2              2129   14k 454B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 20:48:45 ubuntu dstat.sh[1824]: 01-04 20:48:45|  2   3  48  47   1| 631M  443M 90.6M 2695M|  10k 2160B|   0   860k|   0  70.0 | 479   845 |1.71 1.32 1.24|  0 1.0   0|   0     0 |mysqld               1081 1.5%   0    0 |python2              2129   14k 469B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 20:48:46 ubuntu dstat.sh[1824]: 01-04 20:48:46|  4   1  46  48   1| 631M  442M 90.7M 2695M|4868B 1944B|   0  1116k|   0  82.0 | 575  1217 |1.71 1.32 1.24|  0 1.0 2.0|   0     0 |keystone-manage      3227 1.5%3060B1683B|python2              2129   14k 469B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 20:48:47 ubuntu dstat.sh[1824]: 01-04 20:48:47|  4   2  47  47   1| 632M  441M 90.9M 2695M|4975B 2160B|   0   968k|   0  71.0 | 605  1112 |1.71 1.32 1.24|1.0 1.0   0|   0     0 |mysqld               1081 3.5%   0    0 |python2              2129   14k 462B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 20:48:48 ubuntu dstat.sh[1824]: 01-04 20:48:48|  2   3  42  52   1| 632M  441M 91.0M 2695M|4640B 2160B|   0   620k|   0  45.0 | 483   954 |1.71 1.32 1.24|  0 1.0   0|   0     0 |mysqld               1081 1.5%   0    0 |python2              2129   14k 461B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 20:48:49 ubuntu dstat.sh[1824]: 01-04 20:48:49| 10   6  37  46   1| 632M  441M 91.0M 2695M|4062B 1944B|   0   384k|   0  34.0 | 531  1036 |1.82 1.35 1.25|  0 1.0   0|   0     0 |mysqld               1081  14%   0    0 |python2              2129   14k 467B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 20:48:50 ubuntu dstat.sh[1824]: 01-04 20:48:50|  4   2  37  56   2| 632M  440M 91.1M 2695M|4079B 2160B|   0  1704k|   0  90.0 | 587   932 |1.82 1.35 1.25|1.0 1.0   0|   0     0 |mysqld               1081 2.5%   0    0 |python2              2129   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 20:48:51 ubuntu dstat.sh[1824]: 01-04 20:48:51|  3   3  46  48   1| 632M  440M 91.3M 2696M|4935B 2160B|   0   956k|   0  62.0 | 664  1161 |1.82 1.35 1.25|  0 1.0   0|   0     0 |mysqld               1081 1.0%   0    0 |python2              2129   14k 450B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 20:48:52 ubuntu dstat.sh[1824]: 01-04 20:48:52|  4   3  48  44   1| 633M  439M 91.5M 2696M|  11k 1944B|   0  1140k|   0  90.0 | 932  1507 |1.82 1.35 1.25|  0 1.0   0|   0     0 |mysqld               1081 2.0%   0    0 |python2              2129   14k 464B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 20:48:53 ubuntu dstat.sh[1824]: 01-04 20:48:53| 15  10  31  43   2| 633M  439M 91.7M 2696M|8834B 2160B|   0  1192k|   0   111 |1017  1558 |1.82 1.35 1.25|1.0 1.0   0|   0     0 |mysqld               1081  22%   0    0 |python2              2129   14k 465B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 20:48:54 ubuntu dstat.sh[1824]: 01-04 20:48:54|  3   3  10  85   0| 633M  439M 91.7M 2696M|6057B 2160B|   0   204k|   0  11.0 | 400   761 |1.91 1.38 1.26|  0 2.0   0|   0     0 |mysqld               1081 1.5%   0    0 |python2              2129   14k 451B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 20:48:55 ubuntu dstat.sh[1824]: 01-04 20:48:55|  3   2  17  78   0| 633M  439M 91.8M 2696M|6197B 1944B|   0  1108k|   0  65.0 | 522   792 |1.91 1.38 1.26|1.0 1.0   0|   0     0 |mysqld               1081 4.5%   0    0 |python2              2129   14k 458B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 20:48:56 ubuntu dstat.sh[1824]: 01-04 20:48:56| 10   4  40  46   1| 633M  438M 91.9M 2696M|4426B 2160B|   0   712k|   0  52.0 | 703  1217 |1.91 1.38 1.26|1.0   0 2.0|   0     0 |mysqld               1081 8.5%   0    0 |python2              2129   14k 469B0.5%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 01 20:48:57 ubuntu dstat.sh[1824]: 01-04 20:48:57|  3   2  48  47   0| 633M  438M 92.0M 2696M|5688B 2160B|   0   660k|   0  47.0 | 551   939 |1.91 1.38 1.26|  0 1.0   0|   0     0 |mysqld               1081 1.0%   0    0 |python2              2129   14k 451B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 20:48:58 ubuntu dstat.sh[1824]: 01-04 20:48:58| 10   9  38  42   1| 633M  438M 92.1M 2696M|4993B 2160B|   0   752k|   0  58.0 | 705  1146 |1.91 1.38 1.26|2.0   0   0|   0     0 |mysqld               1081  15%   0    0 |python2              2129   14k 462B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 20:48:59 ubuntu dstat.sh[1824]: 01-04 20:48:59| 12   7  40  40   0| 634M  437M 92.2M 2696M|4647B 2160B|   0  1144k|   0  87.0 | 837  1595 |2.00 1.41 1.27|  0 1.0   0|   0     0 |mysqld               1081  17%   0    0 |python2              2129   14k 450B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 20:49:00 ubuntu dstat.sh[1824]: 01-04 20:49:00|  7   5  39  49   0| 634M  437M 92.4M 2696M|5304B 2160B|   0   832k|   0  72.0 | 710  1237 |2.00 1.41 1.27|  0 1.0   0|   0     0 |mysqld               1081 8.0%   0    0 |python2              2129   14k 458B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 20:49:01 ubuntu dstat.sh[1824]: 01-04 20:49:01| 11   7  44  37   1| 634M  437M 92.5M 2696M|6269B 2160B|   0  1028k|   0  83.0 | 896  1745 |2.00 1.41 1.27|  0 1.0   0|   0     0 |mysqld               1081  13%   0    0 |python2              2129   14k 465B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 20:49:02 ubuntu dstat.sh[1824]: 01-04 20:49:02|  8   7  44  41   1| 634M  436M 92.8M 2696M|7291B 1944B|   0  1480k|   0   122 | 934  1725 |2.00 1.41 1.27|  0 1.0   0|   0     0 |mysqld               1081  11%   0    0 |python2              2129   14k 460B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 20:49:03 ubuntu dstat.sh[1824]: 01-04 20:49:03|  6   3  46  46   0| 634M  436M 93.0M 2696M|3632B 2160B|   0  1480k|   0   108 | 816  1422 |2.00 1.41 1.27|  0 1.0   0|   0     0 |mysqld               1081 4.0%   0    0 |python2              2129   13k 450B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 20:49:04 ubuntu dstat.sh[1824]: 01-04 20:49:04| 14  11  32  43   1| 635M  435M 93.2M 2696M|4288B 2160B|   0  1348k|   0   101 | 990  2239 |2.00 1.42 1.27|  0 1.0   0|   0     0 |mysqld               1081  16%   0    0 |keystone-manage      3227   11k6053B4.0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 20:49:05 ubuntu dstat.sh[1824]: 01-04 20:49:05| 13   9  42  37   0| 635M  435M 93.3M 2696M|4034B 2038B|   0  1196k|   0  91.0 | 737  1483 |2.00 1.42 1.27|1.0 1.0   0|   0     0 |mysqld               1081  18%   0    0 |python2              2129   13k 456B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 20:49:06 ubuntu dstat.sh[1824]: 01-04 20:49:06| 15  12  32  40   2| 635M  434M 93.5M 2696M|6747B 2160B|   0  1472k|   0   105 | 942  1631 |2.00 1.42 1.27|  0 1.0 2.0|   0     0 |mysqld               1081  22%   0    0 |python2              2129   13k 468B0.5%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 20:49:07 ubuntu dstat.sh[1824]: 01-04 20:49:07|  9   9  36  46   1| 635M  434M 93.6M 2696M|4353B 2160B|   0  1188k|   0  77.0 | 632  1188 |2.00 1.42 1.27|1.0 1.0   0|   0     0 |mysqld               1081  14%   0    0 |python2              2129   13k 453B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 20:49:08 ubuntu dstat.sh[1824]: 01-04 20:49:08| 25  12  27  36   2| 635M  433M 93.8M 2696M|4391B 1944B|   0  1512k|   0   107 | 905  2262 |2.00 1.42 1.27|2.0 1.0   0|   0     0 |mysqld               1081  17%   0    0 |python3.6            8291  129k 261k1.5%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 20:49:09 ubuntu dstat.sh[1824]: 01-04 20:49:09| 30  19  24  25   2| 636M  432M 93.9M 2697M|9084B 2160B|   0  1052k|   0  61.0 | 905  1381 |2.00 1.43 1.28|1.0   0   0|   0     0 |python2              1705  26% 203k 221k|python3.6            8291  138k 296k2.0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 20:49:10 ubuntu dstat.sh[1824]: 01-04 20:49:10|  7   8  28  55   2| 636M  432M 94.0M 2697M|4854B 2160B|   0  1432k|   0  70.0 | 538  1010 |2.00 1.43 1.28|  0 2.0   0|   0     0 |mysqld               1081  13%   0    0 |python2              2129   13k 459B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 20:49:11 ubuntu dstat.sh[1824]: 01-04 20:49:11|  7   6  29  54   3| 636M  432M 94.1M 2697M|3555B 1944B|   0  1100k|   0  53.0 | 656  1283 |2.00 1.43 1.28|1.0 1.0   0|   0     0 |mysqld               1081 8.5%   0    0 |python2              2129   13k 465B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 20:49:12 ubuntu dstat.sh[1824]: 01-04 20:49:12| 11  10  43  34   1| 636M  431M 94.3M 2697M|4927B 2160B|   0  1332k|   0  99.0 | 761  1825 |2.00 1.43 1.28|1.0 1.0   0|   0     0 |mysqld               1081  18%   0    0 |python2              2129   13k 467B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 20:49:13 ubuntu dstat.sh[1824]: 01-04 20:49:13| 10   8  39  41   2| 637M  431M 94.4M 2697M|5084B 2160B|   0  1600k|   0   117 | 845  1886 |2.00 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1081  14%   0    0 |python2              2129   13k 467B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 20:49:14 ubuntu dstat.sh[1824]: 01-04 20:49:14|  7   5  44  41   2| 637M  430M 94.6M 2697M|4307B 1944B|   0  1444k|   0   101 | 828  1867 |2.00 1.44 1.28|  0 1.0   0|   0     0 |mysqld               1081 6.0%   0    0 |python2              2129   13k 460B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 20:49:15 ubuntu dstat.sh[1824]: 01-04 20:49:15|  9   5  43  42   2| 637M  430M 94.7M 2697M|5678B 2106B|   0  1240k|   0   111 | 818  1566 |2.00 1.44 1.28|  0 1.0   0|   0     0 |mysqld               1081 8.0%   0    0 |python2              2129   13k 454B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 20:49:16 ubuntu dstat.sh[1824]: 01-04 20:49:16| 13   9  34  43   2| 637M  429M 95.0M 2697M|3581B 1998B|   0  1712k|   0   110 | 874  1802 |2.00 1.44 1.28|  0 1.0 2.0|   0     0 |mysqld               1081  15%   0    0 |python2              2129   13k 473B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 20:49:17 ubuntu dstat.sh[1824]: 01-04 20:49:17|  8   6  39  41   5| 637M  429M 95.1M 2697M|3487B 1944B|   0  1620k|   0   109 | 863  1560 |2.00 1.44 1.28|4.0 1.0   0|   0     0 |mysqld               1081  12%   0    0 |python2              2129   13k 460B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 20:49:18 ubuntu dstat.sh[1824]: 01-04 20:49:18|  5   5  47  43   1| 638M  428M 95.3M 2698M|5045B 2160B|   0  1500k|   0  95.0 | 772  1285 |2.00 1.44 1.28|  0 1.0   0|   0     0 |mysqld               1081 3.5%   0    0 |python2              2129   13k 459B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 20:49:19 ubuntu dstat.sh[1824]: 01-04 20:49:19|  7   7  45  40   2| 638M  427M 95.6M 2698M|3240B 1944B|   0  1608k|   0   113 | 862  1726 |2.08 1.46 1.29|  0 1.0   0|   0     0 |mysqld               1081 8.5%   0    0 |python2              2129   13k 449B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 20:49:20 ubuntu dstat.sh[1824]: 01-04 20:49:20| 13   7  46  32   1| 638M  427M 95.8M 2698M|5289B 1944B|   0  1576k|   0   109 |1064  2436 |2.08 1.46 1.29|1.0   0   0|   0     0 |mysqld               1081  13%   0    0 |keystone-manage      3227 8626B5555B5.0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 20:49:21 ubuntu dstat.sh[1824]: 01-04 20:49:21| 11   8  41  40   1| 639M  426M 96.0M 2698M|4233B 1944B|   0  1400k|   0  98.0 | 861  1684 |2.08 1.46 1.29|  0 1.0   0|   0     0 |mysqld               1081  14%   0    0 |python2              2129   13k 465B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 20:49:22 ubuntu dstat.sh[1824]: 01-04 20:49:22| 10   7  41  40   1| 639M  426M 96.2M 2698M|2991B 1944B|   0  1212k|   0  90.0 | 747  1227 |2.08 1.46 1.29|1.0 2.0   0|   0     0 |mysqld               1081  15%   0    0 |python2              2129   13k 470B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
