-- Logs begin at Mon 2020-02-24 18:12:16 UTC, end at Tue 2020-02-25 10:41:20 UTC. --
Feb 25 09:48:46 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 25 09:48:47 ubuntu dstat.sh[13495]: [286B blob data]
Feb 25 09:48:47 ubuntu dstat.sh[13495]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 25 09:49:20 ubuntu dstat.sh[13495]: 25-02 09:49:20|  4   3  39  54   1| 666M  230M  114M 2812M|5101B 1944B|   0   936k|   0  49.0 | 494  1113 |2.55 1.68 1.42|  0 1.0   0|   0     0 |mysqld               127742.5%   0    0 |python2              13648  14k 459B  0%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 25 09:49:21 ubuntu dstat.sh[13495]: 25-02 09:49:21|  9   9  35  45   3| 667M  229M  114M 2812M|3825B 1944B|   0  1272k|   0  95.0 | 607  1257 |2.55 1.68 1.42|  0 1.0   0|   0     0 |mysqld               12774 16%   0    0 |python2              13648  14k 463B  0%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 25 09:49:22 ubuntu dstat.sh[13495]: 25-02 09:49:22| 12   9  35  40   5| 667M  229M  114M 2812M|4604B 1944B|   0  1252k|   0   106 | 726  1766 |2.43 1.67 1.42|1.0 1.0   0|   0     0 |mysqld               12774 19%   0    0 |python2              13648  14k 464B  0%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 25 09:49:23 ubuntu dstat.sh[13495]: 25-02 09:49:23|  3   2  40  52   2| 667M  229M  114M 2812M|3796B 1944B|   0   596k|   0  34.0 | 404   967 |2.43 1.67 1.42|  0 1.0   0|   0     0 |keystone-manage      149102.0%4215B2603B|python2              13648  14k 466B0.5%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 25 09:49:24 ubuntu dstat.sh[13495]: 25-02 09:49:24|  2   2  38  54   5| 667M  229M  114M 2812M|6314B 1944B|   0   820k|   0  44.0 | 440   807 |2.43 1.67 1.42|  0 1.0   0|   0     0 |jbd2/vda1-8          302  1.0%   0    0 |python2              13648  14k 462B  0%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 25 09:49:25 ubuntu dstat.sh[13495]: 25-02 09:49:25|  8   8  33  37  15| 667M  228M  114M 2812M|5523B 1984B|   0   728k|   0  47.0 | 584  1242 |2.43 1.67 1.42|1.0 1.0   0|   0     0 |mysqld               12774 16%   0    0 |python2              13648  14k 462B  0%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 25 09:49:26 ubuntu dstat.sh[13495]: 25-02 09:49:26| 16  22  15  39   8| 668M  228M  114M 2812M|5971B 1782B|   0   496k|   0  39.0 | 622   912 |2.43 1.67 1.42|1.0 2.0 2.0|   0     0 |mysqld               12774 38%   0    0 |python2              13648  14k 470B0.5%|mysqld       194M|   0     0 |  16    7    0    5    0
Feb 25 09:49:27 ubuntu dstat.sh[13495]: 25-02 09:49:27| 25  27  19  29   1| 668M  228M  114M 2812M|3933B 2160B|   0   404k|   0  17.0 | 480   561 |2.63 1.73 1.44|1.0 1.0   0|   0     0 |mysqld               12774 49%   0    0 |python2              13648  14k 476B  0%|mysqld       194M|   0     0 |  16    7    0    5    0
Feb 25 09:49:28 ubuntu dstat.sh[13495]: 25-02 09:49:28| 11  11  46  28   3| 668M  227M  114M 2812M|3843B 1944B|   0  1136k|   0  72.0 | 665  1207 |2.63 1.73 1.44|  0 1.0   0|   0     0 |mysqld               12774 19%   0    0 |python2              13648  14k 458B  0%|mysqld       194M|   0     0 |  16    7    0    5    0
Feb 25 09:49:29 ubuntu dstat.sh[13495]: 25-02 09:49:29|  8   5  38  39   9| 668M  227M  114M 2812M|4187B 1566B|   0  1804k|   0  90.0 | 473   873 |2.63 1.73 1.44|  0 1.0   0|   0     0 |mysqld               12774 14%   0    0 |python2              13648  14k 465B0.5%|mysqld       194M|   0     0 |  16    7    0    5    0
Feb 25 09:49:30 ubuntu dstat.sh[13495]: 25-02 09:49:30|  6   7  35  41  12| 668M  227M  115M 2812M|4927B 2176B|   0  1140k|   0  89.0 | 640  1393 |2.63 1.73 1.44|  0 1.0   0|   0     0 |mysqld               127749.0%   0    0 |python2              13648  14k 463B  0%|mysqld       194M|   0     0 |  16    7    0    5    0
Feb 25 09:49:31 ubuntu dstat.sh[13495]: 25-02 09:49:31| 10  10  30  41   9| 668M  227M  115M 2812M|3819B 1944B|   0  1192k|   0   105 | 681  1553 |2.63 1.73 1.44|  0 1.0   0|   0     0 |mysqld               12774 18%   0    0 |python2              13648  14k 471B  0%|mysqld       194M|   0     0 |  16    7    0    5    0
Feb 25 09:49:32 ubuntu dstat.sh[13495]: 25-02 09:49:32|  6   6  38  44   5| 668M  226M  115M 2812M|6274B 1728B|   0  1556k|   0   110 | 767  1607 |2.58 1.73 1.44|  0 1.0   0|   0     0 |mysqld               127747.5%   0    0 |python2              13648  14k 466B0.5%|mysqld       194M|   0     0 |  16    7    0    5    0
Feb 25 09:49:33 ubuntu dstat.sh[13495]: 25-02 09:49:33| 13  13  34  30  10| 668M  226M  115M 2812M|6790B 1944B|   0   920k|   0  77.0 | 833  1397 |2.58 1.73 1.44|  0 1.0   0|   0     0 |mysqld               12774 25%   0    0 |python2              13648  14k 465B  0%|mysqld       194M|   0     0 |  16    7    0    5    0
Feb 25 09:49:34 ubuntu dstat.sh[13495]: 25-02 09:49:34| 11  11  38  30   9| 669M  225M  115M 2812M|4320B 1944B|   0   980k|   0  62.0 | 873  1314 |2.58 1.73 1.44|1.0   0   0|   0     0 |mysqld               12774 17%   0    0 |python2              13648  14k 466B  0%|mysqld       195M|   0     0 |  16    7    0    5    0
Feb 25 09:49:35 ubuntu dstat.sh[13495]: 25-02 09:49:35|  6   6  35  42  12| 669M  225M  115M 2813M|4386B 1728B|   0   932k|   0  60.0 | 788  1254 |2.58 1.73 1.44|  0 1.0   0|   0     0 |mysqld               12774 12%   0    0 |python2              13648  14k 454B0.5%|mysqld       195M|   0     0 |  16    7    0    5    0
Feb 25 09:49:36 ubuntu dstat.sh[13495]: 25-02 09:49:36| 11  10  36  34   9| 669M  225M  116M 2812M|4943B 1944B|   0   996k|   0  75.0 | 811  1251 |2.58 1.73 1.44|  0 1.0 2.0|   0     0 |mysqld               12774 20%   0    0 |python2              13648  14k 465B0.5%|mysqld       195M|   0     0 |  16    7    0    4    0
Feb 25 09:49:37 ubuntu dstat.sh[13495]: 25-02 09:49:37|  8   7  36  39  10| 669M  224M  116M 2813M|3331B 1944B|   0  1524k|   0   107 | 741  1345 |2.62 1.75 1.45|  0 1.0   0|   0     0 |mysqld               12774 13%   0    0 |python2              13648  14k 478B  0%|mysqld       195M|   0     0 |  16    7    0    4    0
Feb 25 09:49:38 ubuntu dstat.sh[13495]: 25-02 09:49:38| 12  15  24  42   7| 669M  224M  116M 2812M|4057B 1944B|   0   852k|   0  71.0 | 605   936 |2.62 1.75 1.45|1.0   0   0|   0     0 |mysqld               12774 29%   0    0 |python2              13648  14k 466B0.5%|mysqld       195M|   0     0 |  16    7    0    3    0
Feb 25 09:49:39 ubuntu dstat.sh[13495]: 25-02 09:49:39| 30  20  18  20  13| 670M  223M  116M 2813M|5502B 1944B|   0   832k|   0  58.0 | 832  2217 |2.62 1.75 1.45|2.0   0   0|   0     0 |python2              14381 22% 148k 162k|python3.6            20027 215k 435k5.0%|mysqld       195M|   0     0 |  16    7    0    3    0
Feb 25 09:49:40 ubuntu dstat.sh[13495]: 25-02 09:49:40| 18  18  25  29  10| 670M  222M  116M 2813M|3523B 1944B|   0  1148k|   0  79.0 | 856  1273 |2.62 1.75 1.45|1.0 1.0   0|   0     0 |python2              14381 20% 120k 131k|python2              14381 120k 131k 20%|mysqld       195M|   0     0 |  16    7    0    3    0
Feb 25 09:49:41 ubuntu dstat.sh[13495]: 25-02 09:49:41| 11  11  38  30  11| 670M  222M  116M 2813M|6280B 1944B|   0  1380k|   0   107 |1033  2303 |2.62 1.75 1.45|1.0 1.0   0|   0     0 |mysqld               12774 16%   0    0 |python2              13648  14k 473B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Feb 25 09:49:42 ubuntu dstat.sh[13495]: 25-02 09:49:42|  9  12  34  36   8| 671M  221M  117M 2813M|4925B 1944B|   0  1568k|   0   131 | 943  1839 |2.65 1.77 1.46|  0 1.0   0|   0     0 |mysqld               12774 19%   0    0 |python2              13648  14k 466B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Feb 25 09:49:43 ubuntu dstat.sh[13495]: 25-02 09:49:43|  6   6  40  38   9| 671M  221M  117M 2813M|4960B 1728B|   0  1128k|   0  83.0 | 760  1238 |2.65 1.77 1.46|  0 1.0   0|   0     0 |mysqld               12774 11%   0    0 |python2              13648  14k 462B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Feb 25 09:49:44 ubuntu dstat.sh[13495]: 25-02 09:49:44| 15  13  28  33  12| 671M  220M  117M 2813M|7696B 1944B|   0  1240k|   0  86.0 | 865  1677 |2.65 1.77 1.46|  0 1.0   0|   0     0 |mysqld               12774 21%   0    0 |python2              13648  14k 466B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Feb 25 09:49:45 ubuntu dstat.sh[13495]: 25-02 09:49:45| 17   7  47  25   4| 671M  220M  117M 2814M|6913B 1944B|   0  1668k|   0   117 | 746  1650 |2.65 1.77 1.46|  0 1.0   0|   0     0 |mysqld               12774 16%   0    0 |python2              13648  14k 466B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Feb 25 09:49:46 ubuntu dstat.sh[13495]: 25-02 09:49:46|  9   6  43  35   7| 671M  219M  117M 2814M|  12k 1944B|   0  1724k|   0   116 | 814  2078 |2.65 1.77 1.46|  0 1.0 2.0|   0     0 |mysqld               127749.0%   0    0 |python2              13648  14k 472B0.5%|mysqld       197M|   0     0 |  16    7    0    3    0
Feb 25 09:49:47 ubuntu dstat.sh[13495]: 25-02 09:49:47| 10  11  34  41   5| 672M  218M  118M 2814M|5852B 1836B|   0  1488k|   0   103 | 776  1523 |2.60 1.78 1.46|  0 1.0   0|   0     0 |mysqld               12774 17%   0    0 |python2              13648  14k 472B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Feb 25 09:49:48 ubuntu dstat.sh[13495]: 25-02 09:49:48| 11   6  40  41   2| 672M  218M  118M 2814M|5348B 2052B|   0  1648k|   0   116 | 772  1398 |2.60 1.78 1.46|  0 2.0   0|   0     0 |mysqld               12774 14%   0    0 |python2              13648  14k 467B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Feb 25 09:49:49 ubuntu dstat.sh[13495]: 25-02 09:49:49|  6   5  41  46   1| 672M  217M  118M 2814M|4105B 1944B|   0  1280k|   0  88.0 | 684  1284 |2.60 1.78 1.46|  0 1.0   0|   0     0 |mysqld               127746.0%   0    0 |python2              13648  14k 466B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Feb 25 09:49:50 ubuntu dstat.sh[13495]: 25-02 09:49:50|  7   9  10  72   1| 672M  217M  118M 2814M|4530B 1944B|   0   420k|   0  51.0 | 387   527 |2.60 1.78 1.46|1.0 1.0   0|   0     0 |mysqld               12774 15%   0    0 |python2              13648  14k 452B0.5%|mysqld       197M|   0     0 |  16    7    0    3    0
Feb 25 09:49:51 ubuntu dstat.sh[13495]: 25-02 09:49:51| 23  29  39   9   1| 672M  217M  118M 2814M|4597B 1944B|   0  1760k|   0  66.0 | 568   640 |2.60 1.78 1.46|1.0 2.0   0|   0     0 |mysqld               12774 50%   0    0 |python2              13648  14k 468B0.5%|mysqld       197M|   0     0 |  16    7    0    3    0
Feb 25 09:49:52 ubuntu dstat.sh[13495]: 25-02 09:49:52|  8   3  36  49   3| 672M  217M  118M 2814M|5135B 1944B|   0  1204k|   0  50.0 | 752  1390 |2.47 1.76 1.46|  0 1.0   0|   0     0 |keystone-manage      149106.0%6882B4410B|python2              13648  14k 464B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Feb 25 09:49:53 ubuntu dstat.sh[13495]: 25-02 09:49:53| 16  16  33  34   1| 672M  216M  118M 2814M|4649B 1944B|   0  1088k|   0  77.0 | 661  1207 |2.47 1.76 1.46|  0 1.0   0|   0     0 |mysqld               12774 29%   0    0 |python2              13648  14k 452B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Feb 25 09:49:54 ubuntu dstat.sh[13495]: 25-02 09:49:54|  8   7  41  41   3| 673M  216M  118M 2814M|5529B 1944B|   0   880k|   0  48.0 | 567  1012 |2.47 1.76 1.46|  0 1.0   0|   0     0 |mysqld               12774 13%   0    0 |python2              13648  14k 466B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Feb 25 09:49:55 ubuntu dstat.sh[13495]: 25-02 09:49:55|  2   2  43  53   1| 673M  216M  118M 2814M|6309B 1944B|   0   504k|   0  34.0 | 434   831 |2.47 1.76 1.46|  0 1.0   0|   0     0 |jbd2/vda1-8          302  0.5%   0    0 |python2              13648  14k 462B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Feb 25 09:49:56 ubuntu dstat.sh[13495]: 25-02 09:49:56| 11  10  36  39   3| 673M  216M  118M 2814M|7696B 1944B|   0  1256k|   0  75.0 | 725  1296 |2.47 1.76 1.46|  0 1.0 2.0|   0     0 |mysqld               12774 19%   0    0 |python2              13648  13k 462B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Feb 25 09:49:57 ubuntu dstat.sh[13495]: 25-02 09:49:57|  4   5  44  45   4| 673M  215M  119M 2814M|8346B 1986B|   0   964k|   0  66.0 | 642  1187 |2.43 1.77 1.46|1.0   0   0|   0     0 |mysqld               127746.0%   0    0 |python2              13648  13k 471B0.5%|mysqld       198M|   0     0 |  16    7    0    2    0
Feb 25 09:49:58 ubuntu dstat.sh[13495]: 25-02 09:49:58| 12  13  37  31   7| 673M  215M  119M 2814M|4771B 1674B|   0   628k|   0  46.0 | 654  1211 |2.43 1.77 1.46|  0 2.0   0|   0     0 |mysqld               12774 22%   0    0 |python2              13648  14k 463B  0%|mysqld       198M|   0     0 |  16    7    0    2    0
Feb 25 09:49:59 ubuntu dstat.sh[13495]: 25-02 09:49:59|  2   2  32  63   3| 673M  215M  119M 2814M|6409B 1998B|   0   360k|   0  11.0 | 473   826 |2.43 1.77 1.46|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              13648  14k 465B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Feb 25 09:50:00 ubuntu dstat.sh[13495]: 25-02 09:50:00|  8   4  35  53   1| 673M  215M  119M 2814M|7905B 1782B|   0   624k|   0  38.0 | 504   884 |2.43 1.77 1.46|1.0 1.0   0|   0     0 |mysqld               12774 10%   0    0 |python2              13648  13k 461B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Feb 25 09:50:01 ubuntu dstat.sh[13495]: 25-02 09:50:01| 11  11  40  33   3| 674M  214M  119M 2815M|5200B 2106B|   0  1016k|   0  70.0 | 578  1089 |2.43 1.77 1.46|  0 1.0   0|   0     0 |mysqld               12774 18%   0    0 |python2              13648  13k 468B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
