-- Logs begin at Wed 2020-04-01 20:50:25 UTC, end at Wed 2020-04-01 22:18:52 UTC. --
Apr 01 21:30:34 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 21:30:34 ubuntu dstat.sh[1919]: [286B blob data]
Apr 01 21:30:34 ubuntu dstat.sh[1919]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 21:30:52 ubuntu dstat.sh[1919]: 01-04 21:30:52| 10   4  45  41   0| 628M  504M 85.9M 2639M|  16k 2322B|   0   552k|   0  39.0 | 566  1113 |1.66 1.36 1.24|  0 1.0   0|   0     0 |keystone-manage      3318 5.0%  38k  53k|keystone-manage      3318   38k  53k5.0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 21:30:53 ubuntu dstat.sh[1919]: 01-04 21:30:53|  3   1  46  50   0| 628M  504M 86.0M 2639M|4071B 1944B|   0   412k|   0  31.0 | 373   782 |1.66 1.36 1.24|  0 1.0   0|   0     0 |jbd2/vda1-8          304  0.5%   0    0 |python2              2082   14k 451B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 21:30:54 ubuntu dstat.sh[1919]: 01-04 21:30:54|  2   1  47  49   1| 628M  504M 86.1M 2640M|4258B 2160B|   0   748k|   0  49.0 | 445   903 |1.66 1.36 1.24|  0 1.0   0|   0     0 |kworker/0:1H         171  0.5%   0    0 |python2              2082   14k 457B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 21:30:55 ubuntu dstat.sh[1919]: 01-04 21:30:55|  3   1  48  49   0| 628M  503M 86.3M 2640M|5308B 2160B|   0   628k|   0  44.0 | 419   832 |1.60 1.35 1.24|  0 1.0   0|   0     0 |mysqld               1191 0.5%   0    0 |python2              2082   14k 451B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 21:30:56 ubuntu dstat.sh[1919]: 01-04 21:30:56|  2   1  36  61   1| 628M  503M 86.3M 2640M|5937B 1944B|   0   460k|   0  33.0 | 432   837 |1.60 1.35 1.24|  0 1.0   0|   0     0 |etcd                 2924 1.0%   0    0 |python2              2082   14k 461B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 21:30:57 ubuntu dstat.sh[1919]: 01-04 21:30:57|  3   1  41  55   0| 628M  503M 86.4M 2640M|8643B 1944B|   0   452k|   0  36.0 | 450   830 |1.60 1.35 1.24|  0 1.0   0|   0     0 |mysqld               1191 1.0%   0    0 |python2              2082   14k 451B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 21:30:58 ubuntu dstat.sh[1919]: 01-04 21:30:58|  2   1  46  51   1| 628M  502M 86.5M 2640M|6176B 2160B|   0   648k|   0  45.0 | 466   939 |1.60 1.35 1.24|  0 1.0 2.0|   0     0 |jbd2/vda1-8          304  0.5%   0    0 |python2              2082   14k 467B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 21:30:59 ubuntu dstat.sh[1919]: 01-04 21:30:59|  2   2  47  49   0| 629M  502M 86.7M 2640M|5239B 1944B|   0   796k|   0  53.0 | 480   879 |1.60 1.35 1.24|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2082   14k 451B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 21:31:00 ubuntu dstat.sh[1919]: 01-04 21:31:00|  3   1  48  47   1| 629M  501M 86.8M 2640M|4908B 1944B|   0   792k|   0  59.0 | 495   958 |1.64 1.36 1.24|  0 1.0   0|   0     0 |mysqld               1191 1.5%   0    0 |python2              2082   14k 461B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Apr 01 21:31:01 ubuntu dstat.sh[1919]: 01-04 21:31:01|  2   2  19  77   0| 630M  500M 86.8M 2640M|5159B 2160B|   0  8032k|   0   115 | 429   667 |1.64 1.36 1.24|  0 2.0   0|   0     0 |kworker/u4:1         145141.0%   0    0 |python2              2082   14k 453B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Apr 01 21:31:02 ubuntu dstat.sh[1919]: 01-04 21:31:02|  2   1  43  54   1| 629M  501M 86.8M 2640M|3943B 1944B|   0  2580k|   0   100 | 438   637 |1.64 1.36 1.24|  0 4.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2082   14k   0   0%|mysqld       187M|   0     0 |  16    7    0    6    0
Apr 01 21:31:03 ubuntu dstat.sh[1919]: 01-04 21:31:03|  2   1  38  60   0| 629M  501M 86.9M 2640M|  10k 2160B|   0  1432k|   0  59.0 | 452   775 |1.64 1.36 1.24|  0 1.0   0|   0     0 |python2              2082 0.5%  14k 915B|python2              2082   14k 915B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Apr 01 21:31:04 ubuntu dstat.sh[1919]: 01-04 21:31:04|  7   5  37  51   1| 629M  500M 87.1M 2640M|  16k 2052B|   0   584k|   0  54.0 | 594  1131 |1.64 1.36 1.24|  0 1.0   0|   0     0 |mysqld               1191 9.5%   0    0 |python2              2082   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Apr 01 21:31:05 ubuntu dstat.sh[1919]: 01-04 21:31:05|  7   7  32  53   1| 630M  500M 87.2M 2640M|  18k 2268B|   0   584k|   0  59.0 | 627  1185 |1.67 1.38 1.25|  0 3.0   0|   0     0 |mysqld               1191  11%   0    0 |python2              2082   14k 463B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Apr 01 21:31:06 ubuntu dstat.sh[1919]: 01-04 21:31:06|  7   5  43  45   0| 630M  499M 87.4M 2641M|  15k 1986B|   0   836k|   0  82.0 | 657  1457 |1.67 1.38 1.25|  0 1.0   0|   0     0 |mysqld               1191 9.0%   0    0 |python2              2082   14k 453B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Apr 01 21:31:07 ubuntu dstat.sh[1919]: 01-04 21:31:07|  9   6  41  44   0| 630M  499M 87.6M 2641M|  18k 2160B|   0   764k|   0  78.0 | 696  1508 |1.67 1.38 1.25|  0 1.0   0|   0     0 |mysqld               1191  12%   0    0 |python2              2082   14k 453B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Apr 01 21:31:08 ubuntu dstat.sh[1919]: 01-04 21:31:08|  2   1  48  49   1| 631M  498M 87.6M 2641M|  18k 2160B|   0   868k|   0  49.0 | 464   732 |1.67 1.38 1.25|  0 1.0 2.0|   0     0 |erl_child_setup      3049 0.5%   0    0 |python2              2082   14k 468B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Apr 01 21:31:09 ubuntu dstat.sh[1919]: 01-04 21:31:09|  7   4  43  46   1| 631M  498M 87.8M 2641M|  17k 1944B|   0   992k|   0  92.0 | 624  1311 |1.67 1.38 1.25|  0 1.0   0|   0     0 |mysqld               1191 7.5%   0    0 |python2              2082   14k 463B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Apr 01 21:31:10 ubuntu dstat.sh[1919]: 01-04 21:31:10|  2   2  45  51   1| 631M  497M 88.0M 2641M|  10k 1944B|   0   604k|   0  46.0 | 462   933 |1.69 1.39 1.25|1.0 1.0   0|   0     0 |mysqld               1191 2.5%   0    0 |python2              2082   14k 468B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Apr 01 21:31:11 ubuntu dstat.sh[1919]: 01-04 21:31:11|  9   7  44  38   2| 631M  497M 88.2M 2641M|  17k 2160B|   0  1160k|   0  94.0 | 672  1435 |1.69 1.39 1.25|  0 1.0   0|   0     0 |mysqld               1191  13%   0    0 |python2              2082   14k 470B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Apr 01 21:31:12 ubuntu dstat.sh[1919]: 01-04 21:31:12|  4   3  47  45   2| 632M  496M 88.4M 2641M|  16k 1944B|   0  1012k|   0  88.0 | 590  1204 |1.69 1.39 1.25|  0 1.0   0|   0     0 |mysqld               1191 4.5%   0    0 |python2              2082   14k 464B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 21:31:13 ubuntu dstat.sh[1919]: 01-04 21:31:13| 17   8  39  36   1| 632M  495M 88.5M 2641M|  17k 2202B|   0   912k|   0  65.0 | 753  1572 |1.69 1.39 1.25|1.0   0   0|   0     0 |mysqld               1191  19%   0    0 |python2              2082   14k 452B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 21:31:14 ubuntu dstat.sh[1919]: 01-04 21:31:14|  4   4  45  45   2| 633M  495M 88.6M 2641M|  15k 1944B|   0   908k|   0  64.0 | 561  1116 |1.69 1.39 1.25|  0 1.0   0|   0     0 |mysqld               1191 6.5%   0    0 |python2              2082   14k 463B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 21:31:15 ubuntu dstat.sh[1919]: 01-04 21:31:15| 10   8  31  52   0| 633M  495M 88.7M 2641M|  16k 2160B|   0   488k|   0  35.0 | 424   727 |1.80 1.41 1.26|2.0 1.0   0|   0     0 |mysqld               1191  15%   0    0 |python2              2082   14k 458B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 21:31:16 ubuntu dstat.sh[1919]: 01-04 21:31:16| 11  11  34  37   7| 633M  494M 88.8M 2641M|  16k 1998B|   0   752k|   0  52.0 | 588  1056 |1.80 1.41 1.26|1.0 1.0   0|   0     0 |mysqld               1191  22%   0    0 |python2              2082   14k 471B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 21:31:17 ubuntu dstat.sh[1919]: 01-04 21:31:17| 10   5  31  52   3| 633M  494M 88.9M 2641M|  15k 2106B|   0   352k|   0  18.0 | 531   814 |1.80 1.41 1.26|  0 2.0   0|   0     0 |mysqld               1191  11%   0    0 |python2              2082   14k 451B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 21:31:18 ubuntu dstat.sh[1919]: 01-04 21:31:18|  3   1  15  79   2| 633M  494M 88.9M 2641M|  15k 2160B|   0  2328k|   0  30.0 | 525   947 |1.80 1.41 1.26|2.0   0 2.0|   0     0 |rcu_sched            8    1.0%   0    0 |python2              2082   14k 469B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 21:31:19 ubuntu dstat.sh[1919]: 01-04 21:31:19|  5   3  40  53   1| 633M  493M 89.0M 2642M|4593B 1944B|   0  4404k|   0  78.0 | 662  1449 |1.80 1.41 1.26|  0 1.0   0|   0     0 |keystone-manage      3318 3.0%5657B3427B|python2              2082   14k 451B0.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 21:31:20 ubuntu dstat.sh[1919]: 01-04 21:31:20|  3   2  48  46   1| 633M  493M 89.0M 2642M|9717B 2160B|   0  1236k|   0  39.0 | 625   967 |1.81 1.42 1.26|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2082   14k 462B0.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 21:31:21 ubuntu dstat.sh[1919]: 01-04 21:31:21|  2   5  24  69   1| 634M  426M 89.0M 2706M|5212B 2160B|   0   132k|   0  7.00 | 421   707 |1.81 1.42 1.26|  0 2.0   0|   0     0 |mysqld               1191 3.0%   0    0 |python2              2082   14k 460B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 01 21:31:22 ubuntu dstat.sh[1919]: 01-04 21:31:22|  2   2   0  97   0| 634M  426M 89.0M 2706M|  13k 1944B|   0     0 |   0     0 | 390   639 |1.81 1.42 1.26|  0 2.0   0|   0     0 |containerd           146770.5%   0    0 |python2              2082   14k 419B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 01 21:31:23 ubuntu dstat.sh[1919]: 01-04 21:31:23|  2   1   0  98   0| 634M  426M 89.0M 2706M|  16k 2160B|   0     0 |   0     0 | 344   619 |1.81 1.42 1.26|  0 3.0   0|   0     0 |etcd                 2924 1.0%   0    0 |python2              2082   14k 423B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 21:31:25 ubuntu dstat.sh[1919]: 01-04 21:31:24|  2   1   0  97   1| 634M  426M 89.0M 2706M|  11k 2160B|   0    65M|   0   158 | 529   524 |1.81 1.42 1.26|  0 5.0   0|   0     0 |systemd-journal      281150.5%   0    0 |python2              2082   14k   0   0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 21:31:25 ubuntu dstat.sh[1919]: 01-04 21:31:25|  1   1   0  98   0| 634M  426M 89.0M 2706M|  18k 2160B|   0   880k|   0  82.0 | 496   517 |2.15 1.50 1.29|  0 5.0   0|   0     0 |                                        |                                        |mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 21:31:26 ubuntu dstat.sh[1919]: 01-04 21:31:26|  2   2  45  52   1| 634M  426M 89.1M 2706M|  20k 1944B|   0  4708k|   0  35.0 | 395   990 |2.15 1.50 1.29|  0 2.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2082   28k1358B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 21:31:27 ubuntu dstat.sh[1919]: 01-04 21:31:27|  2   1  47  49   1| 635M  425M 89.1M 2706M|  17k 2160B|   0  2512k|   0  71.0 | 473  1042 |2.15 1.50 1.29|  0 1.0   0|   0     0 |mysqld               1191 1.0%   0    0 |python2              2082   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 21:31:28 ubuntu dstat.sh[1919]: 01-04 21:31:28|  4   2  43  50   2| 635M  424M 89.3M 2706M|  17k 1998B|   0   940k|   0  63.0 | 618  1128 |2.15 1.50 1.29|  0 1.0 2.0|   0     0 |mysqld               1191 1.5%   0    0 |python2              2082   14k 465B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 21:31:29 ubuntu dstat.sh[1919]: 01-04 21:31:29|  4   2  44  48   2| 635M  424M 89.4M 2707M|  17k 2200B|   0   828k|   0  59.0 | 594  1032 |2.15 1.50 1.29|  0 1.0   0|   0     0 |keystone-manage      3318 2.0%3060B1683B|python2              2082   14k 451B0.5%|mysqld       192M|   0     0 |  16    7    0    4    0
Apr 01 21:31:30 ubuntu dstat.sh[1919]: 01-04 21:31:30|  5   2  44  50   0| 635M  424M 89.5M 2707M|  17k 2160B|   0   732k|   0  62.0 | 597  1088 |2.22 1.52 1.30|  0 1.0   0|   0     0 |mysqld               1191 3.0%   0    0 |python2              2082   14k 453B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Apr 01 21:31:31 ubuntu dstat.sh[1919]: 01-04 21:31:31|  4   3  42  52   1| 635M  423M 89.6M 2707M|  18k 2160B|   0   460k|   0  46.0 | 543   956 |2.22 1.52 1.30|  0 1.0   0|   0     0 |mysqld               1191 3.5%   0    0 |python2              2082   14k 456B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Apr 01 21:31:32 ubuntu dstat.sh[1919]: 01-04 21:31:32|  9   7  41  43   0| 635M  423M 89.6M 2707M|  16k 1944B|   0   188k|   0  20.0 | 540   926 |2.22 1.52 1.30|  0 1.0   0|   0     0 |mysqld               1191  14%   0    0 |python2              2082   14k 452B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Apr 01 21:31:33 ubuntu dstat.sh[1919]: 01-04 21:31:33|  2   1  42  55   0| 636M  423M 89.6M 2707M|  16k 2160B|   0   412k|   0  22.0 | 427   776 |2.22 1.52 1.30|  0 1.0   0|   0     0 |keystone-manage      3318 1.0%2043B1318B|python2              2082   14k 452B0.5%|mysqld       192M|   0     0 |  16    7    0    3    0
Apr 01 21:31:34 ubuntu dstat.sh[1919]: 01-04 21:31:34|  2   1  23  74   1| 636M  423M 89.7M 2707M|  16k 2160B|   0   196k|   0  16.0 | 412   700 |2.22 1.52 1.30|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2082   14k 462B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Apr 01 21:31:35 ubuntu dstat.sh[1919]: 01-04 21:31:35|  7   6  38  48   1| 636M  423M 89.7M 2707M|  16k 2160B|   0   276k|   0  22.0 | 468   756 |2.12 1.52 1.30|1.0 2.0   0|   0     0 |mysqld               1191  12%   0    0 |python2              2082   14k 468B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Apr 01 21:31:36 ubuntu dstat.sh[1919]: 01-04 21:31:36|  3   3  48  47   0| 636M  423M 89.8M 2707M|  17k 2160B|   0   716k|   0  47.0 | 515  1042 |2.12 1.52 1.30|  0 1.0   0|   0     0 |mysqld               1191 3.0%   0    0 |python2              2082   14k 453B0.5%|mysqld       193M|   0     0 |  16    7    0    3    0
Apr 01 21:31:37 ubuntu dstat.sh[1919]: 01-04 21:31:37|  2   1  39  58   0| 636M  422M 89.9M 2707M|  17k 1944B|   0   508k|   0  35.0 | 455   824 |2.12 1.52 1.30|  0 1.0   0|   0     0 |kworker/0:1H         171  0.5%   0    0 |python2              2082   14k 452B  0%|mysqld       193M|   0     0 |  16    7    0    3    0
Apr 01 21:31:38 ubuntu dstat.sh[1919]: 01-04 21:31:38|  5   1  46  49   1| 636M  422M 90.0M 2707M|  15k 2160B|   0   680k|   0  50.0 | 517  1172 |2.12 1.52 1.30|  0 2.0 2.0|   0     0 |mysqld               1191 1.0%   0    0 |python2              2082   14k 475B0.5%|mysqld       193M|   0     0 |  16    7    0    3    0
Apr 01 21:31:39 ubuntu dstat.sh[1919]: 01-04 21:31:39| 11  10  27  53   0| 636M  421M 90.1M 2707M|  13k 1944B|   0   616k|   0  52.0 | 552   979 |2.12 1.52 1.30|1.0 1.0   0|   0     0 |mysqld               1191  17%   0    0 |python2              2082   13k 451B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Apr 01 21:31:40 ubuntu dstat.sh[1919]: 01-04 21:31:40|  6   6  38  51   0| 636M  421M 90.2M 2707M|7482B 2160B|   0   560k|   0  40.0 | 466   917 |2.11 1.52 1.30|  0 1.0   0|   0     0 |mysqld               1191 8.0%   0    0 |python2              2082   13k 451B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Apr 01 21:31:41 ubuntu dstat.sh[1919]: 01-04 21:31:41|  2   0  32  66   0| 636M  421M 90.2M 2707M|3645B 1944B|   0   432k|   0  52.0 | 368   613 |2.11 1.52 1.30|  0 1.0   0|   0     0 |mysqld               1191 0.5%   0    0 |python2              2082   13k 441B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Apr 01 21:31:42 ubuntu dstat.sh[1919]: 01-04 21:31:42| 26  22  24  29   0| 636M  421M 90.2M 2707M|4175B 1944B|   0   208k|   0  19.0 | 547   804 |2.11 1.52 1.30|1.0 1.0   0|   0     0 |mysqld               1191  45%   0    0 |python2              2082   13k 459B0.5%|mysqld       193M|   0     0 |  16    7    0    1    0
Apr 01 21:31:43 ubuntu dstat.sh[1919]: 01-04 21:31:43| 16  15  37  30   1| 637M  421M 90.3M 2707M|7238B 2052B|   0   732k|   0  58.0 | 678  1326 |2.11 1.52 1.30|1.0 2.0   0|   0     0 |mysqld               1191  28%   0    0 |python2              2082   13k 470B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Apr 01 21:31:44 ubuntu dstat.sh[1919]: 01-04 21:31:44| 12   8  39  39   2| 637M  421M 90.4M 2707M|9493B 2052B|   0   588k|   0  53.0 | 792  1165 |2.11 1.52 1.30|  0 1.0   0|   0     0 |mysqld               1191  15%   0    0 |python2              2082   13k 463B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Apr 01 21:31:45 ubuntu dstat.sh[1919]: 01-04 21:31:45|  2   1  41  55   1| 637M  421M 90.5M 2707M|5678B 2160B|   0   640k|   0  41.0 | 504   914 |2.10 1.53 1.31|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2082   13k 461B0.5%|mysqld       193M|   0     0 |  16    7    0    1    0
Apr 01 21:31:46 ubuntu dstat.sh[1919]: 01-04 21:31:46|  5   3  44  46   2| 637M  420M 90.6M 2707M|4902B 1944B|   0   712k|   0  55.0 | 618  1138 |2.10 1.53 1.31|  0 1.0   0|   0     0 |mysqld               1191 3.5%   0    0 |python2              2082   13k 462B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Apr 01 21:31:47 ubuntu dstat.sh[1919]: 01-04 21:31:47| 11  10  46  31   1| 637M  420M 90.7M 2707M|3805B 1998B|   0  1104k|   0  86.0 | 716  1324 |2.10 1.53 1.31|  0 1.0   0|   0     0 |mysqld               1191  19%   0    0 |python2              2082   13k 465B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
