-- Logs begin at Fri 2020-02-28 03:08:38 UTC, end at Fri 2020-02-28 04:48:09 UTC. --
Feb 28 03:58:08 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 28 03:58:09 ubuntu dstat.sh[1081]: [286B blob data]
Feb 28 03:58:09 ubuntu dstat.sh[1081]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 28 03:58:30 ubuntu dstat.sh[1081]: 28-02 03:58:30|  2   1  48  46   2| 660M  284M  113M 2777M|4073B 1944B|   0   420k|   0  35.0 | 396   741 |2.05 1.70 1.47|  0 1.0 2.0|   0     0 |mysqld               333  1.0%   0    0 |python2              1276   14k 468B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:31 ubuntu dstat.sh[1081]: 28-02 03:58:31|  2   1  49  47   1| 660M  284M  113M 2777M|3985B 1944B|   0   364k|   0  26.0 | 370   638 |2.05 1.70 1.47|  0 2.0   0|   0     0 |mysqld               333  1.0%   0    0 |python2              1276   14k 462B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:32 ubuntu dstat.sh[1081]: 28-02 03:58:32|  1   2  49  49   0| 660M  284M  113M 2777M|3496B 1728B|   0  4696k|   0  22.0 | 338   583 |2.05 1.70 1.47|  0 2.0   0|   0     0 |kworker/0:1H         299  0.5%   0    0 |python2              1276   14k 453B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:33 ubuntu dstat.sh[1081]: 28-02 03:58:33|  2   1  34  62   1| 660M  284M  113M 2777M|5956B 1998B|   0  6068k|   0  21.0 | 383   665 |2.05 1.70 1.47|  0 1.0   0|   0     0 |mysqld               333  0.5%   0    0 |python2              1276   14k 457B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:34 ubuntu dstat.sh[1081]: 28-02 03:58:34|  2   0  32  66   0| 660M  283M  113M 2778M|4895B 1932B|   0   600k|   0  29.0 | 427   855 |2.05 1.70 1.47|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1276   14k 442B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:35 ubuntu dstat.sh[1081]: 28-02 03:58:35|  1   1  43  54   1| 660M  283M  113M 2778M|3369B 1944B|   0   396k|   0  17.0 | 290   558 |2.13 1.72 1.48|  0 1.0   0|   0     0 |accounts-daemon      911  1.0%   0    0 |python2              1276   14k 462B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:36 ubuntu dstat.sh[1081]: 28-02 03:58:36|  2   2  49  47   1| 660M  282M  113M 2778M|5547B 1944B|   0   372k|   0  17.0 | 349   596 |2.13 1.72 1.48|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1276   14k 462B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:37 ubuntu dstat.sh[1081]: 28-02 03:58:37|  2   1  49  49   0| 660M  283M  113M 2778M|4200B 1944B|   0   556k|   0  36.0 | 349   661 |2.13 1.72 1.48|  0 3.0   0|   0     0 |                                        |python2              1276   14k   0   0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:38 ubuntu dstat.sh[1081]: 28-02 03:58:38|  1   1  14  83   2| 660M  282M  113M 2778M|4540B 1944B|   0   532k|   0  86.0 | 409   572 |2.13 1.72 1.48|  0 2.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1276   14k 914B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:39 ubuntu dstat.sh[1081]: 28-02 03:58:39|  2   1  49  48   2| 660M  283M  113M 2778M|7057B 1728B|   0   756k|   0  75.0 | 434   553 |2.13 1.72 1.48|  0 2.0   0|   0     0 |python2              1276 0.5%  14k 456B|python2              1276   14k 456B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:40 ubuntu dstat.sh[1081]: 28-02 03:58:40|  2   1  47  49   2| 660M  282M  113M 2778M|5342B 1998B|   0  1736k|   0  67.0 | 384   655 |2.04 1.71 1.47|  0 1.0 2.0|   0     0 |conntrackd           159841.0%   0    0 |python2              1276   14k 469B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:41 ubuntu dstat.sh[1081]: 28-02 03:58:41|  2   1  48  48   2| 660M  282M  113M 2778M|4410B 2106B|   0   224k|   0  23.0 | 380   689 |2.04 1.71 1.47|  0 1.0   0|   0     0 |kworker/u4:0         5    0.5%   0    0 |python2              1276   14k 462B  0%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:42 ubuntu dstat.sh[1081]: 28-02 03:58:42| 12   9  49  30   1| 660M  282M  113M 2778M|4248B 1728B|   0   156k|   0  12.0 | 388   592 |2.04 1.71 1.47|1.0 1.0   0|   0     0 |mysqld               333   18%   0    0 |python2              1276   14k 465B0.5%|mysqld       187M|   0     0 |  16    7    0    5    0
Feb 28 03:58:43 ubuntu dstat.sh[1081]: 28-02 03:58:43| 14  12  25  49   1| 661M  281M  113M 2778M|5701B 2160B|   0   416k|   0  40.0 | 509   918 |2.04 1.71 1.47|  0 1.0   0|   0     0 |mysqld               333   24%   0    0 |python2              1276   14k 452B  0%|mysqld       188M|   0     0 |  16    7    0    5    0
Feb 28 03:58:44 ubuntu dstat.sh[1081]: 28-02 03:58:44|  9   9  35  46   2| 661M  281M  113M 2778M|4987B 1944B|   0   516k|   0  52.0 | 483  1054 |2.04 1.71 1.47|  0 1.0   0|   0     0 |mysqld               333   15%   0    0 |python2              1276   14k 459B  0%|mysqld       188M|   0     0 |  16    7    0    5    0
Feb 28 03:58:45 ubuntu dstat.sh[1081]: 28-02 03:58:45| 12  13  26  47   2| 661M  280M  113M 2778M|4300B 1944B|   0  8592k|   0  67.0 | 518   976 |2.03 1.71 1.48|  0 1.0   0|   0     0 |mysqld               333   24%   0    0 |python2              1276   14k 453B0.5%|mysqld       188M|   0     0 |  16    7    0    5    0
Feb 28 03:58:46 ubuntu dstat.sh[1081]: 28-02 03:58:46|  8   9  43  40   0| 662M  280M  114M 2779M|5700B 1944B|   0   600k|   0  62.0 | 507  1114 |2.03 1.71 1.48|1.0 1.0   0|   0     0 |mysqld               333   14%   0    0 |python2              1276   14k 459B0.5%|mysqld       188M|   0     0 |  16    7    0    5    0
Feb 28 03:58:47 ubuntu dstat.sh[1081]: 28-02 03:58:47|  9   8  36  47   1| 662M  279M  114M 2779M|7718B 1944B|   0   680k|   0  58.0 | 534  1008 |2.03 1.71 1.48|  0 1.0   0|   0     0 |mysqld               333   14%   0    0 |python2              1276   14k 462B  0%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 28 03:58:48 ubuntu dstat.sh[1081]: 28-02 03:58:48|  2   1  50  48   1| 662M  279M  114M 2778M|7445B 2202B|   0   396k|   0  27.0 | 355   722 |2.03 1.71 1.48|  0 1.0   0|   0     0 |mysqld               333  1.0%   0    0 |python2              1276   14k 464B  0%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 28 03:58:49 ubuntu dstat.sh[1081]: 28-02 03:58:49| 11  11  29  45   5| 662M  279M  114M 2779M|6669B 1944B|   0   260k|   0  23.0 | 440   642 |2.03 1.71 1.48|1.0 1.0   0|   0     0 |mysqld               333   22%   0    0 |python2              1276   14k 470B  0%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 28 03:58:50 ubuntu dstat.sh[1081]: 28-02 03:58:50|  4   4  44  47   1| 662M  279M  114M 2779M|4366B 1944B|   0  1168k|   0  57.0 | 386   680 |1.95 1.70 1.47|  0 1.0 2.0|   0     0 |mysqld               333  5.5%   0    0 |python2              1276   14k 469B0.5%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 28 03:58:51 ubuntu dstat.sh[1081]: 28-02 03:58:51|  3   2  48  46   1| 663M  279M  114M 2778M|4421B 1944B|   0   484k|   0  36.0 | 421   862 |1.95 1.70 1.47|1.0 1.0   0|   0     0 |mysqld               333  1.5%   0    0 |python2              1276   14k 468B  0%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 28 03:58:52 ubuntu dstat.sh[1081]: 28-02 03:58:52| 20  12  32  37   1| 663M  278M  114M 2778M|6487B 1944B|   0   968k|   0  85.0 | 760  1492 |1.95 1.70 1.47|  0 1.0   0|   0     0 |mysqld               333   28%   0    0 |python2              1276   14k 459B  0%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 28 03:58:53 ubuntu dstat.sh[1081]: 28-02 03:58:53|  5   2  45  47   1| 663M  278M  114M 2779M|5095B 1944B|   0   880k|   0  67.0 | 660  1389 |1.95 1.70 1.47|  0 1.0   0|   0     0 |mysqld               333  4.0%   0    0 |python2              1276   14k 463B  0%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 28 03:58:54 ubuntu dstat.sh[1081]: 28-02 03:58:54|  6   5  42  43   4| 663M  278M  114M 2779M|5005B 1944B|   0   748k|   0  60.0 | 581  1313 |1.95 1.70 1.47|1.0   0   0|   0     0 |mysqld               333  7.0%   0    0 |python2              1276   14k 469B1.0%|mysqld       190M|   0     0 |  16    7    0    5    0
Feb 28 03:58:55 ubuntu dstat.sh[1081]: 28-02 03:58:55| 12   5  45  32   6| 664M  277M  114M 2779M|7057B 1822B|   0   796k|   0  57.0 | 666  1192 |1.95 1.70 1.48|  0 1.0   0|   0     0 |mysqld               333   13%   0    0 |python2              1276   14k 464B  0%|mysqld       190M|   0     0 |  16    7    0    3    0
Feb 28 03:58:56 ubuntu dstat.sh[1081]: 28-02 03:58:56|  2   2  46  48   2| 664M  277M  114M 2779M|4742B 1890B|   0   492k|   0  29.0 | 423   774 |1.95 1.70 1.48|  0 1.0   0|   0     0 |kworker/u4:0         5    0.5%   0    0 |python2              1276   14k 462B  0%|mysqld       190M|   0     0 |  16    7    0    3    0
Feb 28 03:58:57 ubuntu dstat.sh[1081]: 28-02 03:58:57| 10  10  47  28   4| 664M  276M  114M 2779M|5014B 1998B|   0   680k|   0  50.0 | 576   999 |1.95 1.70 1.48|1.0 1.0   0|   0     0 |mysqld               333   19%   0    0 |python2              1276   14k   0 0.5%|mysqld       191M|   0     0 |  16    7    0    3    0
Feb 28 03:58:58 ubuntu dstat.sh[1081]: 28-02 03:58:58|  8   6  48  35   2| 664M  276M  115M 2779M|4254B 1944B|   0  8772k|   0  79.0 | 636  1479 |1.95 1.70 1.48|  0 1.0   0|   0     0 |mysqld               333  8.0%   0    0 |python2              1276   14k 909B  0%|mysqld       191M|   0     0 |  16    7    0    3    0
Feb 28 03:58:59 ubuntu dstat.sh[1081]: 28-02 03:58:59|  3   6  48  38   6| 665M  209M  115M 2843M|4929B 1944B|   0  4040k|   0  44.0 | 525  1010 |1.95 1.70 1.48|  0 1.0   0|   0     0 |mysqld               333  7.0%   0    0 |python2              1276   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Feb 28 03:59:00 ubuntu dstat.sh[1081]: 28-02 03:59:00|  3   1  48  47   3| 666M  209M  115M 2843M|4504B 1944B|   0    32M|   0  32.0 | 362   701 |1.88 1.69 1.47|  0 2.0 2.0|   0     0 |etcd                 2190 1.0%   0    0 |python2              1276   14k 470B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 28 03:59:01 ubuntu dstat.sh[1081]: 28-02 03:59:01|  1   1  49  48   1| 666M  209M  115M 2843M|4281B 1944B|   0    29M|   0  29.0 | 271   483 |1.88 1.69 1.47|  0 4.0   0|   0     0 |kworker/u4:0         5    0.5%   0    0 |python2              1276   14k   0 0.5%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 28 03:59:02 ubuntu dstat.sh[1081]: 28-02 03:59:02|  2   2  43  50   2| 666M  208M  115M 2843M|3362B 1728B|   0  6140k|   0  56.0 | 362  1052 |1.88 1.69 1.47|1.0 1.0   0|   0     0 |kworker/u4:0         5    0.5%   0    0 |python2              1276   14k 912B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Feb 28 03:59:03 ubuntu dstat.sh[1081]: 28-02 03:59:03|  3   1  48  45   2| 666M  208M  115M 2843M|4856B 1944B|   0  1360k|   0  74.0 | 494   899 |1.88 1.69 1.47|  0 1.0   0|   0     0 |mysqld               333  1.0%   0    0 |python2              1276   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Feb 28 03:59:04 ubuntu dstat.sh[1081]: 28-02 03:59:04|  2   1  48  47   2| 666M  208M  115M 2843M|4142B 1944B|   0   552k|   0  36.0 | 397   772 |1.88 1.69 1.47|  0 1.0   0|   0     0 |mysqld               333  1.0%   0    0 |python2              1276   14k 450B0.5%|mysqld       192M|   0     0 |  16    7    0    3    0
Feb 28 03:59:05 ubuntu dstat.sh[1081]: 28-02 03:59:05|  2   2  46  48   2| 666M  207M  115M 2843M|4123B 1944B|   0   496k|   0  35.0 | 432   856 |1.81 1.68 1.47|  0 1.0   0|   0     0 |keystone-manage      2498 1.0%3060B1683B|python2              1276   14k 450B0.5%|mysqld       192M|   0     0 |  16    7    0    3    0
Feb 28 03:59:06 ubuntu dstat.sh[1081]: 28-02 03:59:06|  3   5  45  43   3| 666M  207M  115M 2843M|5825B 1944B|   0  1000k|   0  84.0 | 611  1151 |1.81 1.68 1.47|  0 1.0   0|   0     0 |mysqld               333  7.5%   0    0 |python2              1276   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Feb 28 03:59:07 ubuntu dstat.sh[1081]: 28-02 03:59:07|  8   7  41  37   7| 667M  206M  115M 2843M|4467B 1944B|   0   792k|   0  73.0 | 622  1058 |1.81 1.68 1.47|  0 1.0   0|   0     0 |mysqld               333   14%   0    0 |python2              1276   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    3    0
Feb 28 03:59:08 ubuntu dstat.sh[1081]: 28-02 03:59:08|  4   3  48  45   0| 667M  206M  115M 2844M|4912B 1944B|   0  1024k|   0  73.0 | 560  1069 |1.81 1.68 1.47|  0 1.0   0|   0     0 |mysqld               333  3.0%   0    0 |python2              1276   14k 454B  0%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 28 03:59:09 ubuntu dstat.sh[1081]: 28-02 03:59:09|  2   2  48  47   1| 667M  205M  115M 2844M|3834B 1944B|   0   908k|   0  65.0 | 501  1059 |1.81 1.68 1.47|  0 1.0   0|   0     0 |keystone-manage      2498 2.0%2553B1904B|python2              1276   14k 463B0.5%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 28 03:59:10 ubuntu dstat.sh[1081]: 28-02 03:59:10|  4   4  48  45   1| 667M  205M  116M 2844M|3874B 1944B|   0  4176k|   0  40.0 | 364   744 |1.82 1.69 1.47|  0 1.0 2.0|   0     0 |mysqld               333  4.5%   0    0 |python2              1276   14k   0   0%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 28 03:59:11 ubuntu dstat.sh[1081]: 28-02 03:59:11|  1   1  48  49   0| 667M  205M  116M 2844M|  11k 2160B|   0  4324k|   0  34.0 | 385   471 |1.82 1.69 1.47|  0 2.0   0|   0     0 |                                        |python2              1276   14k 917B  0%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 28 03:59:12 ubuntu dstat.sh[1081]: 28-02 03:59:12| 11   8  33  49   1| 667M  205M  116M 2844M|6081B 1944B|   0   844k|   0  72.0 | 385   718 |1.82 1.69 1.47|  0 1.0   0|   0     0 |mysqld               333   17%   0    0 |python2              1276   14k 451B  0%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 28 03:59:13 ubuntu dstat.sh[1081]: 28-02 03:59:13|  4   2  40  53   1| 667M  205M  116M 2844M|3388B 1944B|   0   884k|   0  77.0 | 506  1271 |1.82 1.69 1.47|  0 1.0   0|   0     0 |mysqld               333  3.0%   0    0 |python2              1276   14k 463B  0%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 28 03:59:14 ubuntu dstat.sh[1081]: 28-02 03:59:14|  8  10  28  53   2| 668M  204M  116M 2844M|4695B 1944B|   0   700k|   0  56.0 | 474  1043 |1.82 1.69 1.47|  0 1.0   0|   0     0 |mysqld               333   16%   0    0 |python2              1276   14k 452B0.5%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 28 03:59:15 ubuntu dstat.sh[1081]: 28-02 03:59:15|  5   4  39  46   6| 668M  204M  116M 2844M|4886B 1944B|   0   340k|   0  34.0 | 503  1120 |1.84 1.69 1.48|  0 1.0   0|   0     0 |mysqld               333  6.0%   0    0 |python2              1276   14k 469B0.5%|mysqld       193M|   0     0 |  16    7    0    3    0
Feb 28 03:59:16 ubuntu dstat.sh[1081]: 28-02 03:59:16|  2   1  45  49   4| 668M  204M  116M 2844M|4918B 1728B|   0   780k|   0  51.0 | 495   932 |1.84 1.69 1.48|  0 1.0   0|   0     0 |kworker/0:1H         299  0.5%   0    0 |python2              1276   13k 462B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Feb 28 03:59:17 ubuntu dstat.sh[1081]: 28-02 03:59:17|  4   1  40  55   1| 668M  204M  116M 2844M|4821B 1944B|   0   212k|   0  20.0 | 392   921 |1.84 1.69 1.48|  0 1.0   0|   0     0 |keystone-manage      2498 2.0%3552B1764B|python2              1276   13k 462B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Feb 28 03:59:18 ubuntu dstat.sh[1081]: 28-02 03:59:18|  9  13  38  39   1| 668M  203M  116M 2844M|5535B 1944B|   0   628k|   0  51.0 | 592  1260 |1.84 1.69 1.48|  0 1.0   0|   0     0 |mysqld               333   19%   0    0 |python2              1276   13k 464B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Feb 28 03:59:19 ubuntu dstat.sh[1081]: 28-02 03:59:19|  9   8  35  43   3| 668M  203M  116M 2844M|6597B 1944B|   0   872k|   0  66.0 | 674  1270 |1.84 1.69 1.48|1.0 1.0   0|   0     0 |mysqld               333   17%   0    0 |python2              1276   13k 469B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Feb 28 03:59:20 ubuntu dstat.sh[1081]: 28-02 03:59:20|  7   8  40  40   4| 668M  203M  116M 2844M|7148B 1944B|   0   904k|   0  70.0 | 727  1584 |1.77 1.68 1.47|  0 1.0 2.0|   0     0 |mysqld               333   12%   0    0 |python2              1276   13k 469B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Feb 28 03:59:21 ubuntu dstat.sh[1081]: 28-02 03:59:21|  7   4  43  45   2| 668M  202M  117M 2844M|4294B 1932B|   0  1356k|   0   102 | 743  1708 |1.77 1.68 1.47|  0 1.0   0|   0     0 |mysqld               333  7.5%   0    0 |python2              1276   13k 465B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
Feb 28 03:59:22 ubuntu dstat.sh[1081]: 28-02 03:59:22| 13  12  38  31   7| 669M  202M  117M 2844M|4956B 1998B|   0   404k|   0  39.0 | 611  1136 |1.77 1.68 1.47|  0 1.0   0|   0     0 |mysqld               333   24%   0    0 |python2              1276   13k 465B0.5%|mysqld       194M|   0     0 |  16    7    0    1    0
Feb 28 03:59:23 ubuntu dstat.sh[1081]: 28-02 03:59:23|  5   4  32  58   2| 669M  202M  117M 2844M|4460B 1944B|   0   632k|   0  54.0 | 501   943 |1.77 1.68 1.47|  0 3.0   0|   0     0 |mysqld               333  6.0%   0    0 |python2              1276   13k 462B  0%|mysqld       194M|   0     0 |  16    7    0    1    0
