-- Logs begin at Wed 2020-04-01 22:20:22 UTC, end at Wed 2020-04-01 23:55:03 UTC. --
Apr 01 23:01:47 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 23:01:48 ubuntu dstat.sh[1818]: [286B blob data]
Apr 01 23:01:48 ubuntu dstat.sh[1818]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 23:02:16 ubuntu dstat.sh[1818]: 01-04 23:02:16|  4   4  47  43   2| 631M  534M 91.7M 2606M|5217B 2160B|   0  1268k|   0   106 | 842  1501 |1.39 1.36 1.23|  0 1.0   0|   0     0 |mysqld               1087 5.0%   0    0 |python2              1921   14k 464B1.0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 23:02:17 ubuntu dstat.sh[1818]: 01-04 23:02:17|  4   3  21  72   1| 631M  533M 91.8M 2606M|3583B 1986B|   0   804k|   0  71.0 | 598  1478 |1.52 1.39 1.24|  0 3.0 2.0|   0     0 |keystone-manage      3217 2.0%3780B2255B|python2              1921   14k   0   0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 23:02:18 ubuntu dstat.sh[1818]: 01-04 23:02:18|  2   1   1  97   0| 631M  533M 91.8M 2606M|4256B 2160B|   0  1244k|   0   147 | 474   641 |1.52 1.39 1.24|  0 5.0   0|   0     0 |keystone-manage      3217 0.5%5042B2242B|python2              1921   14k 456B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 23:02:19 ubuntu dstat.sh[1818]: 01-04 23:02:19|  2   1   2  96   0| 631M  533M 91.8M 2606M|4710B 2160B|   0  2420k|   0   124 | 478   699 |1.52 1.39 1.24|  0 2.0   0|   0     0 |beam.smp             2785 1.0%   0    0 |python2              1921   14k 904B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 23:02:20 ubuntu dstat.sh[1818]: 01-04 23:02:20|  9   9  29  53   1| 631M  533M 91.9M 2606M|3601B 1986B|   0  1700k|   0   107 | 654  1056 |1.52 1.39 1.24|  0 1.0   0|   0     0 |mysqld               1087  14%   0    0 |python2              1921   14k 470B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 23:02:21 ubuntu dstat.sh[1818]: 01-04 23:02:21| 11  11  29  49   1| 632M  533M 92.0M 2606M|4605B 2160B|   0   772k|   0  50.0 | 622  1139 |1.52 1.39 1.24|  0 2.0   0|   0     0 |mysqld               1087  19%   0    0 |python2              1921   14k 452B1.0%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 23:02:22 ubuntu dstat.sh[1818]: 01-04 23:02:22|  8   4  44  44   1| 632M  532M 92.2M 2606M|4833B 2160B|   0  1756k|   0   128 | 974  1944 |1.64 1.42 1.25|  0 1.0   0|   0     0 |mysqld               1087 5.5%   0    0 |keystone-manage      3217   10k6267B3.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 23:02:23 ubuntu dstat.sh[1818]: 01-04 23:02:23|  1   4  48  46   0| 633M  465M 92.2M 2670M|2844B 1944B|   0    51M|   0  63.0 | 409   694 |1.64 1.42 1.25|  0 2.0   0|   0     0 |mysqld               1087 3.0%   0    0 |python2              1921   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:02:24 ubuntu dstat.sh[1818]: 01-04 23:02:24|  3   0  48  49   0| 633M  465M 92.3M 2670M|3476B 2106B|   0    13M|   0  39.0 | 425   789 |1.64 1.42 1.25|  0 2.0   0|   0     0 |mysqld               1087 0.5%   0    0 |python2              1921   14k 443B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:02:25 ubuntu dstat.sh[1818]: 01-04 23:02:25|  3   2  47  48   1| 633M  464M 92.4M 2671M|4233B 1998B|   0  1060k|   0  63.0 | 607   970 |1.64 1.42 1.25|  0 2.0   0|   0     0 |kworker/1:1H         289  1.0%   0    0 |python2              1921   14k 462B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:02:26 ubuntu dstat.sh[1818]: 01-04 23:02:26|  4   2  46  46   2| 633M  463M 92.5M 2671M|5905B 2160B|   0  1124k|   0  75.0 | 784  1410 |1.64 1.42 1.25|  0 1.0   0|   0     0 |mysqld               1087 1.5%   0    0 |python2              1921   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:02:27 ubuntu dstat.sh[1818]: 01-04 23:02:27|  7   7  37  48   1| 634M  463M 92.7M 2671M|9657B 1944B|   0   796k|   0  62.0 | 722  1214 |1.75 1.44 1.26|  0 1.0 2.0|   0     0 |mysqld               1087  11%   0    0 |python2              1921   14k 468B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 23:02:28 ubuntu dstat.sh[1818]: 01-04 23:02:28|  7   5  35  52   1| 634M  463M 92.8M 2671M|4463B 2160B|   0   892k|   0  74.0 | 749  1334 |1.75 1.44 1.26|  0 1.0   0|   0     0 |mysqld               1087 8.5%   0    0 |python2              1921   14k 462B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:02:29 ubuntu dstat.sh[1818]: 01-04 23:02:29|  8   6  39  48   1| 634M  462M 92.9M 2671M|3755B 1944B|   0   788k|   0  59.0 | 652  1103 |1.75 1.44 1.26|  0 3.0   0|   0     0 |mysqld               1087  10%   0    0 |python2              1921   14k 462B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:02:30 ubuntu dstat.sh[1818]: 01-04 23:02:30|  2   2  41  55   0| 634M  462M 93.0M 2671M|3525B 1944B|   0  1980k|   0   101 | 619  1027 |1.75 1.44 1.26|  0 1.0   0|   0     0 |keystone-manage      3217 1.0%1034B 819B|python2              1921   14k 454B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:02:31 ubuntu dstat.sh[1818]: 01-04 23:02:31|  4   2  46  48   1| 634M  461M 93.2M 2671M|8388B 2160B|   0   880k|   0  61.0 | 664  1119 |1.75 1.44 1.26|  0 2.0   0|   0     0 |mysqld               1087 1.5%   0    0 |python2              1921   14k 468B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:02:32 ubuntu dstat.sh[1818]: 01-04 23:02:32| 20  21  45  14   1| 635M  461M 93.2M 2671M|4082B 1944B|   0   536k|   0  39.0 | 693   908 |1.77 1.45 1.27|  0 2.0   0|   0     0 |mysqld               1087  38%   0    0 |python2              1921   14k 463B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:02:33 ubuntu dstat.sh[1818]: 01-04 23:02:33| 10  11  29  46   3| 635M  461M 93.4M 2672M|4744B 1944B|   0  1192k|   0   105 | 927  1673 |1.77 1.45 1.27|1.0 1.0   0|   0     0 |mysqld               1087  18%   0    0 |python2              1921   14k 465B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 23:02:34 ubuntu dstat.sh[1818]: 01-04 23:02:34| 10   8  41  38   4| 635M  460M 93.6M 2672M|4007B 2160B|   0  1300k|   0   101 | 951  1635 |1.77 1.45 1.27|1.0   0   0|   0     0 |mysqld               1087  11%   0    0 |python2              1921   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 23:02:35 ubuntu dstat.sh[1818]: 01-04 23:02:35| 10  10  32  47   1| 635M  460M 93.8M 2672M|3972B 1944B|   0  1012k|   0  78.0 | 878  1430 |1.77 1.45 1.27|1.0 2.0   0|   0     0 |mysqld               1087  17%   0    0 |python2              1921   14k 470B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 23:02:36 ubuntu dstat.sh[1818]: 01-04 23:02:36| 26  19  36  19   1| 635M  460M 93.8M 2672M|4170B 2160B|   0   472k|   0  28.0 | 727   910 |1.77 1.45 1.27|  0 1.0   0|   0     0 |mysqld               1087  43%   0    0 |python2              1921   14k 463B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 23:02:37 ubuntu dstat.sh[1818]: 01-04 23:02:37| 13  12  28  46   0| 635M  459M 93.9M 2672M|5757B 1944B|   0   640k|   0  51.0 | 686  1309 |1.79 1.46 1.27|2.0   0 2.0|   0     0 |mysqld               1087  22%   0    0 |python2              1921   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 23:02:38 ubuntu dstat.sh[1818]: 01-04 23:02:38| 13  12  33  42   1| 636M  459M 94.1M 2672M|3946B 2160B|   0  1020k|   0  74.0 | 687  1181 |1.79 1.46 1.27|  0 2.0   0|   0     0 |mysqld               1087  21%   0    0 |python2              1921   14k 465B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 23:02:39 ubuntu dstat.sh[1818]: 01-04 23:02:39|  9   8  25  56   3| 636M  459M 94.2M 2672M|4871B 2160B|   0   536k|   0  55.0 | 579  1189 |1.79 1.46 1.27|  0 3.0   0|   0     0 |mysqld               1087  15%   0    0 |python2              1921   14k 462B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:02:40 ubuntu dstat.sh[1818]: 01-04 23:02:40|  8   6  36  49   2| 636M  458M 94.3M 2672M|5733B 1944B|   0   912k|   0  72.0 | 687  1177 |1.79 1.46 1.27|  0 2.0   0|   0     0 |mysqld               1087  10%   0    0 |python2              1921   13k 462B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:02:41 ubuntu dstat.sh[1818]: 01-04 23:02:41|  5   4  45  46   0| 636M  458M 94.5M 2672M|4793B 2254B|   0   884k|   0  70.0 | 713  1101 |1.79 1.46 1.27|1.0 1.0   0|   0     0 |mysqld               1087 6.0%   0    0 |python2              1921   13k 452B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:02:42 ubuntu dstat.sh[1818]: 01-04 23:02:42|  4   1  47  48   0| 636M  458M 94.6M 2672M|5691B 1944B|   0   964k|   0  65.0 | 644  1141 |1.80 1.47 1.28|1.0 1.0   0|   0     0 |mysqld               1087 1.0%   0    0 |python2              1921   13k 452B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 23:02:43 ubuntu dstat.sh[1818]: 01-04 23:02:43| 14  10  45  31   1| 636M  457M 94.8M 2672M|8515B 2160B|   0  1420k|   0   120 |1089  2135 |1.80 1.47 1.28|  0 2.0   0|   0     0 |mysqld               1087  17%   0    0 |python2              1921   13k 455B0.5%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 23:02:44 ubuntu dstat.sh[1818]: 01-04 23:02:44|  8   7  38  48   0| 636M  457M 94.9M 2672M|5839B 2160B|   0   628k|   0  37.0 | 690  1402 |1.80 1.47 1.28|  0 1.0   0|   0     0 |mysqld               1087  10%   0    0 |python2              1921   13k 462B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 23:02:45 ubuntu dstat.sh[1818]: 01-04 23:02:45|  4   2  48  47   0| 636M  457M 94.9M 2672M|3716B 1944B|   0   820k|   0  54.0 | 528   994 |1.80 1.47 1.28|1.0 2.0   0|   0     0 |mysqld               1087 1.5%   0    0 |python2              1921   13k 451B0.5%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 23:02:46 ubuntu dstat.sh[1818]: 01-04 23:02:46| 14  12  42  32   1| 636M  457M 95.1M 2672M|3905B 2160B|   0  1332k|   0  91.0 | 842  1384 |1.80 1.47 1.28|2.0   0   0|   0     0 |mysqld               1087  22%   0    0 |python2              1921   13k 459B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 23:02:47 ubuntu dstat.sh[1818]: 01-04 23:02:47| 13  12  39  36   0| 637M  456M 95.4M 2672M|6932B 2160B|   0  1928k|   0   146 |1139  1924 |1.98 1.51 1.29|  0 1.0 2.0|   0     0 |mysqld               1087  20%   0    0 |python2              1921   13k 469B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 23:02:48 ubuntu dstat.sh[1818]: 01-04 23:02:48| 30  14  25  30   0| 637M  455M 95.6M 2672M|5472B 2160B|   0  1204k|   0  93.0 | 999  2189 |1.98 1.51 1.29|2.0 1.0   0|   0     0 |python2              1568  19% 151k 165k|python3.6            8281  215k 434k2.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 23:02:49 ubuntu dstat.sh[1818]: 01-04 23:02:49| 21  15  21  40   1| 638M  454M 95.7M 2673M|5049B 2160B|   0  1568k|   0   103 | 927  2171 |1.98 1.51 1.29|  0 2.0   0|   0     0 |mysqld               1087  16%   0    0 |python2              1568  116k 127k 16%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 23:02:50 ubuntu dstat.sh[1818]: 01-04 23:02:50| 15  12  34  39   0| 638M  454M 95.9M 2673M|3912B 1944B|   0   944k|   0  76.0 | 960  1506 |1.98 1.51 1.29|  0 2.0   0|   0     0 |mysqld               1087  20%   0    0 |python2              1921   13k 455B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 23:02:51 ubuntu dstat.sh[1818]: 01-04 23:02:51|  4   3  34  59   0| 638M  454M 95.9M 2673M|9122B 1944B|   0   960k|   0   106 | 695   897 |1.98 1.51 1.29|1.0 2.0   0|   0     0 |mysqld               1087 6.5%   0    0 |python2              1921   13k 460B0.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 23:02:52 ubuntu dstat.sh[1818]: 01-04 23:02:52| 20  23  11  47   0| 638M  454M 96.0M 2673M|5282B 2106B|   0   436k|   0  34.0 | 665  1078 |2.14 1.55 1.31|  0 2.0   0|   0     0 |mysqld               1087  38%   0    0 |python2              1921   13k 455B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 23:02:53 ubuntu dstat.sh[1818]: 01-04 23:02:53| 12   7  40  40   0| 638M  453M 96.1M 2673M|5970B 2214B|   0   836k|   0  57.0 | 681  1077 |2.14 1.55 1.31|  0 2.0   0|   0     0 |mysqld               1087  16%   0    0 |python2              1921   13k 458B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 23:02:54 ubuntu dstat.sh[1818]: 01-04 23:02:54| 13  11  34  43   0| 638M  453M 96.2M 2673M|6537B 1944B|   0   740k|   0  54.0 | 680  1255 |2.14 1.55 1.31|  0 1.0   0|   0     0 |mysqld               1087  19%   0    0 |python2              1921   13k 447B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 23:02:55 ubuntu dstat.sh[1818]: 01-04 23:02:55| 12  12  28  47   1| 638M  453M 96.3M 2673M|4087B 2160B|   0   976k|   0  72.0 | 719  1217 |2.14 1.55 1.31|1.0 2.0   0|   0     0 |mysqld               1087  22%   0    0 |python2              1921   13k 471B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 23:02:56 ubuntu dstat.sh[1818]: 01-04 23:02:56| 20  17  19  44   0| 638M  452M 96.4M 2673M|4173B 1944B|   0  1560k|   0  67.0 | 779  1229 |2.14 1.55 1.31|  0 2.0   0|   0     0 |mysqld               1087  32%   0    0 |python2              1921   13k 460B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 23:02:57 ubuntu dstat.sh[1818]: 01-04 23:02:57|  7   3  41  46   3| 638M  452M 96.5M 2673M|3914B 1944B|   0   944k|   0  52.0 | 769  1411 |2.21 1.58 1.32|  0 3.0 2.0|   0     0 |mysqld               1087 4.0%   0    0 |python2              1921   13k 469B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 23:02:58 ubuntu dstat.sh[1818]: 01-04 23:02:58|  8   6  36  48   2| 638M  452M 96.6M 2673M|6770B 2106B|   0  1180k|   0  79.0 | 749  1215 |2.21 1.58 1.32|1.0 1.0   0|   0     0 |mysqld               1087  11%   0    0 |python2              1921   13k 470B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 23:02:59 ubuntu dstat.sh[1818]: 01-04 23:02:59| 13  12  27  47   2| 638M  452M 96.7M 2673M|5233B 1998B|   0   812k|   0  51.0 | 643   920 |2.21 1.58 1.32|1.0 1.0   0|   0     0 |mysqld               1087  22%   0    0 |python2              1921   13k 470B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 23:03:00 ubuntu dstat.sh[1818]: 01-04 23:03:00|  7   5  42  43   2| 639M  451M 96.9M 2673M|6160B 2160B|   0  1488k|   0  84.0 | 963  1814 |2.21 1.58 1.32|  0 1.0   0|   0     0 |mysqld               1087 5.0%   0    0 |python2              1921   13k 470B0.5%|mysqld       197M|   0     0 |  16    7    0    1    0
Apr 01 23:03:01 ubuntu dstat.sh[1818]: 01-04 23:03:01|  4   4  42  49   1| 639M  451M 97.0M 2673M|5812B 1944B|   0  1148k|   0  75.0 | 741  1271 |2.21 1.58 1.32|  0 2.0   0|   0     0 |mysqld               1087 5.0%   0    0 |python2              1921   13k 464B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
