-- Logs begin at Wed 2020-04-01 03:21:04 UTC, end at Wed 2020-04-01 05:04:20 UTC. --
Apr 01 04:05:43 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 04:05:44 ubuntu dstat.sh[1647]: [286B blob data]
Apr 01 04:05:44 ubuntu dstat.sh[1647]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 04:05:54 ubuntu dstat.sh[1647]: 01-04 04:05:54| 23   2  31  41   3| 592M  581M 88.3M 2600M|4155B 1770B| 576k 2036k|42.0   110 | 704   742 |0.79 0.99 1.13|1.0   0   0|   0     0 |keystone-manage      3043  23%1778k 107k|keystone-manage      3043 1778k 107k 23%|mysqld       173M|   0     0 |  16    5    0    7    0
Apr 01 04:05:55 ubuntu dstat.sh[1647]: 01-04 04:05:55| 41   4  40  16   1| 613M  560M 88.4M 2601M|3994B 1944B| 192k  680k|16.0  3.00 | 570   855 |0.79 0.99 1.13|2.0   0   0|   0     0 |keystone-manage      3043  40%4969k 440k|keystone-manage      3043 4969k 440k 40%|mysqld       177M|   0     0 |  16    7    0    7    0
Apr 01 04:05:56 ubuntu dstat.sh[1647]: 01-04 04:05:56| 20  10  31  38   1| 625M  547M 88.6M 2602M|5043B 1944B|   0  2100k|   0  98.0 |1006  1941 |0.97 1.03 1.14|  0 1.0   0|   0     0 |python2              1480  14%  95k 104k|python3.6            8186   83k 174k1.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 04:05:57 ubuntu dstat.sh[1647]: 01-04 04:05:57|  4   1  48  47   1| 625M  546M 89.0M 2602M|4498B 1728B|   0  2204k|   0   153 | 742  1513 |0.97 1.03 1.14|  0 1.0   0|   0     0 |mysqld               905  1.0%   0    0 |python2              1734   14k 452B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 04:05:58 ubuntu dstat.sh[1647]: 01-04 04:05:58|  5   2  49  44   1| 626M  544M 89.3M 2602M|3378B 1986B|   0  2208k|   0   157 | 897  1668 |0.97 1.03 1.14|  0 1.0 2.0|   0     0 |mysqld               905  2.0%   0    0 |python2              1734   14k 470B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 04:05:59 ubuntu dstat.sh[1647]: 01-04 04:05:59|  3   2  32  63   1| 627M  543M 89.5M 2602M|4261B 1944B|   0  3024k|   0   136 | 670  1019 |0.97 1.03 1.14|1.0 1.0   0|   0     0 |mysqld               905  2.5%   0    0 |python2              1734   14k 463B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 04:06:00 ubuntu dstat.sh[1647]: 01-04 04:06:00|  5   7  43  44   1| 627M  543M 89.6M 2603M|4386B 1944B|   0   668k|   0  67.0 | 492  1158 |0.97 1.03 1.14|1.0   0   0|   0     0 |mysqld               905  8.5%   0    0 |python2              1734   14k 453B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 04:06:01 ubuntu dstat.sh[1647]: 01-04 04:06:01|  9  11  35  45   0| 628M  541M 90.0M 2603M|6394B 1944B|   0  1148k|   0   123 | 753  1740 |1.05 1.04 1.14|  0 1.0   0|   0     0 |mysqld               905   16%   0    0 |python2              1734   14k 459B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 04:06:02 ubuntu dstat.sh[1647]: 01-04 04:06:02|  7   7  42  43   0| 628M  541M 90.3M 2603M|3236B 1944B|   0  1376k|   0   118 | 795  1617 |1.05 1.04 1.14|  0 1.0   0|   0     0 |mysqld               905   10%   0    0 |python2              1734   14k 464B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 04:06:03 ubuntu dstat.sh[1647]: 01-04 04:06:03|  7   7  49  37   0| 628M  540M 90.5M 2603M|4169B 1944B|   0  1120k|   0  91.0 | 717  1333 |1.05 1.04 1.14|1.0 1.0   0|   0     0 |mysqld               905   12%   0    0 |python2              1734   14k 453B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 04:06:04 ubuntu dstat.sh[1647]: 01-04 04:06:04|  6  11  45  37   1| 629M  539M 90.8M 2603M|7357B 1944B|   0  1620k|   0   142 | 993  1658 |1.05 1.04 1.14|  0 1.0   0|   0     0 |mysqld               905   13%   0    0 |python2              1734   14k 465B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 04:06:05 ubuntu dstat.sh[1647]: 01-04 04:06:05| 23  15  25  37   1| 630M  538M 90.9M 2603M|8400B 1944B|   0   940k|   0  63.0 | 852  1550 |1.05 1.04 1.14|1.0 1.0   0|   0     0 |mysqld               905   33%   0    0 |python2              1734   14k 471B0.5%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 04:06:06 ubuntu dstat.sh[1647]: 01-04 04:06:06|  8   9  24  59   0| 630M  538M 91.0M 2603M|6974B 1944B|  76k  376k|1.00  29.0 | 519   882 |1.29 1.09 1.16|  0 1.0   0|   0     0 |mysqld               905   15%   0    0 |python2              1734   14k 468B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 04:06:07 ubuntu dstat.sh[1647]: 01-04 04:06:07| 11  12  29  48   0| 630M  538M 91.1M 2603M|3813B 2160B|   0   464k|   0  35.0 | 492   788 |1.29 1.09 1.16|  0 1.0   0|   0     0 |mysqld               905   21%   0    0 |python2              1734   14k 453B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 04:06:08 ubuntu dstat.sh[1647]: 01-04 04:06:08| 11   4  47  37   1| 631M  537M 91.3M 2603M|5610B 1728B|   0  1656k|   0   116 |1137  2050 |1.29 1.09 1.16|1.0   0 2.0|   0     0 |mysqld               905  8.5%   0    0 |keystone-manage      3043   11k7056B4.0%|mysqld       191M|   0     0 |  16    7    0    7    0
Apr 01 04:06:09 ubuntu dstat.sh[1647]: 01-04 04:06:09|  2   4  14  80   1| 632M  469M 91.3M 2667M|4768B 1876B|   0    59M|   0  68.0 | 402   675 |1.29 1.09 1.16|  0 3.0   0|   0     0 |mysqld               905  3.0%   0    0 |python2              1734   14k 463B0.5%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 01 04:06:10 ubuntu dstat.sh[1647]: 01-04 04:06:10|  2   3  29  66   1| 631M  470M 91.3M 2667M|4276B 2106B|   0    15M|   0   166 | 466   595 |1.29 1.09 1.16|  0 2.0   0|   0     0 |kworker/u4:1         38   1.0%   0    0 |python2              1734   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 01 04:06:11 ubuntu dstat.sh[1647]: 01-04 04:06:11|  2   1  30  67   1| 631M  470M 91.4M 2667M|3216B 1728B|   0  3460k|   0   100 | 496   914 |1.58 1.16 1.18|  0 2.0   0|   0     0 |etcd                 2651 1.0%   0    0 |python2              1734   14k 451B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 04:06:12 ubuntu dstat.sh[1647]: 01-04 04:06:12|  2   2  41  56   0| 631M  469M 91.4M 2668M|3674B 1944B|   0  3928k|   0  71.0 | 466   981 |1.58 1.16 1.18|  0 1.0   0|   0     0 |mysqld               905  1.0%   0    0 |python2              1734   14k 452B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 04:06:13 ubuntu dstat.sh[1647]: 01-04 04:06:13|  3   1  48  48   1| 632M  469M 91.6M 2668M|3898B 1728B|   0  2184k|   0   114 | 820  1308 |1.58 1.16 1.18|  0 1.0   0|   0     0 |mysqld               905  1.0%   0    0 |python2              1734   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 04:06:14 ubuntu dstat.sh[1647]: 01-04 04:06:14|  5   5  41  49   2| 632M  467M 91.8M 2668M|4155B 1944B|   0  1448k|   0   120 | 867  1470 |1.58 1.16 1.18|  0 1.0   0|   0     0 |mysqld               905  4.0%   0    0 |python2              1734   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 04:06:15 ubuntu dstat.sh[1647]: 01-04 04:06:15|  6   4  45  43   3| 633M  466M 92.1M 2669M|3318B 1728B|   0  1572k|   0   120 | 875  1775 |1.58 1.16 1.18|  0 1.0   0|   0     0 |mysqld               905  4.5%   0    0 |python2              1734   14k 464B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 04:06:16 ubuntu dstat.sh[1647]: 01-04 04:06:16|  5   5  44  45   2| 633M  466M 92.3M 2669M|3545B 1944B|   0  2016k|   0   137 | 710  1353 |1.54 1.15 1.18|1.0 1.0   0|   0     0 |mysqld               905  6.0%   0    0 |python2              1734   14k 452B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 04:06:17 ubuntu dstat.sh[1647]: 01-04 04:06:17|  9   8  40  42   2| 633M  465M 92.5M 2669M|3965B 1944B|   0  1404k|   0   118 | 726  1713 |1.54 1.15 1.18|  0 1.0   0|   0     0 |mysqld               905   13%   0    0 |python2              1734   14k 464B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 04:06:18 ubuntu dstat.sh[1647]: 01-04 04:06:18| 10   7  42  39   3| 634M  465M 92.7M 2669M|3894B 1728B|   0  1388k|   0   110 | 880  1874 |1.54 1.15 1.18|  0 1.0 2.0|   0     0 |mysqld               905   11%   0    0 |python2              1734   14k 470B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 04:06:19 ubuntu dstat.sh[1647]: 01-04 04:06:19| 14  13  28  44   3| 634M  464M 93.0M 2669M|3952B 1944B|   0  1764k|   0   142 | 837  2167 |1.54 1.15 1.18|  0 1.0   0|   0     0 |mysqld               905   22%   0    0 |python2              1734   14k 460B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 04:06:20 ubuntu dstat.sh[1647]: 01-04 04:06:20|  8   7  38  46   2| 634M  464M 93.2M 2669M|  13k 1728B|  68k 1664k|1.00   134 | 721  1703 |1.54 1.15 1.18|1.0 1.0   0|   0     0 |mysqld               905   12%   0    0 |python2              1734   14k 481B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 04:06:21 ubuntu dstat.sh[1647]: 01-04 04:06:21| 10   9  42  38   1| 634M  463M 93.5M 2669M|  14k 1944B|   0  1716k|   0   120 | 724  1449 |1.49 1.15 1.18|  0 1.0   0|   0     0 |mysqld               905   16%   0    0 |python2              1734   14k 467B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 04:06:22 ubuntu dstat.sh[1647]: 01-04 04:06:22|  7   4  44  45   1| 635M  462M 93.7M 2669M|4175B 1944B|   0  1516k|   0   120 | 617  1653 |1.49 1.15 1.18|  0 1.0   0|   0     0 |mysqld               905  4.5%   0    0 |python2              1734   14k 458B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 04:06:23 ubuntu dstat.sh[1647]: 01-04 04:06:23| 12  11  36  40   3| 635M  462M 93.9M 2669M|3216B 1728B|   0  1576k|   0   111 | 974  2301 |1.49 1.15 1.18|  0 1.0   0|   0     0 |mysqld               905   15%   0    0 |keystone-manage      3043   11k6053B4.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 04:06:24 ubuntu dstat.sh[1647]: 01-04 04:06:24| 10   9  44  36   2| 635M  461M 94.1M 2669M|6227B 1944B|   0  1740k|   0   131 | 965  1957 |1.49 1.15 1.18|1.0 1.0   0|   0     0 |mysqld               905   15%   0    0 |python2              1734   14k 464B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 04:06:25 ubuntu dstat.sh[1647]: 01-04 04:06:25| 16  12  41  32   1| 636M  461M 94.4M 2669M|4911B 1728B|   0  1784k|   0   140 | 888  1893 |1.49 1.15 1.18|2.0   0   0|   0     0 |mysqld               905   22%   0    0 |python2              1734   14k 454B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 04:06:26 ubuntu dstat.sh[1647]: 01-04 04:06:26| 24  14  27  34   1| 636M  460M 94.6M 2669M|3660B 1944B|   0  1896k|   0   129 | 871  2309 |1.45 1.15 1.17|1.0 2.0   0|   0     0 |python2              1480  13%  92k 100k|python3.6            8186  129k 269k3.0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 04:06:27 ubuntu dstat.sh[1647]: 01-04 04:06:27|  4   3   6  86   1| 636M  460M 94.6M 2669M|7309B 1944B|   0  1136k|   0   136 | 594   527 |1.45 1.15 1.17|  0 7.0   0|   0     0 |python2              1480 4.0%  34k  36k|python2              1480   34k  36k4.0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 04:06:28 ubuntu dstat.sh[1647]: 01-04 04:06:28| 26  12  24  37   1| 636M  459M 94.7M 2670M|7833B 1728B|   0  1860k|   0   106 |1095  1786 |1.45 1.15 1.17|  0 1.0 2.0|   0     0 |python2              1480  19% 142k 155k|python3.6            8186  138k 288k2.0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 04:06:29 ubuntu dstat.sh[1647]: 01-04 04:06:29| 10  11  31  48   1| 636M  459M 94.7M 2670M|  28k 1944B|   0   920k|   0  69.0 | 680  1254 |1.45 1.15 1.17|1.0 1.0   0|   0     0 |mysqld               905   18%   0    0 |python2              1734   14k 465B0.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 04:06:30 ubuntu dstat.sh[1647]: 01-04 04:06:30| 12   9  41  38   0| 637M  459M 94.9M 2670M|  10k 1728B|   0   888k|   0  78.0 | 631  1889 |1.45 1.15 1.17|  0 1.0   0|   0     0 |mysqld               905   15%   0    0 |python2              1734   14k 454B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 04:06:31 ubuntu dstat.sh[1647]: 01-04 04:06:31| 10  11  42  35   4| 637M  458M 95.1M 2670M|5324B 2160B|   0  1516k|   0   132 | 946  1998 |1.50 1.16 1.18|2.0   0   0|   0     0 |mysqld               905   17%   0    0 |python2              1734   14k 462B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 04:06:32 ubuntu dstat.sh[1647]: 01-04 04:06:32| 11  12  39  34   4| 637M  458M 95.3M 2670M|4894B 1944B|   0  1220k|   0  97.0 | 785  1716 |1.50 1.16 1.18|1.0 1.0   0|   0     0 |mysqld               905   19%   0    0 |python2              1734   14k 471B0.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 04:06:33 ubuntu dstat.sh[1647]: 01-04 04:06:33|  8   4  45  43   0| 637M  457M 95.4M 2670M|4702B 1944B|   0   936k|   0  63.0 | 676  1806 |1.50 1.16 1.18|  0 1.0   0|   0     0 |mysqld               905  5.0%   0    0 |python2              1734   14k 464B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 04:06:34 ubuntu dstat.sh[1647]: 01-04 04:06:34| 12  10  48  30   0| 637M  457M 95.6M 2670M|3756B 1944B|   0  1616k|   0   126 | 789  1670 |1.50 1.16 1.18|1.0 1.0   0|   0     0 |mysqld               905   18%   0    0 |python2              1734   14k 456B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 04:06:35 ubuntu dstat.sh[1647]: 01-04 04:06:35| 10   7  45  35   3| 637M  456M 95.8M 2670M|3535B 1728B|   0  1672k|   0   118 | 891  1811 |1.50 1.16 1.18|1.0 1.0   0|   0     0 |mysqld               905   10%   0    0 |python2              1734   14k 471B  0%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 01 04:06:36 ubuntu dstat.sh[1647]: 01-04 04:06:36|  6   5  47  41   2| 638M  455M 96.0M 2670M|5045B 1944B|   0  1488k|   0   102 | 643  1301 |1.46 1.16 1.18|  0 1.0   0|   0     0 |mysqld               905  5.0%   0    0 |python2              1734   14k 465B0.5%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 01 04:06:37 ubuntu dstat.sh[1647]: 01-04 04:06:37|  8   7  42  42   1| 638M  455M 96.1M 2670M|4761B 1944B|   0   972k|   0  83.0 | 594  1193 |1.46 1.16 1.18|  0 1.0   0|   0     0 |mysqld               905   12%   0    0 |python2              1734   14k 463B  0%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 01 04:06:38 ubuntu dstat.sh[1647]: 01-04 04:06:38|  8   7  39  45   2| 639M  454M 96.2M 2670M|5385B 1728B|   0  1016k|   0  72.0 | 625  1424 |1.46 1.16 1.18|  0 1.0 2.0|   0     0 |mysqld               905   11%   0    0 |python2              1734   14k 469B0.5%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 01 04:06:39 ubuntu dstat.sh[1647]: 01-04 04:06:39|  8   4  43  45   1| 638M  454M 96.4M 2671M|4268B 1944B|   0  1284k|   0  85.0 | 765  2151 |1.46 1.16 1.18|  0 1.0   0|   0     0 |mysqld               905  5.0%   0    0 |python2              1734   14k 464B  0%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 01 04:06:40 ubuntu dstat.sh[1647]: 01-04 04:06:40|  7   7  43  44   0| 639M  454M 96.6M 2671M|4840B 1944B|   0   728k|   0  55.0 | 592  1024 |1.46 1.16 1.18|1.0 1.0   0|   0     0 |mysqld               905   10%   0    0 |python2              1734   13k 453B0.5%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 04:06:41 ubuntu dstat.sh[1647]: 01-04 04:06:41| 22  26  25  27   1| 639M  454M 96.6M 2671M|3905B 1728B|   0   320k|   0  27.0 | 581   718 |1.58 1.19 1.19|1.0 1.0   0|   0     0 |mysqld               905   46%   0    0 |python2              1734   13k 450B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 01 04:06:42 ubuntu dstat.sh[1647]: 01-04 04:06:42|  7   4  38  49   2| 639M  453M 96.7M 2671M|3716B 1944B|   0   720k|   0  42.0 | 607  1142 |1.58 1.19 1.19|1.0 1.0   0|   0     0 |mysqld               905  6.0%   0    0 |python2              1734   13k 463B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 01 04:06:43 ubuntu dstat.sh[1647]: 01-04 04:06:43|  8   9  32  51   2| 639M  453M 96.8M 2671M|3330B 1728B|   0   644k|   0  43.0 | 561   916 |1.58 1.19 1.19|  0 2.0   0|   0     0 |mysqld               905   13%   0    0 |python2              1734   13k 458B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 01 04:06:44 ubuntu dstat.sh[1647]: 01-04 04:06:44|  7   9  40  44   1| 639M  453M 96.9M 2671M|4219B 1944B|   0   820k|   0  68.0 | 634  1136 |1.58 1.19 1.19|  0 1.0   0|   0     0 |mysqld               905   12%   0    0 |python2              1734   13k 463B0.5%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 01 04:06:45 ubuntu dstat.sh[1647]: 01-04 04:06:45|  4   7  40  46   2| 639M  452M 97.1M 2671M|7384B 1944B|   0   920k|   0  71.0 | 736  1247 |1.58 1.19 1.19|  0 1.0   0|   0     0 |mysqld               905  9.5%   0    0 |python2              1734   13k 463B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 01 04:06:46 ubuntu dstat.sh[1647]: 01-04 04:06:46| 13  13  40  33   1| 640M  452M 97.4M 2671M|3984B 1728B|   0  1572k|   0   122 | 904  1704 |1.70 1.22 1.20|  0 1.0   0|   0     0 |mysqld               905   21%   0    0 |python2              1734   13k 467B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 01 04:06:47 ubuntu dstat.sh[1647]: 01-04 04:06:47|  8   6  43  42   2| 640M  452M 97.5M 2671M|3552B 1944B|   0  1308k|   0   100 | 873  1570 |1.70 1.22 1.20|1.0 1.0   0|   0     0 |mysqld               905  9.5%   0    0 |python2              1734   13k 470B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 01 04:06:48 ubuntu dstat.sh[1647]: 01-04 04:06:48|  8   7  39  46   2| 640M  451M 97.7M 2671M|6290B 1944B|   0  1460k|   0   103 | 766  1549 |1.70 1.22 1.20|1.0 2.0 4.0|   0     0 |mysqld               905  7.5%   0    0 |python2              1734   13k 458B0.5%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 01 04:06:49 ubuntu dstat.sh[1647]: 01-04 04:06:49|  3   1  42  53   1| 640M  451M 97.8M 2671M|3278B 1728B|   0  1248k|   0  61.0 | 535   976 |1.70 1.22 1.20|  0 1.0   0|   0     0 |mysqld               905  1.0%   0    0 |python2              1734   13k 464B0.5%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 01 04:06:50 ubuntu dstat.sh[1647]: 01-04 04:06:50|  8   5  45  41   1| 640M  450M 98.0M 2671M|4233B 1944B|   0  1372k|   0  94.0 | 718  1432 |1.70 1.22 1.20|1.0 1.0   0|   0     0 |mysqld               905  8.5%   0    0 |python2              1734   13k 464B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 04:06:51 ubuntu dstat.sh[1647]: 01-04 04:06:51| 11   9  44  31   6| 641M  450M 98.1M 2671M|7848B 1728B|   0   900k|   0  62.0 | 728  1134 |1.64 1.22 1.20|  0 1.0   0|   0     0 |mysqld               905   16%   0    0 |python2              1734   13k 464B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 04:06:52 ubuntu dstat.sh[1647]: 01-04 04:06:52|  4   5  40  48   2| 641M  450M 98.2M 2671M|6778B 1944B|   0   696k|   0  43.0 | 524   972 |1.64 1.22 1.20|  0 1.0   0|   0     0 |mysqld               905  7.0%   0    0 |python2              1734   13k 464B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 04:06:53 ubuntu dstat.sh[1647]: 01-04 04:06:53| 10  12  40  34   3| 641M  449M 98.3M 2671M|4866B 1728B|   0  1160k|   0  78.0 | 745  1124 |1.64 1.22 1.20|1.0 1.0   0|   0     0 |mysqld               905   19%   0    0 |python2              1734   13k 471B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 04:06:54 ubuntu dstat.sh[1647]: 01-04 04:06:54| 13  18  28  41   1| 641M  449M 98.4M 2671M|4837B 1986B|   0   620k|   0  56.0 | 639   963 |1.64 1.22 1.20|1.0 1.0   0|   0     0 |mysqld               905   29%   0    0 |python2              1734   13k 470B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 04:06:55 ubuntu dstat.sh[1647]: 01-04 04:06:55|  5   4  46  46   0| 641M  449M 98.5M 2671M|4258B 1944B|   0   876k|   0  60.0 | 618  1192 |1.64 1.22 1.20|  0 1.0   0|   0     0 |mysqld               905  3.0%   0    0 |python2              1734   13k 453B0.5%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 04:06:56 ubuntu dstat.sh[1647]: 01-04 04:06:56| 35  18  28  18   1| 642M  448M 98.5M 2672M|3444B 1944B|   0   496k|   0  27.0 | 828  1866 |1.59 1.21 1.20|1.0   0   0|   0     0 |python2              1480  29% 204k 222k|python3.6            8186  272k 552k4.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 04:06:57 ubuntu dstat.sh[1647]: 01-04 04:06:57| 25  13  33  26   3| 642M  447M 98.7M 2672M|4432B 1986B|   0  1440k|   0  87.0 |1195  2337 |1.59 1.21 1.20|1.0 1.0   0|   0     0 |python2              1480  18% 129k 142k|python2              1480  129k 142k 18%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 04:06:58 ubuntu dstat.sh[1647]: 01-04 04:06:58| 13   4  46  36   1| 642M  446M 98.8M 2672M|3841B 1890B|   0  1408k|   0  90.0 |1069  2212 |1.59 1.21 1.20|  0 1.0 2.0|   0     0 |keystone-manage      3043  11%  14k9822B|keystone-manage      3043   14k9822B 11%|mysqld       199M|   0     0 |  16    7    0    1    0
