-- Logs begin at Wed 2020-04-01 18:33:44 UTC, end at Wed 2020-04-01 20:03:11 UTC. --
Apr 01 19:15:45 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 19:15:45 ubuntu dstat.sh[1917]: [286B blob data]
Apr 01 19:15:45 ubuntu dstat.sh[1917]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 19:15:57 ubuntu dstat.sh[1917]: 01-04 19:15:57|  3   1  49  46   0| 626M  452M 85.2M 2692M|4239B 2040B|   0   828k|   0  61.0 | 528   947 |1.16 1.21 1.19|  0 1.0   0|   0     0 |kworker/1:1H         171  0.5%   0    0 |python2              2011   14k 455B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 19:15:58 ubuntu dstat.sh[1917]: 01-04 19:15:58|  2   2  49  47   1| 626M  452M 85.3M 2693M|5870B 2148B|   0   744k|   0  47.0 | 513   888 |1.16 1.21 1.19|  0 1.0   0|   0     0 |mysqld               1190 1.0%   0    0 |python2              2011   14k 463B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 19:15:59 ubuntu dstat.sh[1917]: 01-04 19:15:59|  2   1  50  46   1| 626M  451M 85.5M 2693M|3588B 1944B|   0  1088k|   0  82.0 | 631  1067 |1.16 1.21 1.19|  0 1.0   0|   0     0 |mysqld               1190 0.5%   0    0 |python2              2011   14k 467B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 19:16:00 ubuntu dstat.sh[1917]: 01-04 19:16:00|  3   1  50  46   0| 626M  450M 85.6M 2693M|4820B 2160B|   0  1032k|   0  71.0 | 610  1039 |1.16 1.21 1.19|  0 1.0   0|   0     0 |mysqld               1190 1.0%   0    0 |python2              2011   14k 469B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 19:16:01 ubuntu dstat.sh[1917]: 01-04 19:16:01|  3   1  46  50   0| 626M  450M 85.8M 2693M|4083B 2160B|   0  3228k|   0   125 | 589   872 |1.31 1.24 1.20|  0 1.0   0|   0     0 |kworker/1:1H         171  0.5%   0    0 |python2              2011   14k 459B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 19:16:02 ubuntu dstat.sh[1917]: 01-04 19:16:02|  4   3  47  44   1| 627M  449M 86.0M 2693M|3857B 1944B|   0  1144k|   0   100 | 758  1329 |1.31 1.24 1.20|1.0   0   0|   0     0 |mysqld               1190 4.0%   0    0 |python2              2011   14k 459B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 19:16:03 ubuntu dstat.sh[1917]: 01-04 19:16:03| 11  11  37  41   1| 628M  448M 86.2M 2693M|5252B 2160B|   0   912k|   0  95.0 | 801  1593 |1.31 1.24 1.20|  0 1.0   0|   0     0 |mysqld               1190  19%   0    0 |python2              2011   14k 470B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 19:16:04 ubuntu dstat.sh[1917]: 01-04 19:16:04|  7   6  44  42   0| 628M  448M 86.3M 2693M|9729B 2160B|   0   324k|   0  29.0 | 549   912 |1.31 1.24 1.20|  0 1.0   0|   0     0 |mysqld               1190  11%   0    0 |python2              2011   14k 470B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 19:16:05 ubuntu dstat.sh[1917]: 01-04 19:16:05|  4   3  41  52   0| 628M  448M 86.4M 2693M|4421B 2160B|   0   188k|   0  16.0 | 422   788 |1.31 1.24 1.20|  0 2.0   0|   0     0 |mysqld               1190 5.0%   0    0 |python2              2011   14k 458B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 19:16:06 ubuntu dstat.sh[1917]: 01-04 19:16:06|  7   5  29  59   0| 628M  447M 86.6M 2694M|4770B 1944B|   0   816k|   0  79.0 | 716  1506 |1.29 1.24 1.19|  0 1.0 2.0|   0     0 |mysqld               1190 8.5%   0    0 |python2              2011   14k 457B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 19:16:07 ubuntu dstat.sh[1917]: 01-04 19:16:07|  9   9  48  34   1| 629M  446M 86.8M 2694M|4361B 2160B|   0  1184k|   0   108 | 770  1382 |1.29 1.24 1.19|  0 1.0   0|   0     0 |mysqld               1190  16%   0    0 |python2              2011   14k 474B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 19:16:08 ubuntu dstat.sh[1917]: 01-04 19:16:08| 12   9  47  33   1| 629M  445M 87.1M 2694M|3902B 2160B|   0  1560k|   0   127 | 886  1619 |1.29 1.24 1.19|2.0   0   0|   0     0 |mysqld               1190  16%   0    0 |python2              2011   14k 460B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 19:16:09 ubuntu dstat.sh[1917]: 01-04 19:16:09| 10  11  49  30   0| 630M  444M 87.4M 2694M|5002B 2160B|   0  1228k|   0   103 | 806  1579 |1.29 1.24 1.19|1.0   0   0|   0     0 |mysqld               1190  19%   0    0 |python2              2011   14k 459B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 19:16:10 ubuntu dstat.sh[1917]: 01-04 19:16:10| 15  10  44  31   0| 630M  443M 87.6M 2694M|4418B 2160B|   0  1512k|   0   112 | 881  1845 |1.29 1.24 1.19|1.0 1.0   0|   0     0 |mysqld               1190  20%   0    0 |python2              2011   14k 456B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 19:16:11 ubuntu dstat.sh[1917]: 01-04 19:16:11|  9   4  36  50   0| 631M  442M 87.8M 2694M|5156B 2160B|   0  2436k|   0   125 | 821  1871 |1.34 1.25 1.20|  0 2.0   0|   0     0 |mysqld               1190 5.5%   0    0 |python2              2011   14k 456B0.5%|mysqld       191M|   0     0 |  16    7    0    7    0
Apr 01 19:16:12 ubuntu dstat.sh[1917]: 01-04 19:16:12|  3   2  18  77   1| 631M  443M 87.9M 2694M|8085B 1890B|   0  8964k|   0   197 | 548   800 |1.34 1.25 1.20|  0 1.0   0|   0     0 |jbd2/vda1-8          306  1.0%   0    0 |python2              2011   14k 464B0.5%|mysqld       191M|   0     0 |  16    7    0    7    0
Apr 01 19:16:13 ubuntu dstat.sh[1917]: 01-04 19:16:13|  2   5  48  44   1| 632M  376M 88.0M 2758M|5303B 2214B|   0    65M|   0  95.0 | 569   935 |1.34 1.25 1.20|  0 1.0   0|   0     0 |mysqld               1190 3.5%   0    0 |python2              2011   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 19:16:14 ubuntu dstat.sh[1917]: 01-04 19:16:14|  4   1  48  46   1| 632M  375M 88.1M 2758M|4005B 2160B|   0  1240k|   0  85.0 | 749  1196 |1.34 1.25 1.20|  0 1.0   0|   0     0 |mysqld               1190 1.5%   0    0 |python2              2011   14k 469B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 19:16:15 ubuntu dstat.sh[1917]: 01-04 19:16:15|  3   2  44  52   1| 632M  375M 88.2M 2758M|4390B 2160B|   0   956k|   0  56.0 | 580   956 |1.34 1.25 1.20|  0 2.0   0|   0     0 |keystone-manage      3314 1.5%3060B1683B|python2              2011   14k 469B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 19:16:16 ubuntu dstat.sh[1917]: 01-04 19:16:16|  4   5  38  51   1| 633M  374M 88.3M 2758M|5190B 1944B|   0   896k|   0  72.0 | 673  1167 |1.40 1.26 1.20|  0 1.0 2.0|   0     0 |mysqld               1190 5.0%   0    0 |python2              2011   14k 467B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 19:16:17 ubuntu dstat.sh[1917]: 01-04 19:16:17|  4   4  45  45   2| 633M  373M 88.5M 2759M|3527B 1944B|   0  1792k|   0   115 | 815  1299 |1.40 1.26 1.20|  0 3.0   0|   0     0 |mysqld               1190 4.0%   0    0 |python2              2011   14k 468B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 19:16:18 ubuntu dstat.sh[1917]: 01-04 19:16:18|  4   2  28  66   1| 633M  373M 88.6M 2759M|4054B 2052B|   0  1324k|   0   130 | 627   993 |1.40 1.26 1.20|  0 1.0   0|   0     0 |mysqld               1190 2.5%   0    0 |python2              2011   14k 470B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 19:16:19 ubuntu dstat.sh[1917]: 01-04 19:16:19|  3   1  49  47   0| 633M  372M 88.7M 2759M|4074B 2106B|   0  1052k|   0  64.0 | 606   998 |1.40 1.26 1.20|  0 1.0   0|   0     0 |kworker/1:1H         171  0.5%   0    0 |python2              2011   14k 469B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 19:16:20 ubuntu dstat.sh[1917]: 01-04 19:16:20| 10   5  38  46   0| 634M  372M 88.9M 2759M|4147B 2106B|   0  1232k|   0   102 | 888  1637 |1.40 1.26 1.20|1.0   0   0|   0     0 |mysqld               1190  10%   0    0 |python2              2011   14k 459B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 19:16:21 ubuntu dstat.sh[1917]: 01-04 19:16:21| 13  11  30  44   2| 634M  371M 89.1M 2759M|5323B 2038B|   0  1320k|   0   114 |1012  1963 |1.52 1.29 1.21|1.0   0   0|   0     0 |mysqld               1190  19%   0    0 |python2              2011   14k 464B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 19:16:22 ubuntu dstat.sh[1917]: 01-04 19:16:22|  7   5  44  39   5| 634M  371M 89.3M 2759M|3831B 1944B|   0  1432k|   0   113 | 907  1695 |1.52 1.29 1.21|  0 1.0   0|   0     0 |mysqld               1190 8.5%   0    0 |python2              2011   14k 473B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 19:16:23 ubuntu dstat.sh[1917]: 01-04 19:16:23|  5   5  31  59   0| 634M  371M 89.5M 2759M|4184B 1944B|   0  1972k|   0   124 | 778  1387 |1.52 1.29 1.21|  0 2.0   0|   0     0 |mysqld               1190 5.5%   0    0 |python2              2011   14k 450B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 19:16:24 ubuntu dstat.sh[1917]: 01-04 19:16:24| 10   9  37  43   1| 634M  370M 89.7M 2759M|3784B 1944B|   0  1296k|   0  98.0 | 770  1677 |1.52 1.29 1.21|  0 1.0   0|   0     0 |mysqld               1190  17%   0    0 |python2              2011   14k 460B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 19:16:25 ubuntu dstat.sh[1917]: 01-04 19:16:25|  3   5  43  49   1| 634M  370M 89.8M 2759M|4961B 1944B|   0  1088k|   0  91.0 | 578  1249 |1.52 1.29 1.21|1.0 1.0   0|   0     0 |mysqld               1190 5.5%   0    0 |python2              2011   14k 469B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 19:16:26 ubuntu dstat.sh[1917]: 01-04 19:16:26| 10   9  37  44   0| 635M  369M 90.0M 2759M|4869B 2160B|   0  1036k|   0  73.0 | 688  1426 |1.48 1.29 1.21|  0 1.0 2.0|   0     0 |mysqld               1190  14%   0    0 |python2              2011   14k 457B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 19:16:27 ubuntu dstat.sh[1917]: 01-04 19:16:27|  8   5  46  41   1| 635M  369M 90.2M 2759M|5475B 1728B|   0  1560k|   0   125 | 715  1717 |1.48 1.29 1.21|1.0   0   0|   0     0 |mysqld               1190 9.0%   0    0 |python2              2011   14k 466B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 19:16:28 ubuntu dstat.sh[1917]: 01-04 19:16:28| 12  12  31  44   1| 635M  368M 90.4M 2759M|9681B 2160B|   0  1244k|   0  87.0 | 732  1292 |1.48 1.29 1.21|  0 3.0   0|   0     0 |mysqld               1190  21%   0    0 |python2              2011   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 19:16:29 ubuntu dstat.sh[1917]: 01-04 19:16:29|  9   5  33  53   1| 635M  368M 90.5M 2760M|5064B 1944B|   0  1492k|   0   102 | 591  1253 |1.48 1.29 1.21|  0 1.0   0|   0     0 |mysqld               1190  11%   0    0 |python2              2011   14k 471B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 19:16:30 ubuntu dstat.sh[1917]: 01-04 19:16:30| 11   9  36  43   2| 635M  368M 90.6M 2759M|4742B 1944B|   0  1016k|   0  66.0 | 714  1630 |1.48 1.29 1.21|1.0   0   0|   0     0 |mysqld               1190  13%   0    0 |keystone-manage      3314   11k6053B4.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 19:16:31 ubuntu dstat.sh[1917]: 01-04 19:16:31|  3   2  34  59   2| 635M  367M 90.7M 2760M|4435B 2160B|   0   560k|   0  32.0 | 502  1038 |1.44 1.28 1.21|  0 1.0   0|   0     0 |keystone-manage      3314 2.0%3957B2072B|python2              2011   14k 470B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 19:16:32 ubuntu dstat.sh[1917]: 01-04 19:16:32| 14  10  44  30   2| 636M  367M 90.9M 2760M|5151B 2160B|   0  1672k|   0   127 |1087  1717 |1.44 1.28 1.21|1.0 1.0   0|   0     0 |mysqld               1190  18%   0    0 |python2              2011   14k 467B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 19:16:33 ubuntu dstat.sh[1917]: 01-04 19:16:33|  9   8  41  40   1| 636M  366M 91.1M 2760M|5345B 1944B|   0  1616k|   0   126 |1006  1694 |1.44 1.28 1.21|  0 1.0   0|   0     0 |mysqld               1190  12%   0    0 |python2              2011   14k 472B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 19:16:34 ubuntu dstat.sh[1917]: 01-04 19:16:34| 17  13  30  38   1| 636M  366M 91.2M 2760M|5407B 2160B|   0  1020k|   0  86.0 | 910  2323 |1.44 1.28 1.21|2.0   0   0|   0     0 |mysqld               1190  12%   0    0 |python3.6            7415  115k 229k1.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 01 19:16:35 ubuntu dstat.sh[1917]: 01-04 19:16:35| 30  21  22  27   1| 637M  365M 91.4M 2760M|4213B 1944B|   0  1048k|   0  67.0 | 756  1392 |1.44 1.28 1.21|3.0 1.0   0|   0     0 |python2              1542  31% 218k 238k|python3.6            7415  152k 328k1.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 19:16:36 ubuntu dstat.sh[1917]: 01-04 19:16:36| 10   6  31  52   2| 637M  364M 91.5M 2760M|4923B 2160B|   0   808k|   0  66.0 | 586  1767 |1.41 1.28 1.21|1.0 1.0 2.0|   0     0 |mysqld               1190  12%   0    0 |python2              2011   14k 459B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 19:16:37 ubuntu dstat.sh[1917]: 01-04 19:16:37|  3   2  31  64   1| 637M  364M 91.5M 2760M|4459B 1944B|   0   244k|   0  12.0 | 398   841 |1.41 1.28 1.21|  0 2.0   0|   0     0 |keystone-manage      3314 2.0%2262B1344B|python2              2011   14k 474B0.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 19:16:38 ubuntu dstat.sh[1917]: 01-04 19:16:38|  3   1  20  75   0| 637M  364M 91.6M 2760M|3060B 1944B|   0   428k|   0  34.0 | 450   935 |1.41 1.28 1.21|  0 1.0   0|   0     0 |keystone-manage      3314 1.0%2078B1404B|python2              2011   14k 466B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 01 19:16:39 ubuntu dstat.sh[1917]: 01-04 19:16:39| 12  10  30  48   1| 637M  364M 91.7M 2760M|4705B 1944B|   0   612k|   0  58.0 | 560  1219 |1.41 1.28 1.21|1.0 1.0   0|   0     0 |mysqld               1190  19%   0    0 |python2              2011   14k 461B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Apr 01 19:16:40 ubuntu dstat.sh[1917]: 01-04 19:16:40|  6   4  43  47   1| 637M  364M 91.8M 2760M|5566B 2160B|   0   828k|   0  54.0 | 540  1040 |1.41 1.28 1.21|  0 1.0   0|   0     0 |mysqld               1190 6.0%   0    0 |python2              2011   14k 452B  0%|mysqld       196M|   0     0 |  16    7    0    4    0
Apr 01 19:16:41 ubuntu dstat.sh[1917]: 01-04 19:16:41|  8   6  41  45   1| 637M  363M 92.0M 2760M|4074B 2160B|   0  1444k|   0   119 | 789  1756 |1.46 1.29 1.21|1.0   0   0|   0     0 |mysqld               1190  10%   0    0 |python2              2011   14k 467B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 19:16:42 ubuntu dstat.sh[1917]: 01-04 19:16:42| 11   8  40  41   0| 637M  363M 92.2M 2761M|6521B 2052B|   0  1360k|   0   107 | 756  2425 |1.46 1.29 1.21|  0 1.0   0|   0     0 |mysqld               1190  11%   0    0 |keystone-manage      3314 8958B6477B5.5%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 19:16:43 ubuntu dstat.sh[1917]: 01-04 19:16:43|  8   5  41  44   1| 638M  362M 92.4M 2761M|4416B 2052B|   0  1560k|   0   110 | 690  1653 |1.46 1.29 1.21|1.0 1.0   0|   0     0 |mysqld               1190 9.5%   0    0 |python2              2011   14k 461B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 19:16:44 ubuntu dstat.sh[1917]: 01-04 19:16:44|  9   4  42  44   1| 638M  362M 92.5M 2761M|7171B 2160B|   0  1876k|   0  92.0 | 754  1661 |1.46 1.29 1.21|1.0   0   0|   0     0 |mysqld               1190 7.0%   0    0 |python2              2011   14k 470B  0%|mysqld       196M|   0     0 |  16    7    0    3    0
Apr 01 19:16:45 ubuntu dstat.sh[1917]: 01-04 19:16:45| 12   9  39  40   1| 638M  361M 92.7M 2761M|4416B 2160B|   0  1160k|   0  76.0 | 578  1201 |1.46 1.29 1.21|1.0   0   0|   0     0 |mysqld               1190  16%   0    0 |python2              2011   14k 469B0.5%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 19:16:46 ubuntu dstat.sh[1917]: 01-04 19:16:46|  5   3  42  49   0| 638M  361M 92.8M 2761M|4214B 2160B|   0   904k|   0  58.0 | 555  1219 |1.50 1.30 1.22|  0 2.0 2.0|   0     0 |mysqld               1190 3.0%   0    0 |python2              2011   14k 470B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 19:16:47 ubuntu dstat.sh[1917]: 01-04 19:16:47|  6   5  45  44   1| 639M  360M 92.9M 2761M|4343B 2160B|   0  1304k|   0  92.0 | 675  1161 |1.50 1.30 1.22|  0 1.0   0|   0     0 |mysqld               1190 8.5%   0    0 |python2              2011   14k 468B0.5%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 19:16:48 ubuntu dstat.sh[1917]: 01-04 19:16:48|  4   1  46  49   0| 638M  360M 93.0M 2761M|8564B 1944B|   0  1024k|   0  53.0 | 548  1062 |1.50 1.30 1.22|  0 1.0   0|   0     0 |mysqld               1190 1.0%   0    0 |python2              2011   14k 469B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 19:16:49 ubuntu dstat.sh[1917]: 01-04 19:16:49| 10  10  48  32   0| 639M  360M 93.1M 2761M|7714B 2160B|   0  1048k|   0  84.0 | 616   968 |1.50 1.30 1.22|1.0 1.0   0|   0     0 |mysqld               1190  17%   0    0 |python2              2011   14k 457B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 19:16:50 ubuntu dstat.sh[1917]: 01-04 19:16:50| 15  14  41  28   2| 639M  359M 93.3M 2761M|4185B 1944B|   0  1428k|   0  86.0 |1019  2191 |1.50 1.30 1.22|  0 1.0   0|   0     0 |mysqld               1190  20%   0    0 |python2              2011   14k 452B  0%|mysqld       197M|   0     0 |  16    7    0    3    0
Apr 01 19:16:51 ubuntu dstat.sh[1917]: 01-04 19:16:51|  6   7  41  42   4| 640M  358M 93.5M 2762M|7366B 1944B|   0  1872k|   0   121 |1021  1774 |1.54 1.31 1.22|  0 1.0   0|   0     0 |mysqld               1190  11%   0    0 |python2              2011   14k 472B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 01 19:16:52 ubuntu dstat.sh[1917]: 01-04 19:16:52| 10   8  35  46   1| 640M  358M 93.8M 2761M|9025B 2160B|   0  1476k|   0   112 | 993  1622 |1.54 1.31 1.22|  0 1.0   0|   0     0 |mysqld               1190  15%   0    0 |python2              2011   14k 471B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 19:16:53 ubuntu dstat.sh[1917]: 01-04 19:16:53|  8   7  38  47   1| 640M  357M 93.9M 2762M|6036B 1944B|   0   732k|   0  44.0 | 622  1109 |1.54 1.31 1.22|  0 1.0   0|   0     0 |mysqld               1190  11%   0    0 |python2              2011   13k 470B0.5%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 19:16:54 ubuntu dstat.sh[1917]: 01-04 19:16:54|  6   6  45  42   1| 640M  357M 94.0M 2761M|6248B 2106B|   0  1284k|   0  91.0 | 828  1529 |1.54 1.31 1.22|  0 2.0   0|   0     0 |mysqld               1190 7.0%   0    0 |python2              2011   13k 462B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 19:16:55 ubuntu dstat.sh[1917]: 01-04 19:16:55|  4   4  42  49   1| 640M  357M 94.1M 2762M|4356B 2040B|   0   708k|   0  35.0 | 495   818 |1.54 1.31 1.22|1.0 1.0   0|   0     0 |mysqld               1190 5.0%   0    0 |python2              2011   13k 457B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 19:16:56 ubuntu dstat.sh[1917]: 01-04 19:16:56| 16  12  25  44   3| 641M  356M 94.3M 2762M|5883B 2160B|   0  1184k|   0  89.0 | 896  1432 |1.58 1.33 1.23|1.0 1.0 2.0|   0     0 |mysqld               1190  27%   0    0 |python2              2011   13k 467B  0%|mysqld       198M|   0     0 |  16    7    0    1    0
Apr 01 19:16:57 ubuntu dstat.sh[1917]: 01-04 19:16:57| 14  10  34  38   3| 641M  356M 94.5M 2762M|4324B 1986B|   0  1628k|   0  98.0 |1048  2085 |1.58 1.33 1.23|  0 1.0   0|   0     0 |mysqld               1190  16%   0    0 |python2              2011   13k 477B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 01 19:16:58 ubuntu dstat.sh[1917]: 01-04 19:16:58|  8   6  46  39   1| 641M  355M 94.7M 2762M|  11k 1944B|   0  1632k|   0   102 | 933  1804 |1.58 1.33 1.23|  0 1.0   0|   0     0 |mysqld               1190 7.0%   0    0 |python2              2011   13k 471B0.5%|mysqld       199M|   0     0 |  16    7    0    1    0
