-- Logs begin at Wed 2020-02-19 00:44:41 UTC, end at Wed 2020-02-19 02:28:12 UTC. --
Feb 19 01:37:05 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 19 01:37:06 ubuntu dstat.sh[1413]: [286B blob data]
Feb 19 01:37:06 ubuntu dstat.sh[1413]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 19 01:37:22 ubuntu dstat.sh[1413]: 19-02 01:37:22|  3   1  46  49   1| 667M  486M  135M 2557M|6578B 2592B|   0   344k|   0  22.0 | 483   763 |1.78 1.65 1.47|1.0 1.0   0|   0     0 |kworker/u4:3         286701.0%   0    0 |python2              1598   14k 468B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 19 01:37:23 ubuntu dstat.sh[1413]: 19-02 01:37:23|  2   1  45  50   3| 669M  485M  135M 2557M|6964B 3240B|   0   224k|   0  15.0 | 553   896 |1.78 1.65 1.47|1.0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1598   14k 468B  0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 19 01:37:24 ubuntu dstat.sh[1413]: 19-02 01:37:24|  3   1  48  46   2| 668M  485M  135M 2557M|9020B 2916B|   0   768k|   0  8.00 | 407   664 |1.78 1.65 1.47|1.0 1.0   0|   0     0 |beam.smp             1689 1.5%   0    0 |python2              1598   14k 467B0.5%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 19 01:37:25 ubuntu dstat.sh[1413]: 19-02 01:37:25|  2   1  44  53   1| 667M  486M  135M 2557M|  11k 2862B|   0  2136k|   0  27.0 | 458   654 |1.78 1.65 1.47|  0 3.0   0|   0     0 |conntrackd           170770.5%   0    0 |python2              1598   14k   0   0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 19 01:37:26 ubuntu dstat.sh[1413]: 19-02 01:37:26|  2   2  42  47   7| 667M  486M  135M 2557M|5544B 3294B|   0  1592k|   0  90.0 | 742  1154 |1.78 1.65 1.47|1.0 1.0   0|   0     0 |mysqld               669  2.0%   0    0 |python2              1598   14k 940B1.0%|mysqld       186M|   0     0 |  16    7    0    6    0
Feb 19 01:37:27 ubuntu dstat.sh[1413]: 19-02 01:37:27|  3   3  44  41   9| 668M  484M  135M 2557M|8532B 2958B|   0  1828k|   0   137 |1049  1537 |1.72 1.64 1.47|  0 1.0   0|   0     0 |mysqld               669  3.0%   0    0 |python2              1598   14k 472B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 01:37:28 ubuntu dstat.sh[1413]: 19-02 01:37:28|  4   6  40  40  10| 668M  484M  135M 2558M|7732B 2970B|   0  1576k|   0   129 |1026  1609 |1.72 1.64 1.47|3.0 1.0   0|   0     0 |mysqld               669  7.0%   0    0 |python2              1598   14k 462B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 01:37:29 ubuntu dstat.sh[1413]: 19-02 01:37:29|  3   2  37  57   2| 669M  483M  135M 2558M|6771B 3186B|   0  8552k|   0  39.0 | 453   827 |1.72 1.64 1.47|2.0 1.0   0|   0     0 |mysqld               669  2.0%   0    0 |python2              1598   14k 457B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 19 01:37:30 ubuntu dstat.sh[1413]: 19-02 01:37:30| 11  14  40  29   6| 670M  482M  136M 2558M|4794B 2916B|   0   876k|   0  90.0 | 800  1634 |1.72 1.64 1.47|1.0 1.0 2.0|   0     0 |mysqld               669   23%   0    0 |python2              1598   14k 477B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 19 01:37:31 ubuntu dstat.sh[1413]: 19-02 01:37:31|  8   9  39  39   6| 670M  482M  136M 2558M|6073B 2916B|   0   808k|   0  86.0 | 775  1493 |1.72 1.64 1.47|2.0 2.0   0|   0     0 |mysqld               669   14%   0    0 |python2              1598   14k 457B  0%|mysqld       188M|   0     0 |  16    7    0    5    0
Feb 19 01:37:32 ubuntu dstat.sh[1413]: 19-02 01:37:32|  6   5  42  45   2| 670M  481M  136M 2558M|6672B 2916B|   0  1200k|   0   104 | 718  1369 |1.66 1.63 1.47|2.0   0   0|   0     0 |mysqld               669  7.5%   0    0 |python2              1598   14k 465B  0%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 19 01:37:33 ubuntu dstat.sh[1413]: 19-02 01:37:33| 15  15  31  38   1| 671M  480M  136M 2558M|5482B 3240B|   0  1312k|   0   103 | 716  1406 |1.66 1.63 1.47|2.0 1.0   0|   0     0 |mysqld               669   29%   0    0 |python2              1598   14k 473B  0%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 19 01:37:34 ubuntu dstat.sh[1413]: 19-02 01:37:34| 13  14  31  43   1| 671M  480M  136M 2558M|  10k 2916B|   0  1744k|   0  67.0 | 616  1093 |1.66 1.63 1.47|1.0 1.0   0|   0     0 |mysqld               669   23%   0    0 |python2              1598   14k 469B0.5%|mysqld       189M|   0     0 |  16    7    0    5    0
Feb 19 01:37:35 ubuntu dstat.sh[1413]: 19-02 01:37:35| 13  12  32  43   1| 671M  480M  136M 2558M|6882B 3240B|   0  1124k|   0  98.0 | 667  1303 |1.66 1.63 1.47|2.0 1.0   0|   0     0 |mysqld               669   23%   0    0 |python2              1598   14k 472B0.5%|mysqld       190M|   0     0 |  16    7    0    5    0
Feb 19 01:37:36 ubuntu dstat.sh[1413]: 19-02 01:37:36| 13  11  39  38   0| 672M  479M  136M 2558M|7600B 3186B|   0  1120k|   0  76.0 | 685  1750 |1.66 1.63 1.47|2.0 1.0   0|   0     0 |mysqld               669   18%   0    0 |python2              1598   14k 454B  0%|mysqld       190M|   0     0 |  16    7    0    5    0
Feb 19 01:37:37 ubuntu dstat.sh[1413]: 19-02 01:37:37| 13  10  41  36   1| 672M  478M  136M 2558M|6778B 3294B|   0  1380k|   0   103 | 854  1693 |1.77 1.65 1.48|1.0 1.0   0|   0     0 |mysqld               669   17%   0    0 |python2              1598   14k 460B  0%|mysqld       190M|   0     0 |  16    7    0    5    0
Feb 19 01:37:38 ubuntu dstat.sh[1413]: 19-02 01:37:38|  4   3  43  48   2| 672M  478M  137M 2558M|6403B 2970B|   0  1092k|   0  78.0 | 606  1554 |1.77 1.65 1.48|3.0   0   0|   0     0 |keystone-manage      2818 3.0%9254B5431B|python2              1598   14k 464B  0%|mysqld       191M|   0     0 |  16    7    0    5    0
Feb 19 01:37:39 ubuntu dstat.sh[1413]: 19-02 01:37:39|  2   5  44  46   1| 674M  411M  137M 2622M|6662B 3186B|   0    11M|   0  88.0 | 522   769 |1.77 1.65 1.48|1.0 1.0   0|   0     0 |mysqld               669  3.5%   0    0 |python2              1598   14k 470B  0%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 19 01:37:40 ubuntu dstat.sh[1413]: 19-02 01:37:40|  2   2   3  92   1| 674M  410M  137M 2622M|6411B 2916B|  36k   12M|1.00  13.0 | 358   699 |1.77 1.65 1.48|1.0 2.0 2.0|   0     0 |beam.smp             1689 1.0%   0    0 |python2              1598   14k 491B0.5%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 19 01:37:41 ubuntu dstat.sh[1413]: 19-02 01:37:41|  3   1  43  49   2| 674M  410M  137M 2622M|4988B 2916B|   0    50M|   0  71.0 | 406   778 |1.77 1.65 1.48|1.0 1.0   0|   0     0 |beam.smp             1689 2.0%   0    0 |python2              1598   14k 470B  0%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 19 01:37:42 ubuntu dstat.sh[1413]: 19-02 01:37:42|  3   4  39  52   3| 674M  410M  137M 2623M|6453B 2850B|   0  6328k|   0  84.0 | 574  1285 |1.79 1.66 1.48|2.0 1.0   0|   0     0 |mysqld               669  2.5%   0    0 |python2              1598   14k 470B  0%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 19 01:37:43 ubuntu dstat.sh[1413]: 19-02 01:37:43|  2   1  13  85   1| 674M  410M  137M 2623M|7602B 3348B|   0    16k|   0  1.00 | 342   532 |1.79 1.66 1.48|2.0 3.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1598   14k   0   0%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 19 01:37:44 ubuntu dstat.sh[1413]: 19-02 01:37:44|  2   2  27  69   1| 674M  410M  137M 2623M|5791B 2916B|   0   404k|   0  20.0 | 405   696 |1.79 1.66 1.48|1.0 1.0   0|   0     0 |accounts-daemon      1021 0.5%   0    0 |python2              1598   14k 924B0.5%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 19 01:37:45 ubuntu dstat.sh[1413]: 19-02 01:37:45|  3   3  42  52   1| 674M  409M  137M 2623M|5314B 3240B|   0  6432k|   0   122 | 706  1487 |1.79 1.66 1.48|1.0 1.0   0|   0     0 |mysqld               669  2.0%   0    0 |python2              1598   14k 471B  0%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 19 01:37:46 ubuntu dstat.sh[1413]: 19-02 01:37:46|  3   1  37  59   1| 674M  409M  137M 2624M|5352B 2916B|   0   668k|   0  43.0 | 541   912 |1.79 1.66 1.48|1.0 1.0   0|   0     0 |jbd2/vda1-8          300  0.5%   0    0 |python2              1598   14k 468B  0%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 19 01:37:47 ubuntu dstat.sh[1413]: 19-02 01:37:47|  5   6  44  40   4| 674M  408M  137M 2624M|5489B 2916B|   0  1068k|   0  91.0 | 684  1411 |1.72 1.65 1.48|1.0 1.0   0|   0     0 |mysqld               669  7.5%   0    0 |python2              1598   14k 470B0.5%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 19 01:37:48 ubuntu dstat.sh[1413]: 19-02 01:37:48|  9   8  39  41   5| 675M  407M  137M 2624M|8108B 3282B|   0   800k|   0  69.0 | 627  1136 |1.72 1.65 1.48|2.0 1.0   0|   0     0 |mysqld               669   14%   0    0 |python2              1598   14k 465B0.5%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 19 01:37:49 ubuntu dstat.sh[1413]: 19-02 01:37:49|  7   7  31  53   4| 675M  407M  137M 2624M|8884B 2916B|   0   844k|   0  73.0 | 671   987 |1.72 1.65 1.48|1.0 2.0   0|   0     0 |mysqld               669   10%   0    0 |python2              1598   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    5    0
Feb 19 01:37:50 ubuntu dstat.sh[1413]: 19-02 01:37:50|  4   2  40  51   2| 675M  407M  137M 2624M|7916B 3240B|   0  1768k|   0  79.0 | 698  1149 |1.72 1.65 1.48|1.0 2.0 2.0|   0     0 |rcu_sched            8    1.5%   0    0 |python2              1598   14k 476B  0%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 19 01:37:51 ubuntu dstat.sh[1413]: 19-02 01:37:51|  4   5  47  44   1| 676M  406M  137M 2624M|6187B 2916B|   0  1156k|   0  81.0 | 693  1280 |1.72 1.65 1.48|1.0 1.0   0|   0     0 |mysqld               669  3.5%   0    0 |python2              1598   14k 470B0.5%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 19 01:37:52 ubuntu dstat.sh[1413]: 19-02 01:37:52| 15  16  26  43   1| 676M  406M  138M 2624M|6839B 3240B|   0  8860k|   0  95.0 | 813  1271 |1.75 1.65 1.48|2.0 1.0   0|   0     0 |mysqld               669   29%   0    0 |python2              1598   14k 472B  0%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 19 01:37:53 ubuntu dstat.sh[1413]: 19-02 01:37:53| 12  12  30  43   4| 676M  405M  138M 2624M|4687B 2916B|   0  1184k|   0   105 | 954  1461 |1.75 1.65 1.48|2.0 1.0   0|   0     0 |mysqld               669   21%   0    0 |python2              1598   14k 473B  0%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 19 01:37:54 ubuntu dstat.sh[1413]: 19-02 01:37:54| 10   3  43  39   4| 676M  405M  138M 2624M|6980B 2916B|   0  1136k|   0  85.0 | 818  1395 |1.75 1.65 1.48|1.0 1.0   0|   0     0 |mysqld               669  5.5%   0    0 |python2              1598   14k 470B0.5%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 19 01:37:55 ubuntu dstat.sh[1413]: 19-02 01:37:55|  7   6  41  46   1| 676M  405M  138M 2625M|6849B 3240B|   0   556k|   0  37.0 | 602   968 |1.75 1.65 1.48|2.0 1.0   0|   0     0 |mysqld               669  8.5%   0    0 |python2              1598   14k 456B  0%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 19 01:37:56 ubuntu dstat.sh[1413]: 19-02 01:37:56|  6   6  40  46   1| 676M  405M  138M 2624M|6298B 2916B|   0   480k|   0  30.0 | 543   906 |1.75 1.65 1.48|1.0 1.0   0|   0     0 |mysqld               669  7.5%   0    0 |python2              1598   14k 468B  0%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 19 01:37:57 ubuntu dstat.sh[1413]: 19-02 01:37:57|  3   2  49  46   1| 676M  404M  138M 2625M|8427B 2970B|   0  2132k|   0  17.0 | 543  1149 |1.93 1.69 1.49|1.0 3.0   0|   0     0 |mysqld               669  1.0%   0    0 |python2              1598   14k 470B0.5%|mysqld       193M|   0     0 |  16    7    0    5    0
Feb 19 01:37:58 ubuntu dstat.sh[1413]: 19-02 01:37:58| 10  10  33  47   0| 676M  404M  138M 2625M|  13k 3186B|   0  3332k|   0  49.0 | 684   875 |1.93 1.69 1.49|3.0 1.0   0|   0     0 |mysqld               669   18%   0    0 |python2              1598   14k 461B  0%|mysqld       194M|   0     0 |  16    7    0    5    0
Feb 19 01:37:59 ubuntu dstat.sh[1413]: 19-02 01:37:59| 12  13  15  59   1| 676M  404M  138M 2625M|6285B 3240B|   0  1728k|   0  72.0 | 688  1189 |1.93 1.69 1.49|2.0 1.0   0|   0     0 |mysqld               669   21%   0    0 |python2              1598   14k 472B  0%|mysqld       194M|   0     0 |  16    7    0    5    0
Feb 19 01:38:00 ubuntu dstat.sh[1413]: 19-02 01:38:00| 12   9  34  46   1| 676M  404M  138M 2625M|6199B 2970B|   0   640k|   0  28.0 | 618  1100 |1.93 1.69 1.49|2.0 1.0 2.0|   0     0 |mysqld               669   17%   0    0 |python2              1598   14k 472B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 19 01:38:01 ubuntu dstat.sh[1413]: 19-02 01:38:01|  7   6  40  46   1| 677M  403M  138M 2625M|6792B 3186B|   0   512k|   0  41.0 | 626  1020 |1.93 1.69 1.49|2.0 1.0   0|   0     0 |mysqld               669   10%   0    0 |python2              1598   14k 469B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 19 01:38:02 ubuntu dstat.sh[1413]: 19-02 01:38:02| 14  16  23  47   0| 677M  403M  138M 2625M|5090B 3240B|   0   596k|   0  47.0 | 697  1164 |2.01 1.71 1.50|1.0 1.0   0|   0     0 |mysqld               669   27%   0    0 |python2              1598   14k 461B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 19 01:38:03 ubuntu dstat.sh[1413]: 19-02 01:38:03| 10   7  36  47   1| 677M  403M  138M 2625M|5546B 3240B|   0  8652k|   0  75.0 | 687  1292 |2.01 1.71 1.50|2.0 1.0   0|   0     0 |mysqld               669   14%   0    0 |python2              1598   14k 459B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 19 01:38:04 ubuntu dstat.sh[1413]: 19-02 01:38:04|  7   7  41  44   2| 677M  403M  138M 2625M|9253B 3240B|   0   772k|   0  52.0 | 721  1143 |2.01 1.71 1.50|2.0 1.0   0|   0     0 |mysqld               669  9.5%   0    0 |python2              1598   14k 457B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 19 01:38:05 ubuntu dstat.sh[1413]: 19-02 01:38:05| 14  14  26  45   2| 677M  402M  138M 2625M|5661B 2916B|   0  1176k|   0   100 | 889  1547 |2.01 1.71 1.50|2.0 1.0   0|   0     0 |mysqld               669   26%   0    0 |python2              1598   14k 461B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 19 01:38:06 ubuntu dstat.sh[1413]: 19-02 01:38:06|  6   3  45  44   1| 677M  402M  138M 2625M|7005B 3334B|   0   924k|   0  60.0 | 661  1093 |2.01 1.71 1.50|1.0 2.0   0|   0     0 |mysqld               669  4.0%   0    0 |python2              1598   14k 469B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 19 01:38:07 ubuntu dstat.sh[1413]: 19-02 01:38:07|  5   6  40  47   1| 677M  402M  139M 2625M|5074B 2916B|   0   632k|   0  53.0 | 594  1003 |1.93 1.70 1.50|2.0 1.0   0|   0     0 |mysqld               669  8.0%   0    0 |python2              1598   14k 469B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 19 01:38:08 ubuntu dstat.sh[1413]: 19-02 01:38:08| 17  16  24  38   4| 677M  402M  139M 2625M|6269B 3240B|   0   952k|   0  73.0 | 781  1128 |1.93 1.70 1.50|4.0   0   0|   0     0 |mysqld               669   31%   0    0 |python2              1598   14k 465B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 19 01:38:09 ubuntu dstat.sh[1413]: 19-02 01:38:09|  7   6  43  40   4| 678M  402M  139M 2625M|7685B 2916B|   0   352k|   0  23.0 | 474  1171 |1.93 1.70 1.50|1.0 1.0   0|   0     0 |mysqld               669  9.0%   0    0 |python2              1598   14k 469B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 19 01:38:10 ubuntu dstat.sh[1413]: 19-02 01:38:10|  4   1  50  46   1| 678M  402M  139M 2625M|5907B 2916B|   0   408k|   0  23.0 | 378   940 |1.93 1.70 1.50|2.0   0 2.0|   0     0 |keystone-manage      2818 1.0%2268B1354B|python2              1598   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 19 01:38:11 ubuntu dstat.sh[1413]: 19-02 01:38:11| 22  16  17  43   1| 678M  401M  139M 2625M|6534B 2916B|   0   636k|   0  34.0 | 749  1289 |1.93 1.70 1.50|1.0 2.0   0|   0     0 |mysqld               669   33%   0    0 |python2              1598   14k 471B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Feb 19 01:38:12 ubuntu dstat.sh[1413]: 19-02 01:38:12|  9   6  44  39   2| 678M  401M  139M 2625M|6117B 3240B|   0  1472k|   0   111 | 911  1847 |1.86 1.69 1.50|2.0   0   0|   0     0 |mysqld               669   11%   0    0 |python2              1598   13k 465B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 19 01:38:13 ubuntu dstat.sh[1413]: 19-02 01:38:13| 12  14  50  25   1| 678M  401M  139M 2625M|5989B 2916B|   0  4964k|   0  80.0 | 698  1137 |1.86 1.69 1.50|2.0 1.0   0|   0     0 |mysqld               669   23%   0    0 |python2              1598   13k   0   0%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 19 01:38:14 ubuntu dstat.sh[1413]: 19-02 01:38:14| 16  16  20  44   3| 678M  401M  139M 2625M|4651B 2916B|   0  4864k|   0  68.0 | 739  1207 |1.86 1.69 1.50|1.0 1.0   0|   0     0 |mysqld               669   30%   0    0 |python2              1598   13k 940B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 19 01:38:15 ubuntu dstat.sh[1413]: 19-02 01:38:15| 18  15  24  40   4| 678M  400M  139M 2625M|5644B 3240B|   0  1256k|   0   116 | 844  1220 |1.86 1.69 1.50|2.0 1.0   0|   0     0 |mysqld               669   30%   0    0 |python2              1598   13k 461B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 19 01:38:16 ubuntu dstat.sh[1413]: 19-02 01:38:16| 15  18  21  41   5| 678M  400M  139M 2625M|6829B 2916B|   0   760k|   0  60.0 | 733  1150 |1.86 1.69 1.50|2.0 1.0   0|   0     0 |mysqld               669   32%   0    0 |python2              1598   13k 471B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 19 01:38:17 ubuntu dstat.sh[1413]: 19-02 01:38:17| 33  24  14  20   9| 679M  399M  139M 2626M|7007B 3240B|   0   792k|   0  51.0 |1034  1780 |1.87 1.70 1.50|2.0 1.0   0|   0     0 |python2              2061  35% 267k 291k|python3.6            8419  267k 556k2.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 19 01:38:18 ubuntu dstat.sh[1413]: 19-02 01:38:18| 11  10  37  36   5| 679M  398M  140M 2626M|4992B 2916B|   0  1528k|   0   119 |1108  2151 |1.87 1.70 1.50|2.0 1.0   0|   0     0 |mysqld               669   16%   0    0 |python2              1598   13k 468B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Feb 19 01:38:19 ubuntu dstat.sh[1413]: 19-02 01:38:19| 11   7  40  36   6| 679M  398M  140M 2626M|8229B 2916B|   0  1052k|   0  85.0 | 903  1669 |1.87 1.70 1.50|1.0 1.0   0|   0     0 |mysqld               669   14%   0    0 |python2              1598   13k 471B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Feb 19 01:38:20 ubuntu dstat.sh[1413]: 19-02 01:38:20|  8   8  26  59   1| 680M  397M  140M 2626M|9689B 2916B|   0   944k|   0  96.0 | 772  1162 |1.87 1.70 1.50|2.0 1.0 2.0|   0     0 |mysqld               669   13%   0    0 |python2              1598   13k 475B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
