-- Logs begin at Wed 2020-04-01 03:30:03 UTC, end at Wed 2020-04-01 05:02:40 UTC. --
Apr 01 04:12:57 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 04:12:57 ubuntu dstat.sh[1789]: [286B blob data]
Apr 01 04:12:57 ubuntu dstat.sh[1789]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 04:13:07 ubuntu dstat.sh[1789]: 01-04 04:13:07| 35   3  47  14   0| 586M  566M 87.8M 2622M|3722B 1728B| 236k    0 |29.0     0 | 633   742 |1.26 1.24 1.21|1.0 1.0   0|   0     0 |keystone-manage      3184  34%3058k   0 |keystone-manage      3184 3058k   0  34%|mysqld       173M|   0     0 |  16    5    0    8    0
Apr 01 04:13:08 ubuntu dstat.sh[1789]: 01-04 04:13:08| 28   3  40  27   2| 602M  549M 87.9M 2623M|6418B 1944B| 508k  436k|30.0  2.00 | 674   927 |1.26 1.24 1.21|1.0   0   0|   0     0 |keystone-manage      3184  29%4390k 176k|keystone-manage      3184 4390k 176k 29%|mysqld       173M|   0     0 |  16    5    0    8    0
Apr 01 04:13:09 ubuntu dstat.sh[1789]: 01-04 04:13:09| 30   9  32  28   2| 621M  529M 87.9M 2624M|8610B 1944B| 108k 1104k|10.0  26.0 | 784  1567 |1.26 1.24 1.21|  0 1.0   0|   0     0 |keystone-manage      3184  24%1966k 426k|keystone-manage      3184 1966k 426k 24%|mysqld       184M|   0     0 |  16    7    0    8    0
Apr 01 04:13:10 ubuntu dstat.sh[1789]: 01-04 04:13:10|  9   4  43  44   0| 624M  525M 88.1M 2624M|4156B 1674B|   0  2084k|   0  76.0 | 530  1207 |1.32 1.25 1.22|  0 2.0 2.0|   0     0 |keystone-manage      3184 4.5%  38k  53k|keystone-manage      3184   38k  53k4.5%|mysqld       186M|   0     0 |  16    7    0    8    0
Apr 01 04:13:11 ubuntu dstat.sh[1789]: 01-04 04:13:11|  2   1  32  65   1| 624M  526M 88.1M 2624M|4120B 1998B|   0  2956k|   0   122 | 439   643 |1.32 1.25 1.22|  0 1.0   0|   0     0 |conntrackd           170051.0%   0    0 |python2              1972   14k 463B  0%|mysqld       186M|   0     0 |  16    7    0    8    0
Apr 01 04:13:12 ubuntu dstat.sh[1789]: 01-04 04:13:12|  2   2  47  49   1| 624M  525M 88.2M 2624M|4965B 1944B|   0  1040k|   0  71.0 | 556  1060 |1.32 1.25 1.22|  0 1.0   0|   0     0 |jbd2/vda1-8          291  0.5%   0    0 |python2              1972   14k 451B  0%|mysqld       186M|   0     0 |  16    7    0    8    0
Apr 01 04:13:13 ubuntu dstat.sh[1789]: 01-04 04:13:13|  4   1  47  48   1| 624M  525M 88.3M 2624M|4567B 1728B|   0   776k|   0  56.0 | 581  1038 |1.32 1.25 1.22|  0 1.0   0|   0     0 |mysqld               1050 0.5%   0    0 |python2              1972   14k 462B0.5%|mysqld       186M|   0     0 |  16    7    0    8    0
Apr 01 04:13:14 ubuntu dstat.sh[1789]: 01-04 04:13:14|  2   2  47  47   1| 624M  524M 88.5M 2624M|4084B 1944B|   0   948k|   0  66.0 | 584  1025 |1.32 1.25 1.22|1.0   0   0|   0     0 |mysqld               1050 1.5%   0    0 |python2              1972   14k 462B  0%|mysqld       187M|   0     0 |  16    7    0    8    0
Apr 01 04:13:15 ubuntu dstat.sh[1789]: 01-04 04:13:15|  2   1  49  47   2| 624M  524M 88.6M 2625M|3950B 1728B|   0   648k|   0  46.0 | 496   949 |1.30 1.25 1.22|  0 1.0   0|   0     0 |keystone-manage      3184 1.0%   0    0 |python2              1972   14k 461B  0%|mysqld       187M|   0     0 |  16    7    0    8    0
Apr 01 04:13:16 ubuntu dstat.sh[1789]: 01-04 04:13:16|  2   2  49  48   0| 624M  523M 88.7M 2625M|4316B 1944B|   0  1096k|   0  41.0 | 464   862 |1.30 1.25 1.22|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1972   14k 452B0.5%|mysqld       187M|   0     0 |  16    7    0    8    0
Apr 01 04:13:17 ubuntu dstat.sh[1789]: 01-04 04:13:17|  2   2  48  45   3| 625M  523M 88.8M 2625M|4527B 2034B|   0   708k|   0  53.0 | 517   943 |1.30 1.25 1.22|  0 1.0   0|   0     0 |mysqld               1050 2.0%   0    0 |python2              1972   14k 461B0.5%|mysqld       187M|   0     0 |  16    7    0    8    0
Apr 01 04:13:18 ubuntu dstat.sh[1789]: 01-04 04:13:18|  6   5  47  42   1| 625M  522M 89.0M 2625M|3832B 1944B|   0   736k|   0  63.0 | 554  1115 |1.30 1.25 1.22|  0 1.0   0|   0     0 |mysqld               1050 7.5%   0    0 |python2              1972   14k 462B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 04:13:19 ubuntu dstat.sh[1789]: 01-04 04:13:19|  9   7  43  42   0| 625M  522M 89.1M 2625M|3180B 1944B|   0   640k|   0  63.0 | 573  1214 |1.30 1.25 1.22|  0 1.0   0|   0     0 |mysqld               1050  13%   0    0 |python2              1972   14k 452B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 04:13:20 ubuntu dstat.sh[1789]: 01-04 04:13:20| 13  11  31  44   1| 626M  521M 89.3M 2625M|4463B 1944B|   0   516k|   0  51.0 | 639  1281 |1.35 1.26 1.22|  0 1.0 2.0|   0     0 |mysqld               1050  20%   0    0 |python2              1972   14k 470B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Apr 01 04:13:21 ubuntu dstat.sh[1789]: 01-04 04:13:21|  6   5  45  44   0| 627M  520M 89.4M 2625M|3870B 1944B|   0   476k|   0  46.0 | 506  1051 |1.35 1.26 1.22|5.0 1.0   0|   0     0 |mysqld               1050 8.0%   0    0 |python2              1972   14k 462B  0%|mysqld       188M|   0     0 |  16    7    0    8    0
Apr 01 04:13:22 ubuntu dstat.sh[1789]: 01-04 04:13:22| 27  25   0  47   0| 628M  519M 89.4M 2625M|4635B 1944B|  52k 3620k|1.00  43.0 | 584   588 |1.35 1.26 1.22|1.0 2.0   0|   0     0 |mysqld               1050  50%   0    0 |python2              1972   14k 465B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 04:13:23 ubuntu dstat.sh[1789]: 01-04 04:13:23| 24  28   0  48   0| 626M  521M 89.4M 2625M|5752B 1944B|   0  2116k|   0  47.0 | 615   645 |1.35 1.26 1.22|1.0 2.0   0|   0     0 |mysqld               1050  50%   0    0 |python2              1972   14k 459B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 04:13:24 ubuntu dstat.sh[1789]: 01-04 04:13:24| 27  25   2  45   0| 626M  521M 89.4M 2625M|6265B 1728B|   0  6256k|   0  60.0 | 652   598 |1.35 1.26 1.22|1.0 1.0   0|   0     0 |mysqld               1050  50%   0    0 |python2              1972   14k 469B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 04:13:25 ubuntu dstat.sh[1789]: 01-04 04:13:25|  4   4  41  52   1| 626M  520M 89.5M 2626M|5329B 1836B|   0  1640k|   0  68.0 | 499   994 |1.57 1.31 1.24|  0 1.0   0|   0     0 |mysqld               1050 4.0%   0    0 |python2              1972   14k 462B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 04:13:26 ubuntu dstat.sh[1789]: 01-04 04:13:26|  2   1  34  64   0| 626M  520M 89.6M 2626M|6926B 2052B|   0  2480k|   0  51.0 | 458   888 |1.57 1.31 1.24|  0 1.0   0|   0     0 |mysqld               1050 1.0%   0    0 |python2              1972   14k 452B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 04:13:27 ubuntu dstat.sh[1789]: 01-04 04:13:27|  4   5  41  50   1| 626M  520M 89.6M 2626M|  11k 2034B|   0  1068k|   0  20.0 | 378   675 |1.57 1.31 1.24|1.0 1.0   0|   0     0 |mysqld               1050 7.5%   0    0 |python2              1972   14k 469B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 04:13:28 ubuntu dstat.sh[1789]: 01-04 04:13:28| 10  10  36  44   1| 626M  519M 89.7M 2626M|  24k 1944B|   0   484k|   0  36.0 | 593   927 |1.57 1.31 1.24|  0 1.0   0|   0     0 |mysqld               1050  17%   0    0 |python2              1972   14k 462B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 04:13:29 ubuntu dstat.sh[1789]: 01-04 04:13:29|  9   9  39  39   5| 626M  519M 89.8M 2626M|7708B 1728B|   0   732k|   0  65.0 | 642  1106 |1.57 1.31 1.24|  0 3.0   0|   0     0 |mysqld               1050  18%   0    0 |python2              1972   14k   0   0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 04:13:30 ubuntu dstat.sh[1789]: 01-04 04:13:30|  1   2   1  96   1| 627M  519M 89.8M 2626M|3549B 1944B|   0   648k|   0  97.0 | 400   662 |1.92 1.38 1.26|  0 2.0 2.0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1972   14k 462B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 04:13:31 ubuntu dstat.sh[1789]: 01-04 04:13:31|  1   1   9  88   2| 627M  519M 89.8M 2626M|6800B 1890B|   0   908k|   0  59.0 | 331   470 |1.92 1.38 1.26|  0 1.0   0|   0     0 |kworker/1:1          2270 0.5%   0    0 |                                        |mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 04:13:32 ubuntu dstat.sh[1789]: 01-04 04:13:32|  2   0  47  51   0| 627M  519M 89.8M 2626M|8045B 1824B|   0   456k|   0  63.0 | 411   578 |1.92 1.38 1.26|1.0 1.0   0|   0     0 |python2              1972 0.5%  28k1351B|python2              1972   28k1351B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 04:13:33 ubuntu dstat.sh[1789]: 01-04 04:13:33| 10  12  39  39   0| 627M  518M 90.0M 2626M|7900B 1944B|   0   576k|   0  58.0 | 609  1093 |1.92 1.38 1.26|1.0 1.0   0|   0     0 |mysqld               1050  20%   0    0 |python2              1972   14k 459B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 04:13:34 ubuntu dstat.sh[1789]: 01-04 04:13:34| 12  11  32  43   0| 627M  518M 90.1M 2626M|7032B 1728B|   0   608k|   0  46.0 | 498   880 |1.92 1.38 1.26|1.0 1.0   0|   0     0 |mysqld               1050  21%   0    0 |python2              1972   14k 463B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 04:13:35 ubuntu dstat.sh[1789]: 01-04 04:13:35|  9  10  38  41   3| 627M  518M 90.2M 2626M|4460B 1944B|   0   836k|   0  74.0 | 602  1160 |2.09 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1050  17%   0    0 |python2              1972   14k 462B  0%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 04:13:36 ubuntu dstat.sh[1789]: 01-04 04:13:36|  3   3  46  46   3| 628M  517M 90.4M 2626M|4248B 1944B|   0  1072k|   0  83.0 | 514  1178 |2.09 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1050 4.0%   0    0 |python2              1972   14k 463B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 04:13:37 ubuntu dstat.sh[1789]: 01-04 04:13:37|  8   8  37  48   0| 628M  517M 90.6M 2626M|2548B 1818B|   0   684k|   0  53.0 | 447   921 |2.09 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1050  14%   0    0 |python2              1972   14k 451B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 04:13:38 ubuntu dstat.sh[1789]: 01-04 04:13:38| 13   9  43  33   2| 629M  516M 90.8M 2626M|6594B 1944B|   0  1592k|   0   119 | 875  2191 |2.09 1.43 1.28|2.0   0   0|   0     0 |mysqld               1050  16%   0    0 |python2              1972   14k 465B0.5%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 04:13:39 ubuntu dstat.sh[1789]: 01-04 04:13:39| 13   7  46  29   4| 629M  515M 91.0M 2626M|4757B 1998B|   0  1384k|   0  92.0 | 818  1852 |2.09 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1050  15%   0    0 |python2              1972   14k 464B  0%|mysqld       191M|   0     0 |  16    7    0    7    0
Apr 01 04:13:40 ubuntu dstat.sh[1789]: 01-04 04:13:40|  2   6  22  69   2| 630M  448M 91.1M 2690M|5678B 1716B|   0    26M|   0  55.0 | 528   934 |2.00 1.42 1.28|  0 2.0 2.0|   0     0 |mysqld               1050 4.0%   0    0 |python2              1972   14k 465B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 01 04:13:41 ubuntu dstat.sh[1789]: 01-04 04:13:41|  1   1   0  98   0| 630M  448M 91.1M 2690M|3702B 1944B|   0    32M|   0  33.0 | 344  1122 |2.00 1.42 1.28|1.0 4.0   0|   0     0 |python2              1972 0.5%  14k   0 |python2              1972   14k   0 0.5%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 01 04:13:42 ubuntu dstat.sh[1789]: 01-04 04:13:42|  3   1  36  61   0| 630M  448M 91.1M 2690M|4981B 1728B|   0    12M|   0  84.0 | 478  1118 |2.00 1.42 1.28|1.0 2.0   0|   0     0 |mysqld               1050 1.0%   0    0 |python2              1972   14k 881B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 01 04:13:43 ubuntu dstat.sh[1789]: 01-04 04:13:43|  3   2  41  53   1| 630M  447M 91.3M 2691M|4630B 1944B|   0  3616k|   0  88.0 | 530  1094 |2.00 1.42 1.28|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1972   14k 459B0.5%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 01 04:13:44 ubuntu dstat.sh[1789]: 01-04 04:13:44|  2   3  48  47   1| 631M  447M 91.4M 2691M|5620B 1944B|   0   968k|   0  69.0 | 499  1020 |2.00 1.42 1.28|  0 1.0   0|   0     0 |mysqld               1050 1.5%   0    0 |python2              1972   14k 458B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 01 04:13:45 ubuntu dstat.sh[1789]: 01-04 04:13:45|  8  11  47  31   3| 631M  446M 91.5M 2691M|4315B 1728B|   0   672k|   0  62.0 | 534  1087 |2.00 1.43 1.28|1.0   0   0|   0     0 |mysqld               1050  16%   0    0 |python2              1972   14k 459B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 01 04:13:46 ubuntu dstat.sh[1789]: 01-04 04:13:46|  4   3  47  42   4| 631M  446M 91.7M 2691M|4969B 1944B|   0   832k|   0  76.0 | 617  1356 |2.00 1.43 1.28|1.0 1.0   0|   0     0 |mysqld               1050 3.5%   0    0 |python2              1972   14k 458B  0%|mysqld       192M|   0     0 |  16    7    0    7    0
Apr 01 04:13:47 ubuntu dstat.sh[1789]: 01-04 04:13:47|  4   4  48  44   1| 631M  445M 91.8M 2691M|3710B 1944B|   0  1104k|   0  97.0 | 608  1244 |2.00 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1050 3.0%   0    0 |python2              1972   14k 459B0.5%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 01 04:13:48 ubuntu dstat.sh[1789]: 01-04 04:13:48|  3   1  49  45   1| 631M  445M 91.9M 2691M|3488B 1944B|   0   620k|   0  47.0 | 493   964 |2.00 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1050 1.0%   0    0 |python2              1972   14k 457B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 01 04:13:49 ubuntu dstat.sh[1789]: 01-04 04:13:49|  5   4  48  44   1| 632M  444M 92.0M 2691M|3788B 1944B|   0   612k|   0  57.0 | 540   902 |2.00 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1050 5.0%   0    0 |python2              1972   14k 457B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 01 04:13:50 ubuntu dstat.sh[1789]: 01-04 04:13:50|  9   7  42  42   0| 632M  444M 92.2M 2691M|3804B 1986B|   0  1116k|   0  93.0 | 815  1541 |2.00 1.44 1.28|  0 1.0 2.0|   0     0 |mysqld               1050  12%   0    0 |python2              1972   14k 447B  0%|mysqld       193M|   0     0 |  16    7    0    7    0
Apr 01 04:13:51 ubuntu dstat.sh[1789]: 01-04 04:13:51| 10   8  44  35   1| 632M  444M 92.3M 2691M|5553B 1944B|   0   788k|   0  65.0 | 706  1229 |2.00 1.44 1.28|  0 1.0   0|   0     0 |mysqld               1050  14%   0    0 |python2              1972   14k 455B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Apr 01 04:13:52 ubuntu dstat.sh[1789]: 01-04 04:13:52|  5   3  43  49   0| 632M  443M 92.4M 2692M|4279B 1944B|   0   680k|   0  59.0 | 552   987 |2.00 1.44 1.28|1.0 1.0   0|   0     0 |mysqld               1050 4.5%   0    0 |python2              1972   14k 453B0.5%|mysqld       194M|   0     0 |  16    7    0    4    0
Apr 01 04:13:53 ubuntu dstat.sh[1789]: 01-04 04:13:53|  7   3  45  45   1| 632M  443M 92.5M 2691M|3706B 1728B|   0   568k|   0  45.0 | 533   958 |2.00 1.44 1.28|  0 1.0   0|   0     0 |mysqld               1050 7.5%   0    0 |python2              1972   14k 457B0.5%|mysqld       194M|   0     0 |  16    7    0    4    0
Apr 01 04:13:54 ubuntu dstat.sh[1789]: 01-04 04:13:54|  8   6  40  45   0| 633M  443M 92.6M 2691M|3391B 1944B|   0   784k|   0  62.0 | 615  1009 |2.00 1.44 1.28|1.0 1.0   0|   0     0 |mysqld               1050  11%   0    0 |python2              1972   14k 458B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Apr 01 04:13:55 ubuntu dstat.sh[1789]: 01-04 04:13:55|  9   7  47  38   1| 633M  442M 92.8M 2692M|4018B 1728B|   0   864k|   0  69.0 | 783  1304 |1.92 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1050  10%   0    0 |python2              1972   14k 462B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Apr 01 04:13:56 ubuntu dstat.sh[1789]: 01-04 04:13:56|  2   1  47  49   2| 633M  442M 92.8M 2692M|6192B 1944B|   0   508k|   0  33.0 | 515   869 |1.92 1.43 1.28|  0 1.0   0|   0     0 |jbd2/vda1-8          291  1.0%   0    0 |python2              1972   14k 461B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Apr 01 04:13:57 ubuntu dstat.sh[1789]: 01-04 04:13:57| 15  15  28  42   1| 633M  442M 93.0M 2692M|6288B 1944B|   0  1236k|   0  80.0 | 819  1289 |1.92 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1050  26%   0    0 |python2              1972   14k 465B0.5%|mysqld       194M|   0     0 |  16    7    0    4    0
Apr 01 04:13:58 ubuntu dstat.sh[1789]: 01-04 04:13:58| 15  11  27  47   1| 633M  442M 93.1M 2692M|5666B 1944B|   0   928k|   0  80.0 | 634  1162 |1.92 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1050  24%   0    0 |python2              1972   14k 464B  0%|mysqld       194M|   0     0 |  16    7    0    4    0
Apr 01 04:13:59 ubuntu dstat.sh[1789]: 01-04 04:13:59|  9   4  43  45   0| 633M  441M 93.3M 2692M|3939B 1728B|   0  1088k|   0  87.0 | 703  1421 |1.92 1.43 1.28|  0 1.0   0|   0     0 |mysqld               1050 7.5%   0    0 |python2              1972   14k 453B  0%|mysqld       195M|   0     0 |  16    7    0    4    0
Apr 01 04:14:00 ubuntu dstat.sh[1789]: 01-04 04:14:00|  3   2  43  51   1| 633M  441M 93.4M 2692M|4179B 1944B|   0   520k|   0  44.0 | 519   974 |2.01 1.46 1.29|  0 1.0 2.0|   0     0 |mysqld               1050 2.5%   0    0 |python2              1972   14k 467B0.5%|mysqld       195M|   0     0 |  16    7    0    4    0
Apr 01 04:14:01 ubuntu dstat.sh[1789]: 01-04 04:14:01|  3   3  47  46   2| 633M  441M 93.4M 2692M|4765B 1728B|   0   632k|   0  41.0 | 517   912 |2.01 1.46 1.29|  0 1.0   0|   0     0 |keystone-manage      3184 1.5%2938B1346B|python2              1972   14k 457B  0%|mysqld       195M|   0     0 |  16    7    0    4    0
Apr 01 04:14:02 ubuntu dstat.sh[1789]: 01-04 04:14:02| 13   9  33  43   2| 634M  440M 93.7M 2692M|3976B 1944B|   0  1344k|   0   114 | 895  1654 |2.01 1.46 1.29|  0 2.0   0|   0     0 |mysqld               1050  16%   0    0 |keystone-manage      3184   11k6053B4.0%|mysqld       195M|   0     0 |  16    7    0    4    0
Apr 01 04:14:03 ubuntu dstat.sh[1789]: 01-04 04:14:03|  5   2  34  58   1| 634M  440M 93.8M 2692M|4424B 1944B|   0  1132k|   0  99.0 | 698  1068 |2.01 1.46 1.29|1.0 1.0   0|   0     0 |mysqld               1050 4.0%   0    0 |python2              1972   13k 470B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 04:14:04 ubuntu dstat.sh[1789]: 01-04 04:14:04| 17  14  34  34   1| 634M  440M 93.9M 2692M|3497B 1822B|   0  1312k|   0   100 | 863  1346 |2.01 1.46 1.29|2.0 1.0   0|   0     0 |mysqld               1050  28%   0    0 |python2              1972   13k 472B  0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 04:14:05 ubuntu dstat.sh[1789]: 01-04 04:14:05| 12  12  34  41   0| 634M  439M 94.1M 2692M|3832B 1944B|   0  1568k|   0   116 | 989  1582 |1.93 1.45 1.29|1.0 1.0   0|   0     0 |mysqld               1050  20%   0    0 |python2              1972   13k 462B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 04:14:06 ubuntu dstat.sh[1789]: 01-04 04:14:06| 18  15  32  31   5| 635M  439M 94.2M 2692M|3461B 1728B|   0  1320k|   0   104 | 939  2445 |1.93 1.45 1.29|4.0   0   0|   0     0 |mysqld               1050  15%   0    0 |python3.6            8285  114k 237k2.0%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 04:14:07 ubuntu dstat.sh[1789]: 01-04 04:14:07| 28  23  19  24   5| 635M  438M 94.4M 2692M|4293B 1944B|   0  1604k|   0   110 |1179  1965 |1.93 1.45 1.29|1.0 1.0   0|   0     0 |python2              1714  28% 210k 230k|python3.6            8285  153k 320k2.0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 04:14:08 ubuntu dstat.sh[1789]: 01-04 04:14:08| 16  13  29  38   4| 635M  437M 94.6M 2692M|  11k 1728B|   0   884k|   0  75.0 | 994  2048 |1.93 1.45 1.29|  0 1.0   0|   0     0 |mysqld               1050  22%   0    0 |python2              1972   13k 461B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 04:14:09 ubuntu dstat.sh[1789]: 01-04 04:14:09| 10   9  42  35   4| 636M  437M 94.8M 2692M|4048B 1944B|   0  1496k|   0   129 |1044  1638 |1.93 1.45 1.29|  0 1.0   0|   0     0 |mysqld               1050  14%   0    0 |python2              1972   13k 472B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 04:14:10 ubuntu dstat.sh[1789]: 01-04 04:14:10|  9   9  40  38   3| 636M  436M 94.9M 2692M|3608B 1890B|   0  1172k|   0  93.0 | 847  1398 |2.01 1.48 1.30|4.0 1.0 2.0|   0     0 |mysqld               1050  15%   0    0 |python2              1972   13k 463B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
