-- Logs begin at Wed 2020-04-01 08:29:10 UTC, end at Wed 2020-04-01 10:03:10 UTC. --
Apr 01 09:11:11 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 09:11:12 ubuntu dstat.sh[2684]: [286B blob data]
Apr 01 09:11:12 ubuntu dstat.sh[2684]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 09:11:22 ubuntu dstat.sh[2684]: 01-04 09:11:21|  2   2  47  48   1| 624M  371M 86.0M 2772M|3081B 1944B|   0  1000k|   0  70.0 | 491   981 |1.56 1.27 1.14|  0 1.0   0|   0     0 |mysqld               1964 1.0%   0    0 |python2              2792   14k 468B  0%|mysqld       186M|   0     0 |  15    7    0    7    0
Apr 01 09:11:22 ubuntu dstat.sh[2684]: 01-04 09:11:22|  2   2  41  55   1| 625M  370M 86.1M 2772M|  13k 1944B|   0   432k|   0  34.0 | 419   777 |1.56 1.27 1.14|  0 2.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              2792   14k 468B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Apr 01 09:11:23 ubuntu dstat.sh[2684]: 01-04 09:11:23|  2   1  22  76   0| 624M  371M 86.1M 2772M|  17k 1944B|   0  1996k|   0  52.0 | 448   604 |1.56 1.27 1.14|  0 1.0   0|   0     0 |etcd                 3772 0.5%   0    0 |python2              2792   14k 459B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Apr 01 09:11:24 ubuntu dstat.sh[2684]: 01-04 09:11:24|  2   2  47  49   1| 624M  370M 86.2M 2773M|6703B 2975B|   0  3696k|   0  83.0 | 582  1026 |1.56 1.27 1.14|1.0   0   0|   0     0 |mysqld               1964 1.0%   0    0 |python2              2792   14k 463B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Apr 01 09:11:25 ubuntu dstat.sh[2684]: 01-04 09:11:25|  2   2  47  48   1| 625M  369M 86.4M 2773M|7063B 3304B|   0  1000k|   0  74.0 | 601  1123 |1.59 1.28 1.14|  0 1.0 2.0|   0     0 |mysqld               1964 1.0%   0    0 |python2              2792   14k 475B0.5%|mysqld       187M|   0     0 |  15    7    0    7    0
Apr 01 09:11:26 ubuntu dstat.sh[2684]: 01-04 09:11:26|  3   2  49  46   1| 625M  369M 86.6M 2773M|8357B 3551B|   0   976k|   0  76.0 | 602  1117 |1.59 1.28 1.14|  0 1.0   0|   0     0 |mysqld               1964 1.0%   0    0 |python2              2792   14k 469B  0%|mysqld       187M|   0     0 |  15    7    0    7    0
Apr 01 09:11:27 ubuntu dstat.sh[2684]: 01-04 09:11:27|  5   6  48  40   2| 626M  368M 86.9M 2774M|6010B 3304B|   0  1392k|   0   128 | 723  1702 |1.59 1.28 1.14|  0 1.0   0|   0     0 |mysqld               1964 7.0%   0    0 |python2              2792   14k 470B0.5%|mysqld       188M|   0     0 |  15    7    0    7    0
Apr 01 09:11:28 ubuntu dstat.sh[2684]: 01-04 09:11:28| 11  13  32  43   1| 626M  366M 87.2M 2774M|6411B 3443B|   0  1236k|   0   132 | 965  2067 |1.59 1.28 1.14|  0 1.0   0|   0     0 |mysqld               1964  20%   0    0 |python2              2792   14k 466B  0%|mysqld       188M|   0     0 |  15    7    0    6    0
Apr 01 09:11:29 ubuntu dstat.sh[2684]: 01-04 09:11:29|  7   8  42  43   1| 627M  366M 87.4M 2774M|6801B 3551B|   0   872k|   0  80.0 | 765  1446 |1.59 1.28 1.14|  0 1.0   0|   0     0 |mysqld               1964  10%   0    0 |python2              2792   14k 468B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Apr 01 09:11:30 ubuntu dstat.sh[2684]: 01-04 09:11:30| 10  11  33  47   0| 627M  365M 87.5M 2774M|4383B 1898B|   0   712k|   0  61.0 | 648  1115 |1.63 1.29 1.15|  0 1.0   0|   0     0 |mysqld               1964  18%   0    0 |python2              2792   14k 460B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Apr 01 09:11:31 ubuntu dstat.sh[2684]: 01-04 09:11:31| 14  11  34  41   0| 627M  365M 87.8M 2774M|4636B 1944B|   0   988k|   0  83.0 | 753  1242 |1.63 1.29 1.15|1.0 1.0   0|   0     0 |mysqld               1964  23%   0    0 |python2              2792   14k 460B0.5%|mysqld       189M|   0     0 |  15    7    0    6    0
Apr 01 09:11:32 ubuntu dstat.sh[2684]: 01-04 09:11:32|  7   6  40  48   0| 627M  364M 87.9M 2774M|4873B 2160B|   0   764k|   0  67.0 | 600  1037 |1.63 1.29 1.15|  0 1.0   0|   0     0 |mysqld               1964 9.0%   0    0 |python2              2792   14k 450B  0%|mysqld       189M|   0     0 |  15    7    0    6    0
Apr 01 09:11:33 ubuntu dstat.sh[2684]: 01-04 09:11:33|  8   4  42  46   1| 629M  363M 88.1M 2774M|2934B 1944B|   0   724k|   0  59.0 | 536  1040 |1.63 1.29 1.15|1.0 2.0   0|   0     0 |mysqld               1964  11%   0    0 |python2              2792   14k 468B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Apr 01 09:11:34 ubuntu dstat.sh[2684]: 01-04 09:11:34| 28  25   0  47   0| 629M  363M 88.1M 2774M|7372B 2300B|   0  8512k|   0   131 | 579   630 |1.63 1.29 1.15|1.0 2.0   0|   0     0 |mysqld               1964  49%   0    0 |python2              2792   14k 450B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Apr 01 09:11:36 ubuntu dstat.sh[2684]: 01-04 09:11:35| 26  27   0  48   0| 628M  364M 88.1M 2774M|3293B 1944B|   0  1676k|   0  67.0 | 579   596 |1.82 1.34 1.16|1.0 4.0 2.0|   0     0 |mysqld               1964  50%   0    0 |python2              2792   14k   0 0.5%|mysqld       190M|   0     0 |  15    7    0    6    0
Apr 01 09:11:36 ubuntu dstat.sh[2684]: 01-04 09:11:36| 20  15  17  47   1| 628M  364M 88.2M 2774M|3191B 1944B|   0  1240k|   0  78.0 | 730   957 |1.82 1.34 1.16|1.0   0   0|   0     0 |mysqld               1964  32%   0    0 |python2              2792   14k 915B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Apr 01 09:11:37 ubuntu dstat.sh[2684]: 01-04 09:11:37|  4   3  44  48   1| 629M  363M 88.3M 2774M|3510B 1944B|   0   864k|   0  65.0 | 598  1145 |1.82 1.34 1.16|2.0   0   0|   0     0 |mysqld               1964 4.5%   0    0 |python2              2792   14k 468B  0%|mysqld       190M|   0     0 |  15    7    0    6    0
Apr 01 09:11:38 ubuntu dstat.sh[2684]: 01-04 09:11:38|  6   7  40  47   1| 629M  362M 88.5M 2774M|4520B 1944B|   0   952k|   0  64.0 | 650  1171 |1.82 1.34 1.16|  0 1.0   0|   0     0 |mysqld               1964 7.0%   0    0 |python2              2792   14k 468B0.5%|mysqld       191M|   0     0 |  15    7    0    6    0
Apr 01 09:11:39 ubuntu dstat.sh[2684]: 01-04 09:11:39|  9   5  39  45   4| 629M  362M 88.6M 2774M|4345B 1944B|   0   964k|   0  67.0 | 795  1467 |1.82 1.34 1.16|  0 1.0   0|   0     0 |mysqld               1964 9.0%   0    0 |python2              2792   14k 468B  0%|mysqld       191M|   0     0 |  15    7    0    6    0
Apr 01 09:11:40 ubuntu dstat.sh[2684]: 01-04 09:11:40|  4   2  46  46   2| 629M  362M 88.7M 2774M|4583B 1944B|   0   876k|   0  50.0 | 616  1042 |1.75 1.33 1.16|  0 1.0   0|   0     0 |beam.smp             3399 3.0%   0    0 |python2              2792   14k 462B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 09:11:45 ubuntu dstat.sh[2684]: 01-04 09:11:41|  2   3  48  46   0| 630M  295M 88.7M 2838M|4510B 1944B|   0    23M|   0  24.0 | 357   590 |1.75 1.33 1.16|  0 4.0   0|   0     0 |mysqld               1964 2.5%   0    0 |python2              2792   14k 459B0.5%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 09:11:45 ubuntu dstat.sh[2684]: 01-04 09:11:42|  2   1   1  96   1| 630M  295M 88.7M 2838M|3765B 1986B|   0    22M|   0  22.0 | 375   965 |1.75 1.33 1.16|  0 4.0   0|   0     0 |etcd                 3772 1.0%   0    0 |python2              2792   14k 468B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 09:11:45 ubuntu dstat.sh[2684]: 01-04 09:11:43|  2   1  13  82   2| 630M  295M 88.7M 2838M|6877B 1944B|   0    19M|   0  37.0 | 519  1128 |1.75 1.33 1.16|  0 3.0   0|   0     0 |etcd                 3772 1.0%   0    0 |python2              2792   14k   0   0%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 09:11:45 ubuntu dstat.sh[2684]: 01-04 09:11:44|  2   1  50  47   0| 630M  295M 88.7M 2838M|4291B 1944B|   0   508k|   0  86.0 | 474   589 |1.75 1.33 1.16|  0 5.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |                                        |mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 09:11:46 ubuntu dstat.sh[2684]: 01-04 09:11:45|  2   2  49  47   1| 631M  294M 88.7M 2838M|5112B 1944B|   0   824k|   0  89.0 | 527   747 |2.09 1.41 1.19|  0 2.0 2.0|   0     0 |etcd                 3772 0.5%   0    0 |python2              2792   28k1363B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 09:11:47 ubuntu dstat.sh[2684]: 01-04 09:11:46|  2   1  46  49   2| 630M  294M 88.7M 2838M|3762B 1944B|   0  3956k|   0  79.0 | 404   818 |2.09 1.41 1.19|  0 2.0   0|   0     0 |beam.smp             3399 1.5%   0    0 |python2              2792   14k 468B0.5%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 09:11:47 ubuntu dstat.sh[2684]: 01-04 09:11:47|  3   1  40  55   1| 630M  294M 88.8M 2839M|9181B 1944B|   0  4728k|   0  64.0 | 572  1089 |2.09 1.41 1.19|  0 1.0   0|   0     0 |mysqld               1964 1.5%   0    0 |python2              2792   14k 469B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 09:11:48 ubuntu dstat.sh[2684]: 01-04 09:11:48|  2   2  47  49   0| 631M  293M 88.9M 2839M|4359B 1944B|   0   860k|   0  58.0 | 484   929 |2.09 1.41 1.19|  0 1.0   0|   0     0 |keystone-manage      4082 1.0%   0    0 |python2              2792   14k 457B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 09:11:50 ubuntu dstat.sh[2684]: 01-04 09:11:49|  3   1  48  48   1| 631M  293M 89.1M 2839M|3827B 1944B|   0   972k|   0  64.0 | 502   979 |2.09 1.41 1.19|  0 1.0   0|   0     0 |mysqld               1964 1.0%   0    0 |python2              2792   14k 467B0.5%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 09:11:51 ubuntu dstat.sh[2684]: 01-04 09:11:50|  5   3  43  45   4| 631M  292M 89.2M 2839M|4836B 1944B|   0   816k|   0  75.0 | 619  1136 |2.00 1.40 1.19|  0 1.0   0|   0     0 |mysqld               1964 6.0%   0    0 |python2              2792   14k 464B  0%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 09:11:51 ubuntu dstat.sh[2684]: 01-04 09:11:51|  7   6  46  40   1| 631M  292M 89.3M 2839M|4337B 1944B|   0  1504k|   0  75.0 | 609  1195 |2.00 1.40 1.19|  0 1.0   0|   0     0 |mysqld               1964 8.5%   0    0 |python2              2792   14k 465B0.5%|mysqld       192M|   0     0 |  15    7    0    6    0
Apr 01 09:11:52 ubuntu dstat.sh[2684]: 01-04 09:11:52|  3   3  45  49   1| 631M  292M 89.4M 2839M|4325B 2038B|   0   984k|   0  75.0 | 715  1214 |2.00 1.40 1.19|  0 1.0   0|   0     0 |mysqld               1964 1.5%   0    0 |python2              2792   14k 465B  0%|mysqld       193M|   0     0 |  15    7    0    6    0
Apr 01 09:11:54 ubuntu dstat.sh[2684]: 01-04 09:11:53|  4   2  44  48   2| 632M  291M 89.6M 2839M|3986B 1728B|   0  1084k|   0  82.0 | 754  1275 |2.00 1.40 1.19|  0 1.0   0|   0     0 |mysqld               1964 1.5%   0    0 |python2              2792   14k 461B0.5%|mysqld       193M|   0     0 |  15    7    0    6    0
Apr 01 09:11:54 ubuntu dstat.sh[2684]: 01-04 09:11:54| 10  12  33  44   1| 632M  291M 89.7M 2839M|7333B 1944B|   0   760k|   0  74.0 | 734  1178 |2.00 1.40 1.19|  0 1.0   0|   0     0 |mysqld               1964  20%   0    0 |python2              2792   14k 466B  0%|mysqld       193M|   0     0 |  15    7    0    6    0
Apr 01 09:11:55 ubuntu dstat.sh[2684]: 01-04 09:11:55| 11  13  39  37   1| 632M  290M 89.9M 2839M|3908B 1944B|   0  1016k|   0  83.0 | 790  1510 |2.00 1.41 1.19|  0 1.0 2.0|   0     0 |mysqld               1964  21%   0    0 |python2              2792   14k 473B  0%|mysqld       193M|   0     0 |  15    7    0    6    0
Apr 01 09:11:56 ubuntu dstat.sh[2684]: 01-04 09:11:56| 10   6  44  40   1| 632M  290M 90.1M 2839M|3858B 1944B|   0   932k|   0  77.0 | 741  1496 |2.00 1.41 1.19|  0 1.0   0|   0     0 |mysqld               1964  12%   0    0 |python2              2792   14k 464B0.5%|mysqld       193M|   0     0 |  15    7    0    7    0
Apr 01 09:11:57 ubuntu dstat.sh[2684]: 01-04 09:11:57|  7   2  45  46   1| 632M  290M 90.2M 2840M|3799B 2106B|   0   832k|   0  67.0 | 660  1109 |2.00 1.41 1.19|  0 1.0   0|   0     0 |mysqld               1964 3.5%   0    0 |python2              2792   14k 464B  0%|mysqld       193M|   0     0 |  15    7    0    6    0
Apr 01 09:11:58 ubuntu dstat.sh[2684]: 01-04 09:11:58| 11  11  42  36   0| 632M  289M 90.3M 2840M|4071B 1836B|   0  1084k|   0  81.0 | 770  1158 |2.00 1.41 1.19|  0 1.0   0|   0     0 |mysqld               1964  18%   0    0 |python2              2792   14k 457B  0%|mysqld       194M|   0     0 |  15    7    0    6    0
Apr 01 09:11:59 ubuntu dstat.sh[2684]: 01-04 09:11:59| 10  12  46  32   0| 633M  289M 90.4M 2840M|5672B 2106B|   0   828k|   0  61.0 | 788  1160 |2.00 1.41 1.19|  0 1.0   0|   0     0 |mysqld               1964  19%   0    0 |python2              2792   14k 455B0.5%|mysqld       194M|   0     0 |  15    7    0    6    0
Apr 01 09:12:00 ubuntu dstat.sh[2684]: 01-04 09:12:00| 10   7  38  45   1| 633M  289M 90.6M 2840M|5474B 1944B|   0   912k|   0  79.0 | 738  1184 |2.00 1.42 1.19|2.0   0   0|   0     0 |mysqld               1964  15%   0    0 |python2              2792   14k 447B0.5%|mysqld       194M|   0     0 |  15    7    0    6    0
Apr 01 09:12:01 ubuntu dstat.sh[2684]: 01-04 09:12:01| 13  15  40  32   0| 633M  288M 90.8M 2840M|3951B 2160B|   0   924k|   0  74.0 | 784  1407 |2.00 1.42 1.19|  0 1.0   0|   0     0 |mysqld               1964  23%   0    0 |python2              2792   14k 456B  0%|mysqld       194M|   0     0 |  15    7    0    6    0
Apr 01 09:12:02 ubuntu dstat.sh[2684]: 01-04 09:12:02| 12  10  45  34   0| 633M  288M 90.9M 2840M|4208B 1944B|   0   820k|   0  69.0 | 643  1100 |2.00 1.42 1.19|  0 1.0   0|   0     0 |mysqld               1964  19%   0    0 |python2              2792   14k 448B  0%|mysqld       194M|   0     0 |  15    7    0    6    0
Apr 01 09:12:03 ubuntu dstat.sh[2684]: 01-04 09:12:03| 15  12  27  47   0| 633M  288M 91.0M 2840M|3790B 1944B|   0   688k|   0  57.0 | 672  1115 |2.00 1.42 1.19|  0 1.0   0|   0     0 |mysqld               1964  23%   0    0 |python2              2792   14k 456B  0%|mysqld       194M|   0     0 |  15    7    0    6    0
Apr 01 09:12:04 ubuntu dstat.sh[2684]: 01-04 09:12:04|  7   7  42  44   1| 634M  287M 91.1M 2840M|4808B 1944B|   0   816k|   0  66.0 | 638  1015 |2.00 1.42 1.19|1.0 1.0   0|   0     0 |mysqld               1964  11%   0    0 |python2              2792   14k 460B  0%|mysqld       194M|   0     0 |  15    7    0    6    0
Apr 01 09:12:05 ubuntu dstat.sh[2684]: 01-04 09:12:05| 12  14  41  34   0| 634M  287M 91.2M 2840M|4848B 1944B|   0   948k|   0  77.0 | 782  1504 |2.08 1.45 1.20|1.0 1.0 2.0|   0     0 |mysqld               1964  22%   0    0 |python2              2792   13k 466B0.5%|mysqld       194M|   0     0 |  15    7    0    3    0
Apr 01 09:12:06 ubuntu dstat.sh[2684]: 01-04 09:12:06| 15   9  37  39   1| 634M  287M 91.3M 2840M|3541B 1944B|   0   992k|   0  64.0 | 772  1976 |2.08 1.45 1.20|  0 1.0   0|   0     0 |mysqld               1964  18%   0    0 |keystone-manage      4082   11k6053B4.0%|mysqld       194M|   0     0 |  15    7    0    3    0
Apr 01 09:12:07 ubuntu dstat.sh[2684]: 01-04 09:12:07| 10   8  46  36   1| 634M  286M 91.5M 2840M|3821B 1944B|   0  1112k|   0  87.0 | 780  1444 |2.08 1.45 1.20|1.0 1.0   0|   0     0 |mysqld               1964  13%   0    0 |python2              2792   13k 470B  0%|mysqld       195M|   0     0 |  15    7    0    3    0
Apr 01 09:12:08 ubuntu dstat.sh[2684]: 01-04 09:12:08| 11  11  32  46   1| 634M  286M 91.6M 2840M|4006B 1944B|   0   732k|   0  61.0 | 689  1166 |2.08 1.45 1.20|1.0 1.0   0|   0     0 |mysqld               1964  19%   0    0 |python2              2792   13k 470B0.5%|mysqld       195M|   0     0 |  15    7    0    3    0
Apr 01 09:12:09 ubuntu dstat.sh[2684]: 01-04 09:12:09| 14  12  26  48   1| 634M  286M 91.7M 2840M|4140B 1944B|   0   860k|   0  57.0 | 709  1215 |2.08 1.45 1.20|1.0   0   0|   0     0 |mysqld               1964  22%   0    0 |python2              2792   13k 464B  0%|mysqld       195M|   0     0 |  15    7    0    3    0
Apr 01 09:12:10 ubuntu dstat.sh[2684]: 01-04 09:12:10| 11  13  34  41   1| 634M  285M 91.8M 2840M|6208B 1728B|   0   968k|   0  81.0 | 823  1621 |2.08 1.46 1.21|  0 1.0   0|   0     0 |mysqld               1964  20%   0    0 |python2              2792   13k 465B  0%|mysqld       195M|   0     0 |  15    7    0    3    0
Apr 01 09:12:11 ubuntu dstat.sh[2684]: 01-04 09:12:11|  7   5  37  51   1| 635M  285M 91.9M 2840M|6045B 1944B|   0   992k|   0  67.0 | 646  1172 |2.08 1.46 1.21|  0 1.0   0|   0     0 |mysqld               1964 7.5%   0    0 |python2              2792   13k 468B  0%|mysqld       195M|   0     0 |  15    7    0    3    0
Apr 01 09:12:13 ubuntu dstat.sh[2684]: 01-04 09:12:12| 24  17  33  25   1| 635M  285M 92.0M 2840M|4459B 1944B|   0   436k|   0  41.0 | 702  1422 |2.08 1.46 1.21|1.0   0   0|   0     0 |python2              1595  17% 124k 135k|python3.6            7808  187k 375k2.0%|mysqld       195M|   0     0 |  15    7    0    3    0
Apr 01 09:12:13 ubuntu dstat.sh[2684]: 01-04 09:12:13| 22  14  30  34   0| 635M  284M 92.1M 2840M|6960B 1944B|   0   960k|   0  65.0 | 758  1404 |2.08 1.46 1.21|  0 1.0   0|   0     0 |python2              1595  18% 143k 156k|python2              1595  143k 156k 18%|mysqld       196M|   0     0 |  15    7    0    3    0
Apr 01 09:12:14 ubuntu dstat.sh[2684]: 01-04 09:12:14| 14  14  37  35   0| 635M  283M 92.3M 2840M|3641B 1944B|   0   780k|   0  66.0 | 736  1443 |2.08 1.46 1.21|  0 1.0   0|   0     0 |mysqld               1964  26%   0    0 |python2              2792   13k 460B  0%|mysqld       196M|   0     0 |  15    7    0    3    0
Apr 01 09:12:15 ubuntu dstat.sh[2684]: 01-04 09:12:15| 10   4  46  40   1| 635M  283M 92.4M 2840M|5024B 1728B|   0   664k|   0  54.0 | 627  1479 |1.99 1.45 1.21|2.0 1.0 1.0|   0     0 |mysqld               1964 9.0%   0    0 |python2              2792   13k 475B  0%|mysqld       196M|   0     0 |  15    7    0    3    0
Apr 01 09:12:16 ubuntu dstat.sh[2684]: 01-04 09:12:16| 10   7  31  52   1| 636M  283M 92.5M 2840M|3741B 1944B|   0   840k|   0  71.0 | 629  1312 |1.99 1.45 1.21|  0 3.0 1.0|   0     0 |mysqld               1964  13%   0    0 |python2              2792   13k   0   0%|mysqld       196M|   0     0 |  15    7    0    3    0
Apr 01 09:12:17 ubuntu dstat.sh[2684]: 01-04 09:12:17|  6   6  31  57   1| 636M  283M 92.6M 2841M|6210B 1944B|   0  1260k|   0   113 | 638  1237 |1.99 1.45 1.21|1.0 1.0   0|   0     0 |mysqld               1964 9.0%   0    0 |python2              2792   13k 938B0.5%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 09:12:18 ubuntu dstat.sh[2684]: 01-04 09:12:18| 11   7  37  45   0| 636M  282M 92.7M 2841M|4426B 1674B|   0  1152k|   0  93.0 | 706  1643 |1.99 1.45 1.21|  0 1.0   0|   0     0 |mysqld               1964  14%   0    0 |python2              2792   13k 460B  0%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 09:12:19 ubuntu dstat.sh[2684]: 01-04 09:12:19| 15  11  30  43   1| 636M  282M 92.9M 2841M|3957B 2040B|   0   904k|   0  77.0 | 794  1758 |1.99 1.45 1.21|1.0   0   0|   0     0 |mysqld               1964  20%   0    0 |python2              2792   13k 464B  0%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 09:12:20 ubuntu dstat.sh[2684]: 01-04 09:12:20| 11   5  42  42   1| 636M  282M 93.1M 2841M|5768B 1728B|   0  1352k|   0   100 | 751  1674 |1.99 1.46 1.21|1.0 1.0   0|   0     0 |mysqld               1964 9.5%   0    0 |python2              2792   13k 471B  0%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 09:12:22 ubuntu dstat.sh[2684]: 01-04 09:12:21|  9   6  41  43   1| 636M  281M 93.3M 2841M|5525B 1944B|   0  1380k|   0   102 | 818  1941 |1.99 1.46 1.21|  0 1.0   0|   0     0 |mysqld               1964  10%   0    0 |python2              2792   13k 464B0.5%|mysqld       196M|   0     0 |  15    7    0    1    0
Apr 01 09:12:22 ubuntu dstat.sh[2684]: 01-04 09:12:22|  8   4  43  45   0| 637M  280M 93.5M 2841M|3925B 1944B|   0  2408k|   0   139 | 828  1752 |1.99 1.46 1.21|  0 1.0   0|   0     0 |mysqld               1964 6.0%   0    0 |python2              2792   13k 460B  0%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 09:12:24 ubuntu dstat.sh[2684]: 01-04 09:12:23|  7   8  39  45   2| 637M  279M 93.8M 2841M|6064B 1944B|   0  1544k|   0   126 | 826  1644 |1.99 1.46 1.21|1.0   0   0|   0     0 |mysqld               1964  13%   0    0 |python2              2792   13k 464B  0%|mysqld       197M|   0     0 |  15    7    0    1    0
Apr 01 09:12:24 ubuntu dstat.sh[2684]: 01-04 09:12:24| 13   9  41  34   4| 638M  279M 94.0M 2841M|6316B 1728B|   0  1524k|   0   114 |1092  2339 |1.99 1.46 1.21|1.0   0   0|   0     0 |mysqld               1964  16%   0    0 |keystone-manage      4082 9513B6313B5.5%|mysqld       197M|   0     0 |  15    7    0    1    0
