-- Logs begin at Thu 2020-02-20 08:27:14 UTC, end at Thu 2020-02-20 10:16:04 UTC. --
Feb 20 09:25:09 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 20 09:25:10 ubuntu dstat.sh[1042]: [286B blob data]
Feb 20 09:25:10 ubuntu dstat.sh[1042]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 20 09:25:35 ubuntu dstat.sh[1042]: 20-02 09:25:34|  2   1  22  73   1| 670M  341M  139M 2691M|6022B 2862B|   0   404k|   0  75.0 | 478   650 |1.77 1.56 1.45|1.0 4.0 2.0|   0     0 |beam.smp             1080 1.0%   0    0 |python2              1243   14k 930B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 20 09:25:36 ubuntu dstat.sh[1042]: 20-02 09:25:35|  2   2  48  47   2| 670M  341M  139M 2691M|  10k 2970B|   0  1448k|   0  79.0 | 605   726 |1.77 1.56 1.45|  0 1.0   0|   0     0 |python2              1243 0.5%  14k 458B|python2              1243   14k 458B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 20 09:25:37 ubuntu dstat.sh[1042]: 20-02 09:25:36|  2   1  46  47   4| 670M  340M  139M 2692M|  12k 3240B|   0  2432k|   0  30.0 | 549   852 |1.77 1.56 1.45|  0 1.0   0|   0     0 |mysqld               304  1.5%   0    0 |python2              1243   14k 470B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 20 09:25:38 ubuntu dstat.sh[1042]: 20-02 09:25:37|  2   1  49  47   2| 670M  340M  139M 2692M|6518B 2916B|   0   888k|   0  39.0 | 448   807 |1.77 1.56 1.45|  0 1.0   0|   0     0 |conntrackd           164751.0%   0    0 |python2              1243   14k 456B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 20 09:25:39 ubuntu dstat.sh[1042]: 20-02 09:25:38|  2   1  48  49   1| 670M  340M  139M 2692M|6397B 2916B|   0   208k|   0  11.0 | 425   804 |1.71 1.56 1.45|  0 1.0   0|   0     0 |etcd                 2160 1.0%   0    0 |python2              1243   14k 468B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 20 09:25:40 ubuntu dstat.sh[1042]: 20-02 09:25:39|  2   1  48  49   1| 670M  340M  139M 2692M|6075B 3240B|   0   808k|   0  18.0 | 383   740 |1.71 1.56 1.45|  0 2.0   0|   0     0 |etcd                 2160 1.0%   0    0 |python2              1243   14k 468B  0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 20 09:25:41 ubuntu dstat.sh[1042]: 20-02 09:25:40|  6   3  45  45   1| 670M  340M  139M 2692M|6560B 2916B|   0   732k|   0  63.0 | 629  1208 |1.71 1.56 1.45|  0 1.0   0|   0     0 |mysqld               304  5.5%   0    0 |python2              1243   14k 469B0.5%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 20 09:25:42 ubuntu dstat.sh[1042]: 20-02 09:25:41| 12  12  30  44   1| 670M  340M  139M 2692M|6061B 2958B|   0   452k|   0  58.0 | 564   786 |1.71 1.56 1.45|1.0 1.0   0|   0     0 |mysqld               304   23%   0    0 |python2              1243   14k   0   0%|mysqld       187M|   0     0 |  16    7    0    6    0
Feb 20 09:25:43 ubuntu dstat.sh[1042]: 20-02 09:25:42| 14  17  41  25   2| 670M  340M  139M 2692M|6583B 2916B|   0  8208k|   0  35.0 | 572   765 |1.71 1.56 1.45|  0 1.0   0|   0     0 |mysqld               304   28%   0    0 |python2              1243   14k 941B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 20 09:25:44 ubuntu dstat.sh[1042]: 20-02 09:25:43|  9   9  39  42   1| 670M  339M  140M 2692M|5442B 2916B|   0   420k|   0  39.0 | 594  1146 |1.73 1.56 1.45|1.0 1.0   0|   0     0 |mysqld               304   16%   0    0 |python2              1243   14k 469B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 20 09:25:45 ubuntu dstat.sh[1042]: 20-02 09:25:44| 11  10  40  37   2| 671M  339M  140M 2692M|5606B 3132B|   0   636k|   0  67.0 | 697  1393 |1.73 1.56 1.45|1.0 1.0 2.0|   0     0 |mysqld               304   17%   0    0 |python2              1243   14k 476B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 20 09:25:46 ubuntu dstat.sh[1042]: 20-02 09:25:45|  2   3  42  49   3| 671M  338M  140M 2692M|6352B 3024B|   0   392k|   0  36.0 | 499   911 |1.73 1.56 1.45|3.0 1.0   0|   0     0 |mysqld               304  4.0%   0    0 |python2              1243   14k 468B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 20 09:25:47 ubuntu dstat.sh[1042]: 20-02 09:25:46|  7   6  39  45   2| 671M  338M  140M 2692M|5214B 2916B|   0   716k|   0  39.0 | 549  1157 |1.73 1.56 1.45|  0 1.0   0|   0     0 |mysqld               304  9.5%   0    0 |python2              1243   14k 469B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Feb 20 09:25:48 ubuntu dstat.sh[1042]: 20-02 09:25:47|  6   6  41  45   3| 671M  338M  140M 2692M|5415B 2916B|   0   628k|   0  56.0 | 599  1131 |1.73 1.56 1.45|2.0 1.0   0|   0     0 |mysqld               304   11%   0    0 |python2              1243   14k 457B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 09:25:49 ubuntu dstat.sh[1042]: 20-02 09:25:48|  8   7  37  44   4| 671M  338M  140M 2692M|6473B 2916B|   0   456k|   0  31.0 | 531   916 |1.76 1.57 1.45|1.0 1.0   0|   0     0 |mysqld               304  9.5%   0    0 |python2              1243   14k 468B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 09:25:50 ubuntu dstat.sh[1042]: 20-02 09:25:49| 19  19  16  44   3| 672M  337M  140M 2692M|7349B 3240B|   0   256k|   0  25.0 | 620   998 |1.76 1.57 1.45|2.0 1.0   0|   0     0 |mysqld               304   36%   0    0 |python2              1243   14k 470B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 09:25:51 ubuntu dstat.sh[1042]: 20-02 09:25:50| 10  12  46  29   3| 672M  337M  140M 2692M|6261B 2916B|   0   468k|   0  35.0 | 628  1013 |1.76 1.57 1.45|1.0 1.0   0|   0     0 |mysqld               304   19%   0    0 |python2              1243   14k 471B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 09:25:52 ubuntu dstat.sh[1042]: 20-02 09:25:51| 15  12  33  39   2| 672M  337M  140M 2692M|6946B 2916B|   0  1732k|   0  87.0 | 623  1041 |1.76 1.57 1.45|1.0 1.0   0|   0     0 |mysqld               304   23%   0    0 |python2              1243   14k 466B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 09:25:53 ubuntu dstat.sh[1042]: 20-02 09:25:52|  6   4  40  46   4| 672M  336M  140M 2692M|6207B 2808B|   0   996k|   0  95.0 | 671  1449 |1.76 1.57 1.45|1.0 2.0   0|   0     0 |mysqld               304  9.0%   0    0 |python2              1243   14k 458B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Feb 20 09:25:54 ubuntu dstat.sh[1042]: 20-02 09:25:53|  2   2  47  48   1| 672M  336M  140M 2692M|5089B 3066B|   0   448k|   0  27.0 | 473   867 |1.70 1.56 1.45|1.0 1.0   0|   0     0 |mysqld               304  0.5%   0    0 |python2              1243   14k 468B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 20 09:25:55 ubuntu dstat.sh[1042]: 20-02 09:25:54|  4   3  43  49   1| 673M  336M  140M 2692M|6013B 3240B|   0  8144k|   0  32.0 | 430   782 |1.70 1.56 1.45|2.0 1.0 2.0|   0     0 |mysqld               304  3.5%   0    0 |python2              1243   14k 475B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 20 09:25:56 ubuntu dstat.sh[1042]: 20-02 09:25:55|  3   2  45  47   2| 673M  336M  140M 2692M|6092B 3240B|   0   376k|   0  27.0 | 495   954 |1.70 1.56 1.45|1.0 1.0   0|   0     0 |mysqld               304  2.5%   0    0 |python2              1243   14k 468B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 20 09:25:57 ubuntu dstat.sh[1042]: 20-02 09:25:56|  7   2  43  44   5| 673M  335M  140M 2692M|7790B 3132B|   0   792k|   0  50.0 | 653  1657 |1.70 1.56 1.45|2.0 1.0   0|   0     0 |mysqld               304  5.5%   0    0 |python2              1243   14k 469B0.5%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 20 09:25:58 ubuntu dstat.sh[1042]: 20-02 09:25:57|  5   5  42  47   2| 674M  335M  141M 2692M|5961B 3024B|   0   844k|   0  56.0 | 661  1146 |1.70 1.56 1.45|3.0 1.0   0|   0     0 |mysqld               304  7.5%   0    0 |python2              1243   14k 469B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Feb 20 09:25:59 ubuntu dstat.sh[1042]: 20-02 09:25:58| 11  10  36  42   2| 674M  334M  141M 2692M|8437B 3240B|   0   640k|   0  45.0 | 658  1143 |1.64 1.55 1.45|2.0 1.0   0|   0     0 |mysqld               304   18%   0    0 |python2              1243   14k 470B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Feb 20 09:26:00 ubuntu dstat.sh[1042]: 20-02 09:25:59|  6   9  38  46   2| 674M  334M  141M 2692M|8052B 3240B|   0   592k|   0  46.0 | 577  1130 |1.64 1.55 1.45|1.0 1.0   0|   0     0 |mysqld               304  9.5%   0    0 |python2              1243   14k 465B0.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Feb 20 09:26:01 ubuntu dstat.sh[1042]: 20-02 09:26:00|  5   2  48  44   1| 674M  334M  141M 2692M|8308B 3240B|   0   600k|   0  31.0 | 645  1201 |1.64 1.55 1.45|1.0 1.0   0|   0     0 |keystone-manage      2466 2.5%5657B3427B|python2              1243   14k 457B0.5%|mysqld       191M|   0     0 |  16    7    0    6    0
Feb 20 09:26:02 ubuntu dstat.sh[1042]: 20-02 09:26:01|  2   5  47  44   3| 675M  267M  141M 2756M|8663B 3240B|   0  5844k|   0  56.0 | 586   908 |1.64 1.55 1.45|1.0 1.0   0|   0     0 |mysqld               304  4.5%   0    0 |python2              1243   14k 469B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Feb 20 09:26:03 ubuntu dstat.sh[1042]: 20-02 09:26:02|  2   1  47  49   1| 675M  267M  141M 2756M|6755B 2916B|   0    24M|   0  24.0 | 388   646 |1.64 1.55 1.45|1.0 2.0   0|   0     0 |etcd                 2160 0.5%   0    0 |python2              1243   14k 470B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 09:26:04 ubuntu dstat.sh[1042]: 20-02 09:26:03|  2   1  47  49   1| 675M  267M  141M 2756M|4705B 2808B|   0    23M|   0  23.0 | 352   634 |1.67 1.56 1.45|1.0 2.0   0|   0     0 |etcd                 2160 0.5%   0    0 |python2              1243   14k 470B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 09:26:05 ubuntu dstat.sh[1042]: 20-02 09:26:04|  2   1  43  52   2| 675M  267M  141M 2756M|7057B 3024B|   0    13M|   0  25.0 | 399   750 |1.67 1.56 1.45|  0 1.0 2.0|   0     0 |beam.smp             1080 1.0%   0    0 |python2              1243   14k 476B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 09:26:06 ubuntu dstat.sh[1042]: 20-02 09:26:05|  1   2  33  60   3| 675M  267M  141M 2756M|8461B 2916B|   0  5212k|   0  33.0 | 457   962 |1.67 1.56 1.45|1.0 1.0   0|   0     0 |mysqld               304  1.5%   0    0 |python2              1243   14k 449B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 09:26:07 ubuntu dstat.sh[1042]: 20-02 09:26:06|  2   1  26  71   1| 675M  267M  141M 2756M|6063B 2916B|  32k 4676k|1.00  33.0 | 432   767 |1.67 1.56 1.45|2.0 4.0   0|   0     0 |jbd2/vda1-8          316  0.5%   0    0 |python2              1243   14k   0 0.5%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 09:26:08 ubuntu dstat.sh[1042]: 20-02 09:26:07|  2   2  44  50   3| 675M  267M  141M 2757M|6006B 3240B|   0  5252k|   0  97.0 | 578  1043 |1.67 1.56 1.45|1.0 1.0   0|   0     0 |mysqld               304  1.0%   0    0 |python2              1243   14k 955B0.5%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 09:26:09 ubuntu dstat.sh[1042]: 20-02 09:26:08|  2   3  43  49   3| 676M  266M  141M 2757M|5143B 2916B|   0   736k|   0  53.0 | 619  1129 |1.61 1.55 1.45|1.0 1.0   0|   0     0 |mysqld               304  1.5%   0    0 |python2              1243   14k 469B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 09:26:10 ubuntu dstat.sh[1042]: 20-02 09:26:09|  2   2  43  50   3| 676M  266M  141M 2757M|4848B 3010B|   0   556k|   0  47.0 | 576  1078 |1.61 1.55 1.45|1.0 1.0   0|   0     0 |etcd                 2160 1.5%   0    0 |python2              1243   14k 465B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 09:26:11 ubuntu dstat.sh[1042]: 20-02 09:26:10|  4   3  44  47   1| 676M  265M  141M 2757M|5609B 2916B|   0   468k|   0  38.0 | 542  1127 |1.61 1.55 1.45|1.0 1.0   0|   0     0 |mysqld               304  3.5%   0    0 |python2              1243   14k 469B0.5%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 09:26:12 ubuntu dstat.sh[1042]: 20-02 09:26:11|  1   1  32  65   1| 676M  265M  141M 2757M|5170B 3240B|   0     0 |   0     0 | 340   767 |1.61 1.55 1.45|1.0 3.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1243   14k 450B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 09:26:13 ubuntu dstat.sh[1042]: 20-02 09:26:12|  2   1  26  72   1| 676M  265M  141M 2757M|4488B 2646B|   0   388k|   0  49.0 | 391   682 |1.61 1.55 1.45|1.0 1.0   0|   0     0 |conntrackd           164750.5%   0    0 |python2              1243   14k 468B  0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 09:26:14 ubuntu dstat.sh[1042]: 20-02 09:26:13|  7   5  42  42   4| 676M  265M  141M 2757M|6200B 3186B|   0   720k|   0  60.0 | 734  1462 |1.81 1.59 1.46|1.0 2.0   0|   0     0 |mysqld               304  7.5%   0    0 |python2              1243   14k 469B1.0%|mysqld       192M|   0     0 |  16    7    0    4    0
Feb 20 09:26:15 ubuntu dstat.sh[1042]: 20-02 09:26:14|  4   3  47  45   3| 676M  264M  141M 2757M|4850B 2916B|   0   808k|   0  62.0 | 660  1208 |1.81 1.59 1.46|1.0 2.0 2.0|   0     0 |keystone-manage      2466 2.0%2449B1481B|python2              1243   14k 471B  0%|mysqld       193M|   0     0 |  16    7    0    4    0
Feb 20 09:26:16 ubuntu dstat.sh[1042]: 20-02 09:26:15|  3   2  48  47   1| 677M  264M  141M 2757M|5451B 2592B|   0   636k|   0  45.0 | 505   905 |1.81 1.59 1.46|1.0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1243   14k 468B  0%|mysqld       193M|   0     0 |  16    7    0    4    0
Feb 20 09:26:17 ubuntu dstat.sh[1042]: 20-02 09:26:16|  3   2  49  45   2| 677M  264M  141M 2757M|7027B 2592B|   0   584k|   0  37.0 | 567  1034 |1.81 1.59 1.46|1.0 2.0   0|   0     0 |mysqld               304  2.0%   0    0 |python2              1243   14k 469B  0%|mysqld       193M|   0     0 |  16    7    0    4    0
Feb 20 09:26:18 ubuntu dstat.sh[1042]: 20-02 09:26:17|  2   1  46  49   2| 677M  264M  141M 2757M|5002B 2592B|   0   744k|   0  37.0 | 456   814 |1.81 1.59 1.46|1.0 2.0   0|   0     0 |mysqld               304  0.5%   0    0 |python2              1243   13k 468B0.5%|mysqld       193M|   0     0 |  16    7    0    1    0
Feb 20 09:26:19 ubuntu dstat.sh[1042]: 20-02 09:26:18|  4   3  43  47   3| 677M  264M  141M 2757M|5170B 2916B|   0  8440k|   0  59.0 | 485   834 |1.90 1.61 1.47|  0 1.0   0|   0     0 |mysqld               304  6.0%   0    0 |python2              1243   13k 469B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Feb 20 09:26:20 ubuntu dstat.sh[1042]: 20-02 09:26:19|  6   5  40  46   3| 677M  263M  142M 2757M|7356B 2916B|   0   740k|   0  62.0 | 702  1264 |1.90 1.61 1.47|1.0   0   0|   0     0 |mysqld               304  6.5%   0    0 |python2              1243   13k 469B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Feb 20 09:26:21 ubuntu dstat.sh[1042]: 20-02 09:26:20|  8   4  45  40   3| 677M  263M  142M 2757M|7925B 3240B|   0   712k|   0  61.0 | 720  1425 |1.90 1.61 1.47|1.0 1.0   0|   0     0 |mysqld               304   10%   0    0 |python2              1243   13k 449B0.5%|mysqld       193M|   0     0 |  16    7    0    1    0
Feb 20 09:26:22 ubuntu dstat.sh[1042]: 20-02 09:26:21| 11   9  37  41   2| 677M  263M  142M 2757M|6126B 2916B|   0   552k|   0  45.0 | 790  1625 |1.90 1.61 1.47|  0 1.0   0|   0     0 |mysqld               304   14%   0    0 |python2              1243   13k 470B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
Feb 20 09:26:23 ubuntu dstat.sh[1042]: 20-02 09:26:22|  1   2  47  49   1| 677M  263M  142M 2757M|7331B 3240B|   0   736k|   0  46.0 | 545  1037 |1.90 1.61 1.47|  0 1.0   0|   0     0 |mysqld               304  1.0%   0    0 |python2              1243   13k 469B0.5%|mysqld       193M|   0     0 |  16    7    0    1    0
Feb 20 09:26:24 ubuntu dstat.sh[1042]: 20-02 09:26:23|  2   1  45  51   2| 677M  263M  142M 2757M|  10k 3186B|   0   220k|   0  19.0 | 498   810 |1.91 1.62 1.47|1.0 1.0   0|   0     0 |mysqld               304  0.5%   0    0 |python2              1243   13k 469B  0%|mysqld       193M|   0     0 |  16    7    0    1    0
