-- Logs begin at Sat 2020-02-22 02:23:01 UTC, end at Sat 2020-02-22 10:59:40 UTC. --
Feb 22 09:51:38 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Feb 22 09:51:41 ubuntu dstat.sh[1337]: [286B blob data]
Feb 22 09:51:41 ubuntu dstat.sh[1337]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Feb 22 09:52:35 ubuntu dstat.sh[1337]: 22-02 09:52:35|  3   1  47  49   1| 670M  351M  137M 2674M|3300B 1026B|   0   160k|   0  13.0 | 298   590 |2.14 1.55 1.40|  0 2.0   0|   0     0 |kworker/0:1H         171  0.5%   0    0 |python2              1954   14k 450B  0%|mysqld       192M|   0     0 |  16    8    0    3    0
Feb 22 09:52:36 ubuntu dstat.sh[1337]: 22-02 09:52:36|  3   1  49  47   0| 671M  351M  138M 2674M|6822B 1080B|   0   140k|   0  12.0 | 316   611 |2.14 1.55 1.40|  0 1.0   0|   0     0 |mysqld               597  0.5%   0    0 |python2              1954   14k 452B  0%|mysqld       192M|   0     0 |  16    8    0    3    0
Feb 22 09:52:37 ubuntu dstat.sh[1337]: 22-02 09:52:37|  2   1  40  58   1| 671M  351M  138M 2674M|4158B  918B|   0   124k|   0  4.00 | 258   507 |2.14 1.55 1.40|  0 1.0   0|   0     0 |                                        |python2              1954   14k 456B  0%|mysqld       192M|   0     0 |  16    8    0    3    0
Feb 22 09:52:38 ubuntu dstat.sh[1337]: 22-02 09:52:38|  2   2  48  49   0| 671M  350M  138M 2675M|2722B 1080B|   0  2904k|   0  72.0 | 485   916 |2.14 1.55 1.40|  0 1.0   0|   0     0 |mysqld               597  0.5%   0    0 |python2              1954   14k 453B  0%|mysqld       192M|   0     0 |  16    8    0    3    0
Feb 22 09:52:39 ubuntu dstat.sh[1337]: 22-02 09:52:39|  6   4  43  47   0| 671M  349M  138M 2675M|6375B 1818B|   0  1328k|   0   106 | 794  1409 |2.05 1.54 1.40|  0 1.0   0|   0     0 |mysqld               597  6.5%   0    0 |python2              1954   14k 455B0.5%|mysqld       193M|   0     0 |  16    8    0    3    0
Feb 22 09:52:40 ubuntu dstat.sh[1337]: 22-02 09:52:40|  1   2  48  49   1| 671M  349M  138M 2675M|3862B  918B|   0   672k|   0  31.0 | 423   769 |2.05 1.54 1.40|  0 1.0   0|   0     0 |mysqld               597  0.5%   0    0 |python2              1954   14k 449B  0%|mysqld       193M|   0     0 |  16    8    0    3    0
Feb 22 09:52:41 ubuntu dstat.sh[1337]: 22-02 09:52:41|  3   1  46  48   3| 671M  349M  138M 2675M|5350B 1476B|   0   864k|   0  53.0 | 545  1082 |2.05 1.54 1.40|  0 1.0 2.0|   0     0 |keystone-manage      2754 1.5%1034B 819B|python2              1954   14k 469B0.5%|mysqld       193M|   0     0 |  16    8    0    4    0
Feb 22 09:52:42 ubuntu dstat.sh[1337]: 22-02 09:52:42|  4   2  48  44   3| 671M  349M  138M 2675M|6875B 1314B|   0   992k|   0  58.0 | 546  1189 |2.05 1.54 1.40|  0 1.0   0|   0     0 |mysqld               597  2.0%   0    0 |python2              1954   14k 464B0.5%|mysqld       193M|   0     0 |  16    8    0    3    0
Feb 22 09:52:43 ubuntu dstat.sh[1337]: 22-02 09:52:43|  5   8  41  43   3| 672M  348M  138M 2675M|2669B  972B|   0   748k|   0  55.0 | 510  1116 |2.05 1.54 1.40|  0 1.0   0|   0     0 |mysqld               597  9.0%   0    0 |python2              1954   14k 462B  0%|mysqld       193M|   0     0 |  16    8    0    3    0
Feb 22 09:52:44 ubuntu dstat.sh[1337]: 22-02 09:52:44|  5   3  39  52   0| 672M  348M  138M 2675M|4760B 1260B|   0   916k|   0  69.0 | 560  1083 |2.13 1.56 1.41|  0 1.0   0|   0     0 |mysqld               597  3.5%   0    0 |python2              1954   14k 459B  0%|mysqld       193M|   0     0 |  16    8    0    3    0
Feb 22 09:52:45 ubuntu dstat.sh[1337]: 22-02 09:52:45| 12  10  30  48   1| 672M  348M  138M 2675M|6304B 1134B|   0   780k|   0  56.0 | 567   906 |2.13 1.56 1.41|  0 1.0   0|   0     0 |mysqld               597   19%   0    0 |python2              1954   14k 457B  0%|mysqld       193M|   0     0 |  16    8    0    3    0
Feb 22 09:52:46 ubuntu dstat.sh[1337]: 22-02 09:52:46|  7   5  41  45   2| 672M  348M  138M 2675M|2840B 1656B|   0   664k|   0  45.0 | 548   979 |2.13 1.56 1.41|  0 1.0   0|   0     0 |mysqld               597  7.5%   0    0 |python2              1954   14k 462B0.5%|mysqld       193M|   0     0 |  16    8    0    3    0
Feb 22 09:52:47 ubuntu dstat.sh[1337]: 22-02 09:52:47|  5   5  37  50   3| 672M  347M  138M 2675M|6052B 1314B|   0  1080k|   0  66.0 | 638  1141 |2.13 1.56 1.41|  0 1.0   0|   0     0 |mysqld               597  6.5%   0    0 |python2              1954   14k 464B  0%|mysqld       194M|   0     0 |  16    8    0    3    0
Feb 22 09:52:48 ubuntu dstat.sh[1337]: 22-02 09:52:48|  4   4  44  46   2| 672M  347M  138M 2675M|2539B  972B|   0   952k|   0  57.0 | 529  1112 |2.13 1.56 1.41|  0 1.0   0|   0     0 |mysqld               597  4.5%   0    0 |python2              1954   14k 462B  0%|mysqld       194M|   0     0 |  16    8    0    3    0
Feb 22 09:52:49 ubuntu dstat.sh[1337]: 22-02 09:52:49| 13  11  29  43   4| 673M  346M  139M 2675M|4471B 1026B|   0  1048k|   0  72.0 | 755  1350 |2.20 1.59 1.42|  0 1.0   0|   0     0 |mysqld               597   20%   0    0 |python2              1954   14k 465B0.5%|mysqld       194M|   0     0 |  16    8    0    3    0
Feb 22 09:52:50 ubuntu dstat.sh[1337]: 22-02 09:52:50|  6   6  40  46   3| 673M  346M  139M 2675M|2676B 1260B|   0  1196k|   0   103 | 678  1244 |2.20 1.59 1.42|1.0 1.0   0|   0     0 |mysqld               597  9.0%   0    0 |python2              1954   13k 471B  0%|mysqld       194M|   0     0 |  16    8    0    1    0
Feb 22 09:52:51 ubuntu dstat.sh[1337]: 22-02 09:52:51| 16  14  31  36   2| 673M  346M  139M 2675M|5850B 1422B|   0  1048k|   0  74.0 | 760  1440 |2.20 1.59 1.42|1.0 1.0 2.0|   0     0 |mysqld               597   25%   0    0 |python2              1954   13k 472B0.5%|mysqld       194M|   0     0 |  16    8    0    1    0
Feb 22 09:52:52 ubuntu dstat.sh[1337]: 22-02 09:52:52| 10   8  31  47   4| 673M  346M  139M 2675M|3490B  972B|   0   896k|   0  64.0 | 646  1212 |2.20 1.59 1.42|  0 1.0   0|   0     0 |mysqld               597   15%   0    0 |python2              1954   13k 463B  0%|mysqld       194M|   0     0 |  16    8    0    1    0
Feb 22 09:52:53 ubuntu dstat.sh[1337]: 22-02 09:52:53| 16  15  20  48   1| 673M  346M  139M 2675M|2724B  972B|   0   432k|   0  29.0 | 536   984 |2.20 1.59 1.42|  0 1.0   0|   0     0 |mysqld               597   28%   0    0 |python2              1954   13k 463B  0%|mysqld       194M|   0     0 |  16    8    0    1    0
Feb 22 09:52:54 ubuntu dstat.sh[1337]: 22-02 09:52:54|  2   2  46  52   0| 673M  346M  139M 2675M|3052B 1080B|   0   416k|   0  18.0 | 371   854 |2.18 1.60 1.42|  0 1.0   0|   0     0 |python2              1954 0.5%  13k 452B|python2              1954   13k 452B0.5%|mysqld       194M|   0     0 |  16    8    0    1    0
Feb 22 09:52:55 ubuntu dstat.sh[1337]: 22-02 09:52:55|  2   1  45  51   1| 673M  345M  139M 2675M|5616B 1080B|   0   184k|   0  11.0 | 372   708 |2.18 1.60 1.42|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1954   13k 462B  0%|mysqld       194M|   0     0 |  16    8    0    1    0
