-- Logs begin at Thu 2020-04-02 00:41:43 UTC, end at Thu 2020-04-02 02:13:08 UTC. --
Apr 02 01:23:43 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 02 01:23:43 ubuntu dstat.sh[1767]: [286B blob data]
Apr 02 01:23:43 ubuntu dstat.sh[1767]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 02 01:24:21 ubuntu dstat.sh[1767]: 02-04 01:24:21| 11   9  38  41   0| 635M  457M 94.1M 2674M|4656B 2106B|   0  2228k|   0   136 | 925  1518 |1.71 1.36 1.27|  0 1.0   0|   0     0 |mysqld               1037  14%   0    0 |python2              1860   14k 447B  0%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 01:24:22 ubuntu dstat.sh[1767]: 02-04 01:24:22| 16  11  39  34   1| 635M  456M 94.4M 2674M|5670B 1728B|   0  1976k|   0   153 |1015  1861 |1.74 1.37 1.27|2.0   0   0|   0     0 |mysqld               1037  23%   0    0 |python2              1860   14k 473B0.5%|mysqld       195M|   0     0 |  16    7    0    6    0
Apr 02 01:24:23 ubuntu dstat.sh[1767]: 02-04 01:24:23| 12  12  41  33   2| 636M  456M 94.6M 2674M|5291B 1944B|   0  1532k|   0   114 |1048  2063 |1.74 1.37 1.27|1.0   0 2.0|   0     0 |mysqld               1037  19%   0    0 |python2              1860   14k 479B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 01:24:24 ubuntu dstat.sh[1767]: 02-04 01:24:24| 37  25  19  19   2| 636M  455M 94.8M 2674M|5665B 1566B|   0   916k|   0  72.0 |1196  2267 |1.74 1.37 1.27|2.0   0   0|   0     0 |python2              1555  35% 235k 256k|python3.6            8257  267k 556k4.0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 01:24:25 ubuntu dstat.sh[1767]: 02-04 01:24:25| 13  11  30  44   2| 636M  454M 95.0M 2674M|9128B 2106B|   0  1608k|   0   125 |1190  2433 |1.74 1.37 1.27|3.0   0   0|   0     0 |mysqld               1037  14%   0    0 |python2              1555   33k  37k4.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 01:24:26 ubuntu dstat.sh[1767]: 02-04 01:24:26| 11   6  37  45   2| 636M  454M 95.2M 2674M|5172B 1728B|   0  9604k|   0   130 | 985  1840 |1.74 1.37 1.27|  0 1.0   0|   0     0 |mysqld               1037  13%   0    0 |python2              1860   14k 471B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 01:24:27 ubuntu dstat.sh[1767]: 02-04 01:24:27| 13  11  32  43   3| 637M  453M 95.4M 2674M|5564B 1944B|   0  1400k|   0   128 |1047  1914 |1.76 1.38 1.28|  0 1.0   0|   0     0 |mysqld               1037  19%   0    0 |python2              1860   14k 474B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 01:24:28 ubuntu dstat.sh[1767]: 02-04 01:24:28|  6   3  43  46   3| 637M  453M 95.5M 2674M|3560B 1944B|   0   776k|   0  52.0 | 733  1462 |1.76 1.38 1.28|  0 1.0   0|   0     0 |keystone-manage      3163 4.0%6402B4613B|python2              1860   14k 469B0.5%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 01:24:29 ubuntu dstat.sh[1767]: 02-04 01:24:29| 14  10  31  43   1| 637M  453M 95.7M 2674M|3727B 1674B|   0  1496k|   0   114 | 818  1887 |1.76 1.38 1.28|  0 1.0   0|   0     0 |mysqld               1037  18%   0    0 |python2              1860   14k 473B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 01:24:30 ubuntu dstat.sh[1767]: 02-04 01:24:30| 10   6  41  41   3| 637M  452M 95.9M 2675M|3525B 1998B|   0  1364k|   0   105 | 811  2052 |1.76 1.38 1.28|1.0 1.0   0|   0     0 |mysqld               1037 9.5%   0    0 |python2              1860   14k 465B  0%|mysqld       196M|   0     0 |  16    7    0    6    0
Apr 02 01:24:31 ubuntu dstat.sh[1767]: 02-04 01:24:31|  8   4  46  41   2| 638M  451M 96.2M 2675M|6520B 1944B|   0  1680k|   0   126 | 761  1513 |1.76 1.38 1.28|  0 1.0   0|   0     0 |mysqld               1037 8.0%   0    0 |python2              1860   14k 471B  0%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 02 01:24:32 ubuntu dstat.sh[1767]: 02-04 01:24:32|  7   8  45  39   1| 638M  450M 96.4M 2675M|6970B 1944B|   0  1392k|   0   117 | 817  1563 |1.78 1.39 1.28|  0 1.0   0|   0     0 |mysqld               1037  12%   0    0 |python2              1860   14k 471B0.5%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 02 01:24:33 ubuntu dstat.sh[1767]: 02-04 01:24:33|  6   6  41  44   3| 639M  449M 96.6M 2675M|4194B 1944B|   0  1056k|   0  82.0 | 711  1447 |1.78 1.39 1.28|  0 1.0 2.0|   0     0 |mysqld               1037 8.5%   0    0 |python2              1860   14k 464B  0%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 02 01:24:34 ubuntu dstat.sh[1767]: 02-04 01:24:34|  8   6  40  39   7| 639M  449M 96.8M 2675M|4778B 1728B|   0  1280k|   0  85.0 | 834  2054 |1.78 1.39 1.28|  0 1.0   0|   0     0 |mysqld               1037 9.0%   0    0 |python2              1860   14k 464B0.5%|mysqld       197M|   0     0 |  16    7    0    6    0
Apr 02 01:24:35 ubuntu dstat.sh[1767]: 02-04 01:24:35| 16  17  22  45   1| 639M  448M 97.0M 2675M|5613B 1944B|   0  9188k|   0   121 | 847  1589 |1.78 1.39 1.28|  0 1.0   0|   0     0 |mysqld               1037  27%   0    0 |python2              1860   14k 467B  0%|mysqld       198M|   0     0 |  16    7    0    6    0
Apr 02 01:24:36 ubuntu dstat.sh[1767]: 02-04 01:24:36| 12  10  29  49   0| 639M  448M 97.1M 2675M|3654B 1944B|   0   644k|   0  49.0 | 531   859 |1.78 1.39 1.28|  0 1.0   0|   0     0 |mysqld               1037  21%   0    0 |python2              1860   14k 454B  0%|mysqld       198M|   0     0 |  16    7    0    6    0
Apr 02 01:24:37 ubuntu dstat.sh[1767]: 02-04 01:24:37|  6   6  37  51   0| 639M  448M 97.1M 2675M|3387B 1944B|   0   268k|   0  23.0 | 408   696 |1.80 1.40 1.29|  0 1.0   0|   0     0 |mysqld               1037  10%   0    0 |python2              1860   14k 452B  0%|mysqld       198M|   0     0 |  16    7    0    6    0
Apr 02 01:24:38 ubuntu dstat.sh[1767]: 02-04 01:24:38|  5   5  43  48   1| 639M  448M 97.2M 2675M|5100B 2160B|   0   404k|   0  28.0 | 396   763 |1.80 1.40 1.29|1.0 1.0   0|   0     0 |mysqld               1037 7.0%   0    0 |python2              1860   13k 468B0.5%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 01:24:39 ubuntu dstat.sh[1767]: 02-04 01:24:39| 20  19  36  25   1| 639M  448M 97.2M 2675M|3889B 1944B|   0   468k|   0  38.0 | 579   862 |1.80 1.40 1.29|  0 1.0   0|   0     0 |mysqld               1037  36%   0    0 |python2              1860   13k 460B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 01:24:40 ubuntu dstat.sh[1767]: 02-04 01:24:40| 12  13  24  52   0| 639M  448M 97.3M 2675M|6894B 1944B|   0   864k|   0  63.0 | 599  1178 |1.80 1.40 1.29|2.0   0   0|   0     0 |mysqld               1037  22%   0    0 |python2              1860   13k 455B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 01:24:41 ubuntu dstat.sh[1767]: 02-04 01:24:41|  6   5  42  46   1| 640M  447M 97.6M 2675M|3732B 1986B|   0  1684k|   0   125 | 678  1265 |1.80 1.40 1.29|  0 3.0   0|   0     0 |mysqld               1037 8.5%   0    0 |python2              1860   13k 465B0.5%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 01:24:42 ubuntu dstat.sh[1767]: 02-04 01:24:42|  7   5  41  47   0| 640M  447M 97.7M 2675M|4317B 2160B|   0  1460k|   0  92.0 | 679  1816 |1.89 1.43 1.30|1.0 1.0   0|   0     0 |mysqld               1037 7.0%   0    0 |python2              1860   13k 460B0.5%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 01:24:43 ubuntu dstat.sh[1767]: 02-04 01:24:43| 12  10  36  41   1| 640M  447M 97.8M 2675M|4428B 1944B|   0  8692k|   0  56.0 | 592  1142 |1.89 1.43 1.30|1.0 1.0 2.0|   0     0 |mysqld               1037  17%   0    0 |python2              1860   13k 472B  0%|mysqld       198M|   0     0 |  16    7    0    3    0
Apr 02 01:24:44 ubuntu dstat.sh[1767]: 02-04 01:24:44|  6   4  38  52   1| 640M  446M 97.9M 2675M|4298B 1944B|   0  1000k|   0  59.0 | 539  1045 |1.89 1.43 1.30|  0 1.0   0|   0     0 |mysqld               1037 6.5%   0    0 |python2              1860   13k 463B  0%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 01:24:45 ubuntu dstat.sh[1767]: 02-04 01:24:45| 10   4  45  41   1| 640M  446M 98.1M 2675M|3364B 1944B|   0  1740k|   0   110 | 794  1751 |1.89 1.43 1.30|  0 1.0   0|   0     0 |mysqld               1037 9.0%   0    0 |python2              1860   13k 465B  0%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 01:24:46 ubuntu dstat.sh[1767]: 02-04 01:24:46|  6   7  39  48   1| 640M  445M 98.2M 2675M|3859B 1944B|   0  1276k|   0  68.0 | 566  1190 |1.89 1.43 1.30|1.0 1.0   0|   0     0 |mysqld               1037 9.5%   0    0 |python2              1860   13k 464B  0%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 01:24:47 ubuntu dstat.sh[1767]: 02-04 01:24:47| 11   8  46  36   1| 641M  445M 98.3M 2675M|  15k 1944B|   0  2132k|   0   134 | 707  1330 |1.90 1.44 1.30|1.0 1.0   0|   0     0 |mysqld               1037  14%   0    0 |python2              1860   13k 473B0.5%|mysqld       199M|   0     0 |  16    7    0    3    0
Apr 02 01:24:48 ubuntu dstat.sh[1767]: 02-04 01:24:48| 11   7  43  38   2| 641M  444M 98.5M 2676M|6002B 1998B|   0  2032k|   0   133 | 808  1912 |1.90 1.44 1.30|  0 2.0   0|   0     0 |mysqld               1037  14%   0    0 |python2              1860   13k 472B  0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 01:24:49 ubuntu dstat.sh[1767]: 02-04 01:24:49| 34  19  29  16   4| 642M  443M 98.6M 2676M|8229B 1932B|   0  1112k|   0  64.0 | 903  2555 |1.90 1.44 1.30|2.0 1.0   0|   0     0 |python2              1555  29% 196k 214k|python3.6            8257  258k 529k3.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 01:24:50 ubuntu dstat.sh[1767]: 02-04 01:24:50| 25  15  31  24   5| 642M  442M 98.7M 2677M|5053B 1728B|   0  1676k|   0  81.0 |1321  3954 |1.90 1.44 1.30|  0 1.0   0|   0     0 |python2              1555  19% 137k 151k|python2              1555  137k 151k 19%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 01:24:51 ubuntu dstat.sh[1767]: 02-04 01:24:51| 20   4  47  29   1| 642M  442M 98.9M 2677M|6585B 2160B|   0  1964k|   0   103 |1251  3357 |1.90 1.44 1.30|  0 1.0   0|   0     0 |keystone-manage      3163  16%  23k  16k|keystone-manage      3163   23k  16k 16%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 01:24:52 ubuntu dstat.sh[1767]: 02-04 01:24:52| 31  13  36  20   1| 642M  441M 98.9M 2677M|6079B 1944B|   0  9268k|   0  78.0 |1108  2257 |1.91 1.45 1.30|2.0 1.0   0|   0     0 |python2              1555  21% 158k 173k|python3.6            8257  222k 449k2.0%|mysqld       199M|   0     0 |  16    7    0    1    0
Apr 02 01:24:53 ubuntu dstat.sh[1767]: 02-04 01:24:53| 25  24  26  25   0| 643M  440M 99.1M 2678M|3414B 1728B|   0  2100k|   0   117 | 996  1989 |1.91 1.45 1.30|  0 1.0 2.0|   0     0 |python2              1555  23% 170k 186k|python2              1555  170k 186k 23%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 01:24:54 ubuntu dstat.sh[1767]: 02-04 01:24:54| 15  13  34  36   2| 643M  439M 99.3M 2678M|3720B 1944B|   0  1820k|   0   142 | 833  1954 |1.91 1.45 1.30|1.0 1.0   0|   0     0 |mysqld               1037  24%   0    0 |python2              1860   13k 469B0.5%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 01:24:55 ubuntu dstat.sh[1767]: 02-04 01:24:55| 14   9  44  33   1| 644M  439M 99.5M 2678M|4355B 2106B|   0  1948k|   0   139 |1044  2329 |1.91 1.45 1.30|  0 2.0   0|   0     0 |mysqld               1037  16%   0    0 |python2              1860   13k 447B0.5%|mysqld       200M|   0     0 |  16    7    0    1    0
Apr 02 01:24:56 ubuntu dstat.sh[1767]: 02-04 01:24:56| 12   8  44  35   2| 644M  438M 99.7M 2678M|3945B 1782B|   0  1920k|   0   129 | 967  2154 |1.91 1.45 1.30|1.0 1.0   0|   0     0 |mysqld               1037  15%   0    0 |python2              1860   13k 460B  0%|mysqld       200M|   0     0 |  16    7    0    1    0
