-- Logs begin at Wed 2020-04-01 09:10:32 UTC, end at Wed 2020-04-01 11:01:58 UTC. --
Apr 01 10:01:15 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 10:01:16 ubuntu dstat.sh[1803]: [286B blob data]
Apr 01 10:01:16 ubuntu dstat.sh[1803]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 10:01:26 ubuntu dstat.sh[1803]: 01-04 10:01:26|  3   2  46  48   2| 626M  543M 88.9M 2604M|4386B 1944B|   0  1052k|   0  72.0 | 622   999 |1.21 1.26 1.21|  0 1.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1969   14k 462B0.5%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 10:01:27 ubuntu dstat.sh[1803]: 01-04 10:01:27|  3   2  48  46   2| 627M  543M 89.1M 2604M|3652B 1728B|   0  3404k|   0   112 | 622  1042 |1.21 1.26 1.21|  0 1.0 2.0|   0     0 |mysqld               1075 1.5%   0    0 |python2              1969   14k 470B  0%|mysqld       186M|   0     0 |  16    7    0    7    0
Apr 01 10:01:28 ubuntu dstat.sh[1803]: 01-04 10:01:28|  3   2  47  47   2| 627M  542M 89.3M 2604M|4977B 2160B|   0  1348k|   0  89.0 | 677  1125 |1.21 1.26 1.21|  0 1.0   0|   0     0 |mysqld               1075 1.0%   0    0 |python2              1969   14k 469B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 10:01:29 ubuntu dstat.sh[1803]: 01-04 10:01:29|  3   2  48  47   1| 627M  541M 89.5M 2604M|6561B 1986B|   0   988k|   0  71.0 | 572  1025 |1.21 1.26 1.21|  0 1.0   0|   0     0 |accounts-daemon      926  0.5%   0    0 |python2              1969   14k 458B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 10:01:30 ubuntu dstat.sh[1803]: 01-04 10:01:30|  2   1  42  54   0| 627M  540M 89.6M 2604M|6564B 1944B|   0   448k|   0  37.0 | 466   806 |1.21 1.26 1.21|  0 1.0   0|   0     0 |mysqld               1075 1.0%   0    0 |python2              1969   14k 461B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 10:01:31 ubuntu dstat.sh[1803]: 01-04 10:01:31|  1   2  49  48   0| 627M  540M 89.6M 2604M|4045B 1944B|   0   556k|   0  36.0 | 397   773 |1.20 1.25 1.21|  0 1.0   0|   0     0 |python2              1969 0.5%  14k 451B|python2              1969   14k 451B0.5%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 10:01:32 ubuntu dstat.sh[1803]: 01-04 10:01:32|  2   2  43  52   0| 628M  540M 89.7M 2605M|4063B 1944B|   0   320k|   0  20.0 | 371   724 |1.20 1.25 1.21|  0 1.0   0|   0     0 |mysqld               1075 0.5%   0    0 |python2              1969   14k 455B  0%|mysqld       187M|   0     0 |  16    7    0    7    0
Apr 01 10:01:33 ubuntu dstat.sh[1803]: 01-04 10:01:33| 10   8  42  38   3| 628M  539M 89.9M 2605M|4635B 1944B|   0   888k|   0  96.0 | 791  1541 |1.20 1.25 1.21|1.0 1.0   0|   0     0 |mysqld               1075  15%   0    0 |python2              1969   14k 468B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 10:01:34 ubuntu dstat.sh[1803]: 01-04 10:01:34| 14  11  34  35   4| 629M  538M 90.1M 2605M|5388B 1728B|   0   684k|   0  71.0 | 740  1482 |1.20 1.25 1.21|  0 1.0   0|   0     0 |mysqld               1075  23%   0    0 |python2              1969   14k 464B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 10:01:35 ubuntu dstat.sh[1803]: 01-04 10:01:35| 10   7  46  35   2| 629M  538M 90.2M 2605M|4137B 2038B|   0   336k|   0  34.0 | 425   877 |1.20 1.25 1.21|  0 1.0   0|   0     0 |mysqld               1075  15%   0    0 |python2              1969   14k 462B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 10:01:36 ubuntu dstat.sh[1803]: 01-04 10:01:36|  7   7  37  47   2| 629M  538M 90.3M 2605M|4397B 1944B|   0   444k|   0  43.0 | 470   954 |1.26 1.27 1.21|  0 2.0   0|   0     0 |mysqld               1075  11%   0    0 |python2              1969   14k 461B0.5%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 10:01:37 ubuntu dstat.sh[1803]: 01-04 10:01:37|  4   4  30  61   2| 629M  537M 90.4M 2605M|3785B 1620B|   0  8872k|   0  56.0 | 435   888 |1.26 1.27 1.21|  0 2.0 2.0|   0     0 |mysqld               1075 5.0%   0    0 |python2              1969   14k 468B  0%|mysqld       188M|   0     0 |  16    7    0    7    0
Apr 01 10:01:38 ubuntu dstat.sh[1803]: 01-04 10:01:38|  2   1   0  96   2| 629M  537M 90.4M 2605M|3647B 2052B|   0  1776k|   0   125 | 425   572 |1.26 1.27 1.21|  0 3.0   0|   0     0 |systemd-journal      289200.5%   0    0 |python2              1969   14k 444B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Apr 01 10:01:39 ubuntu dstat.sh[1803]: 01-04 10:01:39|  2   1   0  95   1| 629M  538M 90.4M 2605M|5873B 1728B|   0   404k|   0  44.0 | 450   607 |1.26 1.27 1.21|  0 4.0   0|   0     0 |rcu_sched            8    0.5%   0    0 |python2              1969   14k   0   0%|mysqld       188M|   0     0 |  16    7    0    6    0
Apr 01 10:01:40 ubuntu dstat.sh[1803]: 01-04 10:01:40|  2   1   0  96   1| 630M  537M 90.4M 2605M|5907B 1944B|   0   600k|   0  38.0 | 419   589 |1.26 1.27 1.21|  0 2.0   0|   0     0 |python2              1969 0.5%  14k 900B|python2              1969   14k 900B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Apr 01 10:01:41 ubuntu dstat.sh[1803]: 01-04 10:01:41|  1   2   0  97   1| 630M  536M 90.4M 2605M|4151B 1728B|   0  3504k|   0  77.0 | 359   553 |1.48 1.31 1.23|  0 2.0 1.0|   0     0 |etcd                 2893 0.5%   0    0 |python2              1969   14k 449B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Apr 01 10:01:42 ubuntu dstat.sh[1803]: 01-04 10:01:42|  1   1   1  97   1| 629M  537M 90.4M 2605M|4274B 1944B|   0  6796k|   0   161 | 520   620 |1.48 1.31 1.23|  0 1.0   0|   0     0 |kworker/u4:2         146691.0%   0    0 |python2              1969   14k 452B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Apr 01 10:01:43 ubuntu dstat.sh[1803]: 01-04 10:01:43|  2   1  47  49   1| 629M  537M 90.4M 2605M|4150B 1728B|   0   568k|   0  23.0 | 345   626 |1.48 1.31 1.23|  0 1.0   0|   0     0 |accounts-daemon      926  1.0%   0    0 |python2              1969   14k 461B0.5%|mysqld       188M|   0     0 |  16    7    0    6    0
Apr 01 10:01:44 ubuntu dstat.sh[1803]: 01-04 10:01:44|  2   3  46  50   0| 629M  536M 90.4M 2606M|4800B 1944B|   0  3120k|   0  47.0 | 441  1047 |1.48 1.31 1.23|  0 1.0   0|   0     0 |mysqld               1075 1.0%   0    0 |python2              1969   14k 453B  0%|mysqld       188M|   0     0 |  16    7    0    6    0
Apr 01 10:01:45 ubuntu dstat.sh[1803]: 01-04 10:01:45|  8   6  43  44   1| 629M  536M 90.6M 2606M|4491B 1728B|   0  3532k|   0  90.0 | 593  1046 |1.48 1.31 1.23|1.0 1.0   0|   0     0 |mysqld               1075  11%   0    0 |python2              1969   14k 463B0.5%|mysqld       189M|   0     0 |  16    7    0    6    0
Apr 01 10:01:46 ubuntu dstat.sh[1803]: 01-04 10:01:46| 10  12  37  40   2| 630M  536M 90.8M 2606M|3830B 1944B|   0  1912k|   0   109 | 790  1534 |1.52 1.32 1.23|  0 1.0   0|   0     0 |mysqld               1075  20%   0    0 |python2              1969   14k 466B  0%|mysqld       189M|   0     0 |  16    7    0    6    0
Apr 01 10:01:47 ubuntu dstat.sh[1803]: 01-04 10:01:47|  6   5  44  44   2| 630M  535M 91.1M 2606M|3024B 1944B|   0  1440k|   0   127 | 701  1660 |1.52 1.32 1.23|  0 1.0 2.0|   0     0 |mysqld               1075 6.5%   0    0 |python2              1969   14k 470B0.5%|mysqld       189M|   0     0 |  16    7    0    7    0
Apr 01 10:01:48 ubuntu dstat.sh[1803]: 01-04 10:01:48|  8   3  40  47   1| 631M  534M 91.3M 2606M|3406B 1674B|   0  1944k|   0   139 | 648  1261 |1.52 1.32 1.23|1.0   0   0|   0     0 |mysqld               1075 7.0%   0    0 |python2              1969   14k 464B  0%|mysqld       190M|   0     0 |  16    7    0    7    0
Apr 01 10:01:49 ubuntu dstat.sh[1803]: 01-04 10:01:49|  8   5  47  38   3| 631M  533M 91.5M 2606M|4212B 1998B|   0  1372k|   0  96.0 | 792  1711 |1.52 1.32 1.23|  0 1.0   0|   0     0 |mysqld               1075 8.0%   0    0 |python2              1969   14k 463B  0%|mysqld       190M|   0     0 |  16    7    0    6    0
Apr 01 10:01:50 ubuntu dstat.sh[1803]: 01-04 10:01:50|  9   8  40  40   4| 632M  533M 91.6M 2606M|3252B 1728B|   0  9220k|   0   108 | 810  1463 |1.52 1.32 1.23|  0 1.0   0|   0     0 |mysqld               1075  14%   0    0 |python2              1969   14k 460B  0%|mysqld       191M|   0     0 |  16    7    0    6    0
Apr 01 10:01:51 ubuntu dstat.sh[1803]: 01-04 10:01:51|  6   7  45  39   4| 633M  465M 91.8M 2670M|4396B 1782B|   0    12M|   0  87.0 | 882  1463 |1.64 1.35 1.24|  0 1.0   0|   0     0 |mysqld               1075 7.0%   0    0 |python2              1969   14k 464B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 10:01:52 ubuntu dstat.sh[1803]: 01-04 10:01:52|  3   1  46  48   1| 633M  465M 91.8M 2670M|4966B 1890B|   0    56M|   0  75.0 | 461  1109 |1.64 1.35 1.24|  0 2.0   0|   0     0 |mysqld               1075 1.0%   0    0 |python2              1969   14k 464B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 10:01:53 ubuntu dstat.sh[1803]: 01-04 10:01:53|  2   2  36  58   1| 633M  465M 91.9M 2670M|8326B 1944B|   0  3972k|   0  52.0 | 537  1004 |1.64 1.35 1.24|  0 3.0   0|   0     0 |mysqld               1075 1.0%   0    0 |python2              1969   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 10:01:54 ubuntu dstat.sh[1803]: 01-04 10:01:54|  3   3  48  45   2| 633M  465M 92.0M 2670M|4440B 1728B|   0  1864k|   0  72.0 | 577  1082 |1.64 1.35 1.24|  0 1.0   0|   0     0 |keystone-manage      3201 2.0%   0    0 |python2              1969   14k 463B0.5%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 10:01:55 ubuntu dstat.sh[1803]: 01-04 10:01:55|  4   2  48  46   1| 634M  464M 92.2M 2670M|3573B 1944B|   0   992k|   0  78.0 | 636  1115 |1.64 1.35 1.24|  0 1.0   0|   0     0 |mysqld               1075 1.0%   0    0 |python2              1969   14k 463B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 10:01:56 ubuntu dstat.sh[1803]: 01-04 10:01:56|  6   7  46  42   0| 634M  464M 92.2M 2670M|3864B 1944B|   0   184k|   0  19.0 | 407   728 |1.67 1.36 1.25|  0 1.0   0|   0     0 |mysqld               1075  11%   0    0 |python2              1969   14k 451B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 10:01:57 ubuntu dstat.sh[1803]: 01-04 10:01:57|  4   4  48  44   1| 634M  463M 92.4M 2671M|4136B 1944B|   0   688k|   0  66.0 | 541  1129 |1.67 1.36 1.25|2.0   0 2.0|   0     0 |mysqld               1075 4.5%   0    0 |python2              1969   14k 474B  0%|mysqld       192M|   0     0 |  16    7    0    6    0
Apr 01 10:01:58 ubuntu dstat.sh[1803]: 01-04 10:01:58| 13  11  41  32   3| 634M  463M 92.5M 2671M|3582B 1944B|   0  1944k|   0   128 | 741  1281 |1.67 1.36 1.25|  0 1.0   0|   0     0 |mysqld               1075  19%   0    0 |python2              1969   14k 472B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 10:01:59 ubuntu dstat.sh[1803]: 01-04 10:01:59|  5   3  47  45   1| 634M  462M 92.7M 2671M|3489B 1944B|   0  1156k|   0  86.0 | 648  1488 |1.67 1.36 1.25|1.0 1.0   0|   0     0 |mysqld               1075 3.0%   0    0 |python2              1969   14k 451B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 10:02:00 ubuntu dstat.sh[1803]: 01-04 10:02:00|  6   4  45  46   0| 635M  462M 92.9M 2671M|5182B 1944B|   0  1276k|   0   121 | 698  1662 |1.67 1.36 1.25|2.0   0   0|   0     0 |mysqld               1075 6.0%   0    0 |python2              1969   14k 454B0.5%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 10:02:01 ubuntu dstat.sh[1803]: 01-04 10:02:01|  9   6  44  42   1| 635M  461M 93.1M 2671M|3224B 1986B|   0  1196k|   0  96.0 | 642  1740 |1.78 1.39 1.26|  0 1.0   0|   0     0 |mysqld               1075 9.0%   0    0 |python2              1969   14k 463B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 10:02:02 ubuntu dstat.sh[1803]: 01-04 10:02:02|  4   3  47  46   1| 635M  461M 93.2M 2671M|4274B 1944B|   0   900k|   0  69.0 | 610  1311 |1.78 1.39 1.26|  0 1.0   0|   0     0 |mysqld               1075 2.0%   0    0 |python2              1969   14k 462B  0%|mysqld       193M|   0     0 |  16    7    0    6    0
Apr 01 10:02:03 ubuntu dstat.sh[1803]: 01-04 10:02:03|  6   5  40  48   0| 635M  461M 93.4M 2671M|3086B 1944B|   0  8872k|   0  91.0 | 553  1395 |1.78 1.39 1.26|  0 1.0   0|   0     0 |mysqld               1075 8.0%   0    0 |python2              1969   14k 457B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 10:02:04 ubuntu dstat.sh[1803]: 01-04 10:02:04|  4   3  39  53   1| 635M  460M 93.4M 2671M|3766B 1944B|   0   184k|   0  14.0 | 345   802 |1.78 1.39 1.26|1.0 2.0   0|   0     0 |mysqld               1075 5.0%   0    0 |python2              1969   14k 467B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 10:02:05 ubuntu dstat.sh[1803]: 01-04 10:02:05| 17  11  25  47   0| 635M  460M 93.4M 2671M|3417B 1944B|   0   256k|   0  24.0 | 508  1049 |1.78 1.39 1.26|  0 1.0   0|   0     0 |mysqld               1075  25%   0    0 |python2              1969   14k 446B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 10:02:06 ubuntu dstat.sh[1803]: 01-04 10:02:06|  7   8  38  47   1| 635M  460M 93.5M 2671M|3116B 1944B|   0   340k|   0  20.0 | 417   784 |1.79 1.40 1.26|  0 1.0   0|   0     0 |mysqld               1075  13%   0    0 |python2              1969   14k 461B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 10:02:07 ubuntu dstat.sh[1803]: 01-04 10:02:07|  2   2  42  54   1| 635M  460M 93.5M 2671M|3290B 1836B|   0   188k|   0  10.0 | 371   723 |1.79 1.40 1.26|  0 2.0 2.0|   0     0 |mysqld               1075 0.5%   0    0 |python2              1969   14k 461B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 10:02:08 ubuntu dstat.sh[1803]: 01-04 10:02:08|  1   2  20  76   0| 635M  460M 93.5M 2671M|4876B 2052B|   0  2236k|   0  23.0 | 430   844 |1.79 1.40 1.26|  0 2.0   0|   0     0 |mysqld               1075 0.5%   0    0 |python2              1969   14k   0 0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 10:02:09 ubuntu dstat.sh[1803]: 01-04 10:02:09|  4   3  44  49   1| 635M  460M 93.6M 2672M|3855B 1944B|   0  3376k|   0  71.0 | 521   848 |1.79 1.40 1.26|4.0 1.0   0|   0     0 |mysqld               1075 3.5%   0    0 |python2              1969   14k 912B0.5%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 10:02:10 ubuntu dstat.sh[1803]: 01-04 10:02:10| 12  11  37  39   1| 635M  459M 93.7M 2672M|5679B 1944B|   0  2268k|   0  85.0 | 641  1156 |1.79 1.40 1.26|  0 1.0   0|   0     0 |mysqld               1075  20%   0    0 |python2              1969   14k 465B  0%|mysqld       194M|   0     0 |  16    7    0    6    0
Apr 01 10:02:11 ubuntu dstat.sh[1803]: 01-04 10:02:11|  6   6  43  42   5| 635M  459M 93.8M 2672M|4942B 1728B|   0   984k|   0  86.0 | 721  1617 |1.81 1.41 1.26|1.0 1.0   0|   0     0 |mysqld               1075 6.5%   0    0 |python2              1969   13k 459B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 10:02:12 ubuntu dstat.sh[1803]: 01-04 10:02:12|  6   8  38  45   2| 636M  459M 94.0M 2672M|5134B 1944B|   0   768k|   0  70.0 | 557  1122 |1.81 1.41 1.26|  0 1.0   0|   0     0 |mysqld               1075  11%   0    0 |python2              1969   13k 462B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 10:02:13 ubuntu dstat.sh[1803]: 01-04 10:02:13| 13  15  34  36   2| 636M  458M 94.1M 2672M|3993B 1944B|   0   772k|   0  65.0 | 704  1487 |1.81 1.41 1.26|  0 1.0   0|   0     0 |mysqld               1075  24%   0    0 |python2              1969   13k 464B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 10:02:14 ubuntu dstat.sh[1803]: 01-04 10:02:14|  5   4  41  48   3| 636M  458M 94.2M 2672M|4272B 1944B|   0  1292k|   0  81.0 | 711  1280 |1.81 1.41 1.26|  0 1.0   0|   0     0 |mysqld               1075 5.5%   0    0 |python2              1969   13k 463B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 10:02:15 ubuntu dstat.sh[1803]: 01-04 10:02:15| 14  14  33  31   7| 636M  458M 94.4M 2672M|5414B 1944B|   0   732k|   0  59.0 | 778  1422 |1.81 1.41 1.26|  0 1.0   0|   0     0 |mysqld               1075  26%   0    0 |python2              1969   13k 464B  0%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 10:02:16 ubuntu dstat.sh[1803]: 01-04 10:02:16|  7   8  27  53   4| 636M  458M 94.4M 2672M|4092B 1944B|   0  8548k|   0  54.0 | 665  1275 |1.91 1.44 1.27|  0 1.0   0|   0     0 |mysqld               1075  12%   0    0 |python2              1969   13k 463B0.5%|mysqld       194M|   0     0 |  16    7    0    3    0
Apr 01 10:02:17 ubuntu dstat.sh[1803]: 01-04 10:02:17| 10   9  41  38   2| 636M  457M 94.6M 2672M|8577B 1944B|   0  1548k|   0   113 | 991  1688 |1.91 1.44 1.27|1.0 1.0 2.0|   0     0 |mysqld               1075  14%   0    0 |python2              1969   13k 477B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 10:02:18 ubuntu dstat.sh[1803]: 01-04 10:02:18| 11   9  33  43   5| 637M  457M 94.8M 2672M|7137B 1998B|   0  1420k|   0  98.0 | 865  1706 |1.91 1.44 1.27|  0 1.0   0|   0     0 |mysqld               1075  17%   0    0 |python2              1969   13k 464B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 10:02:19 ubuntu dstat.sh[1803]: 01-04 10:02:19| 20  15  18  45   1| 637M  456M 94.9M 2672M|5071B 1932B|   0  1228k|   0   112 | 863  1350 |1.91 1.44 1.27|1.0 1.0   0|   0     0 |mysqld               1075  32%   0    0 |python2              1969   13k 468B0.5%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 10:02:20 ubuntu dstat.sh[1803]: 01-04 10:02:20| 13  14  32  37   5| 637M  456M 95.1M 2672M|6748B 2160B|   0  1328k|   0   102 | 997  1536 |1.91 1.44 1.27|1.0 1.0   0|   0     0 |mysqld               1075  23%   0    0 |python2              1969   13k 472B  0%|mysqld       195M|   0     0 |  16    7    0    3    0
Apr 01 10:02:21 ubuntu dstat.sh[1803]: 01-04 10:02:21| 39  26  13  15   6| 638M  455M 95.2M 2672M|  10k 1728B|   0   832k|   0  49.0 |1151  2324 |1.83 1.43 1.27|1.0 1.0   0|   0     0 |python2              1550  38% 267k 291k|python3.6            8260  267k 556k3.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 10:02:22 ubuntu dstat.sh[1803]: 01-04 10:02:22| 13   9  44  32   1| 638M  454M 95.3M 2672M|7659B 1944B|   0  1172k|   0  94.0 | 771  1683 |1.83 1.43 1.27|2.0   0   0|   0     0 |mysqld               1075  17%   0    0 |python2              1969   13k 464B0.5%|mysqld       195M|   0     0 |  16    7    0    1    0
Apr 01 10:02:23 ubuntu dstat.sh[1803]: 01-04 10:02:23|  8   6  41  43   4| 638M  454M 95.5M 2672M|5363B 1890B|   0  1020k|   0  83.0 | 727  2032 |1.83 1.43 1.27|  0 1.0   0|   0     0 |mysqld               1075 7.5%   0    0 |python2              1969   13k 464B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 10:02:24 ubuntu dstat.sh[1803]: 01-04 10:02:24|  5   8  38  48   3| 638M  454M 95.6M 2672M|7889B 1998B|   0  1192k|   0  95.0 | 743  1716 |1.83 1.43 1.27|  0 1.0   0|   0     0 |mysqld               1075 8.5%   0    0 |python2              1969   13k 464B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 10:02:25 ubuntu dstat.sh[1803]: 01-04 10:02:25| 12  14  36  37   2| 638M  453M 95.8M 2673M|  11k 1944B|   0  1428k|   0   124 | 966  1987 |1.83 1.43 1.27|  0 1.0   0|   0     0 |mysqld               1075  22%   0    0 |python2              1969   13k 464B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 10:02:26 ubuntu dstat.sh[1803]: 01-04 10:02:26| 14   8  42  35   3| 638M  453M 96.0M 2673M|4441B 1944B|   0  1440k|   0   104 | 904  2260 |1.85 1.44 1.28|  0 1.0   0|   0     0 |mysqld               1075  13%   0    0 |keystone-manage      3201 8958B6477B5.0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 10:02:27 ubuntu dstat.sh[1803]: 01-04 10:02:27| 10   8  40  39   2| 639M  452M 96.3M 2673M|3526B 1944B|   0  1464k|   0   118 | 943  2033 |1.85 1.44 1.28|1.0   0 2.0|   0     0 |mysqld               1075  13%   0    0 |python2              1969   13k 472B  0%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 10:02:28 ubuntu dstat.sh[1803]: 01-04 10:02:28|  9   4  46  40   2| 639M  451M 96.4M 2673M|5758B 1986B|   0  1644k|   0   117 | 856  1985 |1.85 1.44 1.28|  0 1.0   0|   0     0 |mysqld               1075 5.5%   0    0 |python2              1969   13k 465B0.5%|mysqld       196M|   0     0 |  16    7    0    1    0
Apr 01 10:02:29 ubuntu dstat.sh[1803]: 01-04 10:02:29|  5   3  33  58   0| 639M  451M 96.6M 2673M|3489B 1944B|   0  9052k|   0  91.0 | 681  1257 |1.85 1.44 1.28|  0 1.0   0|   0     0 |mysqld               1075 3.0%   0    0 |python2              1969   13k 452B  0%|mysqld       197M|   0     0 |  16    7    0    1    0
